3poke_walk.dat
3poke_walk_kusa_01	[~ 0]
gym_ghost_020_mc_02	接下來要請[VAR 1100(00FF,0101)]你妳\n同時派出２隻寶可夢，\r\n進行雙打對戰！[VAR 0114(003B)]
gym_ghost_020_mc_03	[~ 6]
gym_ghost_020_mc_04	只要[VAR 1100(00FF,0101)]你妳能打出轟動全場的雙打對戰，\n讓場上刺激雙倍，觀眾熱度翻倍！\r\n現場就會分貝加倍！冰櫃也會雪融成水！[VAR 0114(003B)]
gym_ghost_020_mc_05	只要讓演唱會場氣氛熱起來，\n館主高高興興上台！\r\n道館測驗就算通過啦！[VAR 0114(003B)]
gym_ghost_020_mc_19	站上舞台，好戲就開場囉！\n要是沒有連贏３場，一律不准中途退場！\r\n挑戰時可要做好覺悟啊！[VAR 0114(003B)]
gym_ghost_020_mc_06	開場表演＆道館測驗！\n[VAR 1100(00FF,0101)]你妳準備好要轟動全場了嗎！？[VAR 0114(003B)]
gym_ghost_020_select_01	準備好了！
gym_ghost_020_select_02	還沒
gym_ghost_020_select_03	聽說明
gym_ghost_020_mc_no_double	唉呀呀！這道館測驗\n得要有至少２隻能對戰的寶可夢喔！[VAR 0114(003B)]
gym_ghost_020_mc_cancel	這可是個責任重大的工作！\n[VAR 1100(00FF,0101)]你妳要仔細做好準備啊！[VAR 0114(003B)]
gym_ghost_020_mc_07	那就不做預演，直接正式開始囉！\n上台去吧！[VAR 0114(003B)]
gym_ghost_020_mc_20	各位先生女士！\n本次演唱會的開場表演是由\r\n[VAR 0100(0000)]帶來的雙打對戰３連戰～！！[VAR 0114(003B)]
gym_ghost_020_mc_21	首先前來阻擋挑戰者[VAR 0100(0000)]\n的對手是……[VAR 0114(003B)]
gym_ghost_020_mc_30	呼喚微風的少年藝人，\n幽漾！[VAR 0114(003B)]
gym_ghost_020_boy_01	雙打對戰……１＋１……\n[VAR 1100(00FF,0101)]你妳知道答案是什麼嗎？
gym_ghost_020_mc_08	[~ 21]
gym_ghost_020_mc_09	[~ 22]
gym_ghost_020_mc_10	[~ 23]
gym_ghost_020_mc_11	[~ 24]
gym_ghost_020_mc_12	[~ 25]
gym_ghost_020_poke_01	[~ 26]
gym_ghost_020_system_01	觀眾席的歡呼聲\n稍微變大了！
gym_ghost_020_mc_22	冰櫃舞台用的是最新技術！\n觀眾越是火熱，\r\n舞台的燈就會越亮眼！[VAR 0114(003B)]
gym_ghost_020_mc_23	Come on！保持這個氣勢，\n繼續轟動全場吧！[VAR 0114(003B)]
gym_ghost_020_mc_24	進入下一場對戰！\n這次的對手是……[VAR 0114(003B)]
gym_ghost_020_mc_25	挑聽眾的音樂家！\n貝夏米！[VAR 0114(003B)]
gym_ghost_020_musician_01	互補弱點，變得強大！\n這就是２隻寶可夢齊聲呈現的和聲！
gym_ghost_020_system_02	觀眾席籠罩在\n火熱的氣氛中！
gym_ghost_020_mc_26	[VAR 0100(0000)]的表演讓現場的\n歡呼聲和燈光都變得越來越熱鬧啦～！[VAR 0114(003B)]
gym_ghost_020_mc_27	這真是天外飛來的驚喜！\n想不到[VAR 0100(0000)]會表現得如此勁爆！[VAR 0114(003B)]
gym_ghost_020_mc_28	接下來就是壓軸的第３人啦。\n最後的對手是……[VAR 0114(003B)]
gym_ghost_020_mc_29	我！ＭＣ卡蒙！[VAR 0114(003B)]
gym_ghost_020_mc_31	主持與寶可夢都是我的拿手絕活！\n看我雙管齊下，把[VAR 1100(00FF,0101)]你妳耍得團團轉！[VAR 0114(003B)]
gym_ghost_020_system_03	觀眾的熱情達到最高潮了！
gym_ghost_020_mobs_01	哇～！哇～！\n好驚人的對戰啊！
gym_ghost_020_mobs_02	太難得了！\n這種對戰很少見呢！
gym_ghost_020_mc_13	謝謝啦～[VAR 0100(0000)]！\n[VAR 1100(00FF,0101)]你妳的道館測驗及格了！恭喜！\r\n大家請給[VAR 1100(00FF,0101)]他她熱烈的掌聲～！[VAR 0114(003B)]
gym_ghost_020_mc_14	讓我背脊發涼的一體感！\n呼喚主角登場的準備完～美就緒啦！[VAR 0114(003B)]
gym_ghost_020_mc_15	那麼，請各位一起呼喊吧！\n我們今天的主角……[VAR 0114(003B)]
gym_ghost_020_mc_16	Come on！\n深情靈魂饒舌樂……萊～～姆！！[VAR 0114(003B)]
gym_ghost_020_mobs_03	萊姆！萊姆！萊姆！\n萊姆！萊姆！萊姆！
gym_ghost_020_ghost_01	安靜！！[VAR 0114(001B)]
gym_ghost_020_ghost_02	你們……[VAR 0114(001B)]
gym_ghost_020_ghost_03	高分貝的歡呼！讓我感到嫉妒！\n你是高興得想哭，還是樂得想跳舞！？[VAR 0114(001B)]
gym_ghost_020_mobs_04	Yeah！！想跳舞～！！\n萊姆！萊姆！萊姆！萊姆！
gym_ghost_020_ghost_04	寶貝，謝謝[VAR 1100(00FF,0101)]你妳開場！\n只要我來了，就不會無聊囉！[VAR 0114(001B)]
gym_ghost_020_mc_17	道館測驗辛苦了。\n[VAR 1100(00FF,0101)]你妳的表現真的是超棒的。謝謝。[VAR 0114(003B)]
gym_ghost_020_mc_18	接下來暫時都是萊姆的演出時段，\n[VAR 1100(00FF,0101)]你妳先去道館櫃台報告結果吧。[VAR 0114(003B)]
gym_ghost_020_stopper_01	觀眾們都被道館館主迷住了！\n……去櫃台報告結果吧！
gym_ghost_030.tbl
gym_ghost_030_receptionist_01	[VAR 0100(0000)]！\n[VAR 1100(00FF,0101)]你妳的開場表演很成功呢！
gym_ghost_030_receptionist_02	恭喜！\n[VAR 1100(00FF,0101)]你妳通過道館測驗了！
gym_ghost_030_receptionist_03	[VAR 0100(0000)]，現在[VAR 1100(00FF,0101)]你妳已獲得了\n與本道館的館主對戰的資格。
gym_ghost_040.tbl
gym_ghost_040_kari_message_01	[~ 0]
gym_ghost_040_receptionist_00	[VAR 0100(0000)]，\n歡迎光臨冰櫃道館。
gym_ghost_040_receptionist_01	[VAR 1100(00FF,0101)]你妳要挑戰深情靈魂饒舌樂……\n道館館主萊姆嗎？
gym_ghost_040_receptionist_02	那麼，請讓我帶[VAR 1100(00FF,0101)]你妳前往對戰場。
gym_ghost_040_receptionist_03	等[VAR 1100(00FF,0101)]你妳準備好後，\n請隨時告訴我一聲。
gym_ghost_040_receptionist_nobattle	想挑戰萊姆的話，\n至少要有２隻能對戰的寶可夢喔！
gym_ghost_040_man_00	YO YO……！
gym_ghost_040_system_01	……從對戰場的方向\n傳來了帶有節奏感的對話！
gym_ghost_040_man_01	今天的饒舌對戰，就要妳吞下敗仗♪\nYO我的朋友！輸了就要腳底抹油♪
gym_ghost_040_man_02	聽我的RAP，道館館主♪\n我是個TOP，打工不苦♪
gym_ghost_040_system_02	咚咚隆咚鏘鏘……\n咚咚隆咚鏘……
gym_ghost_040_ghost_01	打工不痛苦？♪\nRHYME卻馬馬虎虎♪\r\n敗者乖乖收拾包袱回家哭哭♪[VAR 0114(001B)]
gym_ghost_040_ghost_02	我是萊姆♪不是什麼聖母♪\n你說我酷？莫怪我像個炸藥庫♪[VAR 0114(001B)]
gym_ghost_040_ghost_03	菜鳥超遜，快從白日夢裡清醒♪\n善哉善哉！靠饒舌救你一命♪HEY！[VAR 0114(001B)]
gym_ghost_040_system_03	咚咚隆咚鏘鏘……\n咚咚隆咚鏘……
gym_ghost_040_man_03	完敗、慘敗，說BYE-BYE！\n雪恥，不遲，滴水穿石～！
gym_ghost_040_ghost_04	站住！節奏還沒停啊！\c\n唉……什麼滴水穿石！\n你這麼隨性使勁，真是掃了我的興！[VAR 0114(001B)]
gym_ghost_040_ghost_05	一秒放棄，真是洩氣！\n有志氣的對手究竟跑到哪去！[VAR 0114(001B)]
gym_ghost_040_ghost_06	……嗯？[VAR 0114(001B)]
gym_ghost_040_ghost_07	下一個對手是[VAR 1100(00FF,0101)]你妳嗎？開場的寶貝。\n[VAR 1100(00FF,0101)]你妳要道館對戰，還是要饒舌對戰？[VAR 0114(001B)]
gym_ghost_040_select_01	道館對戰！
gym_ghost_040_select_02	饒舌對戰！
gym_ghost_040_ghost_08	當然不是饒舌，\n不然我會欺人太甚！HAHAHA！[VAR 0114(001B)]
gym_ghost_040_ghost_09	HAHA！[VAR 1100(00FF,0101)]你妳這回答，\n真是玩笑開得我眉開眼笑！[VAR 0114(001B)]
gym_ghost_040_ghost_10	……嗯？[VAR 1100(00FF,0101)]你妳覺得我說話的方式\n聽起來很不可思議？[VAR 0114(001B)]
gym_ghost_040_ghost_11	這叫做饒舌！\c\n乘著節奏唱出押韻的字詞，\n交織出一種充滿靈魂的歌詞。[VAR 0114(001B)]
gym_ghost_040_ghost_12	勾魂眼，好倒楣，出門立刻遇打雷♪\n閃亮亮，開了胃，只好明天再減肥♪\r\n……大概就是這樣！感覺到了嗎？[VAR 0114(001B)]
gym_ghost_040_ghost_13	哎，不過[VAR 1100(00FF,0101)]你妳是個寶可夢訓練家！\n就用對戰秀出[VAR 1100(00FF,0101)]你妳那股激昂的勁兒吧！[VAR 0114(001B)]
gym_ghost_040_ghost_14	雖然我的本行是個饒舌歌手，\n不過讓我用起幽靈寶可夢，\r\n是幾乎沒人能贏過我的喔。[VAR 0114(001B)]
gym_ghost_040_ghost_15	我是萊姆！\n人、稱、我，深情靈魂饒舌樂！[VAR 0114(001B)]
gym_ghost_040_ghost_16	讓我們使出勁來共鳴！\nSOUL！LIFE！對戰就是要FEEL！！[VAR 0114(001B)]
gym_ghost_040_ghost_17	HAHAHA！好啊！\n我感受到[VAR 1100(00FF,0101)]你妳帶勁的靈魂啦！[VAR 0114(001B)]
gym_ghost_040_ghost_18	竟然能讓我嘆出一口氣，真是有骨氣！\n哼！這道館徽章[VAR 1100(00FF,0101)]你妳就拿去吧！[VAR 0114(001B)]
gym_ghost_040_ghost_19	要不要順便收下能在\n演唱會貴賓席聽我唱歌的權利呀？[VAR 0114(001B)]
gym_ghost_040_ghost_badge	只要有[VAR 0200(0001)]個道館徽章，\n就比較容易捉到等級[VAR 0201(0002)]以下的寶可夢，\r\n而且牠們都會聽話喔！[VAR 0114(001B)]
gym_ghost_040_ghost_badge_all	只要有８個道館徽章，\n不管什麼寶可夢都能捉到，\r\n而且牠們都會老實地聽話喔！[VAR 0114(001B)]
gym_ghost_040_ghost_waza	饒舌對戰讓我興奮，高興見到好天分！\n來，我再另外送[VAR 1100(00FF,0101)]你妳一個禮物吧！[VAR 0114(001B)]
gym_ghost_040_ghost_20	我還沒讓[VAR 1100(00FF,0101)]你妳聽個夠呢！\n等[VAR 1100(00FF,0101)]你妳事情辦完後，再來這兒一趟吧！\r\n下次我們也可以來場饒舌對戰！[VAR 0114(001B)]
gym_ghost_040_ghost_21	我會為[VAR 1100(00FF,0101)]你妳GOOD的冒險加油的。\n拜拜囉！寶貝！[VAR 0114(001B)]
gym_ghost_040_receptionist_04	恭喜！\n[VAR 1100(00FF,0101)]你妳在冰櫃道館及格了！
gym_koori_010.tbl
gym_koori_010_receptionist_01	歡迎光臨霜抹山道館！
gym_koori_010_receptionist_02	請讓我登記\n挑戰者的名字……\r\n[VAR 1100(00FF,0101)]你妳是[VAR 0100(0000)]，對吧！
gym_koori_010_receptionist_03	想和本道館的館主古魯夏對戰，\n就必須先通過道館測驗。
gym_koori_010_receptionist_04	霜抹山道館的道館測驗是……\n[VAR FF00(0006)]滑雪山[VAR FF00(0000)]！
gym_koori_010_receptionist_05	請騎著坐騎寶可夢滑下指定的賽道，\n在限制時間內抵達終點！
gym_koori_010_receptionist_06	詳細規則會在滑雪山的起點為[VAR 1100(00FF,0101)]你妳說明。\n走出道館後爬上左手邊的坡道，\r\n就能到起點了。
gym_koori_010_receptionist_07	那麼，請慢走！
gym_koori_020.tbl
gym_koori_020_receptionist_01	歡迎光臨霜抹山道館！\n要再聽一次道館測驗的說明嗎？
gym_koori_020_receptionist_02	霜抹山道館的道館測驗是\n[VAR FF00(0006)]滑雪山[VAR FF00(0000)]！
gym_koori_020_receptionist_03	請騎著坐騎寶可夢滑下指定的賽道，\n在限制時間內抵達終點！
gym_koori_020_receptionist_04	詳細規則會在滑雪山的起點為[VAR 1100(00FF,0101)]你妳說明。\n走出道館後爬上左手邊的坡道，\r\n就能到起點了。
gym_koori_020_gametime_01	[VAR 0201(0000)]:[VAR 0201(0001)].[VAR 0201(0002)]
gym_koori_020_gametime_02	[VAR 0201(0000)]:[VAR 0201(0001)].[VAR 0201(0002)]
gym_koori_020_gametime_03	[VAR 0201(0000)]:[VAR 0201(0001)].[VAR 0201(0002)]
gym_koori_020_gametime_04	＋[VAR 0200(0000)].[VAR 0201(0001)]
gym_koori_020_gametime_05	--:--.--
gym_koori_020_trainer_01	嗨，我正等著[VAR 1100(00FF,0101)]你妳呢。\n這裡就是滑雪山的起點。
gym_koori_020_trainer_02	我要請[VAR 1100(00FF,0101)]你妳騎著坐騎寶可夢\n滑下大自然的賽道。
gym_koori_020_trainer_03	只要能在目標時間內抵達終點，\n就算通過道館測驗了！
gym_koori_020_trainer_04	要現在就挑戰道館測驗\n滑雪山嗎？
gym_koori_020_trainer_05	請好好享受白銀世界吧。\n那麼，測驗開始！
gym_koori_020_select_01	挑戰
gym_koori_020_select_02	聽說明
gym_koori_020_select_03	還是算了
gym_koori_020_trainer_06	恭喜[VAR 1100(00FF,0101)]你妳抵達終點！\n[VAR 1100(00FF,0101)]你妳滑得棒極了！\r\n簡直像是職業選手時期的古魯夏……
gym_koori_020_system_01	啊，對了！[VAR 1100(00FF,0101)]你妳的道館測驗非常成功！\n請去向櫃台報告結果喔！
gym_koori_020_trainer_07	很遺憾，[VAR 1100(00FF,0101)]你妳的滑雪山失敗了！\n但幸好[VAR 1100(00FF,0101)]你妳沒受傷！
gym_koori_020_trainer_08	放心！道館測驗可以重複挑戰，\n沒有次數的限制！\r\n別氣餒，別勉強，好好加油就是了！
gym_koori_020_ui_01	放棄
gym_koori_030.tbl
gym_koori_030_receptionist_01	[VAR 0100(0000)]！\n[VAR 1100(00FF,0101)]你妳順利抵達滑雪山的終點了啊！
gym_koori_030_receptionist_02	恭喜！\n[VAR 1100(00FF,0101)]你妳通過道館測驗了！
gym_koori_030_receptionist_03	[VAR 0100(0000)]，現在[VAR 1100(00FF,0101)]你妳已獲得了\n與本道館的館主對戰的資格。
gym_koori_030_trainer_01	恭喜[VAR 1100(00FF,0101)]你妳抵達終點！\n[VAR 1100(00FF,0101)]你妳滑得棒極了！
gym_koori_040.tbl
gym_koori_040_kari_message_01	[~ 0]
gym_koori_040_receptionist_00	[VAR 0100(0000)]，\n歡迎光臨霜抹山道館。
gym_koori_040_receptionist_01	[VAR 1100(00FF,0101)]你妳要挑戰絕對零度酷炫技……\n道館館主古魯夏嗎？
gym_koori_040_receptionist_02	那麼，請讓我帶[VAR 1100(00FF,0101)]你妳前往對戰場。
gym_koori_040_receptionist_03	等[VAR 1100(00FF,0101)]你妳準備好後，\n請隨時告訴我一聲。
gym_koori_040_poke_01	吼耶～！
gym_koori_040_koori_00	原來你在這裡啊。[VAR 0114(002C)]
gym_koori_040_koori_01	嗚嗚……好冷……[VAR 0114(002C)]
gym_koori_040_koori_02	……[VAR 1100(00FF,0101)]你妳是挑戰者嗎？[VAR 0114(002C)]
gym_koori_040_koori_03	我是古魯夏。\n我曾經是個職業的單板滑雪選手，\r\n現在是個道館館主。[VAR 0114(001A)]
gym_koori_040_koori_04	[VAR 1100(00FF,0101)]你妳滑雪山滑得……\n嗯……很酷。[VAR 0114(001A)]
gym_koori_040_koori_05	但是，可別因此而太開心。[VAR 0114(001A)]
gym_koori_040_koori_06	雪山很危險，\n會輕易地搞亂[VAR 1100(00FF,0101)]你妳人生的道路。[VAR 0114(001A)]
gym_koori_040_koori_07	寶可夢對戰也是一樣。\n……不論什麼事情，\r\n剛開始熟練時總是最恐怖的。[VAR 0114(001A)]
gym_koori_040_koori_08	我真的覺得[VAR 1100(00FF,0101)]你妳最好別在\n這種日子挑戰我……[VAR 0114(001A)]
gym_koori_040_koori_09	……[VAR 1100(00FF,0101)]你妳真的要和我對戰？[VAR 0114(001A)]
gym_koori_040_select_01	要！
gym_koori_040_select_02	怎麼辦……
gym_koori_040_koori_10	好冷的答覆。\n……太可惜了。[VAR 0114(001A)]
gym_koori_040_koori_11	……懸崖勒馬也是一種勇氣。\n但像[VAR 1100(00FF,0101)]你妳這樣的人，\r\n終究還是會選擇前進。[VAR 0114(001A)]
gym_koori_040_koori_12	我也只是在盡自己的職責，\n[VAR 1100(00FF,0101)]你妳可別怪我。[VAR 0114(001A)]
gym_koori_040_koori_13	讓我教[VAR 1100(00FF,0101)]你妳看清\n像冰雪般冷酷的現實吧。[VAR 0114(001A)]
gym_koori_040_koori_14	絲毫不畏懼逆境，\n奮力開拓未來的那股熱情……！[VAR 0114(001A)]
gym_koori_040_koori_15	讓我想起從前的我……[VAR 0114(001A)]
gym_koori_040_koori_16	不，沒什麼。\n我得把道館徽章給[VAR 1100(00FF,0101)]你妳。[VAR 0114(001A)]
gym_koori_040_koori_17	什麼？為了慶祝及格，\n[VAR 1100(00FF,0101)]你妳想和我拍一張紀念照……？[VAR 0114(001A)]
gym_koori_040_koori_18	嗚嗚……這種會冷場的事\n我通常很排斥的。\r\n沒辦法……給[VAR 1100(00FF,0101)]你妳特別待遇吧。[VAR 0114(001A)]
gym_koori_040_koori_badge	只要有[VAR 0200(0001)]個道館徽章，\n等級[VAR 0201(0002)]以下的寶可夢應該就會\r\n比較容易捕捉，也會聽[VAR 1100(00FF,0101)]你妳的話。[VAR 0114(001A)]
gym_koori_040_koori_badge_all	只要有８個道館徽章，\n不論什麼寶可夢應該都能捉到，\r\n不論[VAR 1100(00FF,0101)]你妳下多冷的指示，牠們也都會聽話。[VAR 0114(001A)]
gym_koori_040_koori_waza	對了，趁我沒忘記，\n[VAR 1100(00FF,0101)]你妳把這個也拿去吧。[VAR 0114(001A)]
gym_koori_040_koori_19	這東西絕對會比\n和我的合照還要有用才是……[VAR 0114(001A)]
gym_koori_040_koori_20	要是[VAR 1100(00FF,0101)]你妳不討厭冷颼颼的，\n那就再來吧……再會。[VAR 0114(001A)]
gym_koori_040_receptionist_04	恭喜！\n[VAR 1100(00FF,0101)]你妳在霜抹山道館及格了！
gym_kusa_010.tbl
gym_kusa_010_receptionist_01	歡迎光臨深缽道館！
gym_kusa_010_receptionist_02	請讓我登記\n挑戰者的名字……\r\n[VAR 1100(00FF,0101)]你妳是[VAR 0100(0000)]，對吧！
gym_kusa_010_receptionist_03	想和本道館的館主寇沙對戰，\n就必須先通過道館測驗。
gym_kusa_010_receptionist_04	深缽道館的道館測驗是……\n[VAR FF00(0006)]收集向日花怪[VAR FF00(0000)]！
gym_kusa_010_receptionist_history	深缽鎮是藝術之鎮……\c\n人們對能夠激起作品靈感的「大自然」，\n以及孕育大自然的「太陽」滿懷感恩。\c\n因此，這裡有著去收集兼具這些要素的\n向日花怪並且款待牠們的風俗習慣。
gym_kusa_010_receptionist_05	我們希望[VAR 0100(0000)][VAR 1100(00FF,0101)]你妳能在深缽鎮\n找出像太陽又像花兒的寶可夢，\r\n也就是向日花怪。
gym_kusa_010_receptionist_06	集滿[VAR 0201(0001)]隻，\n並且將牠們帶到向日花怪廣場，\r\n就算通過道館測驗了！
gym_kusa_010_receptionist_map	首先我會幫[VAR 1100(00FF,0101)]你妳將向日花怪廣場的位置\n登錄到地圖上。\c\n細節就請[VAR 1100(00FF,0101)]你妳去問\n在那裡的工作人員吧。\c\n走出道館後立刻右轉！\n往很大的向日花怪裝飾走就對了！
gym_kusa_010_receptionist_07	那麼，請慢走！
gym_kusa_020.tbl
gym_kusa_020_receptionist_01	歡迎光臨深缽道館！\n要再聽一次道館測驗的說明嗎？
gym_kusa_020_receptionist_02	深缽道館的道館測驗是\n[VAR FF00(0006)]收集向日花怪[VAR FF00(0000)]！
gym_kusa_020_receptionist_03	集滿[VAR 0201(0001)]隻在深缽鎮裡，\n像太陽又像花兒的寶可夢，\r\n也就是向日花怪。\c\n並且將牠們帶到向日花怪廣場，\n就算通過道館測驗了！
gym_kusa_020_receptionist_04	[VAR 0100(0000)][VAR 1100(00FF,0101)]你妳\n目前的進度是[VAR 0200(0001)]隻，\r\n所以還剩[VAR 0201(0002)]隻喔。
gym_kusa_020_receptionist_05	牠們會在高處或是建築物後面等\n讓人意想不到的地方。\r\n所以最好從各種角度去找找看喔。
gym_kusa_020_receptionist_09	集滿了１０隻向日花怪後，\n請將牠們帶到向日花怪廣場！
gym_kusa_020_kusapoke_00	[~ 6]
gym_kusa_020_kusapoke_01	啊，找到向日花怪了！\c\n……向日花怪會跟在\n[VAR 0100(0000)]後面走了！
gym_kusa_020_kusapoke_13	……向日花怪會跟在\n[VAR 0100(0000)]後面走了！
gym_kusa_020_kusapoke_02	[~ 9]
gym_kusa_020_kusapoke_03	[~ 10]
gym_kusa_020_kusapoke_04	[~ 11]
gym_kusa_020_kusapoke_05	啊，找到向日花怪了！\c\n已經集滿[VAR 0201(0001)]隻了。\n把牠們帶到向日花怪廣場吧！
gym_kusa_020_kusapoke_14	已經集滿[VAR 0201(0001)]隻了。\n把牠們帶到向日花怪廣場吧！
gym_kusa_020_kusapoke_06	[~ 14]
gym_kusa_020_kusapoke_07	[~ 15]
gym_kusa_020_kusapoke_08	[~ 16]
gym_kusa_020_kusapoke_09	[~ 17]
gym_kusa_020_keeper_01	我是向日花怪姐姐！\n我負責照顧道館的向日花怪們喔。
gym_kusa_020_keeper_06	[VAR 1100(00FF,0101)]你妳是來收集向日花怪的\n道館測驗挑戰者吧！\c\n那麼，我現在就請向日花怪們\n散到鎮上去囉！
gym_kusa_020_keeper_07	嘩～啦～嘩～！
gym_kusa_020_keeper_09	向日花怪們都準備好囉！
gym_kusa_020_keeper_10	道館測驗開始！\n當[VAR 1100(00FF,0101)]你妳集滿[VAR 0201(0001)]隻向日花怪後，\r\n就把牠們帶到向日花怪廣場來吧。
gym_kusa_020_keeper_11	那麼，請開始吧！\n向日花怪們就拜託[VAR 1100(00FF,0101)]你妳囉！
gym_kusa_020_keeper_02	[VAR 1100(00FF,0101)]你妳帶著的向日花怪……\n一共是[VAR 0201(0001)]隻！
gym_kusa_020_keeper_03	集滿[VAR 0201(0002)]隻後，\n就把牠們帶到這個廣場來吧！
gym_kusa_020_keeper_04	謝謝[VAR 1100(00FF,0101)]你妳把向日花怪收集回來！\n[VAR 1100(00FF,0101)]你妳通過道館測驗囉！
gym_kusa_020_keeper_05	去深缽道館的櫃台報告吧！
gym_kusa_020_receptionist_06	道館測驗是收集向日花怪。\n[VAR 1100(00FF,0101)]你妳要再次挑戰嗎？
