3poke_walk.dat
3poke_walk_kusa_01	[~ 0]
dan_start_04_sitappa_02	And rest assured, intruder—we’ll deal with you\nwithout the boss’s help...\c\nUnless you manage to beat [VAR 0201(0002)] of our Pokémon\nin [VAR 0201(0001)] minutes, that is. Good luck with that![VAR 0114(002F)]
dan_lose_04_sitappa_01	[~ 12]
dan_start_05_sitappa_01	Even the smallest stars can light up the sky when\nthey shine together as constellations!\c\nWe’re the last bastion of Team Star! Losing isn’t\nan option![VAR 0114(002F)]
dan_start_05_sitappa_02	Hey, kid—you listening? If you beat [VAR 0201(0002)] of our\nPokémon in [VAR 0201(0001)] minutes, we’ll call the boss out\r\nto deal with ya! How’s that for hospitality?[VAR 0114(002F)]
dan_lose_05_sitappa_01	[~ 15]
dan_start_06_sitappa_01	Watch out, gang—[VAR 1100(00FF,0100)]she’s back! That awful kid who\npummeled our crew to stardust![VAR 0114(002F)]
dan_start_06_sitappa_02	The boss isn’t around anymore, but we’ll still\ndefend the base with everything we got![VAR 0114(002F)]
dan_start_06_sitappa_01b	[~ 18]
dan_start_06_sitappa_02b	[~ 19]
dan_lose_06_sitappa_01	Sorry, Boss... We couldn’t protect the base...\c\nHaven’t you had enough, kid? Just...go away\nalready.[VAR 0114(002F)]
dan_lose_06_sitappa_02	Doesn’t matter if you keep raiding us like this—\nwe don’t have any more LP to give!\c\nGo find some other base to pound into the dirt![VAR 0114(002F)]
dan_lose_06_sitappa_01b	Sorry, Boss... We couldn’t protect the base...\c\nHaven’t you had enough, kid? Just...go away\nalready.[VAR 0114(002F)]
dan_lose_06_sitappa_02b	Doesn’t matter if you keep raiding us like this—\nwe don’t have any more LP to give!\c\nGo find some other base to pound into the dirt![VAR 0114(002F)]
dan_system_01	[~ 24]
dan_win_06_sitappa_01	Even if we beat you in battle, it’s not like that’ll\nbring our boss back...\c\nJust leave us alone, would ya?[VAR 0114(002F)]
dan_win_06_sitappa_01b	Even if we beat you in battle, it’s not like that’ll\nbring our boss back...\c\nJust leave us alone, would ya?[VAR 0114(002F)]
dan_start_07_sitappa_01	[~ 27]
dan_start_07_sitappa_02	[~ 28]
dan_start_07_sitappa_03	[~ 29]
dan_win_07_sitappa_01	[~ 30]
dan_lose_07_sitappa_01	[~ 31]
dan_active_07_select_01	[~ 32]
dan_active_07_select_02	[~ 33]
dan_active_07_select_03	[~ 34]
dan_active_07_honooboss_01	[VAR BD06(0000)]Well if it ain’t [VAR 0100(0000)]! You\nhere\r\nfor\r\na\r\nbattle\r\nwith\r\nyours truly?[VAR 0114(001F)]
dan_active_07_honooboss_02	Just browsin’, huh? What a drag. Come back an’\nsee me when you’re more fired up.[VAR 0114(001F)]
dan_active_07_honooboss_03	[~ 37]
dan_start_07_honooboss_01	Defeat [VAR 0202(0002)] Pokémon in [VAR 0201(0001)] minute[VAR 1101(0001,0100)]s!\c\nThat’s a proper challenge worth getting fired up\nfor, yeah?[VAR 0114(001F)]
dan_start_07_honooboss_02	Hey, Schedar Squad! Y’all ready?! It’s GO TIME![VAR 0114(001F)]
dan_berforebtl_07_honooboss_01	All riiight, BRING IT! I’ll blow everythin’ sky high![VAR 0114(001F)]
dan_afterbtl_07_honooboss_01	Gotta give praise where it’s due, [VAR 1100(00FF,0403)]mangirl.\nThat was lit.\c\nHasta la vistar... ☆[VAR 0114(001F)]
dan_win_07_honooboss_01	Seems you beat the [VAR 0202(0001)] target Pokémon in...\n[VAR 0202(0003)] minute[VAR 1101(0003,0100)]s, [VAR 0201(0004)] second[VAR 1101(0004,0100)]s.\c\nYou get [VAR 0205(0002,002C)] LP from me, then. And with\nthat, hasta la vistar! ☆[VAR 0114(001F)]
dan_win_07_honooboss_04	Seems you beat the [VAR 0202(0001)] target Pokémon in...\n[VAR 0202(0003)] minute[VAR 1101(0003,0100)]s, [VAR 0201(0004)] second[VAR 1101(0004,0100)]s.\c\nBut you know you’ve been goin’ hard on my crew\nand lettin’ the others off the hook, right?\r\nFor that, I’m cuttin’ your earnings to [VAR 0205(0002,002C)] LP.[VAR 0114(001F)]
dan_win_07_honooboss_02	[~ 44]
dan_win_07_honooboss_03	[~ 45]
dan_after_07_honooboss_01	I’m callin’ it quits for today. If you’re burnin’ to\nchallenge me again, come back tomorrow.[VAR 0114(001F)]
dan_lose_07_honooboss_01	Man, I was hopin’ you’d show us some red-hot\nbattles... You barely even sizzled out there.[VAR 0114(001F)]
dan_lose_07_honooboss_02	[~ 48]
dan_active_07_akuboss_01	[VAR BD06(0000)]Hey, it’s my old pal, [VAR 0100(0000)]!\nLemme\r\nguess—you’re\r\nhere\r\nfor a\r\nbattle,\r\nright?[VAR 0114(0021)]
dan_active_07_akuboss_02	Whoa, that’s actually kind of a bummer.\nCome back whenever you wanna tango![VAR 0114(0021)]
dan_active_07_akuboss_03	[~ 51]
dan_start_07_akuboss_01	You gotta defeat [VAR 0202(0002)] Pokémon in [VAR 0201(0001)] minute[VAR 1101(0001,0100)]s.\nShould be a breeze with your skills![VAR 0114(0021)]
dan_start_07_akuboss_02	All right, Segin Squad, time to take the stage!\nLet the music play![VAR 0114(0021)]
dan_berforebtl_07_akuboss_01	Thanks for answerin’ the call of the stage! I’ll\nhave you dancin’ to my tune in no time![VAR 0114(0021)]
dan_afterbtl_07_akuboss_01	You turned my melody into a threnody... Can’t\nsay I’m too stoked about it, but nice work!\c\nHasta la vistar! ☆[VAR 0114(0021)]
dan_win_07_akuboss_01	This time, you defeated [VAR 0202(0001)] Pokémon in...\n[VAR 0202(0003)] minute[VAR 1101(0003,0100)]s and [VAR 0201(0004)] second[VAR 1101(0004,0100)]s!\c\nHere’s [VAR 0205(0002,002C)] LP from me for your efforts.\nHasta la vistar! ☆[VAR 0114(0021)]
dan_win_07_akuboss_04	This time, you defeated [VAR 0202(0001)] Pokémon in...\n[VAR 0202(0003)] minute[VAR 1101(0003,0100)]s and [VAR 0201(0004)] second[VAR 1101(0004,0100)]s!\c\nBut, yo, how ’bout you take on the other crews\nsometime? You’re only gettin’ [VAR 0205(0002,002C)] LP from\r\nme till you do![VAR 0114(0021)]
dan_win_07_akuboss_02	[~ 58]
dan_win_07_akuboss_03	[~ 59]
dan_after_07_akuboss_01	You think I got it in me for an encore right now?\nI’m flattered, but that’s just not happenin’.\r\nSave that energy for tomorrow, pal![VAR 0114(0021)]
dan_lose_07_akuboss_01	Guess you were off your game, huh? Come\nchallenge us again when you’re back in form!\c\nLike a li’l angry Pokémon usin’ Payback, you\nknow? That’s the mood I want from you![VAR 0114(0021)]
dan_lose_07_akuboss_02	[~ 62]
dan_active_07_dokuboss_01	[VAR BD06(0000)]Good day, [VAR 0100(0000)]. Com’st\nthou\r\nto\r\nspar\r\nwith me?[VAR 0114(0023)]
dan_active_07_dokuboss_02	More’s the pity...[VAR 0114(0023)]
dan_active_07_dokuboss_03	[~ 65]
dan_start_07_dokuboss_01	Thy goal is [VAR 0202(0002)] Pokémon, to be defeated in the\nspan of [VAR 0201(0001)] fleeting minute[VAR 1101(0001,0100)]s.[VAR 0114(0023)]
dan_start_07_dokuboss_02	Hark, Navi Squad, my knights o’th’ battle!\nThe time for feast and sport is upon us![VAR 0114(0023)]
dan_berforebtl_07_dokuboss_01	Though I am grateful for thy coming here, be\nwarned—I shall spare thee no mercy! En garde![VAR 0114(0023)]
dan_afterbtl_07_dokuboss_01	You came here to train, yet I am the one who\nmust learn from YOU. Magnificent!\c\nHasta la vistar, my good [VAR 1100(00FF,0406)]fellowlady! ☆[VAR 0114(0023)]
dan_win_07_dokuboss_01	The defeat of [VAR 0202(0001)] Pokémon by thy hand took...\n[VAR 0202(0003)] minute[VAR 1101(0003,0100)]s and [VAR 0201(0004)] second[VAR 1101(0004,0100)]s precisely!\c\nTake [VAR 0205(0002,002C)] LP as a most deserved reward.\nHasta la vistar, my good [VAR 1100(00FF,0406)]fellowlady! ☆[VAR 0114(0023)]
dan_win_07_dokuboss_04	The defeat of [VAR 0202(0001)] Pokémon by thy hand took...\n[VAR 0202(0003)] minute[VAR 1101(0003,0100)]s and [VAR 0201(0004)] second[VAR 1101(0004,0100)]s precisely!\c\nBut know this—a mere [VAR 0205(0002,002C)] LP shall be thy\nreward till thou darest to confront a crew aside\r\nfrom mine own![VAR 0114(0023)]
dan_win_07_dokuboss_02	[~ 72]
dan_win_07_dokuboss_03	[~ 73]
dan_after_07_dokuboss_01	I shall take no more challenges today. Return\non the morrow to battle again, should you wish.[VAR 0114(0023)]
dan_lose_07_dokuboss_01	[~ 75]
dan_lose_07_dokuboss_02	My subordinates have grown strong. I would\nadvise thee to likewise look to thy training.[VAR 0114(0023)]
dan_active_07_fairyboss_01	[VAR BD06(0000)]Oh hey, [VAR 0100(0000)]! You came!\nYou’re\r\ncool\r\nto\r\nbattle\r\nme, right?[VAR 0114(0020)]
dan_active_07_fairyboss_02	Awww! Come on, it’s boring here without you\nto keep me entertained![VAR 0114(0020)]
dan_active_07_fairyboss_03	[~ 79]
dan_start_07_fairyboss_01	Let’s see if you can beat at least [VAR 0202(0002)] Pokémon\nin [VAR 0201(0001)] minute[VAR 1101(0001,0100)]s, shall we?[VAR 0114(0020)]
dan_start_07_fairyboss_02	Ruchbah Squad—hop to it! Let’s get this show on\nthe road![VAR 0114(0020)]
dan_berforebtl_07_fairyboss_01	Heh, you got guts. But so what? You’ll still be\nkicking yourself after I’m through with you![VAR 0114(0020)]
dan_afterbtl_07_fairyboss_01	Ugh, this sucks! I’ll beat you next time for sure...\nso enjoy your win while you still can!\c\nHasta la vistar! ☆[VAR 0114(0020)]
dan_win_07_fairyboss_01	Looks like you defeated [VAR 0202(0001)] Pokémon in...\nHuh. Exactly [VAR 0202(0003)] minute[VAR 1101(0003,0100)]s, [VAR 0201(0004)] second[VAR 1101(0004,0100)]s.\c\nI guess you’ve earned yourself [VAR 0205(0002,002C)] LP.\nHasta la vistar and all that... ☆[VAR 0114(0020)]
dan_win_07_fairyboss_04	Looks like you defeated [VAR 0202(0001)] Pokémon in...\nHuh. Exactly [VAR 0202(0003)] minute[VAR 1101(0003,0100)]s, [VAR 0201(0004)] second[VAR 1101(0004,0100)]s.\c\nBut don’t keep beating the snot out of my crew\nand none of the others, you jerk! For being\r\nliterally the WORST, you only get [VAR 0205(0002,002C)] LP.[VAR 0114(0020)]
dan_win_07_fairyboss_02	[~ 86]
dan_win_07_fairyboss_03	[~ 87]
dan_after_07_fairyboss_01	I’m gonna spend the rest of today fixing the\nStarmobile you totaled. Remember that?\c\nGo bother someone else till tomorrow![VAR 0114(0020)]
dan_lose_07_fairyboss_01	[~ 89]
dan_lose_07_fairyboss_02	I’m totally shook that you couldn’t even make it\npast my lackeys. How unreal is that?\c\nHonestly...step up your game next time.[VAR 0114(0020)]
dan_active_07_kakutouboss_01	[VAR BD06(0000)]Great to see you, [VAR 0100(0000)]!\nDid you\r\ncome\r\nto\r\ntrain\r\nwith me?[VAR 0114(0022)]
dan_active_07_kakutouboss_02	OK, gotcha! Come back whenever you want![VAR 0114(0022)]
dan_active_07_kakutouboss_03	[~ 93]
dan_start_07_kakutouboss_01	Your goal is to defeat [VAR 0202(0002)] Pokémon in\n[VAR 0201(0001)] minute[VAR 1101(0001,0100)]s! I’m sure you can do it![VAR 0114(0022)]
dan_start_07_kakutouboss_02	And Caph Squad—listen up! Get your heads in\nthe game, because the battle starts...now![VAR 0114(0022)]
dan_berforebtl_07_kakutouboss_01	I’m always ready to battle! Let’s see if you can\nhandle my full power![VAR 0114(0022)]
dan_afterbtl_07_kakutouboss_01	That was a great battle! Thanks so much for\nsparring with me today!\c\nHasta la vistar! ☆[VAR 0114(0022)]
dan_win_07_kakutouboss_01	It seems you defeated [VAR 0202(0001)] Pokémon in...\n[VAR 0202(0003)] minutes and [VAR 0201(0004)] seconds.\c\nThat’s earned you a total of [VAR 0205(0002,002C)] LP!\nThanks again, and hasta la vistar! ☆[VAR 0114(0022)]
dan_win_07_kakutouboss_04	It seems you defeated [VAR 0202(0001)] Pokémon in...\n[VAR 0202(0003)] minutes and [VAR 0201(0004)] seconds.\c\nI’d like you to test your skills against the other\ncrews too, though. So you’ll only be getting\r\n[VAR 0205(0002,002C)] LP from me this time. Sorry![VAR 0114(0022)]
dan_win_07_kakutouboss_02	[~ 100]
dan_win_07_kakutouboss_03	[~ 101]
dan_after_07_kakutouboss_01	[VAR BD06(0000)]Sorry, [VAR 0100(0000)]. I’m all tired\nout,\r\nso\r\nI\r\nwon’t\r\nbe\r\ntraining\r\nany more today.[VAR 0114(0022)]
dan_lose_07_kakutouboss_01	[~ 103]
dan_lose_07_kakutouboss_02	The Caph Squad is pretty formidable, right?\nThey train every day, and it really shows.[VAR 0114(0022)]
dan_insert_sitappa_01a	[~ 105]
dan_insert_sitappa_01b	[~ 106]
dan_insert_sitappa_02a	[~ 107]
dan_insert_sitappa_02b	[~ 108]
dan_insert_sitappa_03	[~ 109]
dan_insert_sitappa_04a	[~ 110]
dan_insert_sitappa_04b	[~ 111]
dan_insert_sitappa_05	[~ 112]
dan_insert_sitappa_06a	[VAR 1100(00FF,0201)]HShe’s way above our level! We’ve gotta get\nthe boss![VAR 0114(002F)]
dan_insert_sitappa_06b	Our defenses are breached... It’s all up to the\nboss now![VAR 0114(002F)]
dan_insert_sitappa_07a	[~ 115]
dan_insert_sitappa_07b	[~ 116]
dan_insert_sitappa_08	[~ 117]
dan_insert_sitappa_09a	[~ 118]
dan_insert_sitappa_09b	[~ 119]
dan_insert_sitappa_10a	[~ 120]
dan_insert_sitappa_10b	[~ 121]
dan_insert_sitappa_11a	[~ 122]
dan_insert_sitappa_11b	[~ 123]
dan_insert_sitappa_12a	[~ 124]
dan_insert_sitappa_12b	[~ 125]
dan_insert_sitappa_13a	[~ 126]
dan_insert_sitappa_13b	I...I don’t think we can hold h[VAR 1100(00FF,0202)]imer off much longer,\nBoss...[VAR 0114(002F)]
dan_insert_sitappa_14a	[~ 128]
dan_insert_sitappa_14b	[~ 129]
dan_insert_sitappa_15a	[~ 130]
dan_insert_sitappa_15b	[~ 131]
dan_insert_sitappa_16a	[~ 132]
dan_insert_sitappa_16b	[~ 133]
dan_insert_sitappa_17a	[~ 134]
dan_insert_sitappa_17b	[~ 135]
dan_insert_sitappa_18a	[~ 136]
dan_insert_sitappa_18b	[~ 137]
dan_insert_sitappa_19a	[~ 138]
dan_insert_sitappa_19b	[~ 139]
dan_insert_sitappa_20a	[~ 140]
dan_insert_sitappa_20b	[~ 141]
dan_insert_sitappa_21a	[~ 142]
dan_insert_sitappa_21b	[~ 143]
dan_insert_sitappa_22a	[~ 144]
dan_insert_sitappa_22b	[~ 145]
dan_insert_sitappa_23a	[~ 146]
dan_insert_sitappa_23b	[~ 147]
dan_insert_sitappa_24a	[~ 148]
dan_insert_sitappa_24b	[~ 149]
dan_insert_sitappa_25a	[~ 150]
dan_insert_sitappa_25b	[~ 151]
dan_insert_sitappa_26a	[~ 152]
dan_insert_sitappa_26b	[~ 153]
dan_insert_sitappa_27a	[~ 154]
dan_insert_sitappa_27b	[~ 155]
dan_insert_sitappa_28a	[~ 156]
dan_insert_sitappa_28b	[~ 157]
dan_insert_sitappa_29a	[~ 158]
dan_insert_sitappa_29b	[~ 159]
dan_insert_sitappa_30a	[~ 160]
dan_insert_sitappa_30b	[~ 161]
dan_insert_sitappa_31a	[~ 162]
dan_insert_sitappa_31b	[~ 163]
dan_insert_honooboss_01	[~ 164]
dan_insert_akuboss_01	[~ 165]
dan_insert_dokuboss_01	[~ 166]
dan_insert_fairyboss_01	[~ 167]
dan_insert_kakutouboss_01	[~ 168]
dan_system_02	Do you want to quit the Star Barrage?
dan_heal_neruke_01	[VAR BD06(0000)]’Sup, [VAR 0100(0000)]. Want me to\nheal\r\nyour\r\nPokémon?[VAR 0114(001E)]
dan_heal_neruke_02	There, all better. Eyes on the prize now—we need\nto see this operation through.[VAR 0114(001E)]
dan_heal_neruke_03	How goes the operation? Bring your Pokémon\nhere, and I’ll heal them up for you.[VAR 0114(001E)]
dan_heal_sitappa_01	[VAR BD06(0000)]’Sup, [VAR 0100(0000)]. Want me to\nheal\r\nyour\r\nPokémon?[VAR 0114(001E)]
dan_heal_sitappa_02	There, good as new!\c\nOnce you’re all wrapped up here, let’s head on\nout and get ready to raid the next base.[VAR 0114(001E)]
dan_heal_sitappa_03	Bring your Pokémon here, and I’ll heal them up\nfor you.[VAR 0114(001E)]
