MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
AUTO_DIALOGUE_931c6563-1cfc-4f10-8fb8-e2b0f9f968dc	薩姆斯你會用嗎？
AUTO_DIALOGUE_08b0ba4a-d434-4309-b817-893e59206955	我們來解決。
AUTO_DIALOGUE_fd660644-7789-4e5c-a1ce-0114be282d38	3。\n【杜克中士】3。
JESS_ADD_034	這個龐然大物是什麼？
AUTO_DIALOGUE_739cbc61-3256-4d15-93b5-345e4867da30	好耶！動啦！
AUTO_DIALOGUE_a3c116b6-dbc4-4157-8706-3449df60bf8e	不敢相信……
AUTO_DIALOGUE_064aed48-7616-4fc6-ba15-d436a0273b19	為什麼……
JESS_ADD_039	格利佛要來了。\n小心一點。
JESS_ADD_039A	導彈要慎用。\n那聲響會把格利佛引過來。
AUTO_DIALOGUE_252b7fe7-0282-4ae0-8622-8320a76d7116	導彈會引來格利佛。\n不妨改用元素射擊吧？
AUTO_DIALOGUE_1d9bf2dc-f9ec-4387-9544-37abbc0689e9	有找到什麼派得上用場的東西嗎？
AUTO_DIALOGUE_44668103-76fc-47ff-9108-c9ac5c4d0c8b	好像可以從這裡出去。\n不過，要怎樣才能穿過這裡呢？
AUTO_DIALOGUE_2e50869f-980e-40ff-8106-7830a3c0dd6b	這是為了中士！
AUTO_DIALOGUE_e8f00b35-7844-47fb-83ca-254b531eb613	我不會放過你們的。
AUTO_DIALOGUE_8ce869bf-bc12-4825-8989-cdc3d2ef75a4	數量太多了！
AUTO_DIALOGUE_f2837bec-eaf9-455b-a6d0-b0258ab06418	根本沒完沒了！
AUTO_DIALOGUE_b13937e1-9453-4338-8087-56682523e1bd	殘骸後面\n好像有什麼東西。
JESS_ADD_044	能想個辦法把炸彈\n放進那個欄位裡嗎？
JESS_ADD_045	我們得想辦法\n穿過那堆瓦礫。
AUTO_DIALOGUE_3bd161f6-4799-44f5-b4f0-dd9229895f5b	那是什麼？
AUTO_DIALOGUE_4825d0ae-f257-4098-a94d-6fbb3787ab02	被丟棄在這裡了？
AUTO_DIALOGUE_69d4e343-9a3e-4f19-a955-57af62f0a048	我來研究看看\n能不能讓他動起來。
AUTO_DIALOGUE_f72f6f02-e502-41ac-a398-9fec84325209	我要移除瓦礫，\n掩護我。
AUTO_DIALOGUE_b453a48f-1eca-47a9-88f9-dc58477f2580	我還需要一些時間。
AUTO_DIALOGUE_b5ca86b5-cfd7-4506-a3f9-26ce6744349e	薩姆斯，小心點。
AUTO_DIALOGUE_55bba5e9-d37c-4108-ace7-548068fdfe87	走吧！\n我會緊跟著你。
AUTO_DIALOGUE_257b970d-347f-4d38-9557-8a4b384c1ec8	走吧。
AUTO_DIALOGUE_0385cf76-3758-4403-b1c4-aeba4d259daf	離開這裡吧。
AUTO_DIALOGUE_ee5a36e8-4b10-40a1-ba9f-a0ff06ef089f	趁現在，快跑！
AUTO_DIALOGUE_2c3fcb7a-d3fe-4607-82f0-20b1dc9b84e3	離開這裡吧！
JESS_ADD_242	在高處行動千萬要小心……
JESS_ADD_800	這裡……好美喔。
JESS_ADD_224	薩姆斯，你沒事吧？
JESS_ADD_235	你看……這也太美了！
AUTO_DIALOGUE_2a4d6f74-0221-40cc-9f21-6ce19c874d44	小心一點。
AUTO_DIALOGUE_53d7f37e-d5a3-449e-9a26-74e208076239	是的……明白了。
AUTO_DIALOGUE_0c08879a-371a-4772-b6cf-1234237a9805	小心點！
AUTO_DIALOGUE_5813dbcd-db50-4058-bde2-33c62f0831d3	我在這裡等你。\n準備好就跟我說一聲。
AUTO_DIALOGUE_0f677f15-2c5e-40e3-a662-4761d9d51db0	巨大的聲響\n會把敵人引過來。
AUTO_DIALOGUE_c9aa7830-5f97-44b2-9c2a-4793e0417a22	還是別用導彈了吧。
AUTO_DIALOGUE_b9725bae-dd8c-483c-9804-4f7157ef4f55	好了，我們前往通道門吧。
AUTO_DIALOGUE_57b9ab89-3cb5-4e3a-a453-366f452f72ca	機會來了就要趕緊\n把他們全部消滅才行。
AUTO_DIALOGUE_c208573b-10df-42e7-88e8-53bb94353646	薩姆斯！
AUTO_DIALOGUE_387c944f-7c0b-4852-b607-e9b38c87a172	薩姆斯！不行！
AUTO_DIALOGUE_c2e610b7-6a34-4e36-94a9-d7463f7eeb68	抓到了！\n讓那傢伙吃點苦頭吧。
AUTO_DIALOGUE_5f0b77f7-f056-4c27-8477-fdb70ff5aea7	就是現在！
AUTO_DIALOGUE_71f0bb1c-9f3a-41a8-bdbe-d043871f423d	抓到了！
AUTO_DIALOGUE_f6571c0d-1639-4526-ba77-e648d01f43eb	怎麼會！
AUTO_DIALOGUE_71b5e9a3-094d-429f-8b53-364976c1361b	太強了！
AUTO_DIALOGUE_1a87de42-f9fc-4f37-b41c-62e7db2618e8	薩姆斯！有幾個人倒下了。
AUTO_DIALOGUE_57687071-0869-428f-9cf8-5d883277e3e2	謝謝。
AUTO_DIALOGUE_1551e43b-e45d-4e27-9a54-6a708087952a	我沒事了。
AUTO_DIALOGUE_853269f8-7052-4bef-899b-66569c784e34	趁現在！
AUTO_DIALOGUE_0fa2d2e9-676e-4f63-8169-04b73f53bc97	就是現在了。
AUTO_DIALOGUE_f02e3de1-b0eb-402a-a586-a61c5d8250fe	這是個好機會。
AUTO_DIALOGUE_cc802398-5e1b-491e-8a1a-3f7c856b1f99	幹掉他。
AUTO_DIALOGUE_63060899-d766-4e3a-9def-67f56036751b	當然，我已經準備好了。
AUTO_DIALOGUE_de0c3c99-bfad-4323-b9b8-3cb4662b6f25	想想別的辦法吧。
AUTO_DIALOGUE_03eb5eb9-c269-464b-9d4a-0bb3fd3a1084	那聲音……
AUTO_DIALOGUE_d3bf44b2-136c-43c3-b5fb-a0aa15b251de	看到他了，薩姆斯。\n在這邊。
AUTO_DIALOGUE_b88fb489-9364-40f4-96d9-1326ddf7c1c8	薩姆斯，在這邊。
AUTO_DIALOGUE_5d6bd2d7-c3e6-45da-b98e-33e777ed631e	我們能一起平安離開的，對吧？
AUTO_DIALOGUE_058e3365-68a3-4c45-9bc3-342d3aa9ccd0	沒多少時間了。
Preload\MPR4\PreloadMP4.pak\Junior_Cinematic.MSBT
Preload\MPR4\PreloadMP4.pak\Junior_Combat.MSBT
AUTO_DIALOGUE_914a7346-6094-4d07-82eb-467ce00da981	他們會被聲音吸引過來。\n得快點打倒才行！
AUTO_DIALOGUE_c86b65a6-17f9-4d87-b849-1d462511b08b	這些傢伙有點不一樣。
AUTO_DIALOGUE_84b887a8-cbda-4d43-b0af-46cd6f6a8cc3	是的，沒有問題。
AUTO_DIALOGUE_84b887a8-cbda-4d43-b0af-46cd6f6a8cc2	支援我。
AUTO_DIALOGUE_c9e16efb-e29e-4871-b544-ec85fc7e8752	敵人處於優勢。
AUTO_DIALOGUE_6287a34f-b7d1-40ca-a10f-ec5510c7a740	被攻擊了。
AUTO_DIALOGUE_0348f723-19f7-4c20-8623-ad80585188d4	啊，可惡。
AUTO_DIALOGUE_fb348ff1-07f6-4938-a030-1ed224244014	抱歉，中士。
AUTO_DIALOGUE_10387072-423b-4905-90a1-5abc8a32927a	救救我。
AUTO_DIALOGUE_ba3f1649-b0a6-4b84-84b0-3729bf96d193	你把我忘了。
AUTO_DIALOGUE_ad83e1ce-7090-4cce-a906-d36d9af43371	不要丟下我，\n救救我。
AUTO_DIALOGUE_6a8fd425-157b-4fc7-a749-2b3fc327fbf1	拜託，別丟下我！
AUTO_DIALOGUE_8da72d03-3f30-421b-8bc5-5135e7b473fe	別丟下我不管。
AUTO_DIALOGUE_0d17511e-17b4-417e-9f3f-6495c421c029	我倒下了，\n別丟下我。
JESS_ADD_101	我倒下了……
AUTO_DIALOGUE_471ddefe-5ec1-4afc-80a0-ba7e80834430	需要掩護嗎？
AUTO_DIALOGUE_73146a2a-834c-45e1-9469-367aa1a818eb	解決了一個。
AUTO_DIALOGUE_b5e8e26e-8095-44a1-9587-26660637a807	解決掉一個了。
AUTO_DIALOGUE_7dac25b2-a40f-497e-b549-64fc5962bad9	薩姆斯，謝謝你。
AUTO_DIALOGUE_e37964c9-cae3-4cb3-86b6-4c6de42e28b3	我得救了？
AUTO_DIALOGUE_e163c44a-e450-442c-a46f-651f055b4603	薩姆斯，謝啦。
AUTO_DIALOGUE_7f3e2b46-d13b-4356-b02f-fb88f08e9776	感覺好多了。
AUTO_DIALOGUE_f51ab227-e7bb-4f99-8f0d-de1fd5f0ea0d	小心點喔。
AUTO_DIALOGUE_deb8412e-3b43-4068-ac1b-f5b04391369e	喂！
AUTO_DIALOGUE_7c870d64-48a1-4192-a832-14de66818831	小心點。
AUTO_DIALOGUE_f6ac1eb3-829f-4a9b-9564-107b7c196103	為什麼要射擊？
AUTO_DIALOGUE_3b0fcb91-9474-4382-9058-269bea6c1509	已經夠了。
AUTO_DIALOGUE_bc1d78f7-b8d2-423d-b5cd-a066fd21352c	住手。
AUTO_DIALOGUE_dace6e41-71e6-4500-97ae-5947e6487d90	住手啦。
AUTO_DIALOGUE_de684720-edfc-40fe-ab03-72e361fdb5c7	好痛啊。
AUTO_DIALOGUE_089f7048-0fd2-43ed-b928-65c6867933f7	就叫你住手了。
AUTO_DIALOGUE_21dab63c-7bbb-4a30-b10f-770ef4b34f3b	我沒事，不用擔心。
AUTO_DIALOGUE_36867fa4-392b-490f-8484-4ed073100a0d	我站得起來，不用擔心我。
AUTO_DIALOGUE_2a6f0adf-7883-4085-9567-720f1a200972	沒問題，走一走就會好起來的。
AUTO_DIALOGUE_0e6ff500-d421-4efd-b5e4-1e5cc2beed7a	我沒事了。
AUTO_DIALOGUE_543860d8-64f0-45e7-b866-bc531d49d203	別朝我開火。
AUTO_DIALOGUE_9ddc387b-2fe8-4dc7-a810-befde03e8509	快住手，不要鬧了。
AUTO_DIALOGUE_01a87418-9583-4f74-b522-4fa8ff7adc1f	好痛又好冷。
AUTO_DIALOGUE_3b099001-ff30-4dda-828d-c3a0c4c10df0	太冰了。
AUTO_DIALOGUE_ad5919b1-2105-4d8b-b018-bf3aa2a38e6d	要燙傷了。
AUTO_DIALOGUE_6ee7b22b-65db-450d-9c2e-168abd1cd5a8	就說了很燙啦。
AUTO_DIALOGUE_b9d72296-181e-435c-aa32-3d5b7503102e	不要電擊我。
AUTO_DIALOGUE_d4c347f0-29f9-4843-956e-05438cb87d24	小心用電。
AUTO_DIALOGUE_076dc119-a34f-4647-a85a-88f04f315b9f	報告中士，已經解決了。
JESS_ADD_102	是老師教得好。
AUTO_DIALOGUE_b6df9fe0-f9ed-47b8-8c0c-fb41ba8f4689	中士，感謝您。
AUTO_DIALOGUE_d2de60f9-2e39-4073-85a8-7bb1c33ab1e1	已壓制目標。
AUTO_DIALOGUE_62835a1d-7152-45f7-aedf-f828843c1911	那隻格利佛可能是在利用爆炸聲\n來通知其他同伴。
AUTO_DIALOGUE_8db7b5eb-b8c5-4d54-a784-413cd140c901	托卡畢倒下了。
AUTO_DIALOGUE_4f0c6d84-5784-4edf-888b-b98d56696323	中士倒下了。
AUTO_DIALOGUE_1cb3e3c5-20f3-442b-810c-af9ce5233716	VUE倒下了。
AUTO_DIALOGUE_b9dc826c-8d2a-4e14-aacf-d445ca18bef5	請幫幫中士吧。
AUTO_DIALOGUE_a258de6e-653f-44a4-a7de-50137da4b94d	幫幫中士吧。
AUTO_DIALOGUE_e28b5110-ed10-4d45-a0cc-914dcb67a848	幫幫托卡畢下士吧。
AUTO_DIALOGUE_07696a47-8472-4f40-b043-83cd82c90231	不要。
AUTO_DIALOGUE_6841ebfe-7af3-4efd-a520-3e785905e869	鋁罐在飛！
AUTO_DIALOGUE_ddcf52e0-1bfd-4855-bdae-156ae08f0df2	謝謝。
AUTO_DIALOGUE_7f993fdf-b67f-4769-97d9-d7d1649b5e0d	幫幫VUE吧。
AUTO_DIALOGUE_1f9ab64a-5a05-42d6-a394-585059c058d3	幫幫中士吧。
AUTO_DIALOGUE_513a2274-656e-4486-8f44-9208e382b8b3	邁爾斯倒下了。
AUTO_DIALOGUE_9aefac30-ca01-4cf4-ac24-147dc1e25c78	幫幫邁爾斯吧。
Preload\MPR4\PreloadMP4.pak\Junior_Comms.MSBT
AUTO_DIALOGUE_6fd45c5b-8862-4e7f-a034-765fc7b77314	我們在這裡設個據點，\n研究看看我們能做什麼。
AUTO_DIALOGUE_1dc877eb-d201-4c83-b382-fcf39d98ca33	我們知道要怎麼使用\n緊急專用系統了。
AUTO_DIALOGUE_dc23beff-afd5-48ca-aa1d-b15b53847da3	中士，只能硬著頭皮上了。\n我們一定可以的。
AUTO_DIALOGUE_13fe7ef0-8159-4e61-976f-62d8e8d0b169	薩姆斯，\n有找到通道門嗎？
AUTO_DIALOGUE_1e299879-0e60-41a5-a6fb-cc9cdd064a97	薩姆斯，出狀況了。\n有大量系統發出警告。
AUTO_DIALOGUE_eb1aec1c-9ad9-4131-a267-6db03e1f6209	我來切換幾條路徑……\n……啊！沒事，你別在意。
AUTO_DIALOGUE_272102af-1f4d-4a42-b3b4-c1a69cd81ded	你來了我們才能逃出去。\n要是你沒有趕上，所有人都會喪命的。
AUTO_DIALOGUE_52a687ff-02ef-4efb-86b9-c1ab25a52275	系統正接連停擺。\n你還沒到嗎？
AUTO_DIALOGUE_6718d60d-b619-4bf8-82e5-cd27ad10f11c	薩姆斯，\n你的目標地點是加農炮底下喔。
AUTO_DIALOGUE_899f237c-d4fe-42ba-b8d8-93188a2f4ea7	能嘗試的都嘗試過了，\n但控制系統已經無法運作了。
AUTO_DIALOGUE_2fdeb49e-fc8a-42d1-bbf4-e9d62853726c	有半數以上短路，\n這裡已經開始解體了。
AUTO_DIALOGUE_b7f5e8de-6d52-4d38-b561-13ca3aa6c568	薩姆斯……我說……\n加農炮下方的溫度高得嚇人。
AUTO_DIALOGUE_3c7860f4-f8f6-485a-95cd-ad0f8e473a26	薩姆斯……\n我們這邊情況不太妙。
AUTO_DIALOGUE_dc7d3b8c-9e6e-49e6-8379-1546bf18a622	假如你沒趕上……\n不行，這種事我連想都不敢想。
AUTO_DIALOGUE_1a12b9fa-be9c-444d-bd5f-b326c19cbf89	就相信他吧！\n我們現在也別無他法了。
AUTO_DIALOGUE_6e4c68f5-b50e-4120-9c27-13c89d992523	薩姆斯，\n我們到控制室了。
AUTO_DIALOGUE_0f5b15ae-f234-4a17-8ec6-966422c45df7	中士，我真的很努力了。\n可是情況實在不樂觀。
AUTO_DIALOGUE_790fb2b1-6d6d-496a-8350-3e810da5fe0f	大多數的核心系統都是離線狀態。
AUTO_DIALOGUE_d9e04554-3513-4fd4-9c5b-b7d1c5966d9d	發生了大規模的地震活動。
AUTO_DIALOGUE_479dc90e-e05e-402c-a973-52110db75d8a	薩姆斯，\n我們找到逃生艙了。
AUTO_DIALOGUE_cbdff13b-64bf-4dbf-93c9-5203c3787687	可能需要你的幫助\n才能修好。
AUTO_DIALOGUE_408475a6-2277-4649-8108-f975866a9d7c	薩姆斯，\n逃生艙這裡需要你的幫助。
AUTO_DIALOGUE_9ad2acf8-eace-4c0b-9ecd-f17c4e8bbf7b	薩姆斯……\n設施受到的傷害比想像中還嚴重。
AUTO_DIALOGUE_28838270-5b1a-499d-ae71-38445fe64156	薩姆斯，快！\n我們需要你的幫助。
AUTO_DIALOGUE_a81a812c-965a-4fa8-9de1-81b87a315301	應該也有\n我們能做的事。
AUTO_DIALOGUE_0a8feecb-9c6a-44f3-88c4-8659bc179ba9	拜託你……告訴我\n你有順利抵達加農炮底下……
AUTO_DIALOGUE_44572c62-4724-4242-91c3-45bb7230a910	中士，控制台沒有反應。\n要重新啟動嗎？
Preload\MPR4\PreloadMP4.pak\Junior_CSI.MSBT
Preload\MPR4\PreloadMP4.pak\Junior_Efforts.MSBT
AUTO_DIALOGUE_08d3f588-dcb1-4728-8737-bb75f86e682c	
AUTO_DIALOGUE_d6f4d351-b00d-4c4c-8093-e96e111ce88a	
AUTO_DIALOGUE_f712fbe3-e870-4e0b-b4aa-e00c13219480	
AUTO_DIALOGUE_5efca1d7-bba1-4ff8-8a95-30c979af06af	
AUTO_DIALOGUE_df9be671-8195-4008-9d28-184d1788686f	
AUTO_DIALOGUE_54c73acf-7e6a-4425-a6f4-11f2fc4c4a29	
AUTO_DIALOGUE_9a98f584-2832-4865-9fca-74c3734c222c	
AUTO_DIALOGUE_31c7879a-7eb4-4bb5-8d46-57a24de2fc2a	
AUTO_DIALOGUE_d4381da5-075f-408b-866f-872750beb73c	
AUTO_DIALOGUE_28eeebfb-3513-4e1c-83de-c8f6add63230	
AUTO_DIALOGUE_cd22346f-9f05-4d03-b86e-daa48fb6c85f	
AUTO_DIALOGUE_77b03db2-3602-4996-a44e-a6b40f5dec9f	
AUTO_DIALOGUE_473d5877-ab96-46a1-82f1-8985d91406c3	
AUTO_DIALOGUE_d03e74a6-ae4e-4b52-a252-9f91c8e11ada	
AUTO_DIALOGUE_09ab0d1e-377c-4dab-928d-638e42008391	
AUTO_DIALOGUE_85ac5556-be87-46d8-8a59-9e4a6afc7faf	
AUTO_DIALOGUE_837a54f0-3206-43b4-9abc-9a9236cca0cd	
AUTO_DIALOGUE_1f56894c-17e3-4cc4-8f8e-e4806e4752ca	
AUTO_DIALOGUE_67dc8d5d-2218-4976-9a51-630b4f84c010	
AUTO_DIALOGUE_12f1bb4f-59ef-460d-8d68-6525c51fb607	
AUTO_DIALOGUE_324cb8d7-098f-493e-9138-e512d4b66122	
AUTO_DIALOGUE_e4b3ddda-f987-495c-b735-fda35a1e9b7e	
AUTO_DIALOGUE_35888391-e27b-4e7c-aaee-1caaedc5a7ca	
AUTO_DIALOGUE_a21c7d96-ba42-43e3-9c27-f8798a904c96	
AUTO_DIALOGUE_93db7896-eb7e-4098-a3ed-170402aadbe5	
AUTO_DIALOGUE_b7469edb-6129-4c17-9a34-064ea257c833	
AUTO_DIALOGUE_d2cf965c-d74f-402c-8f91-deb67d59f9de	
AUTO_DIALOGUE_472ca0c0-8aec-4916-89d4-5439132a8ad7	
AUTO_DIALOGUE_beafbe0b-cf29-4ed6-9620-172186e7afd5	
AUTO_DIALOGUE_c86c26cf-4fc2-436b-a37e-84502470dcd6	
AUTO_DIALOGUE_d55c7bde-dfc2-4f7a-a10c-22b278b8a1ca	
AUTO_DIALOGUE_eca5db69-fd7b-4ac1-b1b8-cdb8276e5d19	
AUTO_DIALOGUE_df4806fd-96bf-4594-b0b2-a340962ae1a9	
AUTO_DIALOGUE_55ddcd24-1830-4da5-bb03-2ea55fcdbdfd	
AUTO_DIALOGUE_80e99c2c-8960-4446-9c22-f44f6ed5ad30	
AUTO_DIALOGUE_64d9a696-804e-4692-a271-13efecc8c3e0	
AUTO_DIALOGUE_2ddb7dda-c439-4bc6-947d-3b88d0b24ae5	
AUTO_DIALOGUE_35c80637-3444-4525-8701-a4fd6b055fd3	
AUTO_DIALOGUE_546ebad1-6d00-4dc0-960e-c90b966301af	
AUTO_DIALOGUE_1fe4a594-02e8-46d7-9b18-025831cce48b	
AUTO_DIALOGUE_fb4a771a-ba07-4eb3-b29c-cc2476c53e44	
AUTO_DIALOGUE_a8f79958-143e-49d9-a7ee-66d67e9ef52c	
AUTO_DIALOGUE_8feba5f8-d9b8-41ad-bec3-baea648eb181	
AUTO_DIALOGUE_a49403f6-f7ee-4771-b7b0-0fed62a7144f	
AUTO_DIALOGUE_bc22a8bd-a1f1-4bb8-ba4b-09cceca7fd5f	
AUTO_DIALOGUE_f5bd6333-c587-4081-8972-70012a64fa1c	
AUTO_DIALOGUE_22834905-37cc-402c-9656-a5c0dbd760bc	
AUTO_DIALOGUE_d74919ee-5881-4858-b970-564a636abf72	
AUTO_DIALOGUE_0a61e08b-de2d-41d5-9da7-2ed972dbab11	
AUTO_DIALOGUE_e357c62b-bda5-4ceb-b2d5-f1722b734d43	
AUTO_DIALOGUE_bffb6928-a715-4529-a153-71e4b194cb63	
AUTO_DIALOGUE_6ff0ddec-07a7-408f-930c-70450030e0ec	
AUTO_DIALOGUE_44d58cb9-63f0-4a8d-86dc-b1c80dcf7fe1	
AUTO_DIALOGUE_4ba8fa78-a029-48f8-beb4-39336d6b16e0	
AUTO_DIALOGUE_1c52518a-4740-4d6b-9660-7bf8208ec25c	
AUTO_DIALOGUE_11791840-5a94-4b0d-a4a5-b4bc67ec3cd9	
AUTO_DIALOGUE_6476f430-e121-41dc-8ee7-b828c33a0c5b	
AUTO_DIALOGUE_533dc7ca-860a-4cc6-a0ad-1ec48323c840	
AUTO_DIALOGUE_387b6473-7bd1-460f-be69-52c8f62c38ef	
AUTO_DIALOGUE_eef7c4d4-ee72-4b1c-97d3-9e5ff640bf99	
AUTO_DIALOGUE_c1aa8960-4a0c-47d2-9993-8db38c8b3da4	
AUTO_DIALOGUE_f6f35cbc-a584-493d-b3d2-71f53627858c	
AUTO_DIALOGUE_6fedf9b6-a23e-4abf-ab7c-d0f0751fe9ff	
AUTO_DIALOGUE_5cd6a692-00a0-41a1-8817-303709c649ca	
AUTO_DIALOGUE_6edef244-c457-4892-a3f4-2091f4e2f54b	
AUTO_DIALOGUE_ade3f6d6-545c-49a0-9b66-21ef7eac98fc	
AUTO_DIALOGUE_f65481b8-594d-4324-afdf-391f929563d2	
AUTO_DIALOGUE_6a0b1ac1-7933-4129-92ac-baa2208639b4	
AUTO_DIALOGUE_f1b31422-37b8-48e1-b92a-481e8898d39c	
AUTO_DIALOGUE_570aac59-fe2c-4ead-b181-219550c00bd7	
AUTO_DIALOGUE_cdebe4b5-beb6-46f2-8d6b-9f8d6115eb7d	
AUTO_DIALOGUE_b81c2c3a-ab44-4104-a5f5-921e533e3fad	
AUTO_DIALOGUE_a503f21e-5303-4eba-bc0d-c7da66f352b1	
AUTO_DIALOGUE_4b7ea2be-6f40-4253-9250-6c694181f555	
AUTO_DIALOGUE_a32e96b9-bf92-4c79-bf86-069d499e3da5	
AUTO_DIALOGUE_f6244eff-47f0-480c-9b00-df933a433588	
AUTO_DIALOGUE_8cbda562-4f2a-48ae-8d37-0c93365bdf9e	
AUTO_DIALOGUE_b4fb075f-a72c-42d8-8a8d-eca4cef0d243	
AUTO_DIALOGUE_2d7583db-d743-419e-8a9f-d8dcd4d31cb1	
AUTO_DIALOGUE_ac5d0cf3-6150-4b55-b56b-ecd391321cb8	
AUTO_DIALOGUE_b47d2852-e8d0-42de-ab7d-07923d29178d	
AUTO_DIALOGUE_56898009-f0b2-45ff-a4c6-5e207e00c62f	
AUTO_DIALOGUE_a6f13d5c-c384-4f7f-a7e1-efa867f2f9bf	
AUTO_DIALOGUE_cb715e80-736e-47f9-be73-1f72c2105142	
AUTO_DIALOGUE_320e7c55-c8ac-4ebb-b67f-3ee79fb3a7af	
AUTO_DIALOGUE_104bce56-9ba7-4151-8c1e-8bd79b45b6cc	
AUTO_DIALOGUE_8ffe5891-bb65-4747-b2bd-7b53d1f0eb98	
AUTO_DIALOGUE_a3025bff-7767-44cc-9471-92b3a50ab4d6	
AUTO_DIALOGUE_e257066a-5a61-4391-8ae3-dcaf306f726e	
AUTO_DIALOGUE_afd8872e-61e9-4caa-8674-83dbcc4f64d2	
AUTO_DIALOGUE_920bbfe3-150d-4cca-a636-2d84c14abe78	
AUTO_DIALOGUE_6f6013a1-4a94-4cff-9944-da46cee73d8c	
AUTO_DIALOGUE_5704e5d7-3dbf-4d5f-b154-476f0c170376	
Preload\MPR4\PreloadMP4.pak\Junior_PushToTalk.MSBT
AUTO_DIALOGUE_c4d50cb3-48f3-4905-b574-099fbb3183f4	我聽麥肯齊說了。\n我們回去的時候要用傳送站對吧？
AUTO_DIALOGUE_de252580-226f-49de-b032-0bc567ab0810	我是因為崇拜你才加入聯邦軍的。\n沒想到有機會和你共事，簡直像做夢一樣。
AUTO_DIALOGUE_98258ff4-3b4a-4ada-bf49-722c30e1141f	邁爾斯還挺宅的。\n但他不只能跟機械對話，也能與人溝通。
AUTO_DIALOGUE_d6bfe210-c390-4062-b06c-6b2aee62aaff	托卡畢下士……\n我可能真的猜不透他在想什麼。
AUTO_DIALOGUE_f2545037-d33e-44f4-8bba-f352c54df081	我已經坐不住了，好想出去。\n我想快點再次和你並肩作戰。
AUTO_DIALOGUE_4f16f23c-eb6c-404e-afed-028860c70ffb	我很喜歡運動。\n下次要不要和我一起做負重訓練？
AUTO_DIALOGUE_21b6449c-6076-4ba8-8954-c31b07bbb759	我一個人在礦山裡的時候，\n還以為自己真的要完蛋了，但是……
AUTO_DIALOGUE_6370523e-9d7c-4f91-86c6-2d577ff97332	你一直以來卻都是獨自奮鬥……\n真令人敬佩。
AUTO_DIALOGUE_463c536e-d87b-43b8-8cce-0358e5b2a768	回到家後，首先要沖個熱水澡。\n真想快點脫掉這身套裝。
AUTO_DIALOGUE_b9737978-1c19-4b39-a8ad-3b93da7f4013	中士總是把團隊放在第一位。\n我在這次的冒險中也學到了這一點。
AUTO_DIALOGUE_24213e2e-1a16-4abc-aa41-f12c6a92f796	希望回去後也能再和大家碰面。\n薩姆斯，不用問了，你也要來喔。
AUTO_DIALOGUE_e0ac9471-d90c-4187-934a-61f7433b72c2	終於到了回家的時候。\n等你準備好，就去向中士報告吧。
AUTO_DIALOGUE_4544092d-b4d5-4120-87cc-322db01b4707	附近應該有能夠解開\n夾具的裝置。
AUTO_DIALOGUE_08944fd6-3178-4d79-a7b2-f5f14b73428c	薩姆斯，你沒事吧？\n剛才的情況有點不妙。
AUTO_DIALOGUE_f8b33ed3-5860-451c-90a4-379cdc5022e6	為什麼不會動呢？\n能修好嗎？
JESS_ADD_016	下次我也來幫忙吧。
AUTO_DIALOGUE_17d89a22-8245-4c3c-947f-04aa01835cf8	如果有辦法進去那個裝置裡面\n轉一下就好了。
AUTO_DIALOGUE_7d71c5ec-ab1e-4747-b228-6c3eb7a12240	真想再看一次變形球。
AUTO_DIALOGUE_2b2f017d-a627-499d-87ed-1564b4df4149	電源在哪裡？\n要怎麼啟動他？
AUTO_DIALOGUE_84ebe05e-0d23-48cc-9244-a50c02868569	你的任務就是我們的任務，\n大家齊心協力一定能夠完成。
AUTO_DIALOGUE_f4fcbc9d-51ed-4840-b14f-b232f78f72d2	希望大家都平安無事。
AUTO_DIALOGUE_e4606027-5f92-4bd3-9673-32cd3d24e7b1	我們得想辦法去下一層。
AUTO_DIALOGUE_df4f3ebb-7cb6-4f3c-9a80-ec8d042b47ab	如果你找到了離開這裡的方法，\n就掃瞄一下告訴我們吧。
AUTO_DIALOGUE_6967c4ad-f88f-4fad-8e21-0a60bbf307b5	燈光一直在閃爍，這是為什麼呢？
JESS_ADD_034B	這裡有能掃瞄的東西嗎？
AUTO_DIALOGUE_6a4e72c7-39ef-4e31-bab7-a06022a3b31b	沒有地圖根本是\n寸步難行啊。
AUTO_DIALOGUE_475f0d0b-e353-4797-b945-466153ac3a97	當你需要我們的協助時，\n就掃瞄一下通知我們吧。
