Common\Reference.msbt
GameName_gm102_T0	Statues
_MD_CmnAssignPressButton_00_V	Check to see which Joy-Con you're using,\r\nthen press a button.
CmnAssignPressButton_01_V	Press a button on the Joy-Con to confirm.
_T3_GamePlayRule_00_V	Left Team, aim for odd numbers!
_T3_GamePlayRule_01_V	Right Team, aim for even numbers!
_MD_GamePlaySetting_00_V	Whoever has the Joy-Con right now\r\nshould decide how many people need\r\nto get bingos for the game to end.
_MD_GamePlaySetting_01_V	Is this many people OK?
GamePlayStart_00_V	OK, let's play!
GamePlayStart_01_V	Let's move on.
GamePlayStart_02_V	Let's get started!
GamePlayOrder_00_L_V	First up is the Left Team!
GamePlayOrder_00_R_V	First up is the Right Team!
GamePlayOrder_01_L_V	Next up is the Left Team!
GamePlayOrder_01_L_V_2	Next up is the Left Team!
GamePlayOrder_01_L_V_3	Next up is the Left Team!
GamePlayOrder_01_R_V	Next up is the Right Team!
GamePlayOrder_01_R_V_2	Next up is the Right Team!
GamePlayOrder_01_R_V_3	Next up is the Right Team!
_MD_GamePlayRoulette_00_V	Press a button on the Joy-Con to stop the roulette.
GamePlayRoulette_00_V	Press a button to stop the roulette.
GamePlayRoulette_00_V_2	Press a button to stop the roulette.
GamePlayRoulette_00_V_3	Press a button to stop the roulette.
GamePlayRoulette_01_V	Don't be shy, press a button!
GamePlayRoulette_02_V	I'll go ahead and stop the roulette this time.
GamePlayNumberCall_00_V	The first number is...
GamePlayNumberCall_00_V_2	The first number is...
GamePlayNumberCall_01_V	The next number is...
GamePlayNumberCall_01_V_2	The next number is...
GamePlayNumberCall_01_V_3	The next number is...
GamePlayGuideTutorial_00_V	If you're not stopping the roulette,\r\ntap the numbers you want it to land on!
GamePlayGuideSetting_00_V	If the number that came up is on your card, tap on it.
GamePlayChange_00_V	Remember, it's OK to change\r\nwho's stopping the roulette.
GamePlayChange_01_V	If you'd like to change the person stopping the roulette,\r\nnow would be a good time.
GamePlayChange_02_V	You don't have to change if you don't want to!
GamePlayRule_00_V	Here's a quick explanation of the rules!
GamePlayRule_01_V	The first team to get the required number\r\nof bingos is the winner! The required number\r\ndepends on how many people are playing.
GamePlayRule_02_V	In this game, the first team\r\nto have all players get a bingo\r\nwins!
GamePlayRuleOK_00_V	Here's how many bingos you'll need this time.
GamePlayEvent_00_V	It's time for a roulette jackpot!
GamePlayEvent_01_V	Roulette jackpot!
GamePlayEvent_02_V	During a jackpot, the roulette will land\r\non three numbers instead of one.
GamePlayEvent_03_V	Who's going to stop the roulette?\r\nDecide amongst your team!
GamePlayEvent_04_V	You can always pass the controller\r\nto someone who's feeling lucky!
GamePlayEvent_05_V	Oooh, this could turn the game upside-down!
GamePlayEvent_06_V	Which numbers will it stop on?!
GamePlayReachFirst_00_V	Only one number away from a bingo!
GamePlayReachSecond_00_V	One away...again!
GamePlayReach_00_V	Somebody's one number away from a bingo!
GamePlayReach_00_V_2	One away!
GamePlayReach_00_V_3	One away!
GamePlayReachMany_00_L_V	Things are heating up for the Left Team!\r\nThe next number could end it all!
GamePlayReachMany_00_R_V	Things are heating up for the Right Team!\r\nThe next number could end it all!
GamePlayReachMany_00_V	Who's gonna get the first bingo?!
GamePlayReachMany_01_V	There are a lot of people who are just one away!
GamePlayReachAll_00_L_V	Wow! Everyone on the Left Team is only\r\none number away from a bingo!
GamePlayReachAll_00_R_V	Wow! Everyone on the Right Team is only\r\none number away from a bingo!
GamePlayReachAll_01_L_V	Incredible! Everyone on the Left Team\r\nis only one away from a bingo!
GamePlayReachAll_01_R_V	Incredible! Everyone on the Right Team\r\nis only one away from a bingo!
GamePlayReachAll_00_V	Everyone in the game is only one number\r\naway from a bingo!
GamePlayReachNot_00_V	Seems like someone's not gotten a\r\n"one away" even once. That's unlucky!
GamePlayReachDouble_00_L_V	Someone on the Left Team could get\r\na bingo in two different ways!
GamePlayReachDouble_00_R_V	Someone on the Right Team could get\r\na bingo in two different ways!
GamePlayReachDouble_01_L_V	Multiple players on the Left Team could get\r\na bingo in two different ways!
GamePlayReachDouble_01_R_V	Multiple players on the Right Team could get\r\na bingo in two different ways!
GamePlayReachDouble_00_V	Someone could get a bingo in two different ways!
GamePlayReachDouble_01_V	Some people could get a bingo in two different ways!
GamePlayReachTriple_00_L_V	Someone on the Left Team could get a\r\nbingo in THREE different ways!
GamePlayReachTriple_00_R_V	Someone on the Right Team could get a\r\nbingo in THREE different ways!
GamePlayReachTriple_01_L_V	Multiple players on the Left Team could get\r\na bingo in THREE different ways!
GamePlayReachTriple_01_R_V	Multiple players on the Right Team could get\r\na bingo in THREE different ways!
GamePlayReachTriple_00_V	Oh my! Someone could get a bingo\r\nin THREE different ways!
GamePlayReachTriple_01_V	Some people could get a bingo in\r\nTHREE different ways! It's heating up!
GamePlayCheck_00_L_V	Incredible! The Left Team is closing in on victory!
GamePlayCheck_00_R_V	Incredible! The Right Team is closing in on victory!
GamePlayCatch_00_L_V	The Left Team has pulled even!
GamePlayCatch_00_R_V	The Right Team has pulled even!
_T0_GamePlayInfo_00_V	More and more people are only one away from\r\na bingo! If both teams get a bingo at the same\r\ntime, the one who marks their card first wins!
_MD_GamePlayInfo_00_V	More and more people are only one away from\r\na bingo! If more than one person gets a bingo at the\r\nsame time, the one who marks their card first wins!
GamePlayBingoCall_00_V	Bingo!
GamePlayBingoCall_00_V_2	Bingo!
GamePlayBingoCall_00_V_3	B-I-N-G-O!
GamePlayBingoCall2_00_V	Bingo!
GamePlayBingoCall2_00_V_2	Bingo!
GamePlayBingoCall2_00_V_3	Bingo!
GamePlayBingo_00_L_V	The Left Team has pulled ahead!
GamePlayBingo_00_R_V	The Right Team has pulled ahead!
GamePlayBingo_01_L_V	The Left Team only needs one more bingo to win!
GamePlayBingo_01_R_V	The Right Team only needs one more bingo to win!
GamePlayBingoBoth_00_V	Both teams only need one more bingo to win!\r\nIt's a race for that final bingo, folks!
GamePlayBingoBoth_01_V	It's bingo for both teams!
GamePlayBingoFin_00_V	We have our first bingo of the game! Well done!
GamePlayBingoFin_01_V	You did it!
GamePlayBingoFin_02_V	Amazing!
GamePlayBingoFin_03_V	Last, but not least! Congratulations!
_MD_GamePlayBingoLast_00_V	Only one more player to go!
_MD_GamePlayBingoLast_01_V	Two players to go!
_MD_GamePlayBingoLast_02_V	Three players to go!
_MD_GamePlayBingoLast_03_V	Four players to go!
_MD_GamePlayBingoLast_04_V	Five players to go!
_MD_GamePlayBingoLast_05_V	Six players to go!
_MD_GamePlayBingoLast_06_V	Seven players to go!
_MD_GamePlayBingoLast_07_V	Eight players to go!
_MD_GamePlayBingoLast_08_V	Nine players to go!
_MD_GamePlayBingoLast_09_V	Ten players to go!
ResultFinish_00_V	And with that, the game is finished!
_MD_ResultFinish_00_V	Looks like that was the last bingo\r\nof the game. Well done, everyone!
ResultWin_L_00_V	The Left Team wins!
ResultWin_R_00_V	The Right Team wins!
GamePlayEnd_00_V	Congrats! Put your hands together, everybody!
GamePlayEnd_01_V	Congratulations!
ResultCancel_00_V	Unable to confirm input.\r\nUnfortunately we'll need to skip this one.
GamePlayNumber_00_V	One!
GamePlayNumber_01_V	Two!
GamePlayNumber_02_V	Three!
GamePlayNumber_03_V	Four!
GamePlayNumber_04_V	Five!
GamePlayNumber_05_V	Six!
GamePlayNumber_06_V	Seven!
GamePlayNumber_07_V	Eight!
GamePlayNumber_08_V	Nine!
GamePlayNumber_09_V	Ten!
GamePlayNumber_10_V	Eleven!
GamePlayNumber_11_V	Twelve!
GamePlayNumber_12_V	Thirteen!
GamePlayNumber_13_V	Fourteen!
GamePlayNumber_14_V	Fifteen!
GamePlayNumber_15_V	Sixteen!
GamePlayNumber_16_V	Seventeen!
GamePlayNumber_17_V	Eighteen!
GamePlayNumber_18_V	Nineteen!
GamePlayNumber_19_V	Twenty!
GamePlayNumber_20_V	Twenty-one!
GamePlayNumber_21_V	Twenty-two!
GamePlayNumber_22_V	Twenty-three!
GamePlayNumber_23_V	Twenty-four!
GamePlayNumber_24_V	Twenty-five!
GamePlayNumber_25_V	Twenty-six!
GamePlayNumber_26_V	Twenty-seven!
GamePlayNumber_27_V	Twenty-eight!
GamePlayNumber_28_V	Twenty-nine!
GamePlayNumber_29_V	Thirty!
GamePlayNumber_30_V	Thirty-one!
GamePlayNumber_31_V	Thirty-two!
GamePlayNumber_32_V	Thirty-three!
GamePlayNumber_33_V	Thirty-four!
GamePlayNumber_34_V	Thirty-five!
GamePlayNumber_35_V	Thirty-six!
GamePlayNumber_36_V	Thirty-seven!
GamePlayNumber_37_V	Thirty-eight!
GamePlayNumber_38_V	Thirty-nine!
GamePlayNumber_39_V	Forty!
GamePlayNumber_40_V	Forty-one!
GamePlayNumber_41_V	Forty-two!
GamePlayNumber_42_V	Forty-three!
GamePlayNumber_43_V	Forty-four!
GamePlayNumber_44_V	Forty-five!
GamePlayNumber_45_V	Forty-six!
GamePlayNumber_46_V	Forty-seven!
GamePlayNumber_47_V	Forty-eight!
GamePlayNumber_48_V	Forty-nine!
GamePlayNumber_49_V	Fifty!
GamePlayNumber_50_V	Fifty-one!
GamePlayNumber_51_V	Fifty-two!
GamePlayNumber_52_V	Fifty-three!
GamePlayNumber_53_V	Fifty-four!
GamePlayNumber_54_V	Fifty-five!
GamePlayNumber_55_V	Fifty-six!
GamePlayNumber_56_V	Fifty-seven!
GamePlayNumber_57_V	Fifty-eight!
GamePlayNumber_58_V	Fifty-nine!
GamePlayNumber_59_V	Sixty!
GamePlayNumber_60_V	Sixty-one!
GamePlayNumber_61_V	Sixty-two!
GamePlayNumber_62_V	Sixty-three!
GamePlayNumber_63_V	Sixty-four!
GamePlayNumber_64_V	Sixty-five!
GamePlayNumber_65_V	Sixty-six!
GamePlayNumber_66_V	Sixty-seven!
GamePlayNumber_67_V	Sixty-eight!
GamePlayNumber_68_V	Sixty-nine!
GamePlayNumber_69_V	Seventy!
GamePlayNumber_70_V	Seventy-one!
GamePlayNumber_71_V	Seventy-two!
GamePlayNumber_72_V	Seventy-three!
GamePlayNumber_73_V	Seventy-four!
GamePlayNumber_74_V	Seventy-five!
BsqIntroPlayerEntryHeader_00	When you're ready,\r\npress a button!
PsqIntroPlayerEntryHeader_00	Use your smart device to join!
_MD_GamePlayControl_00	The roulette stopper's in\r\ncharge of the controls!
GamePlayGuideTutorial_00	Let's set your card numbers!
GamePlayGuideSetting_00	How many players should get\r\na bingo for the game to end?
GamePlayGuideRoulette_00	Press a button to stop the roulette!
_T3_GamePlayGuideRoulette_L_00	Aim for the odd numbers!
_T3_GamePlayGuideRoulette_R_00	Aim for the even numbers!
GamePlayGuideRoulette_01	Someone who's feeling lucky\r\nshould stop the roulette!
GamePlaySetting_00	{[0100|00030000]}
GamePlaySetting_01	Is this many people OK?
GamePlaySetting_02	{[0102|07cd]}
GamePlaySettingOk_00	 Confirm
GamePlaySettingCancel_00	 Cancel
GamePlaySettingChoice_00	 Select
GamePlayRule_00	The rules of the game...
_T0_GamePlayRule_01	A team wins when they\r\nget enough bingos.
_MD_GamePlayRule_01	Have all team members\r\nget a bingo to win.
_T0_GamePlayRule_02	In the case of multiple bingos,\r\nthe first to mark their card wins.
_T0_GamePlayRule_03	The first team to declare wins!
_MD_GamePlayRule_02	The first player to mark\r\ntheir card gets the bingo!
_T0_GamePlayRule_00	BINGO!
_T3_GamePlayRule_00	Left Team: Odd Numbers
_T3_GamePlayRule_01	Right Team: Even Numbers
GamePlayAppeal_00	{[0100|00020000]}
GamePlayEvent_00	ROULETTE JACKPOT!
GamePlayEvent_01	BINGO!
GamePlayEvent_02	ONE AWAY!
GamePlayRanking_00	RANKING
_MD_GamePlayEnd_00	FINISH
_MD_BingoButtonGuide_00	Press
NXMsg\GameMsg\nx_gm136.msbt
GameIntroduction_00_V	Find the Joy-Con fastest to win!
IntroductionGuideAlone_01_V	You hide the Joy-Con somewhere in the room...
IntroductionGuide_01_V	You work together to choose a good spot, then hide the Joy-Con somewhere in the room...
IntroductionGuide_02_V	And the other team's goal is to find it!
IntroductionGuide_03_V	The key to finding the Joy-Con is this: it'll vibrate\r\nwhen you press buttons on the other Joy-Con.\r\nUse the sound of its vibration to help you find it!
_T0_RuleDescription_00	Make the\r\nJoy-Con vibrate\r\nto find it
AssignCmnPlayers_00_V	These are the leaders!
AssignCmnPlayers_01_V	You'll be using these Joy-Con controllers!
AssignCmnPressButton_00_V	Check which Joy-Con you're using, then press a button!
GamePlayTutorial_00_V	First of all, let's check the vibration feature of the Joy-Con!
GamePlayTutorialAlone_R_00_V	Right Team, set this Joy-Con on a table!
GamePlayTutorialAlone_L_00_V	Left Team, set this Joy-Con on a table!
GamePlayTutorial_R_00_V	Right Team leader, set this Joy-Con on a table!
GamePlayTutorial_L_00_V	Left Team leader, set this Joy-Con on a table!
GamePlayTutorialRelief_00_V	Set this Joy-Con on a table!
GamePlayTutorialOK_00_V	OK!
GamePlayTutorialAlone_R_01_V	Right Team: try pressing the buttons\r\nto make the Joy-Con vibrate!
GamePlayTutorialAlone_L_01_V	Left Team: try pressing the buttons\r\nto make the Joy-Con vibrate!
GamePlayTutorial_R_01_V	Right Team leader: try pressing the buttons\r\nto make the Joy-Con vibrate!
GamePlayTutorial_L_01_V	Left Team leader: try pressing the buttons\r\nto make the Joy-Con vibrate!
GamePlayTutorial_01_V	The Joy-Con you put down will vibrate!
GamePlayTutorialRelief_01_V	Try pressing buttons to make the Joy-Con vibrate!
GamePlayTutorialRelief_02_V	The Joy-Con will vibrate in four different ways!\r\nTry pressing each button to check the vibrations.
GamePlayTutorialRelief_03_V	You haven't pressed all the buttons yet!\r\nTry them all out to see how it sounds.
GamePlayTutorialRelief_04_V	Try pressing and holding!
GamePlayTutorialCheck_00_V	All done!
GamePlayTutorialAlone_R_02_V	The Right Team'll be putting their Joy-Con down this time.
GamePlayTutorialAlone_L_02_V	The Left Team'll be putting their Joy-Con down this time.
GamePlayTutorial_R_02_V	The Right Team leader'll be putting their Joy-Con down this time.
GamePlayTutorial_L_02_V	The Left Team leader'll be putting their Joy-Con down this time.
GamePlayTutorialAlone_R_03_V	Right Team, try pressing the buttons\r\nto make the Joy-Con vibrate!
GamePlayTutorialAlone_L_03_V	Left Team, try pressing the buttons\r\nto make the Joy-Con vibrate!
GamePlayTutorial_R_03_V	Right Team leader, try pressing the buttons\r\nto make the Joy-Con vibrate!
GamePlayTutorial_L_03_V	Left Team leader, try pressing the buttons\r\nto make the Joy-Con vibrate!
GamePlayStart_00_V	Let's start!
GamePlayHide_R_00_V	First, the Right Team will hide the Joy-Con!
GamePlayHide_L_00_V	First, the Left Team will hide the Joy-Con!
GamePlayHide_R_01_V	Right Team: close your eyes or go somewhere you can't see.
GamePlayHide_L_01_V	Left Team: close your eyes or go somewhere you can't see.
GamePlayHideAlone_R_02_V	Right Team, make sure the Left Team\r\nisn't peeking, then press a button!
GamePlayHideAlone_L_02_V	Left Team, make sure the Right Team\r\nisn't peeking, then press a button!
GamePlayHide_R_02_V	Right Team leader, make sure the Left\r\nTeam isn't peeking, then press a button!
GamePlayHide_L_02_V	Left Team leader, make sure the Right\r\nTeam isn't peeking, then press a button!
GamePlayReliefAlone_R_00_V	Right Team, press a button!
GamePlayReliefAlone_L_00_V	Left Team, press a button!
GamePlayRelief_R_00_V	Right Team leader, press a button!
GamePlayRelief_L_00_V	Left Team leader, press a button!
GamePlayOK_00_V	OK!
GamePlayHideStart_00_V	You've got 90 seconds to hide\r\nthe Joy-Con!
GamePlayHideStart_01_V	Ready...
GamePlayHideStart_02_V	Go!
GamePlayAttention_00_V	Don't hide it in someone's clothes or in a moving location. That's cheating!
GamePlayAttention_01_V	Once you've found a hiding place for the\r\nJoy-Con, don't move it again!
GamePlayCount_00_V	30 seconds left!
GamePlayCount_01_V	10 seconds left!
GamePlayHide_00_V	It looks like the Joy-Con isn't hidden yet!\r\nIf it stays out in the open, you'll lose for sure.
GamePlayHide_01_V	You've got 10 more seconds to hide it!
GamePlayCheck_00_V	It looks like you've found a hiding place\r\nfor the Joy-Con. Are you sure you want\r\nto hide it here?
GamePlayCheck_01_V	Are you sure you want\r\nto hide the Joy-Con here?
GamePlayCheck_02_V	Have you changed your mind?\r\nMake sure that the Joy-Con is well-hidden!
GamePlayHideOk_00_V	Right, it looks like the Joy-Con is hidden.
GamePlayHideOk_01_V	OK, call the other team.
GamePlayHideTimeUp_00_V	Aww, looks like you didn't make it in time...
GamePlayHideTimeUp_R_01_V	The Right Team ran out of time before they could hide the Joy-Con. Too bad!
GamePlayHideTimeUp_L_01_V	The Left Team ran out of time before they could hide the Joy-Con. Too bad!
GamePlaySearchAlone_R_00_V	Right Team, press a button when you're ready!
GamePlaySearchAlone_L_00_V	Left Team, press a button when you're ready!
GamePlaySearch_R_00_V	Right Team leader, press a button when you're ready!
GamePlaySearch_L_00_V	Left Team leader, press a button when you're ready!
GamePlayRelief_00_V	Almost ready?
GamePlaySearchStart_00_V	You have 3 minutes!
