announce.msbt
AnnounceEmpty	暂无通知
W2C5_173	{[0200]}每次来都要大闹一场。\n真是头疼啊。\x0f\x02\0
W2C5_174	{[0200]}喂——！\n那个恶棍又来了！\x0f\x02\0
W2C5_175	{[0200]}喂！你们给我把钱交出来！\n要是不给，我就让你们吃尽苦头～！\x0f\x02\0
W2C5_176	{[0200]}好可怕啊！\n这个恶棍好可怕啊！\x0f\x02\0
W2C5_177	{[0200]}不知道能不能找到保镖，\n帮我们把那家伙打倒啊……\x0f\x02\0
W2C5_265	恶棍是什么意思呀？
W2C5_267	就是指坏家伙！
W2C5_279	这人看起来也像是个坏家伙。
W2C5_280	哇——看起来很厉害啊！
W2C5_200	马力欧，加油啊！
W2C5_201	好激动呀！
W2C5_202	好好表现哦。
W2C5_50	马力欧，拜托别扫大家的兴！\n请你赶快到舞台上去！
W2C5_217	{[0200]}怎么着，\n你是想来碍我事吗？\x0f\x02\0
W2C5_219	{[0200]}哟，打算和我比划比划吗！\n好啊～正合我意！\x0f\x02\0
W2C5_221	{[0200]}那就用拔枪跟我决胜负吧！\n在看到{size[7800]}{[0001|1900]}{color[cf2c12ff]}射击！{color[ffffffff]}{[0001|ffff]}{size[6400]}的信号后按！\x0f\x02\0
W2C5_222	{[0200]}既不能太早，也不能太晚。\n一定要在{size[7800]}{[0001|1900]}{color[cf2c12ff]}射击！{color[ffffffff]}{[0001|ffff]}{size[6400]}的信号出现后马上按！\x0f\x02\0
W2C5_164	{[0200]}保镖大哥的身手真是快如疾风啊！\n把恶棍打得狼狈不堪！\x0f\x02\0
W2C5_165	{[0200]}多亏保镖大哥仗义相助，\n小镇终于恢复了以往的和平。\x0f\x02\0
W2C5_89	{[0200]}哇哈哈——！\n别得意得太早了～！\x0f\x02\0
W2C5_90	{[0200]}你这胡子可别得意忘形啊～\n也来跟我比比拔枪吧！\x0f\x02\0
W2C5_166	{[0200]}保镖大哥的拔枪技术太精湛啦！\n一下就把恶棍打倒了！\x0f\x02\0
W2C5_245	{[0200]}多亏保镖大哥再次仗义相助，\n这次小镇终于又恢复了以往的和平！\x0f\x02\0
W2C5_91	{[0200]}呵呵呵呵……原来如此，\n你就是传闻中的那个保镖啊……\x0f\x02\0
W2C5_92	{[0200]}我的小弟们没少受你照顾啊……\n不过我的本事可要厉害得多……\x0f\x02\0
W2C5_167	{[0200]}这场拔枪对决精彩程度前所未有！\n这个恶棍终于也被打倒了！\x0f\x02\0
W2C5_51	{[0200]}喂！拔枪拔得太早了！\n失手啦！\x0f\x02\0
W2C5_95	{[0200]}哎呀——\n流弹击中了居民！\x0f\x02\0
W2C5_106	{[0200]}哎呀——\n因为这次失手，居民不幸中弹了！\x0f\x02\0
W2C5_169	{[0200]}保镖大哥！怎么搞的？\n你不是要拯救这个小镇吗！？\x0f\x02\0
W2C5_101	{[0200]}又有居民中流弹了！\x0f\x02\0
W2C5_107	{[0200]}又有居民因你的失手而牺牲了！\x0f\x02\0
W2C5_170	{[0200]}再这样下去，\n整个镇上的居民就要一个不剩了！\x0f\x02\0
W2C5_102	{[0200]}哎呀——！\n最后一个居民也中弹了！\x0f\x02\0
W2C5_186	{[0200]}保镖大哥现在面临巨大危机！\n居民一个不剩！你已被逼到绝境了！\x0f\x02\0
W2C5_168	马力欧，\n请你回到舞台中间！{[0100|c4090000]}{[0101]}
W2C5_178	马力欧，\n请你回到舞台中间！
W2C5_181	{[0200]}多亏了保镖大哥仗义相助，\n小镇终于恢复了真正的和平！\x0f\x02\0
W2C5_12	{[0200]}谢谢你，保镖大哥！\n谢谢你，马力欧！\x0f\x02\0
W2C5_185	马力欧，辛苦你了。\n现在请回到座位上吧。
W2C5_14	谢谢你。\n其实按照原计划，\n担任主持人的应该是我。
W2C5_49	我的主持水平\n真的那么差吗……？
W2C5_15	也不能因为
W2C5_17	没位子了，
W2C5_18	就这么
W2C5_19	对我们吧？
W2C5_20	太过分了。
W2C5_205	马力欧，\n表演已经告一段落了。\n请回到座位上去吧。
W2C5_5	马力欧——！\n请你回到座位上去——！
W2C5_203	真是辛苦你了。
W2C5_204	辛苦啦。
W2C5_199	辛苦你了。
W2C5_206	马力欧，\n保镖是什么呀？
W2C5_207	大哥！\n你刚才真的是超——级帅啊！\n我也想玩玩拔枪对决～！
W2C5_16	怎么会这样！\n这个发展和我写的剧本\n完全不一样哟～！{[0004]}赶紧开始下一场表演哟！\n这次必须让我高兴高兴才行哟～！
W2C5_67	那接下来我们移至２楼舞台。
W2C5_68	真有意思呀——！\n这样一层层升上去，\n说不定我们就能找到蓝色胶带啦！
W2C5_316	好漂亮哦……
W2C5_300	哇哦——！\n喂，你不如和我交往吧！
W2C5_301	说什么呢！\n要交往肯定是和我交往啊！
W2C5_302	哼！\n我只对强大的男人感兴趣～{[0004]}所·以·呀～\n谁最强大，我就和谁交往哦～
W2C5_317	女孩子的这种心思……我很理解。
W2C5_303	啊，对了对了～\n我知道这里还有一个\n很～强大的男人哦。
W2C5_306	那个跳跃姿势……\n那把时髦的胡子……
W2C5_307	你们谁要是能打败那个马力欧，\n我就认·可·谁是最强的男人♡
W2C5_308	哎呀～！\n马力欧～\n你能来我好高兴呀～！
W2C5_304	喂喂，哥们儿，\n你就是那个很强的男人吗？
W2C5_305	那就让我来看看你到底有多强。\n弟兄们，我们就陪他玩玩吧！
W2C5_309	哎呀～！\n这些男人为了我打起来了～！{[0004]}我激动得都起鸡皮疙瘩了～\n你们加油哦～！
W2C5_310	看来你还挺有两下子！\n之前都是逗你玩，看来该动真格了。
W2C5_311	现在我们就认真比比，\n看看谁才是最强的人！
W2C5_312	呀～～～♡
W2C5_313	果然马力欧才是最强的那个人～！{[0004]}那我就如你所愿，\n和·你·交·往·哦♡
W2C5_314	啊呀，\n你怎么了？{[0004]}我知道了～！\n一听可以和我交往，\n兴奋过度所以晕过去了吧！{[0004]}呵呵呵，\n你也太～可爱了吧！
W2C5_318	那我就先走啦，拜拜～\n随时保持联系哦～！
W2C5_192	马力欧，\n你没事吧？
W2C5_208	马力欧，\n你居然和那么漂亮的人……\n我都有点不好意思了！
W2C5_209	从我的角度来看，\n刚才那场战斗太热血沸腾了！\n是真正的男人之间的决战！
W2C5_25	哦哟哟～！\n最强的那个居然是马力欧！？\n我才不想看这种无聊的剧情哟！{[0004]}下一场可一定要演点\n让我看得舒服的哟～！
W2C5_30	{[0200]}接下来敬请欣赏由皇家嘿呵舞蹈团\n给我们带来的优雅表演。\x0f\x02\0
W2C5_210	我也想跳舞！\n马力欧，下次你教教我吧。
W2C5_211	一开始很无聊，\n后半段还行吧。
W2C5_55	哟哟哟～！？\n没想到你竟然能\n一路来到这里哟！{[0004]}好哟～～\n来吧，上来哟～！
W2C5_96	{[0200]}接下来，今天的特别演出\n终于要进行到最后一幕了！\x0f\x02\0
W2C5_36	啊！
W2C5_34	快看！\n是蓝色神祇胶带！
W2C5_97	{[0200]}下面今天的演员即将登场！\x0f\x02\0
W2C5_35	{[0200]}接下来有请今天的主角\n马力欧登台亮相！\x0f\x02\0
W2C5_98	马力欧！\n这说不定是个接近蓝色胶带的机会！
W2C5_108	我是个卖蘑菇的。\n刚才一直躲在舞台侧幕后面。{[0004]}你现在要买点蘑菇吗？
W2C5_109	欢迎光临。\n要买点蘑菇吗？
W2C5_114	蘑菇{[0202]}{[0300|00000000]}两\x0f\x02\x02\n大份蘑菇{[0202]}{[0300|01000000]}两\x0f\x02\x02{[0104|100057003200430035005f003100310030000200000000000000]}
W2C5_110	蘑菇{[0107|1e004900740065006d00480065006c0070005f004b0069006e006f006b006f00]}\n大份蘑菇{[0107|24004900740065006d00480065006c0070005f004b0069006e006f006b006f00530065007400]}\n不买
W2C5_111	金币不够哦。
W2C5_112	谢谢惠顾。
W2C5_113	我这里有很多蘑菇，\n欢迎随时再来。
W2C5_115	你好像拿不下更多了。
W2C5_99	不！\n真正的主角不是马力欧，\n是我哟～！
W2C5_56	什么！\n你说你是主角！？{[0004]}虽然你的登场\n确实还算华丽……{[0004]}但是不管怎么说，\n主角都应该是马力欧呀，\n他在舞台上表现得那么出色！{[0004]}{[0101]}啊！{[0004]}{[0101]}等等！\n刚才马力欧在舞台上\n经历了那么多危险……{[0004]}难不成都是你策划的吗！？{[0004]}{[0101]}啊！{[0004]}{[0101]}等等！\n你身上有那么多橡胶绳子……{[0004]}难不成那些奇诺比奥\n也是被你绑起来的吗！？
W2C5_100	哇～亏你能顺溜地\n一口气说完那么多台词。\n说不定你能成为一个优秀的演员哟。{[0004]}不过现在才发现已经来不及了哟～{[0004]}{[0101]}我马上就要成为你们的对手了哟～！
W2C5_37	哦哟哟哟……\n怎么会……\n怎么会这样……{[0004]}呜呜呜……我好不甘心啊……\n怎么可以以悲剧收场呢……
W2C5_38	啊，神祇啊！\n即便如此，\n你还是要站在纸片那边吗！{[0004]}{[0103|02000000]}我本想亲手……\n打败马力欧……{[0004]}{[0103|04000000]}为这最后一幕……\n画上完美的句号……
W2C5_53	哟。
W2C5_54	马力欧！\n谢谢你救了我！
W2C5_39	马力欧，你赢啦！\n接下来轮到神祇胶带了！
W2C5_257	摆脱束缚，一身轻松！
W2C5_256	马力欧，你看。\n是蓝色神祇胶带！
W2C5_52	太好啦～！\n蓝色神祇胶带也解除啦～！
W2C5_40	好了，马力欧，\n现在我们要回到１楼去了，\n请你回到座位上。
W2C5_48	现在我们要回到１楼去了，\n请你回到座位上。
W2C5_57	辛苦啦！\n你们两个表现得\n实在太——棒了！{[0004]}我什么也没干，\n光坐在下面看戏了，\n真是不好意思。
W2C5_59	谢谢你！
W2C5_63	虽然我是站着看……不对，\n虽然我是被绑着看的，\n但是那样也丝毫无损马力欧的英姿！
W2C5_41	观众朋友们，\n接下来请做好心理准备！
W2C5_60	现在蓝色胶带也拿掉了，\n奇诺比奥们也都得救了，\n这件事算是圆满解决啦！
W2C5_62	大哥，\n你这回真是大显身手了一番啊！\n现在我们回江户园地吧。
W2C5_247	现在正在排练新的演出。
W2C5_263	{[0200]}准备中\x0f\x02\0
W2C5_264	{[0200]}{size[7800]}{color[cf2c12ff]}最新演出　近日公开{color[404040ff]}{size[6400]}\x0f\x02\0\n{[0200]}敬请期待！\x0f\x02\0
W2C5_266	皇家嘿呵舞蹈团的\n芭蕾舞表演实在太精彩了！\n你还想再看一次是吧！？{[0104|0a007900650073006e006f000100000000000000]}
W2C5_268	……体会到那种感觉了吧！？\n唔——真是我的偶像啊！
W2C5_270	我还以为你能理解\n我心里的那种兴奋呢……
W2C5_258	我们在马力欧之前的\n表演中获得了灵感。\n所以这次最新演出的名字就叫……{[0004]}\n{[0301|cdcc4c3e]}{[0200]}荒野忍者皇家决斗传奇！\x0f\x02\0\x0f\x03\x01
W2C5_269	恶棍是什么意思？
W2C5_253	这些手里剑是假的啦，\n不用害怕。
W2C5_252	怎么样？\n我看起来像恶棍吗？
W2C5_251	要和手里剑人剑合一\n真是好难啊。
W2C5_248	不要为了我而争斗～
W2C5_249	１
W2C5_250	２
W2C5_254	３
W2G1.msbt
W2G1_102	太好啦——！\n我们到枫叶山啦！
W2G1_201	叶子的颜色红彤彤的，\n好漂亮呀～！
W2G1_238	你看，炸弹公。\n没想到一下缆车\n就获得美好的回忆啦。
W2G1_239	我不是炸弹公，是炸弹兵。\n好了，我们还是赶紧\n去找蓝色胶带吧。
W2G1_42	枫叶山到了～\n枫叶山到了～\n感谢各位的乘坐～！{[0004]}啊，马力欧！\n想坐缆车时请尽管来找我哦！
W2G1_325	{[0302]}啪嗒啪嗒。\x0f\x03\x02
W2G1_331	{[0302]}救救我啪嗒。\x0f\x03\x02
W2G1_343	大哥，这种山路上\n居然有条鱼在啪嗒啪嗒跳，\n也太奇怪了吧？
W2G1_245	大哥，这种山路上\n居然有条鱼在啪嗒啪嗒跳！？
W2G1_39	谢谢你救了我啪嗒！
W2G1_43	啪嗒！？\n啊，原来是马力欧啊！\n谢谢你——！{[0004]}虽然我现在人在山上，\n但我其实是个热爱大海的\n水手奇诺比奥！
W2G1_52	我就在奇诺比奥镇的\n码头上等待出航。\n请你务必要来哦——！
W2G1_64	原来那个奇诺比奥是水手啊。\n在海上优雅地巡游\n真是一件美事呀～{[0004]}等我们去奇诺比奥镇的时候，\n说不定可以去码头\n和水手打个招呼。
W2G1_68	好！这下能去汪洋了！\n我们到镇上的码头去吧！
W2G1_164	这个就是神祇胶带吧？{[0004]}它在往左边延伸啊～\n我先去看看！
W2G1_165	啊——炸弹兵卫！\n你小心别摔倒啦——！
W2G1_240	你差一点就念对了！\n我不是炸弹兵卫，是炸弹兵。
W2G1_241	呵呵呵。\n炸弹彬真是的，\n看上去干劲十足呀。
W2G1_190	要丢下干劲十足的炸弹彬不管吗？
W2G1_166	大哥，快来看看这个。
W2G1_134	呜哇～\n这里没路了呀～！？{[0004]}这样我们就没办法\n继续追寻神祇胶带了。\n没路了真讨厌——！
W2G1_139	看来就算大哥用跳的，\n也没法跳过这个啊。
W2G1_145	既然不能往前走，那也没办法了。\n我们就在山里到处调查调查吧。
W2G1_37	哦？\n在旅途中又有新的邂逅了！{[0004]}喂～\n来和我们一起创造美好的回忆吧～！
W2G1_74	{[0200]}{size[7800]}危险——！{size[6400]}\x0f\x02\0
W2G1_91	等等，炸弹彬！\n折纸兵可不是同伴呀！
W2G1_127	啊，原来不是同伴吗？\n不过你这么一说确实啊，\n这刺看起来特别扎人。{[0004]}我知道了！\n以后我会注意\n离那些折纸家伙远远的！
W2G1_7	哎呀，\n这里有鱼，你好呀。{[0004]}原来山里的鱼\n是在地面上跳着生活的呀。\n真有意思。
W2G1_8	咦？\n可是鱼一般不是都生活在水里吗？
W2G1_287	这些全都是空罐头？\n简直像垃圾场一样。
W2G1_288	这里有这么多罐头！\n看上去足足够吃１年呢。
W2G1_334	啊，标签上写着“鱼鲔”。\n“鱼鲔”是什么？{[0004]}哎呀，我念反了，\n从右边开始念了～\n应该是鲔鱼。
W2G1_335	这些全都是吃完了的鲔鱼罐头？\n简直像垃圾场一样。
W2G1_336	这里有这么多鲔鱼罐头！\n看上去足足够吃１年呢。
W2G1_337	是鲔鱼罐头啊。
W2G1_268	咦！？\n这种地方居然有条船。
W2G1_226	唉……\n炸弹彬真可怜……{[0004]}连这种最基本的常识都忘记了吗……\n这里连水都没有，\n怎么可能会有船嘛。
W2G1_270	不不，这点常识我还是有的。\n你对失忆是不是有点误解啊？{[0004]}既然有船，\n说明这里应该是一个池塘。{[0004]}哦，我明白了。\n也就是说，这个池塘……
W2G1_271	{[0200]}{size[7800]}没有水！{size[6400]}\x0f\x02\0
W2G1_232	哇——好厉害——！\n原来这里是池塘啊！{[0004]}啊！\n太危险了！我们会被浸湿的！\n再不快跑就糟了！
W2G1_231	不不不，我刚才都说了，\n这池塘里没有水。{[0004]}啊，不过反过来说，\n只要有了水，我们就可以坐船了。{[0004]}对呀！那样我们就可以\n突破那条走不通的路，\n继续去追寻胶带啦！
W2G1_332	唔——\n需要水啊。{[0004]}土我倒是有办法控制，\n可是水就完全没办法了。\n真对不起……
W2G1_276	如果能坐这条船，\n就能继续追寻蓝色胶带了吗？
W2G1_306	哇——\n有猴子～！\n真是难得一见的动物呀！
W2G1_307	哎呀，\n它是不是在害羞呀。
W2G1_45	我本来是来参加泛舟之旅的！\n居然被压到罐头里去了！{[0004]}对了，这里堆成山的罐头，\n全部都是鲔鱼罐头哦。{[0004]}看来这里的泛舟船家\n特别喜欢鲔鱼啊。\n可能是经常划船容易肚子饿吧。
W2G1_266	看来这里的泛舟船家\n特别喜欢鲔鱼啊。\n可能是经常划船容易肚子饿吧。
W2G1_209	哇——！
W2G1_154	快来快来！\n我们一起来创造回忆吧——！
W2G1_155	这里好棒啊——\n景色太美了！{[0004]}快看，那边的建筑也很美！\n好像是叫水神祇神殿。{[0004]}居然是一座神殿啊——！\n真是值得一去的好地方！
W2G1_19	呼——\n水神祇神殿啊。\n水神祇……水神祇。{[0004]}水神祇？
W2G1_66	咦——！\n水神祇！？
W2G1_67	马力欧！\n掌管水的水神祇说不定就在那里！
W2G1_205	哦～\n原来那里住着位通水管专业户啊。{[0004]}那我们就去水神祇神殿许个愿，\n希望池塘里的水能重新满上吧。
