Enemy.msbt
enemy_name_MARIO	瑪利歐
lucie_pit_wait_01	我說你們！\n打算要把我關在這裡\n到什麼時候！？\x0e\x01\x01\0
lucie_pit_wait_02	等著瞧吧！\n只要瑪利歐來了，\n一定會把你們打得落花流水！
lucie_pit_wait_03	真是的！瑪利歐！很慢耶！\n到底跑去哪裡瞎混了。\n別讓弱女子在這裡等嘛！
lucie_pit_wait_04	未免讓人等太久了吧？\n……該不會已經回去了？\n我說瑪利歐，到底怎麼了？
lucie_pit_wait_05	怎麼辦……\n皇家貼紙不見了，\n都是我的責任……。
lucie_pit_wait_06	再這樣下去就回不了貼紙星了。\n唉唉……真是的……\n事情怎麼會變成這樣呢……。
lucie_pit_wait_07	……啊啊……好想哭……\n應該說已經在哭了……\n……傻瓜……嗚嗚……。
lucie_pit_wait_08	……
karamare_kino_w3_03	我說你們！\n又在欺負弱小！\n差不多該住手了吧！
karamare_kino_w3_06	是的，我就是那個\n老被欺負的「弱小」。\n希望您能伸出援手，救救我！
karamare_kino_w3_12	瑪利歐！這種傢伙就\n趕快給他們５０枚金幣，\n早點打發走吧！\x0e\x03\00\0\0\xff\xff\0\0d\0&\0k\0a\0r\0a\0m\0a\0r\0e\0_\0k\0i\0n\0o\0_\0w\03\0_\00\09\0
karamare_kino_w3_09	給金幣\n給教訓
karamare_kino_w3_10	唉呀，\n沒想到你還真的給他們金幣。\n我還以為你會說要教訓他們呢。
karamare_kino_w3_11	真不愧是瑪利歐！\n好，上吧！
karamare_kino_w3_14	等等！\n你的金幣該不會不夠吧！？
karamare_kino_w3_18	謝謝您，瑪利歐先生。\n總是承蒙您相救，真不好意思。\x0e\0\x04\0我本來想找個安靜的地方，\n讓旅途勞累的身心放鬆一下，\n而來到這座森林。\x0e\0\x04\0沒想到這座森林正被毒侵襲！\n別說是休息了，還沾到一身毒。\x0e\0\x04\0要在森林裡好好休息的\n計畫也泡湯了。\x0e\0\x04\0想在森林尋求慰藉，\n結果卻是以麻煩收場。\n果然還是這個比較好用。
karamare_kino_w3_21	雖然也有那種喜愛森林的奇諾比奧，\n但那樣緩慢的生活步調\n我真的沒辦法接受。\x0e\0\x04\0我要去找更刺激、\n更有速度感的有趣地方！
hana_shun_00	等等……
hana_shun_01	花毛毛！\n你給我差不多一點！
hana_kumo_saraware_00	我說！\n弱女子就要被抓走了。\x0e\0\x04\0像這種時候，\n如果是瑪利歐的話該怎麼做？\n你應該很清楚吧？
lucie_cry_00	啊……瑪利歐！
lucie_cry_04	就像你看到的，\n我現在是束手無策。\n快幫我想點辦法。
lucie_cry_01	{d}{s[150]}你在做什麼啦～！！{s[100]}{/d}
lucie_cry_02	都是你心不在焉，\n才會害我被那些傢伙抓走，\n還被直盯著看，真是糟透了！
lucie_cry_02_2	被蜘蛛怪巢穴的黏液弄得肌膚乾燥，\n而且還把我丟在這裡到現在。\n真是受夠了！總之就是太可惡啦！
lucie_cry_03	……呼……\x0e\0\x04\0唉，總之，\n謝謝你救了我。\x0e\0\x04\0雖然實在是花太多時間……\x0e\0\x04\0\x0e\x04\x04\x04\xe8\x03\0\0謝了。
lucie_cry_06	好啦！\n你的槌子也弄不見了吧！？\n得趕快去找才行！\x0e\0\x04\0那麼，要走囉！
stg3_6.msbt
hana_head_14	等一下，瑪利歐。\n我們先去找花毛毛的身體。\x0e\0\x04\0找到後，\n再去拿彗星碎片吧。
hana_head_15	等等，瑪利歐。\n等我們救了第二個花毛毛的身體之後，\n再去拿彗星碎片吧。\x0e\0\x04\0要是漫無目的去了很多地方，\n我會搞不清楚的。
hana_atama_01	瑪利歐先生……\n這邊……
hana_atama_02	怎怎怎怎麼了！\n花毛毛！\n你這是……
hana_atama_02_01	身體的張數\n減少了許多呢。
hana_atama_03	是的……\n之前在森林的入口，\n被長長的腳抓住……
hana_kaisou_01	住手～！\n放開花毛毛啦～！
hana_kaisou_02	那麼粗暴的話\n花毛毛會破掉的啦～！
hana_kaisou_03	唉呀，\n找你很久了，小毛毛蟲。\x0e\0\x04\0我為了見你，還特地登門拜訪，\n沒想到你卻不在。\x0e\0\x04\0該不會是在森林的入口，\n和瑪利歐他們\n討論什麼不可告人的事吧……。
hana_kaisou_04	誰？\n什麼？\n為什麼？\x0e\0\x04\0花毛毛\n只是想吃美味的樹葉。
hana_kaisou_05	嘿嘿嘿……\n有你在我可是會很困擾的。\x0e\0\x04\0所以呢，就讓我來幫你施個\n很～好玩的魔法喲……嘿嘿嘿！
hana_kaisou_06	咦，好玩嗎！？\n好棒～！\n快點快點！
hana_kaisou_07	嘎哈哈哈！\n大家都很開心的樣子！\n果然是小孩子，喜歡調皮搗蛋呢。\x0e\0\x04\0好了，我說你們，\n儘管到外面玩吧！\n看要互相追跑還是玩躲貓貓都行。
hana_kaisou_08	好乖好乖。\n這樣就可以放心了。\x0e\0\x04\0唉呀，小毛毛蟲，\n可以這樣一輩子開心玩耍，\n真是叫人羨慕啊。
hana_kaisou_12	那麼我要走囉。\n再見了。
hana_kaisou_09	身體都……\x0e\0\x04\0沒了。
hana_atama2_01	好啦好啦……\n冷靜點，花毛毛。
hana_atama2_02	我說，瑪利歐。\x0e\0\x04\0卡美克是個很聰明的傢伙，\n會做出那麼過分的事情，\n我想一定是有什麼理由。
hana_atama2_03	而且花毛毛變這樣，\n什麼事都做不了，\n我們先去找他的身體吧。
hana_atama2_04	好開心～！\n你們願意幫花毛毛找身體嗎！？\x0e\0\x04\0花毛毛的４個身體\n分別在不同的地方開心玩耍。\x0e\0\x04\0想要把他們抓起來\n是件辛苦的事，加油！\x0e\0\x04\0還有，\n別弄痛他們了。
hana_atama2_05	呼……果然還是小孩子，\n不知道事情的嚴重性。\n好，出發囉！
hana_help_01	花毛毛的４個身體\n分別在不同的地方開心玩耍。
hana_help_01_01	花毛毛覺得要把他們\n抓起來是件很累的事，加油！
hana_help_02	啊，是花毛毛的身體！\n歡迎回來～！
hana_help_02_01	謝謝你們！\n還剩３個，拜託了！
hana_help_03	太好了！\n第２個也來了，歡迎回來！
hana_help_03_01	謝謝你們！\n還剩２個～。
hana_help_04	哇～\n第３個也來了，好久不見！\n看起來很有精神的樣子，真是太好了。
hana_help_04_01	還剩１個！\n就差一點了，加油！
hana_unite_01	花毛毛的身體\n全都回來了！
hana_unite_02	嗯、嗯！
hana_unite_03	花毛毛也要代替\n花毛毛的身體向你們道謝。\n謝謝你們！
hana_unite_04	一下子逃、一下子躲、\n一下子亂，簡直累翻了。\n不過大家都沒事，真是太好了。\x0e\0\x04\0好啦，要是一直這樣的話，\n可是會感冒唷。\n趕快恢復原狀如何？
hana_unite_04_01	好～。\n那麼大家，恢復原狀吧～。
hana_unite_04_01_2	呃～呃～。
hana_unite_04_01_3	不行。\n身體黏不起來。
hana_unite_04_02	是嗎……\n卡美克的魔法效果真強。\x0e\0\x04\0那麼，\n我也來努力看看好了。
hana_unite_04_03	好，要上囉！瑪利歐！
hana_unite_04_04	{d}嘿咻！{/d}
hana_unite_04_05	呼，\n我還是第一次對有生命的東西\n使用紙片變變變呢。\x0e\0\x04\0既然一樣是扁平的東西，\n我想一定會順利的。\n接下來就看瑪利歐的身手了。\x0e\0\x04\0做法和紙片變變變一樣。\n把花毛毛的身體接合，黏回去吧。
hana_unite_04_09	最後１張！
hana_unite_06	好高興～！\n花毛毛恢復原狀了！\x0e\0\x04\0這都是託瑪利歐先生和\n紙貼貼小姐的福。\n謝謝你們！
hana_unite_07	……不過……\n就算花毛毛恢復原狀，\n但森林還是一樣到處都是毒……。\x0e\0\x04\0花毛毛就算可以走在毒的上面，\n但也不能吃有毒的葉子。\n說不定會餓到死掉……。
hana_unite_07_2	啊，等一下！\x0e\0\x04\0也就是說，\n卡美克知道花毛毛可以走在\n毒的上面，\x0e\0\x04\0所以才故意施魔法把他四分五裂，\n讓他沒辦法去那座島嗎！？
hana_unite_07_22	真過分！\n就算是個性溫和的我\n聽到這個也生氣了！
hana_unite_07_3	對，就連花毛毛也……
hana_unite_08	哼！！\n花毛毛也生氣了！！\x0e\0\x04\0所以要去那座毒之島，\n阻止那些毒！！\x0e\0\x04\0瑪利歐！紙貼貼！\n花毛毛在驚濤海岸等你們！
hana_unite_09	好驚人的氣勢！\x0e\0\x04\0好，我們也去驚濤海岸吧。\n目標是那座毒之島。
hana_miss_combin_01	咦～總覺得有點涼涼的，\n是不是有哪裡還沒接起來？
hana_miss_combin_02	咦～總覺得有點涼涼的，\n是不是有哪裡還沒接起來？
hana_miss_combin_03	嗯～總覺得好熱不舒服。\n好像有哪裡靠太近了。
hana_miss_combin_04	嗯～總覺得好熱不舒服。\n好像有哪裡靠太近了。
hana_miss_combin_05	唉呀，真是的。\n花毛毛，對不起啊。\x0e\0\x04\0瑪利歐，\n好好回想花毛毛原本的樣子，\n再挑戰一次吧。
diary_DOR_00	海裡的毒\n流到森林裡來了。\n花毛毛好不甘心。
diary_CHO_06	拍打白色的小花，\n軟軟的棉毛輕輕地飛起來了。\n真開心。
diary_STA_02	和紅衣服的人一起洗澡，\n結果連花毛毛也變紅了。
diary_BEA_01	花毛毛參加了一個好好玩的節目。\n裡面的謎題好難，\n花毛毛都不知道答案呢。
diary_MAC_02	想坐船去阻止海上的毒，\n結果被罵了。
hana_growup_00	瑪利歐先生！紙貼貼小姐！\n森林裡的毒消失，變乾淨了！\x0e\0\x04\0都是你們的功勞。\n謝謝你們！
hana_growup_00_2	我們才該謝謝花毛毛你。\n多虧了你把我們帶到島上，\n我們才能拿回重要的貼紙。\x0e\0\x04\0謝謝你！花毛毛！\n樹葉已經變乾淨了，\n要多吃點啊。
hana_growup_00_3	好～！\n花毛毛餓很久了，\n現在可以吃下很多很多的葉子！\x0e\0\x04\0不愧是花毛毛，\n處於成長期！
hana_growup_00_4	是啊。\n要多吃點，好好長大啊。
hana_growup_00_5	太好了呢，瑪利歐。
hana_growup_01	花毛毛餓很久了，\n現在可以吃下很多很多的葉子！
hana_growup_02	花毛毛餓很久了。\n乾淨的葉子真好吃！
hana_growup_03	森林變乾淨，真是太好了。\n葉子真好吃！
hana_growup_04	乾淨的葉子真好吃，\n雖然已經吃得很飽了，\n但還想繼續吃！\x0e\0\x04\0這就是所謂的\n成長期嗎！？
hana_growup_05	呼～\n吃了好多乾淨的葉子，\n實在是太飽了。\x0e\0\x04\0話說最近一直覺得\n肚子裡面很熱，\n為什麼呢？
hana_Adult_01	請看看！\n我把好多樹葉吃到肚子裡，\n結果就變成大人了！
hana_Adult_02	唉呀！\n花毛毛……，\n都認不出是你了！\x0e\0\x04\0這就是你真正的模樣嗎？\n挺不錯的嘛！\x0e\0\x04\0你背上那該不會是……
hana_Adult_03	是，如您所見。\n連我自己都覺得驚訝。\x0e\0\x04\0我竟然可以在空中飛了，\n真是作夢也想不到。\n人生變幻莫測啊。
hana_Adult_03_01	太好了！瑪利歐！\n請他帶我們到\n門之峭壁的上空去吧！
hana_Adult_03_02	花毛毛，\n可以請你幫忙嗎？
hana_Adult_03_03	當然，小事一樁。\n多虧有兩位的幫助，\n我才能變成現在的樣子。\x0e\0\x04\0很高興能有報答的機會。\n我才想拜託，\n請務必讓我幫忙！
hana_Adult_03_04	唉呀～。\n花毛毛變得很成熟呢。\n謝謝你！\x0e\0\x04\0那我們就不客氣地拜託你了。\n麻煩囉！
hana_Adult_04	要去門之峭壁囉。\n準備好了嗎？\x0e\x03\0*\0\0\xff\xff\0\0d\0 \0h\0a\0n\0a\0_\0A\0d\0u\0l\0t\0_\00\04\0_\0y\0n\0
hana_Adult_04_yn	好了\n還沒好
hana_Adult_04_yes	知道了！\n那麼，我們出發吧。\n坐上來的時候請小心。
hana_Adult_04_no	知道了。\n那麼我在這裡等。\n想去的時候請說一聲。
hana_Adult_05	啊啊，真懷念呢！\n以前也曾經這樣載著兩位\n到毒之島去呢。
hana_Adult_05_2	懷念……\n花毛毛……\n這是不久前的事吧。
hana_Adult_05_3	說得也是。\n年少時期的記憶\n感覺已經很久遠了。\x0e\0\x04\0那麼，我們走吧！
hana_Adult_06	咦……？\n花毛毛不在嗎？
hana_Adult_07	瑪利歐先生、紙貼貼小姐，\n兩位辛苦了！
stg4_1.msbt
kanban_02	〈　！　〉\n當心野生的企鵝
catherine_rylic_0	\x0e\x04\x03\x04\0\0\0\0{d}{c[f4f4f4]}男人心　與　女人心{c[000000]}{/d}\x0f\x04\x03\x0e\x01\x01\0
catherine_rylic_1	\x0e\x04\x03\x04\0\0\0\0{d}{c[f4f4f4]}總是　難以捉摸的　愛慕之情{c[000000]}{/d}\x0f\x04\x03\x0e\x01\x01\0
catherine_rylic_2	\x0e\x04\x03\x04\0\0\0\0{d}{c[f4f4f4]}緞帶搖曳　近乎臨界{c[000000]}{/d}\x0f\x04\x03\x0e\x01\x01\0
stg4_2.msbt
stg4_3.msbt
mansion_door_locking_01	打不開呢。\n是不是鎖住了？\n還是……？
mansion_ghost_party_01	剛才的那個就是「可怕東西」？\n看起來好像很開心的樣子……。
mansion_ghost_party_02	不過，轉眼間他們都躲起來了。\n不知道是不是因為害羞。\x0e\0\x04\0好，把他們全部找出來，\n封印掉吧！
mansion_bookshelf_02	○月○日　　　天氣　雪\n主人終於從長年以來的工作中退休了。\x0e\0\x04\0他得到了一份紀念品。\n那是一幅畫，描繪了他工作時的身影。\x0e\0\x04\0主人把那幅畫掛在客廳，\n一邊喝著我泡的茶，一邊望著那幅畫。\x0e\0\x04\0一定是在回想\n他工作時的情景吧。\x0e\0\x04\0主人，這３０年來\n真是辛苦您了。
mansion_bookshelf_03_before	法方用使的紙貼跳限無\x0e\0\x04\0，紙貼的有稀常非張一是這\n，小常非害傷的來帶能次一它\n，跳直一地利順要只但\x0e\0\x04\0，去下跳地次限無能就彿彷\n。害傷來帶人敵給斷不斷不\x0e\0\x04\0，合場等現出人敵小弱的串成在\n。忙的大很上幫能它\n。它存保好好前之那在你議建
mansion_bookshelf_03_after	無限跳貼紙的使用方法\x0e\0\x04\0這是一張非常稀有的貼紙，\n它一次能帶來的傷害非常小，\n但只要順利地一直跳，\x0e\0\x04\0彷彿就能無限次地跳下去，\n不斷不斷給敵人帶來傷害。\x0e\0\x04\0在成串的弱小敵人出現等場合，\n它能幫上很大的忙。\n建議你在那之前好好保存它。
mansion_bookshelf_04	{d}白色山谷吊椅{/d}\n{d}簡介{/d}\x0e\0\x04\0乘客可以在這個吊椅上，\n一眼望盡美麗的白色山谷，\n是超級熱門的觀光景點。\x0e\0\x04\0您可以悠閒地坐上吊椅，\n欣賞腳下廣大雄偉的銀色世界。\x0e\0\x04\0{d}○　！請注意！　○{/d}\n搖動吊椅，或是在吊椅上跳動等行為\n會讓動物嚇得四處逃竄！
mansion_bookshelf_05	{d}專家列傳　第５５４集{/d}\n{d}「３０年經驗　安全確認的專家」{/d}\x0e\0\x04\0位於某深山郊外的吊椅。\n曾有一位專家長年間不斷確認\n搭乘吊椅的滑雪客及觀光客的安全。\x0e\0\x04\0為了確認安全，即使是下雪的日子，\n他也會獨自站在月台上，目送載有\n客人的吊椅，直到它消失在雪中。\x0e\0\x04\0熱愛吊椅、熱愛安全的３０年。\n據說退休後的他和傭人在吊椅附近的\n宅邸過著閑靜的日子。\x0e\0\x04\0失去了安全確認的專家，\n吊椅現在已不再運行。\x0e\0\x04\0－下集是\n「以阿諛諂媚技倆販賣貼紙的專家」
mansion_bookshelf_06	{d}★★★　特輯！　★★★{/d}\n{d}不可思議！幽靈之書的謎團！！{/d}\x0e\0\x04\0過去曾有位知名的幽靈獵人，\n他把自己打倒的所有幽靈\n封印在一本書裡。\x0e\0\x04\0傳說若擅自打開那本書，\n裡面封印的幽靈便有可能復活。\x0e\0\x04\0這本幽靈之書，\n目前說不定還在世界的\n某個角落……。
mansion_bookshelf_07_after	{d}神聖貼紙祭信條{/d}\x0e\0\x04\0蓋神聖貼紙祭乃\n六貼紙神一年一度降臨此地，\n聆聽眾生心願之祭典也。\x0e\0\x04\0一、\n眾生應和睦撿拾上天灑落之貼紙。\x0e\0\x04\0二、\n汝當一心向六貼紙神\n所乘之蓬星祈願。\x0e\0\x04\0三、\n蓬星乃神聖之物。\n斷勿以粗野之手，抑或貪婪之手觸之。\x0e\0\x04\0欲將汝之心願傳予六貼紙神者，\n須遵守以上信條，切不可忘。
mansion_bookshelf_08	{d}徹底分析轉轉樂！{/d}\n{d}輕鬆轉到相同圖案的{/d}\n{d}３個方法{/d}\x0e\0\x04\0●碰到「ＰＯＷ」等顯眼的圖案時，\n可以配合圖案通過的周期，\n抓準時機按按鍵。\x0e\0\x04\0●不要連續按按鍵，\n而是以一定的間隔按按鍵，\n意外地能輕鬆按出３個一樣的圖案。\x0e\0\x04\0●在轉轉樂中，\n金幣圖案的數量最多。就機率而言，\n轉到３個金幣的可能性是最高的。
mansion_bookshelf_09	紙貼貼紙　紙貼紙貼\n紙貼貼貼　貼貼　紙紙\n貼紙紙貼　紙貼　貼紙
mansion_bookshelf_09_2	咦！？\n這書是用古代貼紙語寫的！\x0e\0\x04\0我來讀看看。\n說到古代語，自從在學校裡學了之後\n就再也沒用過了……。
mansion_bookshelf_09_3	皇家貼紙　安定之時\n五道光芒　點亮　牆壁\n欲知真相　掀開　揭露
mansion_bookshelf_09_4	這是用古代貼紙語寫的。\n交給我來讀吧。
mansion_bookshelf_09_5	光芒……？真相……？\x0e\0\x04\0嗯～\n雖然知道是\n和皇家貼紙有關的事情，\x0e\0\x04\0但詳細的意思……\n對不起，我也一頭霧水。\x0e\0\x04\0以前古代語成績不好……。
mansion_bookshelf_09_6	五道光芒……\n欲知真相　掀開　揭露！\x0e\0\x04\0啊，這指的是門之峭壁！\x0e\0\x04\0這一定是來自貼紙星的\n古老預言書！
mansion_ghost_seal_01	封印了害羞幽靈。
mansion_all_ghost_seal_01	加上剛才的，頁數就滿了。\n這就代表我們已經封印了所有\n害羞幽靈……的意思吧？
yakata_kino_soto_door	可以請您\n聽聽我的故事嗎？
yakata_kino_soto_00	瑪利歐先生，大老遠地\n到這麼冷的地方來，真是辛苦您了。\n我是這棟宅邸的主人。\x0e\0\x04\0\x0e\x04\x02\0雖然很想在宅邸裡，\n好好招待旅途勞累的您。\x0e\0\x04\0\x0e\x04\x02\0但現在實在是\n沒有辦法。\x0e\0\x04\0\x0e\x04\x02\0封印著非常可怕東西的書\n不知道被什麼人打開，\x0e\0\x04\0\x0e\x04\x02\0裡面有大量的可怕東西\n被釋放出來了。\x0e\0\x04\0\x0e\x04\x02\0那個可怕東西就是……\x0e\0\x04\0\x0e\x04\x02\0……啊啊，真是太可怕了，\n我說不出那個名字，\x0e\0\x04\0\x0e\x04\x02\0總之，這棟宅邸裡有\n很多可怕東西在徘徊，\n嚇得我沒辦法待在裡面。\x0e\0\x04\0\x0e\x04\x02\0怎麼樣，\n很可怕對吧？
yakata_kino_soto_01	瑪利歐先生，\n這就是剛才提到的那本封印之書。\x0e\0\x04\0\x0e\x04\x02\0啊啊，拿著這本書的\n瑪利歐先生，\n看起來是多麼地英勇可靠啊！\x0e\0\x04\0\x0e\x04\x02\0如果您可以把宅邸裡的所有\n可怕東西封印到那本書裡，\n然後放回地下室，\x0e\0\x04\0\x0e\x04\x02\0我就能進到裡頭，\n好好招待瑪利歐先生您了。\x0e\0\x04\0\x0e\x04\x02\0請讓我好好招待您！\n拜託了，瑪利歐先生！
yakata_kino_soto_02	希望您可以把宅邸裡的所有\n可怕東西封印到那本書裡，\n然後放回地下室。\x0e\0\x04\0無論如何我都想好好招待您！\n拜託了，瑪利歐先生！
yakata_kino_soto_01_lucie	啊……嗯，也就是說，\n他希望我們可以幫忙封印\n宅邸裡的可怕東西吧？\x0e\0\x04\0書的封印會被解除，\n還真有點奇怪呢。\n不知道是不是皇家貼紙造成的？\x0e\0\x04\0不過，在可怕的宅邸裡\n擊退可怕東西，\n好像挺有趣的。\x0e\0\x04\0我說，瑪利歐，\n我們進去裡面看看嘛。
yakata_kino_soto_01_lucie_2	……算了，\n如果你也會怕的話，\n不進去也行，呵呵。
yakata_kino_soto_03	啊，瑪利歐先生。\n剛才突然感到背脊一陣涼……\n真奇怪啊。\x0e\0\x04\0像這樣在柴火旁邊取暖，\n卻還是覺得很冷……。\n是感冒了嗎？
yakata_kino_soto_04	唉呀，瑪利歐先生，\n我的背脊直發涼。\n至少讓我在火邊取暖吧。
yakata_kino_soto_06	啊，瑪利歐先生。\n剛才背脊的那陣涼意，\n突然消失了。\x0e\0\x04\0不知道是不是感冒突然好了。
