Enemy.msbt
enemy_name_MARIO	Mario
mori_ranger_05	From my vantage here, I bore witness to\nall that transpired on that little island.\x0e\0\x04\0Undeceived by the strange dance of\nthat fell creature, you stood brave and\ntrue and fought with a righteous fury.\nYour prize? A glittering sticker.\x0e\0\x04\0And then the poison was no more!\x0e\0\x04\0MAY YOUR DAYS BE EVER TOADFUL!\nI say these words of thanks to you on\nbehalf of the woods, for whom it is my\nprivilege to speak.\x0e\0\x04\0Now I shall retreat into reflection and\nwatch over from afar the growth of the\nyoung child of the woods.
mori_ranger_06	Cast your eyes upon that small island.
mori_ranger_07	The forest, once fair, is now foul and\ndebased by the poison that flows from\nthat island like a doomsday tide. \nAll that is green may be destroyed.\x0e\0\x04\0What has set this cruel fate in motion?\nThe answer lies on that island, and it\nfalls to you to journey there.\x0e\0\x04\0But the shipwreck that decorates the\nisland like a skeleton's jewelry whispers\na grim warning in your ear.
mori_ranger_08	Mario, THAT'S where the poison is\ncoming from!\x0e\0\x04\0If we don't find a way out to that\nisland and stop that stuff from flowing,\nthe woods will never go back to normal.
mori_ranger_08_2	I am sure that ship's course leads back\nto that small island.\x0e\0\x04\0Someone must travel there and stop the\npoison flow, or the forest will slumber\nbeneath its poison mantle forever!
mori_ranger_09	Word reached my ears that you two\nsaved these precious woods.\x0e\0\x04\0May your days be ever Toadful.\nI say these words of thanks to you on\nbehalf of the woods, who whisper them\nin my ear in rustling verse.\x0e\0\x04\0I awaited you here, eager to offer my \nknowledge of the forest as aid for your\nadventure, but...\x0e\0\x04\0Now that the woods know peace once\nmore, there is no need.\x0e\0\x04\0I shall retreat into reflection and \nwatch over from afar the growth of the\nyoung child of the woods.
mori_ranger_10	Now I shall retreat into reflection and\nwatch over from afar the growth of the\nyoung child of the woods.
mori_ranger_11	I have been vigilant. I have watched \nover that child as he grew.\x0e\0\x04\0Of this I am sure: his heart will be\ngladdened at your visit.\n
stg3_12.msbt
hana_Search04B_3_12_04	Easy there, little guy! Don't you realize\nyou're covered in poison? Don't you \nwant to get cleaned up before you go \npicking any more fights?\x0e\0\x04\0Look, I know getting split up by Kamek's\nmagic is no kind of fun. Which makes\nsense, because Kamek is no kind of fun.\x0e\0\x04\0But you taking advantage of all this\nmadness to go wilding with Bloopers\nis just wrong! You're better than that!\x0e\0\x04\0Anyway, this whole situation is nuts.\nSo let's get this over with!
hana_wait01_03	Come on! Wiggler has been waiting! \nQuickly, let's get to that island!\x0e\0\x04\0Soon that poison will be gone and\nWiggler will eat delicious leaves again! \nWiggler can almost taste them!
hana_wait01_15	I like your enthusiasm, but let's not be\ntoo hasty, Wiggler...
hana_wait01_16	Mario, there could be anything waiting\nfor us on that island... We'd better\nmake sure we're prepared.\x0e\0\x04\0With Kamek involved, you can pretty\nmuch count on the fact that something\nbad is out there.
hana_wait01_04	Wiggler is very ready! Can we head for\nthe island now? \x0e\x03\0&\0\0\xff\xff\0\0d\0\x1c\0h\0a\0n\0a\0_\0w\0a\0i\0t\00\01\0_\00\05\0
hana_wait01_05	Mario is ready!\nMario is not ready.
hana_wait01_06	Well then, Wiggler will wait here.
hana_wait01_07	Yay! OK! Then get on Wiggler.
hana_wait01_08	OK! Let's go!
hana_wait01_08_01	When Wiggler was first split into\nsegments, Wiggler was sad, but...\x0e\0\x04\0Thanks to you, Wiggler's segments saw\nmany things in many places.\x0e\0\x04\0Still, seeing you two have to gather\nWiggler's segments as they ran here\nand there like maniacs...\x0e\0\x04\0It made Wiggler think that maybe \nWiggler needs to be a little bit more\nresponsible.
hana_wait01_08_02	Hee hee hee... Wiggler, you've learned \na lot, haven't you?\x0e\0\x04\0It sounds like this whole ordeal made\nyou grow up just a little.
hana_wait01_08_03	YAAAAAAY! Wiggler is a grown-up! \nWiggler's going to eat beautiful leaves\nby the ton and grow up even more!
hana_wait01_08_04	That's right! That's why we have to \nstop that poison as quickly as possible\nand return the forest to normal.\x0e\0\x04\0Ah, I can finally see the island.
hana_wait01_09	Wiggler will wait here. Mario, Kersti...\nPlease take care of the poison!
hana_wait01_10	Mario, let's go. Let's find the source of\nthat icky, overflowing poison!
hana_wait01_11	Come back to Wiggler safe and sound!
hana_wait02_01	Go back to Whitecap Beach? \x0e\x03\0&\0\0\xff\xff\0\0d\0\x1c\0h\0a\0n\0a\0_\0w\0a\0i\0t\00\02\0_\00\02\0
hana_wait02_02	Go back!\nStay here.
hana_wait02_03	Really? OK, Wiggler will wait here.
hana_wait02_04	OOOO-KAAAAAY! Let's go back!
boss_geso01_01	{d}SHLOOP!{/d}
boss_geso01_02	\x0e\x04\x03\x04\0\0\0\0{d}{s[200]}SHINY SHLOOP!{s[100]}{/d}\x0f\x04\x03
boss_geso01_03	{d}SHHH-BLOOP!{/d}
boss_geso01_04	\x0e\x04\x03\x04\0\0\0\0{d}{s[200]}SH-BLOOP-SHLOOP!{s[100]}{/d}\x0f\x04\x03
boss_geso02_01	{d}BLOOP-SHLOOP-SHIIIIINE!{/d}
boss_geso_retry_hint_0	Ugh! I can't see through all this poison!\x0e\0\x04\0Hurry! We have to wash it away!\nDo you have a good sticker that'll do\nthe job?
boss_geso_retry_hint_1	Hmm... We might not be able to block\nthe poison before it gets to us.\x0e\0\x04\0But it IS a liquid... Maybe something \nthat could absorb it would work?
hana_poison_sea_01	What's wrong, little guy?
hana_poison_sea_02	Whoa! Mario, look! That small island!\x0e\0\x04\0Isn't the poison flowing from there?\x0e\0\x04\0Yeah, I'm SURE it is! But what can we\ndo about it? There's no way to get over\nthere and check it out that I can see. \nWe can't swim in a poisoned sea.
hana_poison_sea_03	Listen, kiddo... When I look at that \npoison island, I just get MAD.\x0e\0\x04\0But it's a useless kind of mad.\nThere's no way to get over there to\ncheck it out. We can't swim in a \npoisoned sea.
hana_poison_sea_05	Ugh! It ran off again!
stg3_2345789.msbt
maze_kinoA_02	Mario, are you by any chance lost?\x0e\0\x04\0Me, I'm crazy lost! I have no sense of\ndirection, so even when I'm standing\nstill, I'm kind of lost.\x0e\0\x04\0You know what would help? If there\nwere some signs that helped guide\npeople through the woods. Yeah, that\nwould result in fewer lost people.
maze_kinoA_03	Just so you know, something yellow and\nround passed by here.\x0e\0\x04\0I just stood here and waved. I have no\nsense of direction, so if I take even one\nstep, I'll get lost.
maze_kanban_01	{d}<Entrance>{/d}\n\n{d}Be Careful in There{/d}
maze_kanban_01_2	{d}<Entrance>{/d}\n\n{d}Be Careful Not to Get Baffled Again{/d}
maze_kanban_01_3	{d}<Entrance>{/d}\n\n{d}Be Careful Not to Become That Guy{/d}\n{d}Who Got Baffled \x0e\x03\x02\x08\0\0\x04\0%\0d\0 Times{/d}
maze_kanban_01_4	{d}<Entrance>{/d}\n\n{d}Be Careful Not to Get Baffled ANYMORE{/d}
maze_kanban_02	{d}<Exit>{/d}\n{d}Well Done{/d}\n{d}Bafflewood Management Looks Forward{/d}\n{d}to Your Return{/d}
maze_kanban_03	{d}Path Back This-a-Way{/d}
hana_Search01A_3_5_05	Hey... What's up, little Wiggler part?\nWe've come to pick you up.
hana_Search01A_3_5_05_2	You...really don't seem to be listening,\ndo you? You're just doing your thing.\nWell, if you won't listen to reason,\nyou'll get what's coming to you!
hana_pit_fall_02	Oh no! Is the little guy OK down there?
hana_Search02A_3_7_01	You're going to meet a bad end, \nrunning away to a place like this.\x0e\0\x04\0Mario! Teach it a lesson!
hana_Search02B_3_4_02	You still have energy for shenanigans?\nYou're too old for shenanigans. \nAnd shenanigans earn spankings!\x0e\0\x04\0But I have no idea what I would spank\non you.
poison_spa_kanban_01	{d}SECRET POISON HOT SPRING{/d}\n{d}Water-flow update: NO NEW WATER{/d}\n{d}Water quality: TOTALLY POISONOUS{/d}
hana_Search03A_3_9_01	\x0e\x02\x06\x04\0\0\0\0Seriously? It's playing in HERE?!\nThis place looks like one death trap\nafter another!
hana_Search03C_3_3_01	Hey! You're all part of the same body!\nWhy is it that you never, ever learn?\x0e\0\x04\0Mario, take that naughty segment out\nin a single shot!
hana_Search04A_3_8_14	Maybe Wiggler's segments can't tell us\napart from the Bloopers... You think?\x0e\0\x04\0Whatever. This is a huge pain, so let's \nget it over with once and for all.
hana_pit_fall_03	\x0e\x02\x06\x04\0\0\0\0{d}{s[075]}Wake up...{s[100]}{/d}\x0e\0\x04\0{d}Wake up NOW!{/d}
hana_pit_fall_04	\x0e\x02\x06\x04\0\0\0\0{d}Oh, come onnn...{/d}
hana_pit_fall_05	\x0e\x02\x06\x04\0\0\0\0\x0e\x04\x03\x04\0\0\0\0{d}{s[200]}WAKE UP!{s[100]}{/d}\x0f\x04\x03\x0e\x01\x01\0
lucie_pit_wait_00	I have HAD it! Why does stuff like this\nalways happen to me?!\x0e\x01\x01\0
lucie_pit_wait_01	Hey! Are you going to keep me waiting\nhere forever?\x0e\x01\x01\0
lucie_pit_wait_02	You listen to me! When Mario shows up,\nAND HE WILL, he's going to tear all of\nyou guys to pieces!\x0e\x01\x01\0
lucie_pit_wait_03	Mario, you're really taking your time!\nWhere ARE you? What are you doing?\nDamsel in distress over here!
lucie_pit_wait_04	Hellooooooooooooooooooooooooooo?!\nDon't you think you've kept me waiting\na little too long? You didn't go home,\ndid you? Was it something I said?
lucie_pit_wait_05	What am I going to do? Losing the\nRoyal Stickers is all my fault.
lucie_pit_wait_06	Aaaaaaaaah... I can't go back to the\nSticker Star like this. Ooooooooh...\nWhy me? Why this? Why now?
lucie_pit_wait_07	Aaaah... Awwww... I want to cry... \nWait, I am crying... Stupid crying...\nSniffle...
lucie_pit_wait_08	.........
karamare_kino_w3_03	Hey! Stop bullying that little guy! \nYou should be ashamed!
karamare_kino_w3_06	Yes, I'm a run-of-the-mill weakling. \nYes, I'm not too proud of the fact.\nYes, I would appreciate it if you could\ngive me a hand here.
karamare_kino_w3_12	Mario! Maybe you ought to slip these \nguys 50 coins so they go away!\x0e\x03\00\0\0\xff\xff\0\0d\0&\0k\0a\0r\0a\0m\0a\0r\0e\0_\0k\0i\0n\0o\0_\0w\03\0_\00\09\0
karamare_kino_w3_09	Fork over the coins.\nNo way! Stomping time!
karamare_kino_w3_10	Huh? You actually paid the coins. \nI thought for sure you were going to\ngo for the stomping option...
karamare_kino_w3_11	That's our Mario! Get 'em!
karamare_kino_w3_14	What?! I can't believe you don't have\nenough coins!
karamare_kino_w3_18	You saved me, Mario! Yessss!\nAs always, thanks a million.\x0e\0\x04\0My travels have really been rough, so I\nfigured I'd come to the forest to relax\nand find a little peace.\x0e\0\x04\0And then I get here, and there's poison\neverywhere! How's a Toad supposed to\nget his lounge on in a swamp of poison?\x0e\0\x04\0Well, there's nothing relaxing about this\nplace anymore, that I'm sure of. \nSeems to me like it must have been a\nsudden change.
karamare_kino_w3_21	Anyway, I hear there are some Toads \nwho really groove on these woods, but I\ncan't abide such a slow lifestyle.\x0e\0\x04\0I'm heading somewhere more fast paced!
hana_shun_00	Hey...
hana_shun_01	C'mon, little guy! Knock it off!
hana_kumo_saraware_00	\x0e\x02\x06\x04\0\0\0\0These things are intruding on a\ndelicate lady's personal space!\x0e\0\x04\0\x0e\x02\x06\x04\0\0\0\0What would Mario do in a situation\nlike this? He would SAAAAVE MEEEE!
lucie_cry_00	AAAAAH! Mario!
lucie_cry_04	In case you never noticed, I don't have\narms or legs. So DO SOMETHING.
lucie_cry_01	{d}{s[150]}WHAT WERE YOU DOING?!{s[100]}{/d}
lucie_cry_02	While you were off gallivanting about,\nI got kidnapped by those creeps and\nhung up like a painting. Not fun at all!
lucie_cry_02_2	Not only that, but that sticky web was \nchafing me like you would not believe! \nLeaving me hanging there was \ncompletely and utterly unacceptable!
lucie_cry_03	...Phew...\x0e\0\x04\0Well, despite all that, I'm grateful you\nsaved me.\x0e\0\x04\0Eventually...\x0e\0\x04\0\x0e\x04\x04\x04\xe8\x03\0\0Anyway, thanks.
lucie_cry_06	Hey, wait! You lost your hammer?!\nWe'd better hurry up and find it!\x0e\0\x04\0OK, let's go!
stg3_6.msbt
hana_head_14	Wait! Hang on, Mario. First, we need to\nfind Wiggler's segment.\x0e\0\x04\0Let's grab the comet piece afterward.
hana_head_15	Wait, Mario. Let's get the comet piece\nafter we've helped the second segment.\x0e\0\x04\0If we have a zillion possible places to go\nnext, we're just going to end up getting\nconfused, don't you think?
hana_atama_01	Mario... Over here...
hana_atama_02	What in the world?! Wiggler!\nYikes...
hana_atama_02_01	You've definitely, um...lost some weight,\nhaven't you?
hana_atama_03	Yeah... At the forest entrance...\nWiggler was grabbed by these long,\nslimy tentacles...
hana_kaisou_01	Stop it! Let Wiggler go!
hana_kaisou_02	Not so rough! You'll rip Wiggler!
hana_kaisou_03	Ahhhh, I've been looking high and low\nfor you, my naughty little caterpillar.\x0e\0\x04\0Yes, I very much wanted to meet you!\nIn fact, I came all the way out to your\nhouse expressly to see you, but sadly,\nyou weren't at home.\x0e\0\x04\0No, instead, it seems you've been at\nthe forest entrance planning some sort\nof mischief with Mario and his friend.
hana_kaisou_04	Who? What? Why?\x0e\0\x04\0Wiggler only wanted to eat delicious\nleaves, not make any mischief.
hana_kaisou_05	Keh heh heh... Oh, please.\nSimply by being here, you're causing me\nall sorts of problems.\x0e\0\x04\0And so I'm going to show you just a\nlittle bit of magic. Very fun magic...\nKah hah hah!
hana_kaisou_06	Huh? Fun? YAAAAAAAAAAAY!\nHurry, hurry!
hana_kaisou_07	KYAAAAAA hah hah haaaaaaaaa!\nOh, you all look like you're having such\nFUN now that you're free! Ah, children. \nSo spunky. So mischievous.\x0e\0\x04\0OK, kiddos, go play whatever you want \noutside! You know, tag or hide-and-seek\nor kick-the-Goomba or something.
hana_kaisou_08	Ah. That's better, isn't it?\x0e\0\x04\0You know, I envy you, getting to play\nyour whole life away.
hana_kaisou_12	In any case, I'm off. Toodles.
hana_kaisou_09	Wiggler's lost his...\x0e\0\x04\0His body.
hana_atama2_01	There, there, little Wiggler. Calm down.
hana_atama2_02	Listen, Mario.\x0e\0\x04\0That Kamek's a pretty wily guy, right?\nI doubt he'd do something so cruel\nwithout an ulterior motive.
hana_atama2_03	Well, one way or another, this poor kid\nreally needs to get his feet back.\nLet's go find those segments!
hana_atama2_04	YAAAY! You'll really find Wiggler's body\nfor Wiggler?!\x0e\0\x04\0Wiggler has four segments in all...\nThey're probably running around,\nplaying games, and having fun all over \nthe place.\x0e\0\x04\0Wiggler thinks catching them all will be\nhard, but you can do it!\x0e\0\x04\0Oh, and please don't hurt them.
hana_atama2_05	Wow, just like a kid, huh? So resilient\nand carefree! OK, we're off!
hana_help_01	Wiggler has four segments in all...\nThey're probably running around, \nplaying games, and having fun all over \nthe place.
hana_help_01_01	Wiggler thinks catching them all will be\nhard, but Wiggler knows you can do it!
hana_help_02	So nice to reunite with part of Wiggler's\nbody! Welcome back, Wiggler segment!
hana_help_02_01	Thank you! Only three to go.
hana_help_03	Yay! The second one is back!\nWelcome home, segment of Wiggler!
hana_help_03_01	Thank you! Only two to go.
hana_help_04	Yaaaaay! The third segment! Long time\nno see. It is a Wiggler reunion!
hana_help_04_01	Only one left to go!\nAlmost done!
hana_unite_01	You found all of Wiggler's segments!
hana_unite_02	OOOF! Settle down, segments!
hana_unite_03	On behalf of Wiggler's segments, allow\nWiggler to say thank you. Thank you!
hana_unite_04	All that fleeing, hiding, struggling...\nI can't say that was especially fun,\nbut thank goodness they're all safe.\x0e\0\x04\0But seriously now, won't you catch a\ncold or something if you stay like that?\nWhat do you think about maybe \nchanging back into your old self?
hana_unite_04_01	OOOOOOOO-KAAAAAAAAAAY! \nHere goes. Wiggler is reassembling.
hana_unite_04_01_2	Nnnnn... Hnnnnnggggh...
hana_unite_04_01_3	No good. Wiggler's segments won't \nstick back together.
hana_unite_04_02	Hmmmm... Kamek's magic must be \npretty strong.\x0e\0\x04\0Well, let's give it a try.
hana_unite_04_03	OK, Mario, here we go!
hana_unite_04_04	{d}Alley-OOP!{/d}
hana_unite_04_05	I have to be honest... This'll be the first\ntime I've tried using paperization on\nsomething that's alive.\x0e\0\x04\0But he's made of the same papery\nstuff as the rest of the world, right?\nYeah, it should work fine. The rest is up\nto you, Mario.\x0e\0\x04\0We'll do this the same way as normal\npaperization. Now let's stick Wiggler's\nsegments back together for him!
hana_unite_04_09	The last piece!
hana_unite_06	Yaaaay! Wiggler is back to normal!\x0e\0\x04\0All thanks to Mario and Kersti. \nThank you!
hana_unite_07	But...even though Wiggler is back to\nnormal, the woods are still covered in\npoison ickiness.\x0e\0\x04\0Walking over poison is no problem, \nbut Wiggler can't eat poison leaves!\nThat would taste awfully terrible! \nWiggler might never eat again...
hana_unite_07_2	Wait a minute!\x0e\0\x04\0Kamek must have known Wiggler could\nwalk over poison...\x0e\0\x04\0I bet he used his magic to break Wiggler\nup so he couldn't get to that island!
hana_unite_07_22	That is just DIRTY! I don't get mad too\neasily, but that Kamek really STINKS!
hana_unite_07_3	Yes, Wiggler agrees. Kamek does stink.\nAnd Wiggler tries to stay cool most of\nthe time, but...
hana_unite_08	NOW WIGGLER HAS HAD ENOUGH!\x0e\0\x04\0Wiggler is going to that island and\ncleaning up that poison!\x0e\0\x04\0Mario! Kersti! Wiggler will be waiting at\nWhitecap Beach!
hana_unite_09	Wow, he can really fire himself up!\x0e\0\x04\0Well, let's go to Whitecap Beach too. \nWe'll finally see where that poison is\ncoming from!
hana_miss_combin_01	Huh? Wiggler thought everything was\ngoing smoothly...but Wiggler feels like\nsome segments aren't connected?
hana_miss_combin_02	Huh? Wiggler thought everything was\ngoing smoothly...but Wiggler feels like\nsome segments aren't connected?
hana_miss_combin_03	Hmmm... Wiggler is feeling smooshed.\nLike Wiggler is stuck to himself too much\nsomewhere.
hana_miss_combin_04	Hmmm... Wiggler is feeling smooshed.\nLike Wiggler is stuck to himself too much\nsomewhere.
hana_miss_combin_05	Oh, sorry, Wiggler.\x0e\0\x04\0Mario, try to remember the way \nWiggler looked before. Try again!
diary_DOR_00	Dear Book of Wiggler:\nThe poison from the ocean has flowed\ninto the forest. This frustrates Wiggler.
diary_CHO_06	Dear Book of Wiggler:\nWiggler saw a white flower today, and\nit floated away in a puff. That was fun!
diary_STA_02	Dear Book of Wiggler:\nA guy in red was in the hot springs. \nWiggler also got kind of red.
diary_BEA_01	Dear Book of Wiggler:\nWiggler stumbled into a fun game show!\nIt had a quiz. A very hard quiz.\nWiggler got nothing right.
diary_MAC_02	Dear Book of Wiggler:\nWiggler wanted to ride a boat to stop\nthe poison, but someone said no.
