Enemy.msbt
enemy_name_MARIO	マリオ
hana_neteru_05	わたくしの　か\x0e\0\0\x08\x02\0\x04\0|0]0細い\x0e\0\0\x08\x02\0\x04\0S0H0声では\nダメみたい。\n\x0e\0\0\x08\x02\0\x04\0o0\x840早く　おきてくれないかしら。
stg3_10.msbt
quiz_show_B1_00	じゅんび\x0e\0\0\n\x02\0\x06\0a0\x850F0中\nしばらく　おまちください
quiz_show_B1_01	あら、まっくらじゃない。\nどこかに　あかりは　ないのかしら。
quiz_show_B1_02	{s[150]}\x0e\x04\x03\x04\0\0\0\0{d}\x0e\0\0\x06\x02\0\x02\0 \0レディース　エーンド{/d}\x0f\x04\x03\n\x0e\x04\x03\x04\0\0\0\0{d}ジェントルメーーン！{/d}\x0f\x04\x03{s[100]}
quiz_show_B1_03	みなさま　おまたせいたしました。\nさあ、たのしい\x0e\0\0\n\x04\0\x06\0X0K0\x930時間の　はじまりです。\nあいことばは…
quiz_show_B1_04	\n{d}{s[150]}ムーチョでー？{s[100]}{/d}
quiz_show_B1_04_01	\x0e\x04\x03\x04\0\0\0\0\n\x0f\x04\x03{s[100]}\x0e\x04\x03\x04\0\0\0\0{d}{s[150]}ムーチョーー！！{s[100]}{/d}\x0f\x04\x03\x0e\x04\x02\0{s[100]}\x0e\x01\x01\0
quiz_show_B1_06	こんしゅうも　やってまいりました。\n「ムーチョ　で　ムーチョ」！\n…しかいの　ムーチョです。\x0e\x04\x02\0
quiz_show_B1_07	まいかい　ビッグな　ゲストに\n３つの　ステキな　ゲームへ　\nチャレンジしていただく　３０\x0e\0\0\x08\x02\0\x04\0w0\x930分。
quiz_show_B1_08	\x0e\0\0\x0c\x04\0\x08\0\{0\x930X0d0本日の　ゲストは\nわれらが　にっくき　マリオさんです！\x0e\x04\x02\0
quiz_show_B1_09	そして　すべての　ゲームを　クリアすると\nもらえる　ステキな しょうひんは　こちら！
quiz_show_B1_09_01	\n{d}ハ、ハナチャンちゃん！？{/d}
quiz_show_B1_10	さあ　チャレンジャーの　マリオさん\nこころと　からだの　じゅんびは\nいいですか？
quiz_show_B1_11	マリオ…　どうする？\x0e\x03\0(\0\0\xff\xff\0\0d\0\x1e\0q\0u\0i\0z\0_\0s\0h\0o\0w\0_\0B\01\0_\01\02\0
quiz_show_B1_12	ゲームに　チャレンジする\nかえりたい
quiz_show_B1_13	チャレンジが　はじまったら　さいご、\nいのちの　ほしょうは　いたしません。\nそれでも　チャレンジしますか？\x0e\x03\0(\0\0\xff\xff\0\0d\0\x1e\0q\0u\0i\0z\0_\0s\0h\0o\0w\0_\0B\01\0_\01\04\0
quiz_show_B1_14	チャレンジする\nやっぱりやめる
quiz_show_B1_15	ワオ！　テンション\x0e\0\0\x06\x02\0\x02\0U0下がるー！\nいいでしょう。それでは\nおかえりください！
quiz_show_B1_16	グレイト！　いいおへんじです。\nそれでは　さっそく　まいりましょう…\nさいしょの　ゲームは　こちら！
quiz_show_B1_17	\n{d}{s[150]}ドキドキ！　２\x0e\0\0\x08\x02\0\x04\0_0O0択クイズー！{s[100]}{/d}
quiz_show_B1_18	いまから　クイズを　しゅつだいします。\nマリオさんは　○か　\xd7か　それぞれの\nブロックを　たたいて　こたえてください。\x0e\0\x04\0スタートと　どうじに　\x0e\0\0\x08\x02\0\x04\0i0O0毒がふきだします。\nいそいで　こたえないと　\x0e\0\0\x0e\x04\0\n\0_0D0\x8a0\x870O0体力が\nなくなっていくので　\x0e\0\0\x06\x02\0\x02\0M0気をつけて！\x0e\0\x04\0では　まいりましょう…
quiz_show_B1_24_02	\n{d}{s[150]}ムーチョでー？{s[100]}{/d}
quiz_show_B1_24_03	\x0e\x04\x03\x04\0\0\0\0\n{d}{s[150]}ムーチョーー！！{s[100]}{/d}\x0f\x04\x03\x0e\x04\x02\0\x0e\x01\x01\0
quiz_show_B1_40	さすがは　ながねんにわたり\nクッパ\x0e\0\0\x08\x02\0\x04\0U0~0様を　くるしめてきた\x0e\0\0\n\x02\0\x06\0J0h0S0男、\n\x0e\0\0\x08\x02\0\x04\0i0O0毒の\x0e\0\0\x08\x02\0\x04\0j0K0中でも　れいせいだー！\x0e\0\x04\0だい１ステージは　みごとクリア！\nそれでは　\x0e\0\0\x08\x02\0\x04\0d0N0次の　ステージに\nごあんないしましょう。
quiz_show_B2_01	さあ　だい２ステージです。\nつぎに　チャレンジして　いただく\nゲームは　こちら！
quiz_show_B2_02	{s[150]}{d}ポカポカ！{/d}\n{d}ムーチョたたきゲーーム！{/d}{s[100]}
quiz_show_B2_03	じめんに　あいた　\x0e\0\0\x08\x02\0\x04\0B0j0穴から　\nムーチョが　あたまを　\x0e\0\0\x06\x02\0\x02\0`0出します。
quiz_show_B2_04	ひっこむ\x0e\0\0\x08\x02\0\x04\0~0H0前に　\x0e\x02\x02\x14\n\0m\0i\0c\0_\0b\0\x18\0\x06\0 \0 \0 の　ハンマーで\nすばやく　たたいてください。\n２０\x0e\0\0\x08\x02\0\x04\0K0D0回たたけたら　クリアです。
quiz_show_B2_05	もちろん、こんかいも　\x0e\0\0\x08\x02\0\x04\0i0O0毒が\nふきだす\x0e\0\0\x08\x02\0\x04\0j0K0中での　チャレンジに　なります。\nでは　まいりましょう。
quiz_show_B2_05_02	\n{d}{s[150]}ムーチョでー？{s[100]}{/d}
quiz_show_B2_05_03	\x0e\x04\x03\x04\0\0\0\0\n{d}{s[150]}ムーチョーー！！{s[100]}{/d}\x0f\x04\x03\x0e\x04\x02\0\x0e\x01\x01\0
quiz_show_B2_07	なかなかやりますね。\nさすが　キノコ\x0e\0\0\x0c\x04\0\x08\0J0F0S0O0王国のまもりがみ。\nハンマーに　キレが　ありました。
quiz_show_B2_08	ちょっと\x0e\0\0\n\x04\0\x06\0X0K0\x930時間が　かかったみたいですが…\nいちおうクリアできたみたいですね。\nいまいましいです！
quiz_show_B2_09	だい２ステージも　みごとクリア！\nおめでとうございます！\x0e\0\x04\0さて、それでは　つぎのステージへ\nごあんな～い！
quiz_show_B3_01	さあ、おたのしみいただいている\n「ムーチョ　で　ムーチョ」 、\nいよいよ　ファイナルステージです。\x0e\0\x04\0\n{d}さいごのチャレンジは　こちら！{/d}
quiz_show_B3_02	{s[150]}{d}\x0e\0\0\x06\n\0\x02\0 \0ワクワク！{/d}\n{d}シャッフル　ゲーーム！{/d}{s[100]}
quiz_show_B3_03	この　３つのボックスの\x0e\0\0\x08\x02\0\x04\0j0K0中には\nあたりが　１つだけ　はいっています。
quiz_show_B3_04	のこりは　はずれです。
quiz_show_B3_05	ボックスは　シャッフルされます。\x0e\0\x04\0シャッフルされた\x0e\0\0\x08\x02\0\x04\0B0h0後、　お\x0e\0\0\x06\x02\0\x02\0Y0好きな\nボックスを　えらんで　いただきます。
quiz_show_B3_07	３\x0e\0\0\x08\x02\0\x04\0K0D0回あたりのボックスを　たたくことが\nできたら　クリア！\x0e\0\x04\0もし　はずれのボックスを　\nたたいてしまったら　ムーチョとの\nたのしい　バトルが　まっています。
quiz_show_B3_7_01	よろしいですか？\nでは　あいことばと　ともに　\nスタートです。
quiz_show_B3_7_02	\n{d}{s[150]}ムーチョでー？{s[100]}{/d}
quiz_show_B3_7_03	\x0e\x04\x03\x04\0\0\0\0\n{d}{s[150]}ムーチョーー！！{s[100]}{/d}\x0f\x04\x03\x0e\x04\x02\0\x0e\x01\x01\0
quiz_show_B3_08	その　ボックスですね？\nでは　あけてみましょう。
quiz_show_B3_10	まあ　\x0e\0\0\x08\x02\0\x04\0D0~0今くらいのスピードなら\nみやぶれて　とうぜんですね。\x0e\0\x04\0あと２\x0e\0\0\x08\x02\0\x04\0K0D0回　あてれば　クリアです。\nでは　ひきつづき\nチャレンジしていただきましょう。
quiz_show_B3_11	\n{d}{s[150]}シャッフル　かいしー！{s[100]}{/d}
quiz_show_B3_11_01	さあ　お\x0e\0\0\x06\x02\0\x02\0Y0好きな　ボックスを\nたたいてください！
quiz_show_B3_13	おみごとです。\nですが　ちょうしがいいのも\nここまでです。\x0e\0\x04\0なんと！　ここからは　\nボックスが　ひとつふえます。\x0e\0\x04\0あと１\x0e\0\0\x08\x02\0\x04\0K0D0回　あてればクリアです。\nでは　チャレンジしていただきましょう！
quiz_show_B3_15	{s[100]}みごと　\x0e\0\0\x08\x02\0\x04\0\\0\x930全ゲームクリアー！\nコングラッチュレイショーン！{s[100]}
quiz_show_B3_16	マリオさん　ふほんいながら\nおめでとうと　いわせていただきます。\x0e\0\x04\0おやくそくの　しょうひんです。\nどうぞ　おうけとりください！
quiz_show_B3_18	「ムーチョ　で　ムーチョ」も\nざんねんながら　そろそろ\nおわかれの　お\x0e\0\0\n\x04\0\x06\0X0K0\x930時間です。\x0e\0\x04\0おあいては　わたし、しかいのムーチョと\nゲストの　マリオさんでした。
quiz_show_B3_19	また　どこかで　おあいしましょう。\nでは　さいごは　やはりあのかけごえで！
quiz_show_B3_19_01	\n{d}{s[150]}ムーチョでー？{s[100]}{/d}
quiz_show_B3_19_02	\x0e\x04\x03\x04\0\0\0\0\n{d}{s[150]}ムーチョーー！！{s[100]}{/d}\x0f\x04\x03\x0e\x04\x02\0\x0e\x01\x01\0
quiz_show_B3_20	ざんねん！　はずれでしたね！\nでは　もういちど　ちょうせんして\nいただきましょう。\x0e\0\x04\0\n{d}{s[150]}シャッフル　かいしー！{s[100]}{/d}
quiz_show_B4_01	イヤー　\nマリオさん　おつかれさまでした。
quiz_show_B4_02	このていどの　チャレンジ\nおちゃのこさいさい　だった　\nみたいですね。\x0e\0\x04\0そんなマリオさんへ　とくべつに\n「スペシャルステージ」を\nごよういしました。\x0e\0\x04\0スペシャルステージを　クリアすると\nごうかな　しょうひんが　もらえます。
quiz_show_B4_04	スペシャル　ステージに\nちょうせん　なさいますか？\x0e\x03\0(\0\0\xff\xff\0\0d\0\x1e\0q\0u\0i\0z\0_\0s\0h\0o\0w\0_\0B\04\0_\00\05\0
quiz_show_B4_05	ちょうせんする\nやめとく
quiz_show_B4_06	にえきらないですね。\nわたし　ずっとここで\nまっております。\x0e\0\x04\0こころと　からだの　じゅんびが　できたら\n\x0e\0\0\x08\x02\0\x04\0S0H0声を　おかけください。
quiz_show_B4_07	こんどこそ　ほんとうに\nいのちの　ほしょうは　いたしません。\nそれでもオーケー？\x0e\x03\0(\0\0\xff\xff\0\0d\0\x1e\0q\0u\0i\0z\0_\0s\0h\0o\0w\0_\0B\04\0_\00\08\0
quiz_show_B4_08	オーケー！\nやっぱり　やめとく
quiz_show_B4_09	よいおへんじです。\nそれでは　スペシャルステージへ\nごあんな～い！
quiz_show_B4_10	あらら…　ちょうせんされない？\nさむい\x0e\0\0\n\x02\0\x06\0h0S0\x8d0所で　あると\x0e\0\0\x0c\x04\0\x08\0B0\x930W0\x930安心　ないと\x0e\0\0\x08\x02\0\x04\0S0~0困る\nごうかしょうひん　なんですけどね？\x0e\0\x04\0わたし　マリオさんのちょうせんを\nずっとここで　まっております。
quiz_show_B5_01	ようこそ　スペシャルステージへ！\nマリオさんなら　きっと　ちょうせんして\nくださると　しんじてました。\x0e\0\x04\0こんどこそ　このゲームで\nコテンパンに　して　さしあげます。\x0e\0\x04\0やっていただく　ゲームは　こちら！
quiz_show_B5_09	{s[150]}{d}\x0e\0\0\x06\x02\0\x02\0 \0はやおし！{/d}\n{d}ムーチョたたきクイズーー！{/d}{s[100]}
quiz_show_B5_10	\x0e\0\0\x08\x02\0\x04\0D0~0今から　わたしが　クイズを　\x0e\0\0\x06\x02\0\x02\0`0出します。\nマリオさんは　そのこたえを\n○か\xd7かで　こたえるのですが…\x0e\0\x04\0○・\xd7のブロックは　ムーチョを\n５\x0e\0\0\x08\x02\0\x04\0k0\x930人　たたかないと　でてきません。
quiz_show_B5_11	はやく　ムーチョを　たたいて　\nクイズに　こたえ、　３\x0e\0\0\x08\x02\0\x04\0\x820\x930問せいかいすれば\nクリアです。\x0e\0\x04\0やっぱり　このステージも　\x0e\0\0\x08\x02\0\x04\0i0O0毒が\nふきだしますので　ごあんしんを。\x0e\0\x04\0では　スペシャルステージも\nいつもの　かけごえで　はじめましょう。\nみなさん　ごいっしょに…
quiz_show_B5_11_00_01	\n{d}{s[150]}ムーチョでー？{s[100]}{/d}
quiz_show_B5_11_00_02	\n\x0e\x04\x03\x04\0\0\0\0{d}{s[150]}ムーチョーー！！{s[100]}{/d}\x0f\x04\x03\x0e\x04\x02\0\x0e\x01\x01\0
quiz_show_B5_11_00	{s[150]}\n{d}\x0e\0\0\x0c\x04\0\x08\0\x820\x930`0D0問題！{/d}{s[100]}
quiz_show_B5_13_07	スペシャルステージ　クリアー！\nおみごと！　おめでとう！\nコングラッチュレイショーン！
quiz_show_B5_31	おみそれしました。\nこれで　すべての　チャレンジ\nしゅうりょうです。
quiz_show_B5_39	みんな　マリオさんに\nおしみないはくしゅを！
quiz_show_B5_33	\x0e\0\0\x0e\x04\0\n\0K0D0X0\x870F0会場は　\x0e\0\0\n\x04\0\x06\0m0c0M0熱気ムンムンです！　\nさいごまで　おつきあい　\nありがとうございました。\x0e\0\x04\0しかいは　ムーチョでした。\nそれでは　みなさま　またどこかで\nおあいしましょう！
quiz_show_B5_34	さいごまで　クールですねー！\nおつきあい　ありがとうございました。\x0e\0\x04\0しかいは　ムーチョでした。\nそれでは　みなさま　またどこかで\nおあいしましょう！　
quiz_show_B5_35	ちょっと！　しょうひんは　どうしたの?
quiz_show_B5_36	もちろん　おわたし　します。\nでは　しょうひんを　どうぞ。
quiz_show_B5_37	これ…　\x0e\0\0\x08\x02\0\x04\0j0k0何かに　\x0e\0\0\x08\x02\0\x04\0d0K0使えるのかしら？
quiz_show_after_01	{s[150]}{d}\x0e\x04\x03\x04\0\0\0\0\x0e\0\0\x06\x02\0\x02\0 \0レディース　エーンド\x0f\x04\x03{/d}\n{d}\x0e\x04\x03\x04\0\0\0\0ジェントルメーーン！\x0f\x04\x03{/d}{s[100]}
quiz_show_after_02	みなさま　おまたせいたしました。\nさあ、たのしい\x0e\0\0\n\x04\0\x06\0X0K0\x930時間の　はじまりです。\nあいことばは…
quiz_show_after_03	\n{d}{s[150]}ムーチョでー？{s[100]}{/d}
quiz_show_after_04	\x0e\x04\x03\x04\0\0\0\0\n{d}{s[150]}ムーチョーー！！{s[100]}{/d}\x0f\x04\x03\x0e\x04\x02\0\x0e\x01\x01\0
quiz_show_after_05	はーい、\nリハーサル　オッケーでーす！
quiz_show_after_06	つづいて　はくしゅのれんしゅうでーす！\n\x0e\0\0\n\x04\0\x06\0X0v0\x930自分が　「はい！」っていったら\nはくしゅくださーい！\x0e\0\x04\0じゃあ　いきます…
quiz_show_after_07	\x0e\x04\x03\x04\0\0\0\0\n\x0f\x04\x03{s[150]}\x0e\x04\x03\x04\0\0\0\0{d}{s[150]}はいっ！{s[150]}{/d}\x0f\x04\x03{s[100]}
quiz_show_after_08	う～ん。いいカンジ！\nほんばんも　いまのちょうしで\nヨロシク！
quiz_show_after_09	おや？　マリオさんじゃないですか！\nまた　ここに　こられたんですか…？\nヒマですね。\x0e\0\x04\0では　ほんばんに　まいりましょう！
quiz_show_quiz_01	\x0e\x04\x03\x04\0\0\0\0ラベルンタウンの　シールショップ。\n「キノコシール」の　ねだんは\n「１５コイン」である。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_02	\x0e\x04\x03\x04\0\0\0\0ラベルンタウンで　とだなの\x0e\0\0\x08\x02\0\x04\0j0K0中に\nとじこめられていた　キノピオは\n「９\x0e\0\0\x08\x02\0\x04\0k0\x930人」だ。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_03	\x0e\x04\x03\x04\0\0\0\0ズバリ！　マリオより\nクッパ\x0e\0\0\x08\x02\0\x04\0U0~0様のほうが　かっこいい！\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_04	\x0e\x04\x03\x04\0\0\0\0「バトルスロット」で　「どくキノコ」の\n\x0e\0\0\x06\x02\0\x02\0H0絵を　そろえると、てきぜんいんが\n「どく」じょうたいに　なる。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_05	\x0e\x04\x03\x04\0\0\0\0\x0e\0\0\x06\x02\0\x02\0K0買うと　「３コイン」の　ジャンプシール。\n\x0e\0\0\x06\x02\0\x02\0F0売るときの　ねだんは　「２コイン」だ。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_06	\x0e\x04\x03\x04\0\0\0\0「ノコノコ」「パタパタ」「ジュゲム」。\nぜんいん　\x0e\0\0\x08\x02\0\x04\0]0\x890空を　とべる。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_07	\x0e\x04\x03\x04\0\0\0\0マリオと　ルーシーが　であったとき、\nルーシーが　\x0e\0\0\x06\x02\0\x02\0o0貼りつけられていたのは\n「カンバン」である。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_08	\x0e\x04\x03\x04\0\0\0\0「キノコシール」を　\x0e\0\0\x08\x02\0\x04\0d0K0使うと\n\x0e\0\0\x0e\x04\0\n\0_0D0\x8a0\x870O0体力が　かいふくする。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_09	\x0e\x04\x03\x04\0\0\0\0わたし、ムーチョの　ゆうべの\nばんごはんは　「キノコステーキ」だった。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_10	\x0e\x04\x03\x04\0\0\0\0「カメック」「ジュゲム」「クッパJr.\x0e\0\0\x08\x02\0\x04\0U0~0様」。\nぜんいん　メガネを　かけている。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_11	\x0e\x04\x03\x04\0\0\0\0\x0e\0\0\x08\x02\0\x04\0]0\x890空を　とぶことができる　カメック。\n\x0e\0\0\x08\x02\0\x04\0K0\x8c0彼が　のっているのは　「ほうき」である。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_12	\x0e\x04\x03\x04\0\0\0\0ここだけの\x0e\0\0\n\x02\0\x06\0o0j0W0話…\nピーチ\x0e\0\0\x08\x02\0\x04\0r0\x810姫は　じつは　「\x0e\0\0\n\x02\0\x06\0J0h0S0男」である。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_13	\x0e\x04\x03\x04\0\0\0\0\nしかいしゃの\x0e\0\0\n\x04\0\x06\0j0~0H0名前は　「ムーチョ」である。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_14	\x0e\x04\x03\x04\0\0\0\0ハンマーを　ふるときに　おすボタンは\n\x0e\x02\x02\x14\n\0m\0i\0c\0_\0y\0\x18\0\x06\0 \0 \0である。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_15	\x0e\x04\x03\x04\0\0\0\0ハンマーを　ふるときに　おすボタンは\n\x0e\x02\x02\x14\n\0m\0i\0c\0_\0b\0\x18\0\x06\0 \0 \0である。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_16	\x0e\x04\x03\x04\0\0\0\0ここだけの\x0e\0\0\n\x02\0\x06\0o0j0W0話…\nクッパ\x0e\0\0\x08\x02\0\x04\0U0~0様は　じつは\nピーチ\x0e\0\0\x08\x02\0\x04\0r0\x810姫が　きらいだ。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_17	\x0e\x04\x03\x04\0\0\0\0スーパースターを　とると　しばらくの\x0e\0\0\n\x02\0\x06\0B0D0`0間\n「ムテキ」に　なる。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_18	\x0e\x04\x03\x04\0\0\0\0スーパースターを　とると　しばらくの\x0e\0\0\n\x02\0\x06\0B0D0`0間\n「ムキムキ」に　なる。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_19	\x0e\x04\x03\x04\0\0\0\0「アイアンジャンプシール」を　\x0e\0\0\x08\x02\0\x04\0d0K0使うと\nトゲのあるてきも　ふむことが　できる。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_20	\x0e\x04\x03\x04\0\0\0\0\nマリオに　きょうだいは　いない。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_21	\x0e\x04\x03\x04\0\0\0\0「バトルスロット」を　\x0e\0\0\x08\x02\0\x04\0d0K0使うのに\nひつようなコインは　「５\x0e\0\0\x08\x02\0\x04\0~0D0枚」である。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_22	\x0e\x04\x03\x04\0\0\0\0「キノコシール」を　\x0e\0\0\x08\x02\0\x04\0d0K0使うと\nマリオのからだが　\x0e\0\0\x08\x02\0\x04\0J0J0大きくなる。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_23	\x0e\x04\x03\x04\0\0\0\0いま　かんきゃくせきに　いる\nムーチョの\x0e\0\0\x08\x02\0\x04\0K0Z0数は　「３０\x0e\0\0\x08\x02\0\x04\0k0\x930人」である。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_24	\x0e\x04\x03\x04\0\0\0\0「ペパライズ」は　\x0e\0\0\x0e\x04\0\n\0_0D0\x8a0\x870O0体力が　すくないと\nつかうことが　できない。\x0f\x04\x03\x0e\x01\x01\0
quiz_show_quiz_25	\x0e\x04\x03\x04\0\0\0\0「マリオ」「キノピオ」「ノコノコ」。\nぜんいん　クツを　はいている。\x0f\x04\x03\x0e\x01\x01\0
