FlowchartMsg_CNzh_szs\ActivityAchievements.msbt
Conjunction00	此外……！
S_Cmn29	\x0e\n\x16\x14\x12\0T\0a\0l\0k\0C\0a\0l\0l\01\0不过无妨，\n终于来到“踏步参拜”\x0e\0\x03\x02\0\0最后的国家\x0e\0\x03\x02ÿÿ！
S_Cmn30	为了得到真正的抗老化效果，\n你也会去挑战吧？
S_Cmn31	\x0e\n\x16\n\x08\0S\0a\0d\00\0这里就是“踏步参拜”\n最后的地点……
S_Cmn32	\x0e\n\x12\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\00\0直到最后一刻都没有松懈，\n你的姿势很漂亮！
S_Cmn33	……所以，
S_Cmn34	……这就是最后了……
S_Cmn35	\x0e\n\x12\x14\x12\0T\0a\0l\0k\0C\0a\0l\0l\01\0身体情况如何？\n有感受到抗老化的效果吗？
S_Cmn36	……\n……
S_Cmn37	\x0e\n\t\x0e\x0c\0T\0h\0i\0n\0k\00\0如何？\x0e\x0b\0\0？
S_Cmn39	我也必须赶快走完，\n变得像你一样才行。
S_Cmn43	\x0e\n\x13\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0嘿嘿，小哥，\n你是\x0e\x0b\0\0吧？
S_Cmn44	\x0e\n\x13\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0嘿嘿，小姐姐，\n你是\x0e\x0b\0\0吧？
S_Cmn53	现在在健身房圈子，\n你可说是无人不知、无人不晓。\n\n现在健身房正在举办秘密活动喔。
S_Cmn45	是只有熟客\n才知道的特别活动。\n\n怎么样？\n要不要一起去看看？
S_Cmn46	\x0e\n\x13\n\x08\0S\0a\0d\00\01个人参加这种活动\n难免会怕怕的……
S_Cmn47	\x0e\n\x13\x0e\x0c\0H\0a\0p\0p\0y\01\0太好了！\n那么赶快出发吧！
S_Cmn48	\x0e\n\x13\x14\x12\0T\0a\0l\0k\0C\0a\0l\0l\01\0嘿嘿，\x0e\x0b\0\0，又见面了。\n现在健身房正在举办秘密活动。\n
S_Cmn50	怎么样？\n要不要再一起去看看？
S_Cmn51	是只有熟客才知道的秘密活动。\n不知道什么时候会结束，\n\n我们赶快过去健身房吧！
S_Cmn52	\x0e\n\x13\n\x08\0S\0a\0d\01\0你不愿意和我\n一起去啊……
S_Cmn54	\x0e\n\x13\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\01\0不愧是\x0e\x0b\0\0……\n传闻中的动作果然不同凡响……
S_Cmn56	\x0e\n\x13\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\01\0天啊！\n我第一次看到那么俐落的动作！
S_Cmn58	\x0e\n\x13\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\00\0好厉害……\n轻轻松松就将魔兽们……
S_Cmn59	\x0e\n\x13\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\00\0哇～\n我第一次看到魔兽那样飞出去……
S_Cmn55	下次还有活动的话，我会再约你的！\n一起去吧！
FlowchartMsg_CNzh_szs\Sub_Dojo.msbt
Sub02	\x0e\n\x16\x14\x12\0T\0a\0l\0k\0C\0a\0l\0l\00\0我问你，你有去过可以\n游玩到\x0e\0\x03\x02\0\0攀爬\x0e\0\x03\x02ÿÿ的\x0e\0\x03\x02\0\0游技场\x0e\0\x03\x02ÿÿ吗？
Sub10	\x0e\n\x16\x0e\x0c\0L\0a\0u\0g\0h\00\0专注\x0e\0\x03\x02\0\0攀爬\x0e\0\x03\x02ÿÿ50年的我，\n可是那里的\x0e\0\x03\x02\0\0传奇人物\x0e\0\x03\x02ÿÿ呢。
Sub03	\x0e\n\x16\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\00\0你看起来还蛮有本事的嘛，\n\n\n要不要和我较量一下啊？
Sub04	\x0e\n\x16\n\x08\0S\0a\0d\00\0唔，你还这么年轻，确定要这样吗？\n哼……真是无趣。
Sub05	\x0e\n\x16\x10\x0e\0N\0o\0t\0i\0c\0e\00\0怎么了？\n你害怕了吗？\n\n毕竟我也算是\n\x0e\0\x03\x02\0\0攀爬\x0e\0\x03\x02ÿÿ界的\x0e\0\x03\x02\0\0传奇人物\x0e\0\x03\x02ÿÿ！\n\n你会害怕也不是没道理……
Sub06	\x0e\n\x16\x0e\x0c\0L\0a\0u\0g\0h\00\0我非常期待\n你的成绩呢。
Sub07	\x0e\n\x16\x18\x16\0S\0u\0r\0p\0r\0i\0s\0e\0_\0L\01\0万万想不到，你竟然……\n……你竟然超越了我的纪录……
Sub08	\x0e\n\x16\x0e\x0c\0T\0h\0i\0n\0k\00\0虽然很不甘心，但也只能这样了。\n这些是我从以前累积到现在的奖金。
Sub09	\x0e\n\x16\x14\x12\0T\0a\0l\0k\0C\0a\0l\0l\01\0我早已决定等到\x0e\0\x03\x02\0\0新的传奇人物\x0e\0\x03\x02ÿÿ出现后，\n就要把这些东西交给他了。
FlowchartMsg_CNzh_szs\Sub_ElDorago.msbt
ElDorago_44	\x0e\n\x14\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\01\0我是清洁人员索吉。\n\n\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0足莉娜\x0e\0\x03\x02ÿÿ大师委托我\n打扫\x0e\0\x03\x02\0\0美容工作室\x0e\0\x03\x02ÿÿ。
ElDorago_45	\x0e\n\x14\x0c\n\0S\0a\0d\0L\00\0现在有\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔兽\x0e\0\x03\x02ÿÿ赖在健身房里不走，\n害我无法打扫，令我感到伤脑筋。
ElDorago_46	有没有人能帮我\n把那个\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔兽\x0e\0\x03\x02ÿÿ赶走呢……
ElDorago_49	\x0e\n\x14\x0e\x0c\0L\0a\0u\0g\0h\00\0所以，\n你可以帮我赶走它们吗？\n\n我会给你报酬的，\n就拜托你了。
ElDorago_51	\x0e\n\x14\x0e\x0c\0L\0a\0u\0g\0h\00\0哇！您已经帮我赶走\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔兽\x0e\0\x03\x02ÿÿ了吗？
ElDorago_52	\x0e\n\x14\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\01\0{s[150]}真的非常感谢您！{s[100]}
ElDorago_53	这样我就可以打扫了呢！\n这个是我跟您说好的报酬！
ElDorago_54	\x0e\n\x14\x0c\n\0C\0a\0l\0l\01\0好啦，\n我要马上开始打扫啦！
ElDorago_70	\x0e\n\x14\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\00\0……您又再度帮我\n把\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔兽\x0e\0\x03\x02ÿÿ赶走了呢！！
ElDorago_55	\x0e\n\x14\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\01\0哎呀，是您啊……\n\n\n前些日子真是非常感谢您的帮忙。
ElDorago_56	请听我说，\n健身房里面又出现\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔兽\x0e\0\x03\x02ÿÿ了……\n\n\x0e\n\x14\n\x08\0S\0a\0d\00\0但我接下来就得去\n打扫 \x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0腹肌利\x0e\0\x03\x02ÿÿ的\x0e\0\x03\x02\0\0六块公园\x0e\0\x03\x02ÿÿ了……
ElDorago_57	如果不嫌麻烦的话，\n能请您再帮我赶走\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔兽\x0e\0\x03\x02ÿÿ吗？
ElDorago_58	\x0e\n\x14\x0c\n\0S\0a\0d\0L\00\0我都给您准备了丰厚的报酬……
ElDorago_59	\x0e\n\x14\x0e\x0c\0H\0a\0p\0p\0y\01\0真的非常谢谢您！\n我一直都相信只有您能完成这件事！\n\n事成之后我会给您报酬的，\n一切都拜托您了。
ElDorago_61	\x0e\n\x14\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\01\0啊啊，\n我一直在等您回来呢！
ElDorago_69	今天要负责打扫的是\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0欧婆婆\x0e\0\x03\x02ÿÿ大人的\x0e\0\x03\x02\0\0修饰祠堂\x0e\0\x03\x02ÿÿ。
ElDorago_62	\x0e\n\x14\x0c\n\0S\0a\0d\0L\00\0怎么会这个样子，\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔兽\x0e\0\x03\x02ÿÿ又跑进去了……\n\n四大师都不在的情况下，\n我能仰仗的只有你而已了。
ElDorago_63	能够麻烦您\n助我一臂之力吗？
ElDorago_65	\x0e\n\x14\x0e\x0c\0L\0a\0u\0g\0h\00\0真的非常感谢您！
ElDorago_66	我能仰赖的只有您了……
ElDorago_67	\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔兽\x0e\0\x03\x02ÿÿ偏偏\n选在这时跑出来……
FlowchartMsg_CNzh_szs\Sub_ElDorago2.msbt
FlowchartMsg_CNzh_szs\Sub_GameLand.msbt
S_GL00	\x0e\n\x11\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0啊！\n是看似坏人但不是坏人的大哥哥！
S_GL01	\x0e\n\x11\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0啊！\n是看似坏人但不是坏人的大姐姐！
S_GL02	\x0e\n\x11\x10\x0e\0R\0e\0g\0r\0e\0t\00\0Game Gym的柜台机器人啊……
S_GL04	“想要游玩的话，不要拿高分硬币，\n试着达到\x0eú\x04\x04\0\0\0Í分看看！”
S_GL05	突然被这么一说，\n所以我挑战了好几次……
S_GL06	\x0e\n\x11\n\x08\0S\0a\0d\01\0都会不小心拿到高分硬币，\n一直无法过关啊……
S_GL07	\x0e\n\x11\x0e\x0c\0H\0a\0p\0p\0y\00\0大哥哥的\x0e\0\x03\x02\0\0深蹲弹跳\x0e\0\x03\x02ÿÿ很棒耶，\n能不能示范给我看看？
S_GL08	\x0e\n\x11\x0e\x0c\0H\0a\0p\0p\0y\00\0大姐姐的\x0e\0\x03\x02\0\0深蹲弹跳\x0e\0\x03\x02ÿÿ很棒耶，\n能不能示范给我看？
S_GL09	\x0e\n\x11\x0e\x0c\0P\0a\0n\0i\0c\01\0因为大哥哥比我还会玩这个游戏，\n我很相信大哥哥哦。
S_GL10	\x0e\n\x11\x0e\x0c\0P\0a\0n\0i\0c\01\0因为大姐姐比我还会玩这个游戏，\n我很相信大姐姐哦。
S_GL11	\x0e\n\x11\x0e\x0c\0H\0a\0p\0p\0y\01\0谢谢！
S_GL14	\x0e\n\x11\x0c\n\0C\0a\0l\0l\01\0看完大哥哥的示范，\n我一定要过关！
S_GL15	\x0e\n\x11\x0c\n\0C\0a\0l\0l\01\0看完大姐姐的示范，\n我一定要过关！
S_GL16	\x0e\n\x11\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\01\0{s[150]}好厉害！{s[100]}
S_GL17	\x0e\n\x11\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\00\0原来如此～\n只要这样做就行了啊～
S_GL18	\x0e\n\x11\x0e\x0c\0L\0a\0u\0g\0h\01\0谢谢！\n我感觉自己也能做到了！
FlowchartMsg_CNzh_szs\Sub_GhostTown.msbt
S_GT00	\x0e\n\x11\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0啊！是大哥哥！
S_GT01	\x0e\n\x11\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0啊！是大姐姐！
S_GT02	即使如此你也认不出来吧？\n毕竟我以前的外表是幽灵呢。
S_GT05	\x0e\n\x11\x0e\x0c\0H\0a\0p\0p\0y\00\0当我以前还是幽灵的时候，\n曾经和\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽交谈过，\n\n当时它们有告诉我一个\n很惊人的情报喔！
S_GT06	听说只要打倒某只\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽，\n就会掉很多钱喔。
S_GT07	\x0e\n\x11\n\x08\0S\0a\0d\00\0是喔……\n这可是深埋在我心中的情报呢……
S_GT08	\x0e\n\x11\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\00\0我说的那只\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽叫做“\x0e\0\x03\x02\0\0金钱跳跳\x0e\0\x03\x02ÿÿ”，\n外表看起来像是普通的\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽……\n\n但是听说只要打倒它\n就会掉出很多钱喔！\n\n虽然我知道它现在在哪里，\n……不过你能去帮我确认一下吗？
S_GT09	\x0e\n\x11\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\01\0好厉害！\n\x0e\0\x03\x02\0\0金钱跳跳\x0e\0\x03\x02ÿÿ真的存在呢！
S_GT10	\x0e\n\x11\x0e\x0c\0L\0a\0u\0g\0h\01\0虽然在变成幽灵的时候，\n我曾经感到不知所措，\n\n但是现在觉得能和\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽交谈\n好像也不错呢！
S_GT11	\x0e\n\x11\x0e\x0c\0H\0a\0p\0p\0y\00\0大姐姐，\n我认得出你喔！
S_GT12	\x0e\n\x11\x0e\x0c\0H\0a\0p\0p\0y\00\0大哥哥，\n我认得出你喔！
S_GT13	因为在我还是幽灵的时候，\n曾经见过你嘛！
S_GT14	\x0e\n\x11\x0e\x0c\0L\0a\0u\0g\0h\00\0然后那个时候呀，\n我从\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽那里听到了一个很棒的事情！
S_GT15	你想要听吗？\n你很想要听吧？
S_GT16	\x0e\n\x11\x0e\x0c\0H\0a\0p\0p\0y\00\0跟你说喔，你有听过一种\n叫做\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0稀有跳跳\x0e\0\x03\x02ÿÿ的\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽吗？\n\n听说只要打倒它就能得到很多\x0e\0\x03\x02\0\0经验值\x0e\0\x03\x02ÿÿ喔！
S_GT17	\x0e\n\x11\x0e\x0c\0L\0a\0u\0g\0h\01\0呵呵！\n这个情报很有用吧！\n\n而且我连它在哪里\n出现都知道喔！\n\n……你可以去帮我看一下吗？？
S_GT18	\x0e\n\x11\n\x08\0S\0a\0d\00\0这是我好不容易从\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽那里\n得到的情报呢……
S_GT19	\x0e\n\x11\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\01\0哇～！\n这里真的有\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0稀有跳跳\x0e\0\x03\x02ÿÿ呢！
S_GT20	\x0e\n\x11\x0e\x0c\0H\0a\0p\0p\0y\00\0大哥哥，\n我应该有帮到你的忙吧？
S_GT21	\x0e\n\x11\x0e\x0c\0H\0a\0p\0p\0y\00\0大姐姐，\n我应该有帮到你的忙吧？
S_GT22	\x0e\n\x11\x0e\x0c\0L\0a\0u\0g\0h\00\0虽然我有点害怕，\n不过我很庆幸自己能变成幽灵！
S_GT23	\x0e\n\x11\n\x08\0S\0a\0d\00\0啊～\n好想再多当一下幽灵喔。
S_GT24	\x0e\n\x11\x0e\x0c\0T\0h\0i\0n\0k\01\0因为可以在天上飞，\n还可以和\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽们说话呢！
S_GT25	\x0e\n\x11\x0e\x0c\0H\0a\0p\0p\0y\00\0其实那个时候啊，\n我从\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽那里听到了一件很厉害的事情！
S_GT26	只要你送我\x0e\0\x03\x02\0\03个\x0e\0\x03\x02ÿÿ我喜欢的\x0e\0\x03\x02\0\0焦糖\x0e\0\x03\x02ÿÿ，\n要我告诉你也可以喔！
S_GT27	\x0e\n\x11\x0e\x0c\0T\0h\0i\0n\0k\00\0嗯～这个嘛……
S_GT28	\x0e\n\x11\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\00\0就是所谓的打听费！
S_GT29	要支付\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0eú\n\x04\0\0\0Í吗？
0000	不付
0001	支付
S_GT30	\x0e\n\x11\x10\x0e\0N\0o\0t\0i\0c\0e\00\0啊？这可是从\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽那里听来的情报喔？
S_GT31	\x0e\n\x11\x0e\x0c\0T\0h\0i\0n\0k\00\0嗯～这个嘛……
S_GT32	\x0e\n\x11\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\00\0对！这可是值得一听的情报喔！！？\n不听的话可就太浪费了！
S_GT33	\x0e\n\x11\x0e\x0c\0H\0a\0p\0p\0y\01\0嘿嘿，\n就是要这样才对！
S_GT34	\x0e\n\x11\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\00\0那个……\n\n\n有个叫\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0打气鸟\x0e\0\x03\x02ÿÿ的\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽，\n会呼叫同伴，\n\n只要和它战斗，\n它就会呼叫同伴……\n\n虽然几率不高，但听说偶尔还会叫出\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0金钱跳跳\x0e\0\x03\x02ÿÿ或是\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0稀有跳跳\x0e\0\x03\x02ÿÿ喔！！
S_GT35	……所以如果想要钱\n或是想要经验值的话，\n\n只要找\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0打气鸟\x0e\0\x03\x02ÿÿ就对了吧？？
S_GT36	\x0e\n\x11\x0e\x0c\0L\0a\0u\0g\0h\01\0嘿嘿，\n……怎么样？？这个情报有没有帮上忙啊？？
S_GT41	\x0e\n\x11\x0e\x0c\0L\0a\0u\0g\0h\00\0……我以后干脆当个情报商好了……
S_GT38	\x0e\n\x16\x14\x12\0T\0a\0l\0k\0C\0a\0l\0l\00\0不听老人言，吃亏在眼前喔。
S_GT50	\x0e\n\x16\x0e\x0c\0T\0h\0i\0n\0k\01\0不过我年轻时\n也没有听进去啊……\n\n但我现在明白到\n老人身上有各种有益情报。
S_GT42	\x0e\n\x16\x0e\x0c\0L\0a\0u\0g\0h\00\0我握有\n好情报喔～
S_GT43	\x0e\n\x16\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0你就当作被我骗，\n去一趟\x0e\0\x03\x02\0\0索可达之道\x0e\0\x03\x02ÿÿ吧。
S_GT44	有个叫\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0稀有跳跳\x0e\0\x03\x02ÿÿ的魔兽。
S_GT45	只要打倒\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0稀有跳跳\x0e\0\x03\x02ÿÿ，\n就会发生好事喔～\n\n不妨找找看\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0稀有跳跳\x0e\0\x03\x02ÿÿ吧。
S_GT47	\x0e\n\x16\n\x08\0S\0a\0d\00\0……不听老人言，吃亏在眼前喔～
S_GT48	\x0e\n\x16\x18\x16\0S\0u\0r\0p\0r\0i\0s\0e\0_\0S\00\0如何？？\n你打倒\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0稀有跳跳\x0e\0\x03\x02ÿÿ了？\n\n这个情报很有用吧～～
S_GT49	\x0e\n\x16\x0e\x0c\0L\0a\0u\0g\0h\00\0……不听老人言，吃亏在眼前喔～
FlowchartMsg_CNzh_szs\Sub_Gym.msbt
Gym	\x0e\n\x18\x12\x10\0W\0e\0l\0c\0o\0m\0e\00\0目前“Game Gym”\n正在举办\x0e\0\x03\x02\0\0挑战者活动\x0e\0\x03\x02ÿÿ。
Gym_00	完成这项\x0e\0\x03\x02\0\0任务\x0e\0\x03\x02ÿÿ的人……
Gym_01	\x0e\n\x18\x12\x10\0S\0u\0r\0p\0r\0i\0s\0e\0{s[150]}竟然竟然！{s[100]}
Gym_02	\x0e\n\x18\x10\x0e\0H\0a\0p\0p\0y\0_\0L\0奖励{s[150]}\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ{s[100]}\x0eú\x03\x04\x01\0\0Í！
Gym_03	想参加的人\n请至柜台报名。
Gym_04	\x0e\n\x18\n\x08\0B\0y\0e\00\0征求！\n挑战者！
Gym_05	\x0e\n\x18\x10\x0e\0H\0a\0p\0p\0y\0_\0L\0很好。\n很好。
Gym_06	那么， 请亲自前往\n“Game Gym”。
Gym_07	您已经报名过\n本活动。
Gym_08	\x0e\n\x18\n\x08\0B\0y\0e\02\0再次征求\n挑战者！！\n
Gym_09	\x0e\n\x18\x10\x0e\0H\0a\0p\0p\0y\0_\0L\0精彩的挑战！\n精彩的挑战！
Gym_10	\x0e\n\x18\x0c\n\0H\0a\0p\0p\0y\0这是\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0奖励\x0e\0\x03\x02ÿÿ。
Gym_16	\x0e\n\x18\x0c\n\0H\0a\0p\0p\0y\0这是\n\x0e\0\x03\x02\0\0活动奖励\x0e\0\x03\x02ÿÿ。
Gym_11	\x0e\n\x18\n\x08\0B\0y\0e\00\0挑战者活动已结束，\n但“Game Gym”24小时全年无休。\n\n期待您下次大驾光临。
Gym_12	赠送\x0e\0\x03\x02\0\0活动奖励\x0e\0\x03\x02ÿÿ！
Gym_13	在本任务中，训练健身房\n不会刷新最佳得分，敬请谅解……
Gym_14	\x0e\n\x18\x0e\x0c\0R\0e\0g\0r\0e\0t\0……任务失败……
Gym_15	\x0e\n\x18\x10\x0e\0H\0a\0p\0p\0y\0_\0L\0……纪录刷新！！
Gym_30	\x0e\n\x18\x12\x10\0W\0e\0l\0c\0o\0m\0e\01\0“Fitness Gym”正在举办\n\x0e\0\x03\x02\0\0雕塑美丽体态\x0e\0\x03\x02ÿÿ活动。
Gym_31	“Fitness Gym”正在举办\n\x0e\0\x03\x02\0\0肉体改造\x0e\0\x03\x02ÿÿ活动。
Gym_32	达成任务的人……
Gym_33	\x0e\n\x18\x12\x10\0S\0u\0r\0p\0r\0i\0s\0e\0{s[150]}听清楚了！{s[100]}
Gym_34	\x0e\n\x18\x10\x0e\0H\0a\0p\0p\0y\0_\0L\0{s[150]}将获得奖励\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0eú\x03\x04\x01\0\0Í！{s[100]}
Gym_35	特别是想要变美的人，\n现在正是大好机会！
Gym_36	特别是想要变帅的人，\n现在正是大好机会！
Gym_37	想不想变美呀？
Gym_38	想不想变帅呀？
Gym_39	努力的人最有魅力了。\n那么，请前往“Fitness Gym”。
Gym_40	想要再次挑战时，\n请前往\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ此处。
Gym_41	\x0e\n\x18\x10\x0e\0H\0a\0p\0p\0y\0_\0L\0精彩的训练！\n精彩的训练！
Gym_42	这是\x0e\0\x03\x02\0\0奖励\x0e\0\x03\x02ÿÿ。
Gym_43	\x0e\n\x18\x12\x10\0W\0e\0l\0c\0o\0m\0e\01\0挑战者活动已结束，\n但“Fitness Gym”24小时全年无休。\n\n期待您下次大驾光临。
Gym_50	\x0e\n\x18\x12\x10\0W\0e\0l\0c\0o\0m\0e\02\0现在“Battle Gym”大受欢迎中！
Gym_51	只有达成任务的人，
Gym_52	\x0e\n\x18\x10\x0e\0H\0a\0p\0p\0y\0_\0L\0享有获得\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0eú\x03\x04\x01\0\0Í的机会！
Gym_53	\x0e\n\x18\x10\x0e\0H\0a\0p\0p\0y\0_\0L\0奖金！\n奖金！
Gym_54	\x0e\n\x18\n\x08\0B\0y\0e\02\0千万别错过\n这个好机会。
Gym_55	\x0e\n\x18\x12\x10\0S\0u\0r\0p\0r\0i\0s\0e\0错了……
Gym_56	\x0e\n\x18\x12\x10\0W\0e\0l\0c\0o\0m\0e\02\0欢迎光临！\n欢迎光临！
Gym_57	那么，请至“Battle Gym”\nLet's Battle！
Gym_59	\x0e\n\x18\x12\x10\0R\0e\0g\0r\0e\0t\0_\0L\0很可惜。\n很可惜。
Gym_60	\x0e\n\x18\x12\x10\0S\0u\0r\0p\0r\0i\0s\0e\0干得好。\n干得好。
Gym_61	\x0e\n\x18\x10\x0e\0H\0a\0p\0p\0y\0_\0L\0这是\x0e\0\x03\x02\0\0奖励\x0e\0\x03\x02ÿÿ。
Gym_62	\x0e\n\x18\x12\x10\0W\0e\0l\0c\0o\0m\0e\02\0挑战者活动已结束，\n但“Battle Gym”24小时全年无休。\n\n期待您下次大驾光临。
FlowchartMsg_CNzh_szs\Sub_HotMan.msbt
S_HM00	\x0e\n\x13\x10\x0e\0S\0n\0e\0e\0z\0e\00\0哈啾。\n哈啾。
S_HM01	\x0e\n\x13\x1c\x1a\0A\0f\0t\0e\0r\0_\0S\0n\0e\0e\0z\0e\00\0果然生病了呢……\n生病了呢……\n
S_HM02	明天可是有重要的约定……
S_HM03	\x0e\n\x13\x0e\x0c\0T\0h\0i\0n\0k\00\0喝喝看\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0{d}\x0e\0\x03\x02ÿÿ吧，\n应该可以撑过去。
