FlowchartMsg_TWzh_szs\ActivityAchievements.msbt
Conjunction00	此外……！
Opening71	在進行Ring-Con健身時，\n會需要\x0e\0\x03\x02\x01\0原地慢跑\x0e\0\x03\x02ÿÿ……
Opening72	如果會在意踏步時產生的震動，\n也可以用\x0e\0\x03\x02\x01\0靜音模式\x0e\0\x03\x02ÿÿ進行運動。\x0e\x01\x04\x06(\0)\0\0\x02
Opening79	已設定為\x0e\0\x03\x02\x01\0一般模式\x0e\0\x03\x02ÿÿ！\n之後可以隨時在\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ個人選單中進行更改。
Opening81	在一般模式下，\n你\x0e\0\x03\x02\x01\0慢跑\x0e\0\x03\x02ÿÿ時，主角也會跟著\x0e\0\x03\x02\x01\0慢跑\x0e\0\x03\x02ÿÿ……
Opening89	在靜音模式下，\n你的\x0e\0\x03\x02\x01\0伸展運動\x0e\0\x03\x02ÿÿ能讓主角進行\x0e\0\x03\x02\x01\0慢跑\x0e\0\x03\x02ÿÿ。
Opening88	請\x0e\0\x03\x02\x01\0咪普利\x0e\0\x03\x02ÿÿ老師實際演練一次吧！\n伸展運動大概是這種感覺。
Opening82	雖然沒辦法透過踏步進行慢跑，\n但也能降低聲音及震動。
Opening83	你想要以哪一種模式進行運動呢？\x0e\x01\x04\x06*\0+\0\0\x02
Opening84	已設定為\x0e\0\x03\x02\x01\0靜音模式\x0e\0\x03\x02ÿÿ！\n之後可以隨時在\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ個人選單中進行更改。
Opening85	接下來將\x0e\0\x03\x02\x01\0配合你的力道\x0e\0\x03\x02ÿÿ\n調整Ring-Con及腿部固定帶。
Opening87	感謝你的配合！
Opening58	好了……\n最後還有最重要的一件事……
Opening60	{s[150]}\x0e\0\x03\x02\x01\0動態伸展\x0e\0\x03\x02ÿÿ！！{s[100]}
Opening61	在開始運動之前，\n建議先做一些\x0e\0\x03\x02\x01\0動態伸展\x0e\0\x03\x02ÿÿ！
Opening67	所謂的\x0e\0\x03\x02\x01\0動態伸展\x0e\0\x03\x02ÿÿ，就是具節奏感的\n用全身做出大幅度動作的一種伸展運動……
Opening68	{s[075]}藉由提升肌肉的溫度，擴大關節的可動範圍後，\n可以在運動前獲得適當的熱身效果。{s[100]}
Opening74	{s[050]}說到伸展，會讓人想到靜止狀態下緩慢進行的伸展運動吧？那種伸展雖然很適合在運動後進行，\n但據說在運動前進行的話，可能會使運動的表現下滑，相比之下……{s[100]}
Opening62	……咪普利老師？
Opening73	咪普利老師！\n你有在聽嗎？
Opening63	……看來還是實際做一次比較快。
Opening76	雖然一開始可能會覺得有點困難，\n不過跟著咪普利老師一起試試看吧～！
Opening65	\x0e\0\x03\x02\x01\0動態伸展\x0e\0\x03\x02ÿÿ到此結束！你辛苦了！
Opening66	請多小心\n不要受傷了喔。
Opening75	現在終於要出發\n前往冒險世界了！
Opening69	你做好心理準備了嗎？\n有準備好毛巾跟水嗎？
Opening77	決定主角的外觀後開始冒險吧！\n加油～！
0031	女性
0030	男性
0037	不想透露
0009	經常運動
0015	偶爾運動
0016	不常運動
0017	完全不運動
0023	激烈
0022	紮實
0021	普普通通
0020	輕鬆
0036	我會努力！
0029	重新選擇
0035	我會全力以赴！
0034	完成設定
0038	輸入
0039	稍後輸入
0040	一般模式即可
0041	聽取靜音模式的說明
0042	一般模式
0043	靜音模式
0044	達成了！
0045	失敗了……
FlowchartMsg_TWzh_szs\OutroEnd.msbt
OutroEnd05	今天的緩和運動\n就到此結束。
OutroEnd06	希望下一次能夠盡快開始……
OutroEnd04	如果\x0e\0\x03\x02\x01\0Joy-Con的電池\x0e\0\x03\x02ÿÿ沒電了，\n最好拿去充電喔。
OutroEnd00	那麼我們就下次見了。\n再見～！
OutroEnd02	那麼今天辛苦了。\n請好好休息喔～！
OutroEnd03	那就下次再見囉！\n別忘了替\x0e\0\x03\x02\x01\0Joy-Con充電\x0e\0\x03\x02ÿÿ喔～！
OutroEnd07	對了，今天的\x0e\0\x03\x02\x01\0運動強度\n調高\x0e\0\x03\x02ÿÿ了呢。
OutroEnd08	實際嘗試後的感覺如何？\n覺得可以負荷嗎？\x0e\x01\x04\x06\0\0\x01\0\0\x02
OutroEnd09	很棒喔！\n那就繼續加油下去吧！
OutroEnd10	明白了！\n那就回復\x0e\0\x03\x02\x01\0原本的強度\x0e\0\x03\x02ÿÿ吧。
OutroEnd11	等適應後\n再調高看看吧！
OutroEnd12	對了，今天的\x0e\0\x03\x02\x01\0運動強度\x0e\0\x03\x02ÿÿ\n\x0e\0\x03\x02\x01\0調低\x0e\0\x03\x02ÿÿ了呢。
OutroEnd13	實際嘗試後的感覺如何？\n感覺剛剛好嗎？\x0e\x01\x04\x06\x02\0\x03\0\0\x02
OutroEnd14	那就繼續下去吧！
OutroEnd15	如果覺得調得太高，\n下次請調低看看。
OutroEnd16	\x0e\0\x03\x02\x01\0過關辛苦了\x0e\0\x03\x02ÿÿ！\n今天就先好好休息吧……
OutroEnd17	今後也一起努力吧！\n期待下次見面～！
OutroEnd18	對了，你有使用過\x0e\0\x03\x02\x01\0鬧鐘設定\x0e\0\x03\x02ÿÿ的功能嗎？
OutroEnd19	持續訓練是非常重要的！！
OutroEnd20	……話雖如此，\n但有時也會忘記或不想訓練吧。
OutroEnd21	所以，設置好鬧鐘，\n\x0e\0\x03\x02\x01\0讓訓練成為一種習慣\x0e\0\x03\x02ÿÿ吧！
OutroEnd22	可以在標題畫面進行設置！
OutroEnd23	啊！\n對了，今天……
OutroEnd24	收到了\n\x0e\0\x03\x02\x01\0\x0e\x0b\x02\x02\0\0\x0e\0\x03\x02ÿÿ的禮物呢！
OutroEnd26	收到了\n\x0e\0\x03\x02\x01\0\x0e\x0b\x02\x02\0\0\x0e\0\x03\x02ÿÿ他們的禮物呢！
OutroEnd25	可以在標題畫面的\n\x0e\0\x03\x02\x01\0背景執行模式\x0e\0\x03\x02ÿÿ中回贈禮物哦！
0000	感覺能努力下去！
0001	太吃力了，我想調回去……
0002	剛剛好。
0003	太低了，我想調回去。
FlowchartMsg_TWzh_szs\OutroEnding.msbt
OutroEnding00	終於……
OutroEnding01	終於來到了最後……
OutroEnding29	終於連\x0e\0\x03\x02\x01\0EXTRA健身\x0e\0\x03\x02ÿÿ都……
OutroEnding30	終於連\x0e\0\x03\x02\x01\0健身大師\x0e\0\x03\x02ÿÿ都……
OutroEnding02	咪普利老師！咪普利老師！
OutroEnding03	……咪普利老師也辛苦了。
OutroEnding31	……請不要每次都睡著。
OutroEnding04	那麼……\n容我再次說聲……
OutroEnding05	\x0e\0\x03\x02\x01\0{s[150]}恭喜你過關！！！！{s[100]}\x0e\0\x03\x02ÿÿ
OutroEnding32	\x0e\0\x03\x02\x01\0EXTRA健身過關！\n恭喜你！！！！\x0e\0\x03\x02ÿÿ
OutroEnding33	\x0e\0\x03\x02\x01\0健身大師過關！\n恭喜你！！！！\x0e\0\x03\x02ÿÿ
OutroEnding06	真是漫長……\n很努力喔……！好感動……！
OutroEnding07	很開心能跟你一起\n努力到這一步……
OutroEnding34	沒想到……\n就這樣過關了……！！
OutroEnding35	我以你為榮啊……！
OutroEnding19	那麼就簡單地從\n\x0e\0\x03\x02\x01\0冒險開始後的綜合結果\x0e\0\x03\x02ÿÿ開始回顧吧！
OutroEnding20	首先是運動時間的合計……！
OutroEnding21	{s[135]}總運動時間\x0e\0\x03\x02\x01\0\x0eú\x03\x04\0\0\0Í小時\x0eú\x01\x04\x01\0\0Í分\x0eú\x01\x04\x02\0\0Í秒\x0e\0\x03\x02ÿÿ！{s[100]}
OutroEnding22	接著是消耗熱量的合計……！？
OutroEnding23	{s[135]}總消耗熱量 \x0e\0\x03\x02\x01\0\x0eû\x08\x04\x03\0\0Íkcal\x0e\0\x03\x02ÿÿ！！{s[100]}
OutroEnding24	行進距離的合計是……！？
OutroEnding25	{s[135]}總行進距離 \x0e\0\x03\x02\x01\0\x0eû\t\x04\x04\0\0Í\x0e\x10\0\0 \x0e\0\x03\x02ÿÿ！！{s[100]}
OutroEnding26	最後一個，\n\x0e\0\x03\x02\x01\0推壓Ring-Con次數\x0e\0\x03\x02ÿÿ的合計是……！？
OutroEnding27	{s[135]}推壓Ring-Con \x0e\0\x03\x02\x01\0\x0eú\x05\x04\x05\0\0Í次\x0e\0\x03\x02ÿÿ！！{s[100]}
OutroEnding28	回顧之後，發現\x0e\0\x03\x02\x01\0次數很驚人\x0e\0\x03\x02ÿÿ呢……\n真的辛苦了……！！
OutroEnding08	好！\n可是這不代表結束！
OutroEnding09	好不容易鍛鍊起來的體態……\n就這樣結束是很可惜的！\n
OutroEnding40	追加世界已經\n\x0e\0\x03\x02\x01\0全數過關\x0e\0\x03\x02ÿÿ。
OutroEnding10	今後可以從\x0e\0\x03\x02\x01\0自訂模式\x0e\0\x03\x02ÿÿ\n繼續遊玩喜歡的項目……
OutroEnding11	以\x0e\0\x03\x02\x01\0稱霸\x0e\0\x03\x02ÿÿ圖鑑或稱號為目標，\n繼續冒險也不錯！
OutroEnding42	不只是Ring-Con健身，\n希望你今後也能持續運動下去……！
OutroEnding43	那麼期待下次與你再次相見！\n再見～！
OutroEnding12	作為破關獎勵，\n也開放了\x0e\0\x03\x02\x01\0新世界\x0e\0\x03\x02ÿÿ！
OutroEnding13	好像會出現\n\x0e\0\x03\x02\x01\0更強的魔獸\x0e\0\x03\x02ÿÿ！！
OutroEnding14	今後也按照自己的步調……
OutroEnding15	一點一滴地\n持之以恆下去吧～！
OutroEnding36	其實……
OutroEnding37	已經可以選擇\n\x0e\0\x03\x02\x01\0更多新的世界\x0e\0\x03\x02ÿÿ了！！
OutroEnding38	這是最後的\n追加功能……
OutroEnding39	不妨試著挑戰看看喔！
OutroEnding16	期待下一次的見面。\n再見～！
OutroEnding17	……
OutroEnding18	不好意思……\n不能忘了平常的\x0e\0\x03\x02\x01\0緩和運動\x0e\0\x03\x02ÿÿ喔。
FlowchartMsg_TWzh_szs\OutroStart.msbt
OutroStart00	冒險辛苦了！
OutroStart01	你戰勝\x0e\0\x03\x02\x01\0墮拉攻\x0e\0\x03\x02ÿÿ了呢！\n恭喜！
OutroStart02	想必是非常艱困的一戰……\n你很努力了！
OutroStart99	那麼讓疲累的身體休息，\n開始來做\x0e\0\x03\x02\x01\0緩和運動\x0e\0\x03\x02ÿÿ吧。
OutroStart03	\x0e\0\x03\x02\x01\0世界2過關\x0e\0\x03\x02ÿÿ\n恭喜你！
OutroStart04	你與\x0e\0\x03\x02\x01\0墮拉攻\x0e\0\x03\x02ÿÿ展開了一場熾熱的戰鬥呢！
OutroStart07	\x0e\0\x03\x02\x01\0世界3過關\x0e\0\x03\x02ÿÿ\n恭喜你！
OutroStart08	墮拉攻丟了木箱過來，\n嚇了一跳吧……！
OutroStart67	\x0e\0\x03\x02\x01\0世界4過關\x0e\0\x03\x02ÿÿ\n恭喜你！
OutroStart05	順道一提，墮拉攻所說的\n\x0e\0\x03\x02\x01\0鑽石小腿肌\x0e\0\x03\x02ÿÿ，是指\x0e\0\x03\x02\x01\0小腿肌\x0e\0\x03\x02ÿÿ……
OutroStart06	經過鍛鍊後，小腿肌會呈現\x0e\0\x03\x02\x01\0鑽石的形狀\x0e\0\x03\x02ÿÿ，\n由此得名的樣子。
OutroStart68	\x0e\0\x03\x02\x01\0世界5過關\x0e\0\x03\x02ÿÿ\n恭喜你！
OutroStart09	墮拉攻竟然會回復，\n很狡猾吧……
OutroStart10	你很努力，絕不認輸呢！\n辛苦了。
OutroStart11	\x0e\0\x03\x02\x01\0世界6過關\x0e\0\x03\x02ÿÿ\n恭喜你！
OutroStart12	這次也很煎熬吧……\n你很努力了！
OutroStart13	\x0e\0\x03\x02\x01\0世界7過關\x0e\0\x03\x02ÿÿ\n恭喜你！
OutroStart14	你撐過墮拉攻的\n特殊攻擊了呢！
OutroStart15	\x0e\0\x03\x02\x01\0世界8過關\x0e\0\x03\x02ÿÿ\n恭喜你！
OutroStart16	你似乎已經適應不少了呢。\n繼續努力下去吧！
OutroStart22	\x0e\0\x03\x02\x01\0世界9過關\x0e\0\x03\x02ÿÿ\n恭喜你！
OutroStart17	墮拉攻……\n這次會吐火焰了呢……！
OutroStart18	Ring-Con的\x0e\0\x03\x02\x01\0推壓動作做得很棒\x0e\0\x03\x02ÿÿ！\n繼續努力下去吧！
OutroStart19	\x0e\0\x03\x02\x01\0世界10過關\x0e\0\x03\x02ÿÿ\n恭喜你！
OutroStart20	{s[075]}…墮拉攻，\n似乎還不適應平衡球吧。{s[100]}
OutroStart21	你與\x0e\0\x03\x02\x01\03人的戰鬥\x0e\0\x03\x02ÿÿ，\n好熱血啊……！
OutroStart23	你漂亮打敗\n\x0e\0\x03\x02\x01\0歐婆婆\x0e\0\x03\x02ÿÿ了呢！
OutroStart24	{s[075]}……真想坐坐看那個巨大的平衡球呢。{s[100]}
OutroStart25	\x0e\0\x03\x02\x01\0世界13過關\x0e\0\x03\x02ÿÿ\n恭喜你！
OutroStart26	{s[075]}……墮拉攻，\n平衡球變得熟練了呢。{s[100]}
OutroStart27	你與\x0e\0\x03\x02\x01\0腹肌利\x0e\0\x03\x02ÿÿ\n打了一場精彩的戰鬥呢……！
OutroStart28	腹肌有充分獲得運用的樣子喔。\n請好好休息吧。
OutroStart29	\x0e\0\x03\x02\x01\0世界15過關\x0e\0\x03\x02ÿÿ\n恭喜你！
OutroStart30	你戰勝了\n與墮拉攻的腹肌對決呢！
OutroStart31	你與\x0e\0\x03\x02\x01\0足莉娜\x0e\0\x03\x02ÿÿ的戰鬥……\n真是太精采了！
OutroStart32	我想你的雙腿現在一定很疲累，\n請好好休息吧。
OutroStart90	那麼就開始來做\x0e\0\x03\x02\x01\0緩和運動\x0e\0\x03\x02ÿÿ。
OutroStart33	\x0e\0\x03\x02\x01\0世界17過關\x0e\0\x03\x02ÿÿ\n恭喜你！
OutroStart34	你撐過墮拉攻的腿部攻擊了呢！\n\x0e\0\x03\x02\x01\0深蹲做得很棒\x0e\0\x03\x02ÿÿ喔！
OutroStart35	你與\x0e\0\x03\x02\x01\0強腕\x0e\0\x03\x02ÿÿ，\n打了精彩的戰鬥……！
OutroStart36	比腕力……\n太熱血了！
OutroStart37	\x0e\0\x03\x02\x01\0世界19過關\x0e\0\x03\x02ÿÿ\n恭喜你！
OutroStart38	今天大量使用到了手臂，\n請好好休息吧。
OutroStart39	將所有部位鍛鍊至極限的墮拉攻……\n很厲害吧……！
OutroStart40	不曉得\x0e\0\x03\x02\x01\0四大師\x0e\0\x03\x02ÿÿ的大家\n怎麼樣了……
OutroStart45	雖然在意後續，\n但今天好好休息吧！
OutroStart41	\x0e\0\x03\x02\x01\0世界21過關\x0e\0\x03\x02ÿÿ\n恭喜你！
OutroStart42	感覺即將\n邁入高潮了呢！
OutroStart43	\x0e\0\x03\x02\x01\0四大師\x0e\0\x03\x02ÿÿ的大家……\n這是最後的訓練吧……
OutroStart44	終於來到最後的世界了！\n努力戰勝墮拉攻吧！
OutroStart46	不過今天就先\n請好好休息吧。
FlowchartMsg_TWzh_szs\OutroTips.msbt
OutroTips000_Title	肌肉痠痛時，可以運動嗎？
OutroTips000_Caption	請別勉強自己，好好休息！
OutroTips000	肌肉痠痛時，請別勉強自己，暫停訓練吧。訓練時還要顧及痠痛肌肉，\n會難以發揮成效。短暫休息並不會影響訓練的效果，所以先好好休息個\n2～3天，等痠痛都減緩以後，再開始訓練吧。\n即使肌肉痠痛都不想停止訓練的話，建議訓練時可以避開痠痛中的肌肉\n喔。
OutroTips001_Title	不會復胖的飲食習慣是？
OutroTips001_Caption	攝取「高蛋白質、低脂肪」的食物！
OutroTips001	如果成功減肥的話，確實會想維持現在的體態呢。因此，請維持「高蛋白\n質、低脂肪」的飲食。可以維持基本的新陳代謝，並防止過度攝取熱量。\n但是要忍受不去吃最愛的甜食是很難受的。累積過多壓力……就會暴飲暴\n食！甚至還可能會復胖。這類的人可以定期給自己訂下「獎勵日」，並在\n那天放任自己吃愛吃的東西。這才是持之以恆的秘訣。
OutroTips002_Title	該如何安排訓練的順序？
OutroTips002_Caption	先從「大的肌肉」開始鍛鍊！
OutroTips002	先從大的肌肉開始鍛鍊吧。大腿（股四頭肌）或是小腿肚（小腿三頭肌）\n等等的大的肌肉都集中在下半身，因此建議先從下半身開始鍛鍊。\n要是先鍛鍊小的肌肉而消耗過多能量的話，就無法充分鍛鍊大的肌肉了。\n因此先鍛鍊大的肌肉，有餘力再鍛鍊小的肌肉。這種鍛鍊順序才是有效率的。
OutroTips003_Title	可以不吃晚餐減肥嗎？
OutroTips003_Caption	不吃東西太浪費了！
OutroTips003	在訓練中受損的肌肉，會透過食物中攝取的蛋白質來修復，並增加更多肌肉\n肌肉量。特別是睡眠中會分泌大量促進肌肉修復的激素，幫助肌肉有效率地\n成長。想增加肌肉量的話，蛋白質絕對不能少。晚餐時確實地攝取蛋白質\n吧。晚餐過後就只剩下睡覺了，所以不用再吃了嗎？不，晚餐是為了睡眠\n期間而吃的。
OutroTips005_Title	瘦下來之後，就可以不用再運動了嗎？
OutroTips005_Caption	為了健康著想，保持運動習慣吧！
OutroTips005	你已經藉由訓練，而得到了理想的體態。好不容易養成的運動習慣，\n為了維持健康，不妨試著持續下去吧？\n請維持與以往相同的訓練清單吧。在能輕易完成訓練內容後，維持同等的\n運動量也無妨。如果只是要維持體態與健康的話，沒有必要增加運動量。\n但是如果要減少運動量的話……會導致肌肉減少，變得很難維持體態，\n所以不建議這樣做。
OutroTips006_Title	我沒辦法照著示範影片一樣做訓練！
OutroTips006_Caption	請別放棄！
OutroTips006	確實會碰到像是難以抓到平衡感、覺得擺出的動作很痛苦……之類的情況，\n而無法跟著示範訓練。由於每個人的肌肉量與運動能力都有落差，\n因此做不到也是正常的。但也不要因為辦不到就放棄了。\n專注在運用你想鍛鍊的肌肉，以不勉強自己為原則持續鍛鍊的話，\n自然而然就可以做出跟示範影片一樣的動作喔。
OutroTips007_Title	健身次數越多越好嗎？
OutroTips007_Caption	還有比次數還重要的事！
OutroTips007	鍛鍊肌肉的次數會反映在肌肉的運用上。想要確實鍛鍊，\n次數是非常重要的。但要是次數過多，可能會造成注意力分散，\n而無法專注在想鍛鍊的肌肉上。最後甚至還會導致動作雜亂無章，\n難以達到訓練的效果。專注在肌肉的使用上，以正確的姿勢、正確的動作，\n並給予肌肉適當的負重，才能達到訓練的效果。\n如果開始覺得無法專注的話，那麼建議先休息一下會比較好。
OutroTips008_Title	身體好僵硬，好難受！
OutroTips008_Caption	利用伸展運動來放鬆！
OutroTips008	身體會僵硬，是因為沒有活動身體。比起站立、步行，你是否比較常坐在\n椅子上不動呢？要是身體一直沒動，腿部肌肉就會萎縮，接著就會嫌走路\n麻煩，變得更不想動……造成惡性循環。\n身體就會不斷地越來越僵硬。\n伸展運動是用來放鬆肌肉的訓練。只要在合理的範圍內持續做伸展，\n一定可以放鬆身體的僵硬喔。
OutroTips009_Title	有消除肩頸痠痛的方法嗎？
OutroTips009_Caption	活動肩胛骨吧！
OutroTips009	據說肩頸痠痛的原因是脖子與肩膀的肌肉僵硬，血液循環不順造成的。\n想治療肩頸痠痛，可以放鬆已經僵硬的肌肉。從肩膀到背後，\n有一塊名為「肩胛骨」的骨頭。這塊肩胛骨與脖子、肩膀的多數肌肉相連。\n也就是說，只要活動肩胛骨，\n就能活動到因肩頸痠痛而僵硬的肌肉。\n如果感到痠痛的話，就意識著肩胛骨的動作，並大幅度地轉動肩膀吧。
OutroTips010_Title	想攝取蛋白質，就只能吃肉嗎？
OutroTips010_Caption	不盡然！
OutroTips010	只要吃肉就能增加肌肉！一般人通常都會這麼覺得……\n組成肌肉的蛋白質，與其他食物相比，肉類的蛋白質並不會特別的多。\n而像是蛋、魚類、起司之類的奶製品，或是納豆等等的豆製品也富含蛋白質。\n所以太偏食光吃肉是不夠的。為了健康著想，\n吃東西時也搭配各種食品吧。\n話雖如此，鍛鍊過後吃肉，總是會讓人特別興奮呢！
OutroTips011_Title	開始無法感受到效果了……
OutroTips011_Caption	請在訓練中加入變化！
OutroTips011	持續同樣的訓練，身體就會習慣刺激，而導致肌肉停止成長……也就是成\n長的停滯。若是進入這種狀態，建議可以暫時增加訓練次數、增加負荷等\n等，都能有效為已經習慣運動的身體帶來新的刺激。或者可以嘗試改變鍛\n鍊的部位。不固定訓練清單，每天變化內容，就可以避免成長停滯。
OutroTips012_Title	什麼是「核心肌群」？
OutroTips012_Caption	就是支撐身體的肌肉！
OutroTips012	這裡所謂的核心是指軀幹部位（有時會包含頭與頸部）。而軀幹的肌肉統稱\n為「核心肌群」。核心肌群指的就是胸、腹部、背部與臀部的多數肌肉\n總稱。\n鍛鍊核心肌群可以矯正姿勢，因此可以預期改善腰痛與肩頸痠痛。另外也會\n改善運動時的身體協調。從美容角度來看，由於內臟可以確實受到支撐，\n因此能讓腹部更結實。
OutroTips013_Title	雞丁沙拉是什麼？
OutroTips013_Caption	這不是沙拉……而是雞肉！
OutroTips013	雞丁沙拉是指清蒸雞肉的料理。在調理時不使用油，皮也先剝下來，因此\n通常脂質與熱量都會較少。每100克只有100kcal。另外，由於富含蛋白質，\n因此可提升鍛鍊效果。可以直接食用，也能加進沙拉裡。是可在自家\n中輕鬆製作，也能輕易在便利商店中購買到的高蛋白質低熱量食物。
OutroTips014_Title	我很常運動，卻瘦不下來。
OutroTips014_Caption	請重新審視自己的生活飲食！
OutroTips014	想要變瘦，消耗熱量就必須高於攝取熱量。只要運動，就會消耗熱量。\n而且藉由運動增加肌肉量後，能改善基礎代謝率，增加消耗的熱量。\n如果這樣還是瘦不下來的話，那會不會是攝取熱量過高？\n換句話說……就是吃太多了？\n請試著計算每天攝取的熱量吧。或許會發現預想不到的食物其實含有高熱\n量。比如說有麵衣的炸物就要多注意了。
OutroTips015_Title	麵包總是會吃過頭！
OutroTips015_Caption	請吃硬式麵包吧！
OutroTips015	由於麵包含有大量的碳水化合物，因此吃太多會導致肥胖……\n即使知道這個事實，也還是會讓人忍不住吃很多。元兇就是醇溶蛋白。\n麵包中的醇溶蛋白有刺激食慾的效果。麵包是越吃越想吃的可怕惡魔。\n想避免過度食用，建議可選擇法式麵包或貝果等硬式麵包。由於會增加咀\n嚼次數，因此即使只吃一點，也能產生飽足感。
OutroTips016_Title	能夠只瘦局部嗎？
OutroTips016_Caption	沒辦法！
OutroTips016	想要只減掉局部的脂肪是不可能的。一般而言，會從內臟脂肪、\n四肢的皮下脂肪、身體的皮下脂肪的順序來減。不可能只鍛鍊腹肌，\n腹部的脂肪就會減少。\n不過可以營造出「看起來像只瘦局部」的感覺。比如說只要鍛鍊腹肌，\n在腹部周圍的脂肪會受到肌肉支撐而變結實，所以即使脂肪的量不變，\n看起來也會像是只瘦腹部。
OutroTips017_Title	有沒有什麼健身訓練是「做這個就夠了」？
OutroTips017_Caption	推薦你深蹲！
OutroTips017	交互做各種訓練當然是最理想的，但是如果想增加肌肉的話……最推薦你\n做深蹲！只要以正確姿勢鍛鍊的話，就能夠鍛鍊到最大塊的肌肉──大腿\n的「股四頭肌」，提升基礎代謝；鍛鍊臀部的「臀大肌」能雕塑臀部曲線，\n而且由於還會運用到腹肌與背肌，因此均衡地鍛鍊到全身。正如上述，\n深蹲是可以獲得各種效果的超值訓練方式。雖然很累人啦。
OutroTips018_Title	只要減少食物份量就能瘦嗎？
OutroTips018_Caption	提升基礎代謝率才是捷徑！
OutroTips018	所謂的基礎代謝率，就是指身體在維持生命時所需要的能量。是就算不做\n任何事呆呆坐著也會消耗的能量。換句話說，只要提升基礎代謝率，就能\n擁有易瘦、不易發胖的體質。因此才需要增加肌肉量，\n也就是說，透過訓練才是最佳方式！\n如果減少用餐，會導致蛋白質攝取不足，不但會讓肌肉量減少，\n也會讓基礎代謝率跟著下降。雖然吃太多不好，但也請確實用餐。
OutroTips019_Title	增加肌肉有好處嗎？
OutroTips019_Caption	超多好處！
OutroTips019	增加肌肉除了能提升基礎代謝率、讓身體難以增胖並維持體態以外，\n還有許多好處。\n改善血液循環，讓肌膚更健康。另外由於體溫提升，因此可預防及改善四肢\n冰冷的體質；鍛鍊腹肌與背肌能矯正姿勢，改善肩頸痠痛與腰痛；最後當然\n不能忘記肌肉能帶來緊實的完美體態，而且力氣也會變大。肌肉非常棒喔！
OutroTips020_Title	不要攝取碳水化合物比較好嗎？
OutroTips020_Caption	完全不攝取會有壞處！
OutroTips020	由於碳水化合物限制減肥法的流行，碳水化合物容易會被當成有害物質……\n但其實碳水化合物可是身體的主要能量來源喔。特別是對腦的活動而言。\n要是能量不足，身體就會分解肌肉組織來彌補不足的能量。\n如此一來，努力訓練的成果都會化為烏有。\n雖然過量攝取碳水化合物有礙健康，但也不能完全不攝取。\n隨時注意攝取適量的碳水化合物食物吧。
