bag
SS_bag_000	おこづかい
ITEMNAME_870	？？？
ITEMNAME_871	？？？
ITEMNAME_872	ひみつのカギ
ITEMNAME_873	ふねのチケット
ITEMNAME_874	シルフスコープ
ITEMNAME_875	おとどけもの
ITEMNAME_876	カードキー
ITEMNAME_877	きんのいれば
ITEMNAME_878	エレベータのカギ
ITEMNAME_879	グランドコート
ITEMNAME_880	ぼうごパット
ITEMNAME_881	エレキシード
ITEMNAME_882	サイコシード
ITEMNAME_883	ミストシード
ITEMNAME_884	グラスシード
ITEMNAME_885	のびたバネ
ITEMNAME_886	チョークいし
ITEMNAME_887	ビーだま
ITEMNAME_888	かたっぽピアス
ITEMNAME_889	うみべのガラス
ITEMNAME_890	きんのはっぱ
ITEMNAME_891	ぎんのはっぱ
ITEMNAME_892	ピカピカだんご
ITEMNAME_893	なんごくかいがら
ITEMNAME_894	このはのおてがみ
ITEMNAME_895	このはのおてがみ
ITEMNAME_896	ちいさなはなたば
ITEMNAME_897	？？？
ITEMNAME_898	？？？
ITEMNAME_899	？？？
ITEMNAME_900	むしよせコロン
ITEMNAME_901	シルバーコロン
ITEMNAME_902	ゴールドコロン
ITEMNAME_903	ニビあられ
ITEMNAME_904	ファイトメモリ
ITEMNAME_905	フライングメモリ
ITEMNAME_906	ポイズンメモリ
ITEMNAME_907	グラウンドメモリ
ITEMNAME_908	ロックメモリ
ITEMNAME_909	バグメモリ
ITEMNAME_910	ゴーストメモリ
ITEMNAME_911	スチールメモリ
ITEMNAME_912	ファイヤーメモリ
ITEMNAME_913	ウオーターメモリ
ITEMNAME_914	グラスメモリ
ITEMNAME_915	エレクトロメモリ
ITEMNAME_916	サイキックメモリ
ITEMNAME_917	アイスメモリ
ITEMNAME_918	ドラゴンメモリ
ITEMNAME_919	ダークメモリ
ITEMNAME_920	フェアリーメモリ
ITEMNAME_921	ソルガレオＺ
ITEMNAME_922	ルナアーラＺ
ITEMNAME_923	ウルトラネクロＺ
ITEMNAME_924	ミミッキュＺ
ITEMNAME_925	ルガルガンＺ
ITEMNAME_926	ジャラランガＺ
ITEMNAME_927	ソルガレオＺ
ITEMNAME_928	ルナアーラＺ
ITEMNAME_929	ウルトラネクロＺ
ITEMNAME_930	ミミッキュＺ
ITEMNAME_931	ルガルガンＺ
ITEMNAME_932	ジャラランガＺ
ITEMNAME_933	Ｚパワーリング
ITEMNAME_934	ももいろはなびら
ITEMNAME_935	だいだいはなびら
ITEMNAME_936	あおのはなびら
ITEMNAME_937	あかのはなびら
ITEMNAME_938	みどりのはなびら
ITEMNAME_939	きいろのはなびら
ITEMNAME_940	むらさきはなびら
ITEMNAME_941	にじいろのはな
ITEMNAME_942	だいだいバッジ
ITEMNAME_943	ネクロプラスソル
ITEMNAME_944	ネクロプラスルナ
ITEMNAME_945	ネクロプラスソル
ITEMNAME_946	ネクロプラスルナ
ITEMNAME_947	イリマノーマルＺ
ITEMNAME_948	のこされたボール
ITEMNAME_949	タマゴふかポン
ITEMNAME_950	やすうりポン
ITEMNAME_951	おこづかいポン
ITEMNAME_952	けいけんポン
ITEMNAME_953	なつきポン
ITEMNAME_954	みっけポン
ITEMNAME_955	かくれポン
ITEMNAME_956	ＨＰかいふくポン
ITEMNAME_957	ＰＰかいふくポン
ITEMNAME_958	おうえんポン
ITEMNAME_959	つかまえポン
ITEMNAME_960	げんきのアメ
ITEMNAME_961	ちからのアメ
ITEMNAME_962	まもりのアメ
ITEMNAME_963	ちしきのアメ
ITEMNAME_964	こころのアメ
ITEMNAME_965	はやさのアメ
ITEMNAME_966	げんきのアメＬ
ITEMNAME_967	ちからのアメＬ
ITEMNAME_968	まもりのアメＬ
ITEMNAME_969	ちしきのアメＬ
ITEMNAME_970	こころのアメＬ
ITEMNAME_971	はやさのアメＬ
ITEMNAME_972	げんきのアメＸＬ
ITEMNAME_973	ちからのアメＸＬ
ITEMNAME_974	まもりのアメＸＬ
ITEMNAME_975	ちしきのアメＸＬ
ITEMNAME_976	こころのアメＸＬ
ITEMNAME_977	はやさのアメＸＬ
ITEMNAME_978	フシギダネのアメ
ITEMNAME_979	ヒトカゲのアメ
ITEMNAME_980	ゼニガメのアメ
ITEMNAME_981	キャタピーのアメ
ITEMNAME_982	ビードルのアメ
ITEMNAME_983	ポッポのアメ
ITEMNAME_984	コラッタのアメ
ITEMNAME_985	オニスズメのアメ
ITEMNAME_986	アーボのアメ
ITEMNAME_987	ピカチュウのアメ
ITEMNAME_988	サンドのアメ
ITEMNAME_989	ニドラン♀のアメ
ITEMNAME_990	ニドラン♂のアメ
ITEMNAME_991	ピッピのアメ
ITEMNAME_992	ロコンのアメ
ITEMNAME_993	プリンのアメ
ITEMNAME_994	ズバットのアメ
ITEMNAME_995	ナゾノクサのアメ
ITEMNAME_996	パラスのアメ
ITEMNAME_997	コンパンのアメ
ITEMNAME_998	ディグダのアメ
ITEMNAME_999	ニャースのアメ
ITEMNAME_1000	コダックのアメ
ITEMNAME_1001	マンキーのアメ
ITEMNAME_1002	ガーディのアメ
ITEMNAME_1003	ニョロモのアメ
ITEMNAME_1004	ケーシィのアメ
ITEMNAME_1005	ワンリキーのアメ
ITEMNAME_1006	マダツボミのアメ
ITEMNAME_1007	メノクラゲのアメ
ITEMNAME_1008	イシツブテのアメ
ITEMNAME_1009	ポニータのアメ
ITEMNAME_1010	ヤドンのアメ
ITEMNAME_1011	コイルのアメ
ITEMNAME_1012	カモネギのアメ
ITEMNAME_1013	ドードーのアメ
ITEMNAME_1014	パウワウのアメ
ITEMNAME_1015	ベトベターのアメ
ITEMNAME_1016	シェルダーのアメ
ITEMNAME_1017	ゴースのアメ
ITEMNAME_1018	イワークのアメ
ITEMNAME_1019	スリープのアメ
ITEMNAME_1020	クラブのアメ
ITEMNAME_1021	ビリリダマのアメ
ITEMNAME_1022	タマタマのアメ
ITEMNAME_1023	カラカラのアメ
ITEMNAME_1024	サワムラーのアメ
ITEMNAME_1025	エビワラーのアメ
ITEMNAME_1026	ベロリンガのアメ
ITEMNAME_1027	ドガースのアメ
ITEMNAME_1028	サイホーンのアメ
ITEMNAME_1029	ラッキーのアメ
ITEMNAME_1030	モンジャラのアメ
ITEMNAME_1031	ガルーラのアメ
ITEMNAME_1032	タッツーのアメ
ITEMNAME_1033	トサキントのアメ
ITEMNAME_1034	ヒトデマンのアメ
ITEMNAME_1035	バリヤードのアメ
ITEMNAME_1036	ストライクのアメ
ITEMNAME_1037	ルージュラのアメ
ITEMNAME_1038	エレブーのアメ
ITEMNAME_1039	カイロスのアメ
ITEMNAME_1040	ケンタロスのアメ
ITEMNAME_1041	コイキングのアメ
ITEMNAME_1042	ラプラスのアメ
ITEMNAME_1043	メタモンのアメ
ITEMNAME_1044	イーブイのアメ
ITEMNAME_1045	ポリゴンのアメ
ITEMNAME_1046	オムナイトのアメ
ITEMNAME_1047	カブトのアメ
ITEMNAME_1048	プテラのアメ
ITEMNAME_1049	カビゴンのアメ
ITEMNAME_1050	フリーザーのアメ
ITEMNAME_1051	サンダーのアメ
ITEMNAME_1052	ファイヤーのアメ
ITEMNAME_1053	ミニリュウのアメ
ITEMNAME_1054	ミュウツーのアメ
ITEMNAME_1055	ミュウのアメ
ITEMNAME_1056	メルタンのアメ
ITEMNAME_1057	ブーバーのアメ
ITEMNAME_1058	？？？
ITEMNAME_1059	？？？
ITEMNAME_1060	？？？
ITEMNAME_1061	？？？
ITEMNAME_1062	？？？
ITEMNAME_1063	？？？
ITEMNAME_1064	？？？
ITEMNAME_1065	？？？
ITEMNAME_1066	？？？
ITEMNAME_1067	？？？
ITEMNAME_1068	？？？
ITEMNAME_1069	？？？
ITEMNAME_1070	？？？
ITEMNAME_1071	？？？
ITEMNAME_1072	？？？
ITEMNAME_1073	？？？
ITEMNAME_1074	すいせんじょう
ITEMNAME_1075	ポケモンボックス
ITEMNAME_1076	ねがいぼし
ITEMNAME_1077	ダイマックスＢ
ITEMNAME_1078	？？？
ITEMNAME_1079	？？？
ITEMNAME_1080	つりざお
ITEMNAME_1081	ロトムじてんしゃ
ITEMNAME_1082	？？？
ITEMNAME_1083	？？？
ITEMNAME_1084	あらびきヴルスト
ITEMNAME_1085	ボブのかんづめ
ITEMNAME_1086	バックのかんづめ
ITEMNAME_1087	マメかん
ITEMNAME_1088	しょくパン
ITEMNAME_1089	パスタ
ITEMNAME_1090	キノコパック
ITEMNAME_1091	しっぽのくんせい
ITEMNAME_1092	ふといながねぎ
ITEMNAME_1093	とくせんリンゴ
ITEMNAME_1094	かぼそいホネ
ITEMNAME_1095	ポテトパック
ITEMNAME_1096	みずべのハーブ
ITEMNAME_1097	やさいパック
ITEMNAME_1098	フライもりあわせ
ITEMNAME_1099	ゆでタマゴ
ITEMNAME_1100	キャンプセット
ITEMNAME_1101	？？？
ITEMNAME_1102	？？？
ITEMNAME_1103	くちたけん
ITEMNAME_1104	くちたたて
ITEMNAME_1105	カセキのトリ
ITEMNAME_1106	カセキのサカナ
ITEMNAME_1107	カセキのリュウ
ITEMNAME_1108	カセキのクビナガ
ITEMNAME_1109	いちごアメざいく
ITEMNAME_1110	ハートアメざいく
ITEMNAME_1111	ベリーアメざいく
ITEMNAME_1112	よつばアメざいく
ITEMNAME_1113	おはなアメざいく
ITEMNAME_1114	スターアメざいく
ITEMNAME_1115	リボンアメざいく
ITEMNAME_1116	あまーいりんご
ITEMNAME_1117	すっぱいりんご
ITEMNAME_1118	のどスプレー
ITEMNAME_1119	だっしゅつパック
ITEMNAME_1120	あつぞこブーツ
ITEMNAME_1121	からぶりほけん
ITEMNAME_1122	ルームサービス
ITEMNAME_1123	ばんのうがさ
ITEMNAME_1124	けいけんアメＸＳ
ITEMNAME_1125	けいけんアメＳ
ITEMNAME_1126	けいけんアメＭ
ITEMNAME_1127	けいけんアメＬ
ITEMNAME_1128	けいけんアメＸＬ
ITEMNAME_1129	ダイマックスアメ
ITEMNAME_1130	わざレコード００
ITEMNAME_1131	わざレコード０１
ITEMNAME_1132	わざレコード０２
ITEMNAME_1133	わざレコード０３
ITEMNAME_1134	わざレコード０４
ITEMNAME_1135	わざレコード０５
ITEMNAME_1136	わざレコード０６
ITEMNAME_1137	わざレコード０７
ITEMNAME_1138	わざレコード０８
ITEMNAME_1139	わざレコード０９
ITEMNAME_1140	わざレコード１０
ITEMNAME_1141	わざレコード１１
ITEMNAME_1142	わざレコード１２
ITEMNAME_1143	わざレコード１３
ITEMNAME_1144	わざレコード１４
ITEMNAME_1145	わざレコード１５
ITEMNAME_1146	わざレコード１６
ITEMNAME_1147	わざレコード１７
ITEMNAME_1148	わざレコード１８
ITEMNAME_1149	わざレコード１９
ITEMNAME_1150	わざレコード２０
ITEMNAME_1151	わざレコード２１
ITEMNAME_1152	わざレコード２２
ITEMNAME_1153	わざレコード２３
ITEMNAME_1154	わざレコード２４
ITEMNAME_1155	わざレコード２５
ITEMNAME_1156	わざレコード２６
ITEMNAME_1157	わざレコード２７
ITEMNAME_1158	わざレコード２８
ITEMNAME_1159	わざレコード２９
ITEMNAME_1160	わざレコード３０
ITEMNAME_1161	わざレコード３１
ITEMNAME_1162	わざレコード３２
ITEMNAME_1163	わざレコード３３
ITEMNAME_1164	わざレコード３４
ITEMNAME_1165	わざレコード３５
ITEMNAME_1166	わざレコード３６
ITEMNAME_1167	わざレコード３７
ITEMNAME_1168	わざレコード３８
ITEMNAME_1169	わざレコード３９
ITEMNAME_1170	わざレコード４０
ITEMNAME_1171	わざレコード４１
ITEMNAME_1172	わざレコード４２
ITEMNAME_1173	わざレコード４３
ITEMNAME_1174	わざレコード４４
ITEMNAME_1175	わざレコード４５
ITEMNAME_1176	わざレコード４６
ITEMNAME_1177	わざレコード４７
ITEMNAME_1178	わざレコード４８
ITEMNAME_1179	わざレコード４９
ITEMNAME_1180	わざレコード５０
ITEMNAME_1181	わざレコード５１
ITEMNAME_1182	わざレコード５２
ITEMNAME_1183	わざレコード５３
ITEMNAME_1184	わざレコード５４
ITEMNAME_1185	わざレコード５５
ITEMNAME_1186	わざレコード５６
ITEMNAME_1187	わざレコード５７
ITEMNAME_1188	わざレコード５８
ITEMNAME_1189	わざレコード５９
ITEMNAME_1190	わざレコード６０
ITEMNAME_1191	わざレコード６１
ITEMNAME_1192	わざレコード６２
ITEMNAME_1193	わざレコード６３
ITEMNAME_1194	わざレコード６４
ITEMNAME_1195	わざレコード６５
ITEMNAME_1196	わざレコード６６
ITEMNAME_1197	わざレコード６７
ITEMNAME_1198	わざレコード６８
ITEMNAME_1199	わざレコード６９
ITEMNAME_1200	わざレコード７０
ITEMNAME_1201	わざレコード７１
ITEMNAME_1202	わざレコード７２
ITEMNAME_1203	わざレコード７３
ITEMNAME_1204	わざレコード７４
ITEMNAME_1205	わざレコード７５
ITEMNAME_1206	わざレコード７６
ITEMNAME_1207	わざレコード７７
ITEMNAME_1208	わざレコード７８
ITEMNAME_1209	わざレコード７９
ITEMNAME_1210	わざレコード８０
ITEMNAME_1211	わざレコード８１
ITEMNAME_1212	わざレコード８２
ITEMNAME_1213	わざレコード８３
ITEMNAME_1214	わざレコード８４
ITEMNAME_1215	わざレコード８５
ITEMNAME_1216	わざレコード８６
ITEMNAME_1217	わざレコード８７
ITEMNAME_1218	わざレコード８８
ITEMNAME_1219	わざレコード８９
ITEMNAME_1220	わざレコード９０
ITEMNAME_1221	わざレコード９１
ITEMNAME_1222	わざレコード９２
ITEMNAME_1223	わざレコード９３
ITEMNAME_1224	わざレコード９４
ITEMNAME_1225	わざレコード９５
ITEMNAME_1226	わざレコード９６
ITEMNAME_1227	わざレコード９７
ITEMNAME_1228	わざレコード９８
ITEMNAME_1229	わざレコード９９
ITEMNAME_1230	わざマシン００
ITEMNAME_1231	さみしがりミント
ITEMNAME_1232	いじっぱりミント
ITEMNAME_1233	やんちゃミント
ITEMNAME_1234	ゆうかんミント
ITEMNAME_1235	ずぶといミント
ITEMNAME_1236	わんぱくミント
ITEMNAME_1237	のうてんきミント
ITEMNAME_1238	のんきミント
ITEMNAME_1239	ひかえめミント
ITEMNAME_1240	おっとりミント
ITEMNAME_1241	うっかりやミント
ITEMNAME_1242	れいせいミント
ITEMNAME_1243	おだやかミント
ITEMNAME_1244	おとなしいミント
ITEMNAME_1245	しんちょうミント
ITEMNAME_1246	なまいきミント
ITEMNAME_1247	おくびょうミント
ITEMNAME_1248	せっかちミント
ITEMNAME_1249	ようきミント
ITEMNAME_1250	むじゃきミント
ITEMNAME_1251	まじめミント
ITEMNAME_1252	ねがいのかたまり
ITEMNAME_1253	われたポット
ITEMNAME_1254	かけたポット
ITEMNAME_1255	すごいみみせん
ITEMNAME_1256	フサパック
ITEMNAME_1257	モーモーチーズ
ITEMNAME_1258	スパイスセット
ITEMNAME_1259	しんせんクリーム
ITEMNAME_1260	レトルトカレー
ITEMNAME_1261	ヤシのミルク
ITEMNAME_1262	レトルトめん
ITEMNAME_1263	レトルトバーグ
ITEMNAME_1264	キョダイパウダー
ITEMNAME_1265	ねがいのかけら
ITEMNAME_1266	ロトムじてんしゃ
ITEMNAME_1267	ゆれないおまもり
ITEMNAME_1268	？？？
ITEMNAME_1269	ふるびたてがみ
ITEMNAME_1270	バンドのサイン
ITEMNAME_1271	ソニアのほん
ITEMNAME_1272	？？？
ITEMNAME_1273	？？？
ITEMNAME_1274	？？？
ITEMNAME_1275	？？？
ITEMNAME_1276	？？？
ITEMNAME_1277	？？？
ITEMNAME_1278	ロトムのカタログ
ITEMNAME_1279	★And458
ITEMNAME_1280	★And15
ITEMNAME_1281	★And337
ITEMNAME_1282	★And603
ITEMNAME_1283	★And390
ITEMNAME_1284	★Sgr6879
ITEMNAME_1285	★Sgr6859
ITEMNAME_1286	★Sgr6913
ITEMNAME_1287	★Sgr7348
ITEMNAME_1288	★Sgr7121
ITEMNAME_1289	★Sgr6746
ITEMNAME_1290	★Sgr7194
ITEMNAME_1291	★Sgr7337
ITEMNAME_1292	★Sgr7343
ITEMNAME_1293	★Sgr6812
ITEMNAME_1294	★Sgr7116
ITEMNAME_1295	★Sgr7264
ITEMNAME_1296	★Sgr7597
ITEMNAME_1297	★Del7882
ITEMNAME_1298	★Del7906
ITEMNAME_1299	★Del7852
ITEMNAME_1300	★Psc596
ITEMNAME_1301	★Psc361
ITEMNAME_1302	★Psc510
ITEMNAME_1303	★Psc437
ITEMNAME_1304	★Psc8773
ITEMNAME_1305	★Lep1865
ITEMNAME_1306	★Lep1829
ITEMNAME_1307	★Boo5340
ITEMNAME_1308	★Boo5506
ITEMNAME_1309	★Boo5435
ITEMNAME_1310	★Boo5602
ITEMNAME_1311	★Boo5733
ITEMNAME_1312	★Boo5235
ITEMNAME_1313	★Boo5351
ITEMNAME_1314	★Hya3748
ITEMNAME_1315	★Hya3903
ITEMNAME_1316	★Hya3418
ITEMNAME_1317	★Hya3482
ITEMNAME_1318	★Hya3845
ITEMNAME_1319	★Eri1084
ITEMNAME_1320	★Eri472
ITEMNAME_1321	★Eri1666
ITEMNAME_1322	★Eri897
ITEMNAME_1323	★Eri1231
ITEMNAME_1324	★Eri874
ITEMNAME_1325	★Eri1298
ITEMNAME_1326	★Eri1325
ITEMNAME_1327	★Eri984
ITEMNAME_1328	★Eri1464
ITEMNAME_1329	★Eri1393
ITEMNAME_1330	★Eri850
ITEMNAME_1331	★Tau1409
ITEMNAME_1332	★Tau1457
ITEMNAME_1333	★Tau1165
ITEMNAME_1334	★Tau1791
ITEMNAME_1335	★Tau1910
ITEMNAME_1336	★Tau1346
ITEMNAME_1337	★Tau1373
ITEMNAME_1338	★Tau1412
ITEMNAME_1339	★CMa2491
ITEMNAME_1340	★CMa2693
ITEMNAME_1341	★CMa2294
ITEMNAME_1342	★CMa2827
ITEMNAME_1343	★CMa2282
ITEMNAME_1344	★CMa2618
ITEMNAME_1345	★CMa2657
ITEMNAME_1346	★CMa2646
ITEMNAME_1347	★UMa4905
ITEMNAME_1348	★UMa4301
ITEMNAME_1349	★UMa5191
ITEMNAME_1350	★UMa5054
ITEMNAME_1351	★UMa4295
ITEMNAME_1352	★UMa4660
ITEMNAME_1353	★UMa4554
ITEMNAME_1354	★UMa4069
ITEMNAME_1355	★UMa3569
ITEMNAME_1356	★UMa3323
ITEMNAME_1357	★UMa4033
ITEMNAME_1358	★UMa4377
ITEMNAME_1359	★UMa4375
ITEMNAME_1360	★UMa4518
ITEMNAME_1361	★UMa3594
ITEMNAME_1362	★Vir5056
ITEMNAME_1363	★Vir4825
ITEMNAME_1364	★Vir4932
ITEMNAME_1365	★Vir4540
ITEMNAME_1366	★Vir4689
ITEMNAME_1367	★Vir5338
ITEMNAME_1368	★Vir4910
ITEMNAME_1369	★Vir5315
ITEMNAME_1370	★Vir5359
ITEMNAME_1371	★Vir5409
ITEMNAME_1372	★Vir5107
ITEMNAME_1373	★Ari617
ITEMNAME_1374	★Ari553
ITEMNAME_1375	★Ari546
ITEMNAME_1376	★Ari951
ITEMNAME_1377	★Ori1713
ITEMNAME_1378	★Ori2061
ITEMNAME_1379	★Ori1790
ITEMNAME_1380	★Ori1903
ITEMNAME_1381	★Ori1948
ITEMNAME_1382	★Ori2004
ITEMNAME_1383	★Ori1852
ITEMNAME_1384	★Ori1879
ITEMNAME_1385	★Ori1899
ITEMNAME_1386	★Ori1543
ITEMNAME_1387	★Cas21
ITEMNAME_1388	★Cas168
ITEMNAME_1389	★Cas403
ITEMNAME_1390	★Cas153
ITEMNAME_1391	★Cas542
ITEMNAME_1392	★Cas219
ITEMNAME_1393	★Cas265
ITEMNAME_1394	★Cnc3572
ITEMNAME_1395	★Cnc3208
ITEMNAME_1396	★Cnc3461
ITEMNAME_1397	★Cnc3449
ITEMNAME_1398	★Cnc3429
ITEMNAME_1399	★Cnc3627
ITEMNAME_1400	★Cnc3268
ITEMNAME_1401	★Cnc3249
ITEMNAME_1402	★Com4968
ITEMNAME_1403	★Crv4757
ITEMNAME_1404	★Crv4623
ITEMNAME_1405	★Crv4662
ITEMNAME_1406	★Crv4786
ITEMNAME_1407	★Aur1708
ITEMNAME_1408	★Aur2088
ITEMNAME_1409	★Aur1605
ITEMNAME_1410	★Aur2095
ITEMNAME_1411	★Aur1577
ITEMNAME_1412	★Aur1641
ITEMNAME_1413	★Aur1612
ITEMNAME_1414	★Pav7790
ITEMNAME_1415	★Cet911
ITEMNAME_1416	★Cet681
ITEMNAME_1417	★Cet188
ITEMNAME_1418	★Cet539
ITEMNAME_1419	★Cet804
ITEMNAME_1420	★Cep8974
ITEMNAME_1421	★Cep8162
ITEMNAME_1422	★Cep8238
ITEMNAME_1423	★Cep8417
ITEMNAME_1424	★Cen5267
ITEMNAME_1425	★Cen5288
ITEMNAME_1426	★Cen551
ITEMNAME_1427	★Cen5459
ITEMNAME_1428	★Cen5460
ITEMNAME_1429	★CMi2943
ITEMNAME_1430	★CMi2845
ITEMNAME_1431	★Equ8131
ITEMNAME_1432	★Vul7405
ITEMNAME_1433	★UMi424
ITEMNAME_1434	★UMi5563
ITEMNAME_1435	★UMi5735
ITEMNAME_1436	★UMi6789
ITEMNAME_1437	★Crt4287
ITEMNAME_1438	★Lyr7001
ITEMNAME_1439	★Lyr7178
ITEMNAME_1440	★Lyr7106
ITEMNAME_1441	★Lyr7298
ITEMNAME_1442	★Ara6585
ITEMNAME_1443	★Sco6134
ITEMNAME_1444	★Sco6527
ITEMNAME_1445	★Sco6553
ITEMNAME_1446	★Sco5953
ITEMNAME_1447	★Sco5984
ITEMNAME_1448	★Sco6508
ITEMNAME_1449	★Sco6084
ITEMNAME_1450	★Sco5944
ITEMNAME_1451	★Sco6630
ITEMNAME_1452	★Sco6027
ITEMNAME_1453	★Sco6247
ITEMNAME_1454	★Sco6252
ITEMNAME_1455	★Sco5928
ITEMNAME_1456	★Sco6241
ITEMNAME_1457	★Sco6165
ITEMNAME_1458	★Tri544
ITEMNAME_1459	★Leo3982
ITEMNAME_1460	★Leo4534
ITEMNAME_1461	★Leo4357
ITEMNAME_1462	★Leo4057
ITEMNAME_1463	★Leo4359
