MiscData.pak\TEXT_RequiredEntries.msbt
GEN_Inventory_Numbers	0123456789
[D3D9A7A1]_000	Phazon Nutrient Vat. Elite Pirate Ration processing\nin progress.
[F9459224]_000	Space Pirate encrypted data decoded.\n
[F9459224]_001	Omega Pirate
[F9459224]_002	Log 11.232.8\nElite Pirate Upsilon's propensity for Phazon has enabled our research team to infuse it far beyond our safety restrictions, and the results have been extremely encouraging. Its constant Phazon diet has increased its mass exponentially, but it has retained all mental faculties and shows dexterity with all Elite weaponry, including Plasma Incendiary Launchers and the Chameleon Manta issued for cloaking purposes. Elite Pirate Upsilon exhibits miraculous healing abilities; when injured, it seeks out Phazon deposits and coats itself in the substance, which instantly mends the creature's wounds. The subject, which we are code-naming Omega Pirate based on these developments, shows potential to be a new standard for our armies. Our only concern at this point is its potential overdependence on Phazon.
[7FD1E08A]_000	Test results from Battle Simulation 'Samus Aran' are promising. 
[7FD1E08A]_001	 
[7FD1E08A]_002	Elite units report a 74% success ratio against Aran in testing. High Command is pleased, but expects a higher ratio by project's end.
[778E8314]_000	Force Field offline. Access granted.
[D303C580]_000	Force Field offline. Access granted.
[B48D332F]_000	Unit ident-code EPG-8701, batch 01, field designation 'Elite Pirate.'  
[A9880397]_000	Unit ident-code EPG-8702, batch 01, field designation 'Elite Pirate.'  
[62D4D032]_000	Cryosleep Tank damaged.\nImmediate maintenance\nrequired.
[E440A29C]_000	Increased aggression levels observed in latest Elite\nPirate units.
[E440A29C]_001	 
[E440A29C]_002	Increasing Phazon feed by .07%, per Science Team mandate.
[2F1C7139]_000	Unauthorized Tallon Metroid feeding is strictly prohibited.
[DE4AC3EC]_000	Metroids from the initial batch have matured to Hunter phase.
[DE4AC3EC]_001	 
[DE4AC3EC]_002	Be advised that the Hunter Metroid has siphon-tentacles. It can attack with them from a distance, as opposed to the close-combat tactic used by younger Metroids.
[15161049]_000	Metroid activity accelerating in non-frigid areas.
[B89C9F36]_000	Metroids are not responding to synthetic sustenance.
[B89C9F36]_001	 
[B89C9F36]_002	We have reason to believe they only gain nourishment from active bio-energy sources. 
[73C04C93]_000	All magnetic rail system access must be approved by Security.
[F5543E3D]_000	Science Team is accepting volunteers for Advanced Weapon Training.
[3E08ED98]_000	Recon Teams are searching for the Hunter's gunship.
[3E08ED98]_001	 
[3E08ED98]_002	Science Team believes it employs a sophisticated cloaking device beyond our capabilities. Aside from dumb luck, we may never discover its location. We must contain or eliminate Aran. Failure to comply with Command decree is not an option.
[230DDD20]_000	Chozo Ruins areas are off-limits until further notice.
[E8510E85]_000	Security breaches in multiple areas.
[E8510E85]_001	 
[E8510E85]_002	Unauthorized usage of resources continues. Patterns suggest these resources are being stolen by the Hunter. Increase monitoring of all resource facilities immediately.
[6EC57C2B]_000	All available Troopers report to Mine Security Command.
[A599AF8E]_000	Scramble all aerial units immediately. Flight pattern Sigma 4 is in effect.
[54CF1D5B]_000	Increase Bombu patrols in authorized areas.
[9F93CEFE]_000	Death to the Hunter. Death to all who oppose us!
[897485AB]_000	Our enemies will tremble before the might of our Elite forces.
[8B762ABF]_000	Collapsed {color[ff0a0aff]}Bendezium{color[000000ff]} wall section is structurally unsound.
[D5CAB5DB]_000	Access to complete map system for Mining Complex.
[9078348F]_000	Tallon Metroid quarantine in effect. No unauthorized personnel in Holding Areas.
[16EC4621]_000	Unauthorized use of Phazon is strictly prohibited. 
[16EC4621]_001	 
[16EC4621]_002	Violation of this order will result in assignment to Metroid Holding Area duty for 90 cycles. No exceptions.
[68A292A0]_000	Dynamo maintenance team is not responding to service call. Rerouting request to Central Command.
[074CD458]_000	Multiple safety system malfunctions detected. Unit should be taken offline immediately.
[C49E7859]_000	Collapsed {color[ff0a0aff]}Bendezium{color[000000ff]} wall section is structurally unsound.
[85C96F4A]_000	Phazon processing and security systems are taxing the Dynamo beyond safety tolerances.
[85C96F4A]_001	 
[85C96F4A]_002	Though the conversion to geothermal power is easing the drain on our systems, it is not enough. Further power use at current levels could lead to system failure.
[035D1DE4]_000	An entire shift of Dynamo workers have been transferred following bouts of Phazon madness.
[035D1DE4]_001	 
[035D1DE4]_002	Units have reported to Science Team for use in laboratory studies and the new Elite Pirate program. Their dementia will make them adequate training adversaries for the Elite team.
[C801CE41]_000	The keeping of pets has been suspended until further notice.
[C801CE41]_001	 
[C801CE41]_002	Domestic beasts have been deemed highly susceptible to Phazon madness, and are thereby a hazard to personnel. All Gronkats and Olbaps must be disposed of immediately. Failure to comply will result in the loss of pay for a cycle and reduced rations.
[6391AED0]_000	Studies indicate decreased aggression between Elite Pirates and irradiated Metroids.
[6391AED0]_001	 
[6391AED0]_002	Science Team believes the infusion of Phazon in these units may be forming a type of symbiosis between them. Further studies are under way.
[E505DC7E]_000	Science Team reminds all personnel to refrain from antagonizing Metroids. 
[E505DC7E]_001	 
[E505DC7E]_002	Severe penalties will be enforced for all violations of this order.
[2E590FDB]_000	Metroid batch 7702A, Unit 321. Phazon feed level at maximum.
[335C3F63]_000	Size increase of 400% indicated in fungal unit.
[F800ECC6]_000	Report any Force Field malfunctions to Operations Command immediately.
[F800ECC6]_001	 
[F800ECC6]_002	Do not disengage Force Field without Command authorization.
[7E949E68]_000	Fungal invigoration fluid processing levels normal.
[B5C84DCD]_000	Suspension of synthetic Metroid rations has been ordered.
[B5C84DCD]_001	 
[B5C84DCD]_002	Synthetic Metroid rations to be replaced by live bio-energy sources on 12.025.1.
[449EFF18]_000	Security now accepting volunteers for hunting parties.
[449EFF18]_001	 
[449EFF18]_002	The target is bioform Samus Aran, also known as the Hunter. 
[8FC22CBD]_000	Infusion of Phazon into local fungi is proceeding.
[8FC22CBD]_001	 
[8FC22CBD]_002	This program has produced a cheap, viable ration for many of our Phazon-enhanced units on Tallon IV. A mass-\nproduction program has been authorized.
[0905768B]_000	Synthetic Metroid ration mix.
[1EDD8A0F]_000	Synthetic Metroid ration mix processing in progress.
[95C90385]_000	Warning: Force Field disengaged. Metroid containment area will be breached.
[33606305]_000	Force Field engaged.
[33606305]_001	 
[33606305]_002	Command Panel authorization required to disengage\nForce Field.
[8A2563C0]_000	{color[ff0a0aff]}Bendezium{color[000000ff]} within wall\nis unstable.
[FA8537C2]_000	Platform active.
[186AF5AB]_000	Force Field engaged. Secure this area to deactivate it.
[5BD11634]_000	Security bioscan locks in place. Locks keyed to Space Pirate life signs only. Access denied.
[A460B300]_000	Security lockdown in effect. Force Field access denied.
[6F315968]_000	Security override control engaged. Access granted.
[0F5C3FB8]_000	Automated Servo Grapple control engaged. Please clear path of any obstructions.
[DFC50A64]_000	Space Pirate encrypted data decoded.\n
[DFC50A64]_001	Special Forces
[DFC50A64]_002	Log 11.369.4\n\nAs we continue to observe the development of Project Helix's Elite Pirates, it becomes increasingly obvious that these warriors will usher in a new era of Space Pirate dominance. They are incredibly resistant to damage, and their ability to transport and wield so many weapons at once makes them the ideal mainstays of our ground forces. Though they are not as quick as typical Pirates, it makes little difference. With a platoon of Elite Pirates in the vanguard of an army of normal and Flying Pirates, we will have a near-indestructible backbone that should turn the tide in any engagement.
[6FDF7845]_000	Omega Pirate Absorption System test results are in.
[6FDF7845]_001	 
[6FDF7845]_002	Field tests indicate that the system is very effective against Beam weaponry. We are alarmed at the field's inability to handle Missile attacks, however. Science Team is working around the clock to correct this critical design flaw. The Omega Pirate cannot afford such a weakness in battle.
[A483ABE0]_000	Data suggests that Omega Pirate life spans are\ncritically low. 
[A483ABE0]_001	 
[A483ABE0]_002	High levels of Phazon exposure are causing rapid cell degeneration in all test subjects. No subject lived longer than 2 deca-cycles in our simulations. Their life spans must be increased to be cost-effective.
[E79F1E09]_000	Scan for Biotanks in area past Force Field.
[D7A42B28]_000	Phazon processing efficiency at maximum. Production at 187% and rising.
[FCCC93AF]_000	Health Alert: Phazon radiation warning is still in effect. 
[FCCC93AF]_001	 
[FCCC93AF]_002	Do not enter a Phazon processing area without Level 8 radiation gear. Prolonged exposure is 100% fatal.
[3A366B79]_000	Numerous fractures present in this {color[ff0a0aff]}Cordite{color[000000ff]} shaft.
[22CC46A7]_000	Missile Expansion
[F75B4A9C]_000	Structural integrity of {color[ff0a0aff]}Bendezium{color[000000ff]} gate is low.
[3D138D92]_000	There is clear air flowing from this {color[ff0a0aff]}Bendezium{color[000000ff]} grate.
[0C7FE0BB]_000	Ventilation control restored. Fans online and clearing fumes.
[D7936B7B]_000	Ventilation fan is functional, but offline. 
[D7936B7B]_001	 
[D7936B7B]_002	An activation panel must\nbe nearby.
[D61ED1ED]_000	Ventilation fan is working at minimal level. 
[D61ED1ED]_001	 
[D61ED1ED]_002	Activation of vent system will bring it to full power.
[BECFAA7C]_000	Cryosleep Tank. Unit CS-4468R.
[BECFAA7C]_001	 
[BECFAA7C]_002	Unit modified for Elite Pirate storage.
[853949CE]_000	Morphology: Elite Pirate\nPhazon-enhanced Space Pirate. Incredibly strong, armored, and well armed.
[853949CE]_001	Elite Pirate
[853949CE]_002	Elite Pirates are potent foes. Their energy-siphon system absorbs Beam weapon shots. The nature of this system makes them vulnerable to concussion-based weapons. Well armed, the Elite Pirate is effective in close combat and at a distance. Their massive size can be a weakness, and their sluggish speed allows for evasion and quick attacks.
[9D431B68]_000	A nearby energy flux has caused a malfunction in\nthis panel.
[ED55F1F8]_000	Cryotank failure. Bioform life signs are at flatline.
[AA71416B]_000	Phazon-infused mutant fungus. Indigenous to Tallon IV.
[AA692E30]_000	High levels of {color[ff0a0aff]}Bendezium{color[000000ff]} present in object. 
[ADBC8186]_000	Security Gate bypass unit encased in frigidite shell. 
[ADBC8186]_001	 
[ADBC8186]_002	Exposure to extreme heat could clear unit and restore function.
[3E85A492]_000	Security Gates locked down. Scan indicates partial control system damage due to exposure to frigidite.
[850DEA49]_000	Security Gate locked down. The control system lies on the other side of the gate.
[0B382B91]_000	Security Gate disengaged. Access granted.
[3C7DB7A8]_000	Caution: Waste Disposal Unit will draw small objects inside automatically. 
[CBCC7C33]_000	Access to {color[ff0a0aff]}Phazon Mines Level Two {color[000000ff]}granted. Please step into the hologram.
[072487BC]_000	Transport active.
[8ED8A436]_000	Access to {color[ff0a0aff]}Phazon Mines Level Three {color[000000ff]}granted. Please step into the hologram.
[F25B6C0B]_000	Transport active.
[A00EF446]_000	Access to {color[ff0a0aff]}Tallon Overworld South {color[000000ff]}granted. Please step into the hologram.
[B60F6ADF]_000	Transport to {color[ff0a0aff]}Tallon Overworld South{color[000000ff]} active.
[1D8BB16C]_000	Access to {color[ff0a0aff]}Magmoor Caverns South {color[000000ff]}granted. Please step into the hologram.
[DFD2AE6D]_000	Transport to {color[ff0a0aff]}Magmoor Caverns South{color[000000ff]} active.
[D56C2A41]_000	Grapple Beam
[A766B9EA]_000	Limited data on unknown material available.
[A766B9EA]_001	 
[A766B9EA]_002	Material is highly radioactive. You will take damage from direct contact. Mutagenic qualities at least 86% greater than Phazon. Unshielded bioforms below index level P will suffer fatality within moments.
[E382F03E]_000	Morphology: Elite Pirate\nPhazon-enhanced Space Pirate. Incredibly strong, armored, and well armed.
[E382F03E]_001	Elite Pirate
[E382F03E]_002	Elite Pirates are potent foes. Their energy-siphon system absorbs Beam weapon shots. The nature of this system makes them vulnerable to concussion-based weapons. Well armed, the Elite Pirate is effective in close combat and at a distance. Their massive size can be a weakness, and their sluggish speed allows for evasion and quick attacks.
[F2F152F4]_000	Mechanism: Mega Turret\nPerimeter defense turret reinforced with energy shielding.
[F2F152F4]_001	Mega Turret
[F2F152F4]_002	Frustrated with inferior armor plating on standard defense turrets, the Space Pirates added energy shielding to a modified heavy Cannon. The new shielding and increased Beam strength makes the Mega Turret an efficient point defense weapon.
[CF683337]_000	Morphology: Burrower\nTunneling insect predator.
[CF683337]_001	Burrower
[CF683337]_002	Similar to the Beetle, though it spends more time underground. It seeks seismic disturbances, then surfaces to attack. It has enough cunning to realize when something is too large for it to handle; beyond that, it is fairly ignorant. What it lacks in brains, it makes up for with aggression.
[A26A9809]_000	Morphology: Phazon Burrower\nTunneling insect made extremely toxic by concentrated deep-sediment mineral absorption.
