ActorType\ArmorHead.msbt
Armor_015_Head_Name	海利亚兜帽
Com_Talk_04	\x0e\0\x03\x02\x02\0\x0e\x03\x01\x02\x07\x01\x0e\0\x03\x02ÿÿ呵呵……不需着急。\x0e\x05\0\0
Com_Talk_05	\x0e\0\x03\x02\x02\0\x0e\x03\x01\x02\x07\x01\x0e\0\x03\x02ÿÿ还有其他东西吗？\n你慢慢选没关系。
Com_Talk_13	\x0e\0\x03\x02\x02\0\x0e\x03\x01\x02\x07\x01\x0e\0\x03\x02ÿÿ那是\x0e\0\x03\x02\x02\0\x0e\x02\x0c*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ，\n请问大概要卖多少个？\x0e\x01\x05\x08|\x15\x84\x15\x7f\x15\0\x02
Com_Talk_14	\x0e\0\x03\x02\x02\0\x0e\x03\x01\x02\x07\x01\x0e\0\x03\x02ÿÿ\x0e\x02\x0f&"\0S\0h\0o\0p\0_\0T\0r\0a\0d\0e\0I\0t\0e\0m\0N\0u\0m\0\0\0个\x0e\0\x03\x02\x02\0\x0e\x02\x0c*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ的话，\n那一共是……\x0e\0\x03\x02\0\0\x0e\x02\x12 \x1c\0S\0h\0o\0p\0T\0r\0a\0d\0e\0P\0r\0i\0c\0e\0\0\0卢比\x0e\0\x03\x02ÿÿ吧～\x0e\x01\x04\x06|\x15}\x15\0\x01
Com_Talk_15	\x0e\x03\x01\x02\t\x10不好意思。\n那个本店无法收购。
Com_Talk_16	\x0e\x03\x01\x02\t\x10至少先脱下来吧……
Com_Talk_33	\x0e\0\x03\x02\x02\0\x0e\x03\x01\x02\x07\x01\x0e\0\x03\x02ÿÿ1个\x0e\0\x03\x02\x02\0\x0e\x02\x0c*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ的话，\x0e\x05\0\0\n是\x0e\0\x03\x02\0\0\x0e\x02\x12 \x1c\0S\0h\0o\0p\0T\0r\0a\0d\0e\0P\0r\0i\0c\0e\0\0\0卢比\x0e\0\x03\x02ÿÿ吧……\x0e\x01\x04\x06|\x15}\x15\0\x01
Com_Talk_50	\x0e\0\x03\x02\x02\0\x0e\x03\x01\x02\x07\x01\x0e\x02\x0c*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ的话，\n1个是\x0e\0\x03\x02\0\0\x0e\x02\x12 \x1c\0S\0h\0o\0p\0T\0r\0a\0d\0e\0P\0r\0i\0c\0e\0\0\0卢比\x0e\0\x03\x02ÿÿ吧～\x0e\x01\x04\x06|\x15}\x15\0\x01
Com_Talk_51	\x0e\0\x03\x02\x02\0\x0e\x03\x01\x02\x07\x04\x0e\0\x03\x02ÿÿ那是\x0e\0\x03\x02\x02\0\x0e\x02\x0b*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ，\x0e\x05\0\0\n请问大概要买多少个？\x0e\x01\x05\x08|\x15\x83\x15\x7f\x15\0\x02
Com_Talk_52	\x0e\0\x03\x02\x02\0\x0e\x03\x01\x02\x07\x01\x0e\0\x03\x02ÿÿ\x0e\x02\x0f&"\0S\0h\0o\0p\0_\0T\0r\0a\0d\0e\0I\0t\0e\0m\0N\0u\0m\0\0\0个\x0e\0\x03\x02\x02\0\x0e\x02\x0c*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ的话……\x0e\x05\x02\0\n一共是\x0e\0\x03\x02\0\0\x0e\x02\x12 \x1c\0S\0h\0o\0p\0T\0r\0a\0d\0e\0P\0r\0i\0c\0e\0\0\0卢比\x0e\0\x03\x02ÿÿ，可以吗？\x0e\x01\x04\x06|\x15}\x15\0\x01
Com_Talk_53	\x0e\0\x03\x02\x02\0\x0e\x03\x01\x02\x07\x01\x0e\0\x03\x02ÿÿ请慢慢看哦。
Com_Talk_54	\x0e\0\x03\x02\x02\0\x0e\x03\x01\x02\x07\x01\x0e\0\x03\x02ÿÿ不好意思哦，\n不收钱老伴会生气的。
Com_Talk_55	\x0e\x03\x01\x02\x07\x06袋子似乎装满了呢。\n请先清出空间再来吧。\n如果有不要的东西，\n本店可以收购哦。
Com_Talk_56	\x0e\x03\x01\x02\x07\x01只有1个\x0e\0\x03\x02\x02\0\x0e\x02\x0c*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ，\x0e\x05\0\0\n所以是\x0e\0\x03\x02\0\0\x0e\x02\x12 \x1c\0S\0h\0o\0p\0T\0r\0a\0d\0e\0P\0r\0i\0c\0e\0\0\0卢比\x0e\0\x03\x02ÿÿ，可以吗……\x0e\x01\x04\x06|\x15}\x15\0\x01
Com_Talk_02b	\x0e\x03\x01\x02\x06\x0b收购这么好的东西，\n感觉真是过意不去呢。
Com_Talk_02c	\x0e\x03\x01\x02\x07\x0b真是谢天谢地啊。
Com_Talk_02d	\x0e\x03\x01\x02\x07\x0b我已经把卢比付给你啰。\n手头有比较宽松了吗？
Com_Talk_05b	\x0e\0\x03\x02\x02\0\x0e\x03\x01\x02\x07\x01\x0e\0\x03\x02ÿÿ要是还有其他需要\n可别客气，尽管告诉我。
Com_Talk_05c	\x0e\0\x03\x02\x02\0\x0e\x03\x01\x02\x07\x01\x0e\0\x03\x02ÿÿ还有其他需要吗？
Com_Talk_05d	\x0e\0\x03\x02\x02\0\x0e\x03\x01\x02\x07\x01\x0e\0\x03\x02ÿÿ没必要着急，\n若有其他需要，还请慢慢挑选。
5500	好
5501	不好
5502	买
5503	还是算了
5504	买点什么
5505	卖点什么
5506	算了
5507	全买了
5508	全卖了
Talk18	\x0e\x03\x01\x02\x01\t因为没什么机会出远门……\x0e\x05\x02\0\n\n\x0e\x03\x01\x02\x07\x01光是像这样看到各种东西，\n就非常谢天谢地了。
Com_Talk_31	\x0e\0\x03\x02\x02\0\x0e\x02\x0b*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ是吧？\n请问大概要买多少个？\x0e\x01\x05\x08~\x15\x83\x15\x7f\x15\0\x02
Com_Talk_34	哎呀，要将\x0e\0\x03\x02\x02\0\x0e\x02\x0b*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ全买下的话，\x0e\x05\0\0\n\x0e\x02\x0f&"\0S\0h\0o\0p\0_\0T\0r\0a\0d\0e\0I\0t\0e\0m\0N\0u\0m\0\0\0个一共是\x0e\0\x03\x02\0\0\x0e\x02\x12 \x1c\0S\0h\0o\0p\0T\0r\0a\0d\0e\0P\0r\0i\0c\0e\0\0\0卢比\x0e\0\x03\x02ÿÿ，可以吗？\x0e\x01\x04\x06|\x15}\x15\0\x01
Com_Talk_35	要将\x0e\x02\x0f&"\0S\0h\0o\0p\0_\0T\0r\0a\0d\0e\0I\0t\0e\0m\0N\0u\0m\0\0\0个\x0e\0\x03\x02\x02\0\x0e\x02\x0b*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ全出售的话，\x0e\x05\x02\0\n一共是\x0e\0\x03\x02\0\0\x0e\x02\x12 \x1c\0S\0h\0o\0p\0T\0r\0a\0d\0e\0P\0r\0i\0c\0e\0\0\0卢比\x0e\0\x03\x02ÿÿ，可以吗？\x0e\x01\x04\x06|\x15}\x15\0\x01
EventFlowMsg\Npc_Kakariko015.msbt
Talk01	\x0e\x03\x01\x02\x03\x0c\x0e\x01\x01\x04333?哦，这位旅行者……\x0e\x05\0\0\n我的脚有点扭到了……
Talk18	\x0e\x03\x01\x02\0\0\x0e\x01\x01\x04333?{s[080]}嘿咻……{s[100]}\x0e\x05\x02\0
Talk19_1	\x0e\x03\x01\x02\x01\x04\x0e\x01\x01\x04333?哎呀，\n抱歉让您见笑了～\n\x0e\x03\x01\x02\x0b\x01……\x0e\x05\x01\0……\x0e\x05\x01\0
Talk19_2	\x0e\x03\x01\x02\x0b\0\x0e\x01\x01\x04\0\0\x80?这位旅行者……\x0e\x05\x02\0
Talk19_3	您……\n腰上挂的东西是在哪里拿到的？\x0e\x01\n\x04\x05\0\x01Í
0005	其实……
Talk02	\x0e\x03\x01\x02\x01\x04\x0e\x01\x01\x04333?这样啊……\x0e\x05\0\0\n\n那个\x0e\0\x03\x02\x02\0希卡之石\x0e\0\x03\x02ÿÿ\n是受选召者的证明……\x0e\x05\x01\0\n\x0e\x03\x01\x02\x05\0虽然知道这件事的人\n已经不多了……\x0e\x05\x02\0\n\x0e\x03\x01\x02\0\0我们希卡族\n一直在等您前来。\n来，首先请去见我们的族长\n\x0e\0\x03\x02\0\0英帕大人\x0e\0\x03\x02ÿÿ。\x0e\x01\x04\x06\0\0\x01\0\0\x01
0000	族长在哪里？
0001	知道了
Talk03	\x0e\x03\x01\x02\0\x01\x0e\0\x03\x02\0\0英帕大人\x0e\0\x03\x02ÿÿ的宅邸\n在那座\x0e\0\x03\x02\x02\0哈格罗莫瀑布\x0e\0\x03\x02ÿÿ的下方。
Talk04	\x0e\x03\x01\x02\x01\x04话说回来……\x0e\x05\x02\0我居然有幸见到您……\x0e\x05\0\0\n看来不枉费活这么久了。
Talk05	\x0e\x03\x01\x02\x01\x04请先去\x0e\0\x03\x02\0\0英帕大人\x0e\0\x03\x02ÿÿ的宅邸吧。\x0e\x05\0\0
Talk29	\x0e\x03\x01\x02\0\x01只要以那座\x0e\0\x03\x02\x02\0哈格罗莫瀑布\x0e\0\x03\x02ÿÿ为标的，\n应该就能抵达。\x0e\x05\x02\0
Talk25	\x0e\x03\x01\x02\x01\x04您是林克阁下吧……\x0e\x05\x02\0\n\n呵呵呵……\x0e\x05\0\0\n不必那么吃惊。\n只要看到挂在腰上的\n\x0e\0\x03\x02\x02\0希卡之石\x0e\0\x03\x02ÿÿ就知道了。\n因为那东西跟我的师父\n有很深的渊源。\x0e\x01\x04\x06\x06\0\x07\0\0\x01
0006	师父？
0007	是哦……
Talk24	\x0e\x03\x01\x02\x01\x04这真是不好意思。\x0e\x05\0\0\n\n我师父人就在\x0e\0\x03\x02\x02\0哈特诺村的研究所\x0e\0\x03\x02ÿÿ，\n那里位于本村的遥远东方。\n她跟塞尔达公主殿下\n一同进行过各类研究，\n所以曾听闻\n\x0e\0\x03\x02\0\0大灾厄\x0e\0\x03\x02ÿÿ时发生了什么事喏。
Talk06	\x0e\x03\x01\x02\0\0就我所见，那个\x0e\0\x03\x02\x02\0希卡之石\x0e\0\x03\x02ÿÿ\n似乎尚未充分发挥原有的能力。\n我想师父一定能\n帮上您的忙吧。\n\x0e\x03\x01\x02\x0b\0不过……\x0e\x05\x02\0\n\n那个……\x0e\x05\x02\0\n\n师父是有些古怪啦……\x0e\x05\x02\0
Talk09	\x0e\x03\x01\x02\0\x04就我所见，那个\x0e\0\x03\x02\x02\0希卡之石\x0e\0\x03\x02ÿÿ\n似乎尚未充分发挥原有的能力。\n我想师父一定能\n帮上您的忙吧。\x0e\x01\x04\x06\x03\0\x01\0\0\x01
0003	告诉我关于师父的事
Talk26	\x0e\x03\x01\x02\0\x04师父原本在塞尔达公主殿下身边\n进行\x0e\0\x03\x02\x02\0希卡之石\x0e\0\x03\x02ÿÿ的研究。\n我师父目前人就在哈特诺村的研究所，\n那里位于本村的遥远东方。\n\x0e\x03\x01\x02\x0b\0不过……\x0e\x05\x02\0\n\n那个……\x0e\x05\x02\0\n\n师父是有些古怪啦……\x0e\x05\x02\0
Talk08	\x0e\x03\x01\x02\0\x04我师父目前人就在哈特诺村，\n那里位于此地的遥远东方……路上还请小心。\x0e\x05\x02\0
Talk10	\x0e\x03\x01\x02\0\x04哎呀，\n欢迎光临寒舍……\x0e\x05\x02\0
Talk11	\x0e\x03\x01\x02\0\x04欢迎光临寒舍，\n抱歉以如此邋遢之姿接待……\x0e\x05\x02\0\n请问找我这个老太婆有事吗？\x0e\x01\x04\x06\x03\0\x04\0\0\x01
0004	晚安
Talk20	\x0e\x03\x01\x02\0\x12好的～\x0e\x05\0\0\n晚安。
Talk22	\x0e\x03\x01\x02\0\x04您是林克阁下吧……\x0e\x05\x02\0\n\n\x0e\x03\x01\x02\x07\x01呵呵呵……\x0e\x05\0\0\n不必那么吃惊。\n只要看到挂在腰上的\n\x0e\0\x03\x02\x02\0希卡之石\x0e\0\x03\x02ÿÿ就知道了。\n\x0e\x03\x01\x02\x01\x04您已经见过普尔亚了吧？\x0e\x01\x04\x06\x08\0\t\0\0\x01
0008	你怎么知道？
0009	你猜错了
Talk07	\x0e\x03\x01\x02\x01\x04呵呵呵……\x0e\x05\x02\0\n因为普尔亚是我的师父……\x0e\x05\x02\0\n\x0e\x03\x01\x02\0\0所以曾听闻\n大灾厄时发生了什么事喏……\n\x0e\x03\x01\x02\x06\0公主殿下很宝贝\x0e\0\x03\x02\x02\0希卡之石\x0e\0\x03\x02ÿÿ，\x0e\x05\0\0\n上头满是公主殿下的回忆。\n能顺利交到您手中，\n想必公主殿下也很开心吧。
Talk27	\x0e\x03\x01\x02\x01\x04呵呵呵……\x0e\x05\x02\0\n不必隐瞒我也知道。\x0e\x05\x02\0\n因为普尔亚是我的师父……\x0e\x05\x02\0\n\n\x0e\x03\x01\x02\0\0所以曾听闻\n大灾厄时发生了什么事喏……\n\x0e\x03\x01\x02\x06\0公主殿下很宝贝\x0e\0\x03\x02\x02\0希卡之石\x0e\0\x03\x02ÿÿ，\x0e\x05\0\0\n上头满是公主殿下的回忆。\n能顺利交到您手中，\n想必公主殿下也很开心吧。
Talk23	\x0e\x03\x01\x02\x01\x04公主殿下很宝贝\x0e\0\x03\x02\x02\0希卡之石\x0e\0\x03\x02ÿÿ，\x0e\x05\0\0\n上头满是公主殿下的回忆。\n能顺利交到您手中，\n想必公主殿下也很开心吧。
Talk28	\x0e\x03\x01\x02\0\x04哎呀……\x0e\x05\x02\0\n\n我还在想是哪位呢……\x0e\x05\x02\0
Talk21	\x0e\x03\x01\x02\0\0抱歉以如此邋遢之姿接待。\x0e\x05\x02\0\n\n哎呀……\x0e\x05\x02\0您看起来一脸疲惫呢。\n\n\x0e\x03\x01\x02\0\0本村有旅馆。\x0e\x05\0\0\n林克阁下也请早点休息吧。
Talk14	\x0e\x03\x01\x02\x01\x04呵呵呵……\x0e\x05\x02\0\n\n话说回来……\x0e\x05\0\0\n那套\x0e\0\x03\x02\x02\0英杰服\x0e\0\x03\x02ÿÿ……很适合您呢。\n\x0e\x03\x01\x02\x06\0想不到我有幸目睹\n林克阁下穿上它的一天……\x0e\x05\x02\0\n感觉就像在作梦呢。
SupriseHouse	\x0e\x03\x01\x02\n\0呀！
Near00	\x0e\x04\x01\x02\nÍ好痛啊……
Near01	哎呀哎呀～
TerrorSword	请放过我。
TerrorBomb	哦……那是……！
EventFlowMsg\Npc_Kakariko016.msbt
Talk_25	\x0e\x03\x01\x02\0\x04只是躲个雨也行哦！\x0e\x05\x02\0\n\x0e\0\x03\x02\x02\0传统服饰店忍杏亭\x0e\0\x03\x02ÿÿ请由此进……\x0e\x05\x02\0\n\x0e\x03\x01\x02\x07\0……哎呀，讨厌！\x0e\x05\x01\0\n小哥完全是我的菜呢～！
Talk_32	\x0e\x03\x01\x02\0\x04下雨让人很心烦吧……\x0e\x05\x02\0\n\n\x0e\x03\x01\x02\x07\0……哎呀，讨厌！\x0e\x05\x01\0\n小哥感觉是我的菜呢～！
Talk_30	而且腰上还挂着\n\x0e\0\x03\x02\x02\0希卡之石\x0e\0\x03\x02ÿÿ！\x0e\x05\x01\0\n\x0e\x03\x01\x02\0\0……\x0e\x05\x01\0……\x0e\x05\x02\0\n\n\x0e\x03\x01\x02\n\0咦？\x0e\x05\x02\0
Talk_01	\x0e\x03\x01\x02\x07\0\x0e\0\x03\x02\x02\0传统服饰店忍杏亭\x0e\0\x03\x02ÿÿ\n全年无休哦……\x0e\x05\x02\0\n……哎呀，讨厌！\x0e\x05\x01\0\n小哥感觉是我的菜呢～！
Talk_33	\x0e\x03\x01\x02\x04\x15咦？是谁？\x0e\x05\x02\0\n\n\x0e\x03\x01\x02\x07\0……哎呀，讨厌！\x0e\x05\x01\0\n小哥感觉是我的菜呢～！
Talk_02	{s[125]}\x0e\x03\x01\x02\n\x01希卡之石！？\x0e\x05\x02\0{s[100]}
Talk_03	\x0e\x03\x01\x02\n\x01那是只有很厉害的人\x0e\x05\0\0\n才能拥有的宝物吧～\x0e\x05\x02\0
Talk_34	\x0e\x03\x01\x02\x01\x19虽然我不太清楚……\x0e\x05\0\0\n但小哥一定是很厉害的人吧。
Talk_04	\x0e\x03\x01\x02\x07\x04下雨天仍旧开朗营业！\x0e\x05\0\0\n\x0e\0\x03\x02\x02\0传统服饰店忍杏亭\x0e\0\x03\x02ÿÿ请由此进！
Talk_05	\x0e\x03\x01\x02\x07\x04本店全年无休！\x0e\x05\0\0\n\x0e\0\x03\x02\x02\0传统服饰店忍杏亭\x0e\0\x03\x02ÿÿ请由此进！
Talk_06	\x0e\x03\x01\x02\x07\x04大清早就这么有精神啊！\n\n我正要去珂拉丽那边，\n想买衣服的话，不如一起过去？
Talk_29	\x0e\x03\x01\x02\0\x04今天天气真差呢！\n\n我正要去珂拉丽那边，\n想买衣服的话，不如一起过去？
Talk_21	\x0e\x03\x01\x02\x07\x04早上好！\x0e\x05\0\0
Talk_16	\x0e\x03\x01\x02\x01\0看过萤火虫后，早上就超有精神了！\n\n今天我也要努力招揽客人！\x0e\x05\x01\0\n剑士大人还要再来哦！
Talk_20	\x0e\x03\x01\x02\0\x04虽然没服饰可卖了……\x0e\x05\x02\0\n\n\x0e\x03\x01\x02\x07\t但漂亮的珂拉丽\n会随时迎接你！\n有空就顺道过去瞧瞧吧！！
Talk_09	\x0e\x03\x01\x02\0\0……\x0e\x05\0\0……\x0e\x05\x02\0\n\n\x0e\x03\x01\x02\x04\x14等、\x0e\x05\0\0等等，你谁啊！\n这么晚还跑进女生的闺房……\x0e\x05\x02\0\n……\x0e\x05\0\0……\x0e\x05\0\0奇怪？\x0e\x05\x02\0\n\n\x0e\x03\x01\x02\n\0那不是\x0e\0\x03\x02\x02\0希卡之石\x0e\0\x03\x02ÿÿ吗？\x0e\x05\x02\0\n\n难不成你是奶奶说的……\x0e\x05\x01\0\n\x0e\0\x03\x02\0\0大灾厄\x0e\0\x03\x02ÿÿ时的……\x0e\x05\x01\0剑士大人？\n\x0e\x03\x01\x02\0\0这样啊～\x0e\x05\x02\0\n我还以为肯定是个老头子呢……\x0e\x05\x01\0\n不过对我们这些年轻人来说，\n根本无法想象\x0e\0\x03\x02\0\0大灾厄\x0e\0\x03\x02ÿÿ有多惨烈……\x0e\x05\x02\0\n\x0e\x03\x01\x02\x04\x06……看你一愣一愣的……\n该不会连你也想象不到吧？
Talk_27	\x0e\x03\x01\x02\n\x01{s[080]}……骗、骗人的吧？\x0e\x05\x02\0{s[100]}\n\n\x0e\x03\x01\x02\0\0那你快去见\x0e\0\x03\x02\0\0英帕大人\x0e\0\x03\x02ÿÿ吧～\n她应该会把你想知道的事都告诉你。
Talk_26	\x0e\x03\x01\x02\x04\0{s[080]}……骗、骗人的吧？\x0e\x05\x02\0\n\n\x0e\x03\x01\x02\0\0{s[100]}不过……虽然我不是很清楚，\n但剑士大人有自己的使命吧～\n我在传统服饰店工作，\n若有整装打扮的需要，欢迎随时来看看。
Talk_10	\x0e\x03\x01\x02\x01\x06啊，是小哥啊。\n你来找我玩的吗？\n\x0e\x03\x01\x02\0\0我很喜欢晚上……\n\n因为晚上会有许多东西发光，\n一闪一闪地，非常漂亮。\n虽然到处都有萤火虫，\n不过要悄悄靠近捕捉意外蛮难的。\x0e\x05\x02\0\n\x0e\x03\x01\x02\x01\t我还曾经一不留神，就捉到早上了，\n因此常被奶奶骂呢……\n\x0e\x03\x01\x02\t\x10不过最近村子附近有怪物出没，\n又有\x0e\0\x03\x02\x02\0依盖队\x0e\0\x03\x02ÿÿ出没的传闻……\x0e\x05\x02\0\n\x0e\x03\x01\x02\0\0所以……\x0e\x05\x01\0我只好待在家里打发时间。\n唉～\x0e\x05\0\0有没有什么有趣的事呢……
Talk_15	\x0e\x03\x01\x02\x01\t以前我常常在晚上\n出去捉萤火虫。\n它们一有动静就会飞走，\n所以得悄悄靠近才行。\n抓萤火虫实在很好玩呢……\n\n\x0e\x03\x01\x02\t\x10不过最近村子附近有怪物出没，\n又有\x0e\0\x03\x02\x02\0依盖队\x0e\0\x03\x02ÿÿ出没的传闻……\n我被禁止晚上外出。\n唉～\x0e\x05\0\0有没有什么有趣的事呢……
Talk_11	\x0e\x03\x01\x02\x01\x12萤火虫果然很漂亮……\x0e\x05\0\0\n没想到还能再看到……\x0e\x05\x02\0\n谢谢剑士大人。
Talk_12	\x0e\x03\x01\x02\x01\x12不知为何……\x0e\x05\0\0只要萤火虫在身边，\n就会让心里变得非常温暖呢。
Talk_23	\x0e\x03\x01\x02\x07\0没想到能在家里看到萤火虫！\x0e\x05\0\0\n真的是太感谢剑士大人了！\x0e\x05\x01\0\n好想让珂拉丽看看～
Talk_13	\x0e\x03\x01\x02\x03\0讨厌，天色已经这么暗了！\n不快点回去会被奶奶骂的！
Talk_28	\x0e\x03\x01\x02\x03\0雨下得真大呢～
Talk_14	\x0e\x03\x01\x02\x01\x12啊……\x0e\x05\0\0萤火虫今天也好漂亮……\n\n这村子虽然全年都能看到萤火虫，\n却很难捉到呢……\n明明小时候随便都能捉到啊……
SupriseHouse	\x0e\x03\x01\x02\n\x15哇！\x0e\x05\0\0是谁？
SupriseHouse_00	\x0e\x03\x01\x02\t\x10什么嘛……\x0e\x05\0\0是剑士大人啊……\x0e\x05\x02\0\n\n{s[080]}害我吓一跳……{s[100]}
near00	嗯？
near01	\x0e\x04\x01\x02\0Í传统服饰店～
EventFlowMsg\Npc_King_Common.msbt
Tennokoe01	\x0e\x03\x01\x02\0\x01受到女神的祝福后，\n你变得越来越可靠了……
Tennokoe02	\x0e\x03\x01\x02\0\t我在这里……\x0e\x05\x01\0\n你快点上来。
Bokangi10	\x0e\x03\x01\x02\x07\x01\x0e\x04\x02\x18\x16\0C\0u\0s\0t\0o\0m\0L\0a\0u\0g\0h\0嚯、嚯、嚯。\x0e\x05\x01\0\n它很适合你。
Bokangi11	\x0e\x03\x01\x02\0\x06什么？你不穿？\x0e\x05\x01\0\n这可是我特意给你的……\n哎，随你吧。\x0e\x05\x01\0\n不过要是觉得冷的话，可要穿上它啊。
Bokangi13	\x0e\x03\x01\x02\0\x04只要穿上它，\n就能抵御大部分的寒气。\n我有烹饪\x0e\0\x03\x02\x02\0火辣海陆煎烤\x0e\0\x03\x02ÿÿ的配方，\n所以就不需要防寒服了。
FirstTalk00	\x0e\x03\x01\x02\x07\x01\x0e\x04\x02\x18\x16\0C\0u\0s\0t\0o\0m\0L\0a\0u\0g\0h\0嚯、嚯、嚯。\x0e\x05\x01\0\n这里竟然会有人，真是少见啊。\x0e\x01\x04\x06Ð\x07Ó\x07\0\x01
FirstTalk01	\x0e\x03\x01\x02\0\x01那么……\x0e\x05\x01\0\n这里竟然会有人，真是少见啊。\x0e\x01\x04\x06Ð\x07Ó\x07\0\x01
2000	你是谁？
2001	这里是？
Anataha00	\x0e\x03\x01\x02\0\x06你对我这个糟老头感兴趣？\x0e\x05\x01\0\n还真是一个怪人啊。
Anataha01	我……\x0e\x05\x01\0就如你看到的，\n只是一个独自长居于此的怪老头。
Kokoha00	\x0e\x03\x01\x02\0\x01这里是\x0e\0\x03\x02\x02\0初始台地\x0e\0\x03\x02ÿÿ……\x0e\x05\x01\0\n据说是以前海拉鲁王国的发源地。
Kokoha01	\x0e\x04\x01\x02\x02Í那是很久以前，\n王国用来举行祭祀仪式的神殿。\n100年前……\x0e\x05\x01\0自从那个王国灭亡之后，\n它就被长期荒废了……
Kokoha02	\x0e\x04\x01\x02\nÍ……就如你看到的，\n现在这里已经是一个被人遗忘，\n任谁都不会靠近的地方。
FirstTalk02	\x0e\x03\x01\x02\0\x01说起来……\x0e\x05\x01\0\n你在这种地方干什么？\x0e\x01\x04\x06Ñ\x07Ó\x07\0\x01
FirstTalk03	\x0e\x03\x01\x02\0\x01说起来……\x0e\x05\x01\0\n你穿成那样在做什么？\x0e\x01\x04\x06Ñ\x07Ó\x07\0\x01
2003	再见
FirstTalk05	\x0e\x03\x01\x02\0\x0c竟然以问题来回答问题，\n最近的年轻人还真是令人头疼啊……\n但是……你我在这里相遇也是某种缘分。\x0e\x05\x01\0\n我就告诉你吧。
FirstGoodBye00	\x0e\x03\x01\x02\0\x04等等。
FirstGoodBye01	\x0e\x03\x01\x02\0\x01你那么急是想去哪里啊？\x0e\x05\x01\0\n难道你不懂怎样和陌生的老爷爷说话？
FirstGoodBye02	\x0e\x03\x01\x02\0\x0e嗯……你想怎样就怎样吧。
TalkHub1_01	\x0e\x03\x01\x02\x07\x01\x0e\x04\x02\x18\x16\0C\0u\0s\0t\0o\0m\0L\0a\0u\0g\0h\0嚯、嚯、嚯。
TalkHub1_02	\x0e\x03\x01\x02\x07\x01\x0e\x04\x02\x18\x16\0C\0u\0s\0t\0o\0m\0L\0a\0u\0g\0h\0嚯、嚯、嚯。
GoodBye00	\x0e\x03\x01\x02\0\x01我很期待你带回神庙中的宝物哦。
GoodBye01	\x0e\x03\x01\x02\x07\x01\x0e\x04\x01\x02\x08Í嚯、嚯、嚯。\x0e\x05\x01\0\n想要\x0e\0\x03\x02\x02\0滑翔帆\x0e\0\x03\x02ÿÿ的话，你就得好好努力。
Near00	\x0e\x04\x02\x18\x16\0C\0u\0s\0t\0o\0m\0L\0a\0u\0g\0h\0嚯、嚯、嚯。
NakedPlayer	你竟然不穿衣服……
TerrorSword	快住手！
TerrorArrow	你在干什么！
TerrorBomb	什么？
TerrorExplosion	呜哇！
TerrorEnemy	哇啊！
TerrorGuardian	是守护者！
TerrorImpulse	哇啊！
TerrorFire	好烫！
TerrorInsect	哇啊！
ClearTerrorEnemy	唔……
ClearTerrorGuardian	刚才真是好险啊……
EventFlowMsg\Npc_King_Parasail002.msbt
Appear01	\x0e\x03\x01\x02\0\x01哎呀……\x0e\x05\x01\0真是吓我一跳。
Appear02	\x0e\x03\x01\x02\0\x0d没想到那些高塔竟会\n一个接一个地从地下出现……\n恐怕……\x0e\x05\x01\0海拉鲁大地中\n沉睡的力量苏醒了。
Appear03	\x0e\x03\x01\x02\0\x01说起来……\x0e\x05\x01\0\n塔上面怎么样？\x0e\x01\x04\x06\0\0\x01\0\0\x01
0000	我听到了一个声音
0001	……
Appear04	\x0e\x04\x01\x02\tÍ哦……\x0e\x05\x01\0\n你听到了来自城堡那边的声音么。
Appear05	\x0e\x04\x01\x02\x02Í你不用遮遮掩掩的。\n\n对于塔上面发生的所有事情，\n我之前早就偷偷地看过了。
Appear06	看你那样子……\x0e\x05\x01\0是听到了城堡\n那边谁发出的声音吧？
Appear07	\x0e\x04\x01\x02\x07Í看来是被我说中了啊。
