langid:7A947B29
14    5
E9D4A9BB    {tp:0.01}Crim__y, {clr:51E949}Lu{clr:pop}___!{p}{p}{p}Th_se chains...{p}They're paran_rmal chains!{/tp}
E9D4A9BC    {tp:0.01}They w_n't go away _ntil the{p}ghosts th_t made them are{p}defe_ted.{/tp}
E9FCFF8D    Scorn
EA07A63C    {clr:71D2FF}C-3{clr:pop} Roundhouse Brawl
EA181649    Ta-da! The Super Poltergust!{p}This new model will capture ghosts{p}much faster than the old model.
EABB7208    Going back will reset your settings.
EAF395B1    Drafting Office
EB08C0EF    Find the exit!
EB76514A    Boos captured
EBB2EC78    {tp:0.01}Glad to you see you back, sonny.{p}Did you capture any ghosts?{/tp}
EBB2EC79    {tp:0.01}While you were cleaning out all those{p}webs, I made an important{p}discovery:{/tp}
EBB2EC7A    {tp:0.01}There's an incredibly strong{p}paranormal signal coming from{p}deep within the manor!{p}Now, I'm not sure what it is or how{p}it managed to evade the{p}{clr:71D2FF}Parascope{clr:pop}'s radar for so long, but...{/tp}
EBB2EC7B    {tp:0.01}I reckon it's somehow connected to{p}the spider infestation!{/tp}
EBB2EC7C    {tp:0.01}Unfortunately, pinpointing the signal{p}hasn't been the easiest of tasks.{/tp}
EBB2EC7D    {tp:0.01}But as soon as I find the darn{p}thing, I'm sending you in after it.{p}Get your game face on, sonny!{/tp}
ECA78327    Under the Ice
ECAA3FC9    Terminal
ECAC7125    Ice Lake
ECB7404F    left the game.
ECE8E018    Surprise Mode!
ED0E5A57    Mudroom
ED30DE4E    Here, Doggie!
ED33D2F7    Wrong Version
ED595B48    You have unlocked all upgrades!
ED6DAACA    Most Ghosts Captured
EDA2F59A    Prettiest Wallflower
EDDB2F2F    {tp:0.01}Thanks for rescuing my Toad{p}assistant, {clr:51E949}Luigi{clr:pop}.{/tp}
EDDB2F30    {tp:0.01}He's very eager to see his{p}fellow Toad from the{p}{clr:FF9754}Haunted Towers{clr:pop}.{/tp}
EDDB2F31    {tp:0.01}And nice work tracking that{p}{clr:71D2FF}rotor{clr:pop} down.{p}{p}Hold on a sec.{p}I'll bring you back.{/tp}
EE6829D8    Hider
EF67CD59    Hollow Tree
F092EC11    Ɠ{clr:98E66C}{0}{clr:pop}
F162034E    F2
F1D3E7DD    The Bigger They Are...
F219CB12    {tp:0.01}Once you do that, you'll be able{p}to access the north rooms of the{p}{clr:FF9754}Gloomy Manor{clr:pop}.{/tp}
F219CB14    {tp:0.01}If I remember rightly, there's a{p}grand piano in the {clr:FF9754}Library{clr:pop}. Maybe{p}a ghost is playing around on it.{p}Anyhoo, let's mark where you{p}need to go first on the map...{/tp}
F219CB15    {tp:0.01}{clr:51E949}Luigi{clr:pop}, this is the strongest{p}paranormal signal we've seen yet.{/tp}
F219CB16    {tp:0.01}With a signal that strong, I reckon{p}the ghost playing the piano might be{p}giving orders to the other ghosts!{/tp}
F219CB17    {tp:0.01}No time to waste, my boy!{p}Get to the {clr:FF9754}Library{clr:pop}, and catch that{p}ghost!{/tp}
F21AA8AE    {tp:0.01}{clr:51E949}Luigi{clr:pop}, I guess I wasn't paying{p}attention to what was going on{p}up there!{/tp}
F21AA8AF    {tp:0.01}When two Toads showed up{p}here instead of just one, I{p}panicked!{/tp}
F21AA8B0    {tp:0.01}I thought a ghost had managed{p}to sneak in with the Toad, so{p}I walloped him in the nose!{p}Ho ho! Silly me.{p}He'll heal up eventually.{/tp}
F21AA8B1    {tp:0.01}Anyhoo...{p}Let me bring you back!{/tp}
F24CF6FD    I can't seem to get a hold of my{p}Toad assistant at the Chalet.{p}He's probably napping in front of the{p}fireplace again. It's so hard to{p}find good help these days!
F271E03C    collected a {clr:E64A39}Red Coin{clr:pop}!
F2A719AA    F3
F39DB9FC    {tp:0.01}{clr:51E949}Luigi{clr:pop}, am I seeing this right?{p}Did the {clr:FF9754}Lab{clr:pop}'s door just...{p}disappear?{p}It must have been haunted by{p}Spirit Balls from inside the{p}room!{/tp}
F39DB9FD    {tp:0.01}Hmm... I'm sure there's{p}another way into that room.{/tp}
F3F698D2    Tree House
F4965096    Debug Settings
F49A862C    Service Elevator
F4BE8836    {tp:0.01}I was worried that the battery{p}died in the {clr:71D2FF}DS{clr:pop}.{p}{p}But I turned the screen{p}brightness down, so it should{p}be good for a while.{/tp}
F577BC89    {tp:0.01}First bunch of ghosts detected!{p}Give 'em what for!{/tp}
F577BC8A    {tp:0.01}They're not done yet!{p}Look lively!{/tp}
F577BC8B    {tp:0.01}Hoo! Look at all of 'em!{p}Be careful, son.{/tp}
F5E0D66B    {tp:0.01}All right, {clr:51E949}Luigi{clr:pop}.{p}You got 'em all.{p}{p}I could have done it a bit{p}quicker myself, but at least{p}you got the job done.{p}Besides, I'm too old for this{p}ghost-catching tomfoolery.{p}{p}Anyhoo, let's bring you back.{/tp}
F5F306FE    {tp:0.01}Excellent, {clr:51E949}Luigi{clr:pop}!{p}{p}{p}I won't have to ask you to leave{p}now...because you've already{p}shown yourself the door!{p}Oh ho ho! Ho ho! Hoooo...{/tp}
F5F306FF    {tp:0.01}Now, then.{p}Have you been hearing that{p}creepy laughter?{/tp}
F5F30700    {tp:0.01}Whoever is releasing those{p}Spirit Balls seems to be{p}enjoying himself!{/tp}
F5F30701    {tp:0.01}I'm not having any luck with the{p}{clr:71D2FF}Parascope{clr:pop}, so it's up to you to{p}find him and put a stop to him!{/tp}
F6017532    Courtyard
F604E434    Curse has been lifted!
F63CCC1D    {clr:71D2FF}D-3{clr:pop} Across the Chasm
F647E638    {tp:0.01}Welcome back, {clr:51E949}Luigi{clr:pop}.{p}You did good.{/tp}
F647E639    {tp:0.01}The {clr:71D2FF}Poltergust 5000{clr:pop} must be about{p}to burst with all the treasures{p}and ghosts you found in the mine!{/tp}
F656F7A5    Yes
F6600F21    acquired a key!
F6690413    Old Clockworks Gems
F711BF38    Floor {0} Totals
F71322EB    Rumor has it that this Greenie comes{p}from the middle ages, where he was{p}a knight searching for a kidnapped{p}princess. Sadly, wherever he went, she{p}always seemed to be in another castle.
F86DEA10    Jack-goo-lantern
F880D235    Team Treasure Total
F886E3C9    {tp:0.01}Hold on a sec!{p}Did you notice anything strange{p}about any of those {clr:D8BCE6}Boos{clr:pop}?{p}Let's take a closer look.{/tp}
F88F4D2E    Harsh Possessor
F8D6720B    Capture all the ghosts!
F9588D71    An enormous ghost with the uncanny{p}ability to produce other ghosts!{p}I've never seen anything like it!{p}I'd recommend ghost hunters deal{p}with him in a group, just to be safe.
F9653A56    {tp:0.01}The towers are in bad shape, and{p}the water system seems to be{p}broken.{/tp}
F9653A57    {tp:0.01}If only we had a plumber around{p}here...{/tp}
FA46CBC6    {tp:0.01}Hmm... It's the same old bag those{p}{clr:D8BCE6}Boos {clr:pop}have been carrying around this{p}whole ti—{p}Wait a minute!{p}{p}{p}YOWZER!{p}That's your brother, {clr:D50000}Mario{clr:pop}!{p}{p}How did he get captured?{p}This is downright awful!{/tp}
FA46CBC7    {tp:0.01}That room seems to be the{p}{clr:FF9754}Train Exhibit{clr:pop}! You need to get there{p}to rescue your brother.{/tp}
FA46CBC8    {tp:0.01}Looks like a miniature train model.{p}I wonder what those hooligans are{p}using it for!{/tp}
FA46CBC9    {tp:0.01}{clr:D8BCE6}Boos{clr:pop}. {clr:D8BCE6}Boos{clr:pop} everywhere.{p}I bet they know where the final{p}{clr:A554D0}Dark Moon {clr:pop}piece is.{/tp}
FA46CBCA    {tp:0.01}That's no regular {clr:D8BCE6}Boo{clr:pop}!{p}Could that be—?{/tp}
FA7815CF    Clown Fishy
FAE252B7    I don't recommend pouring this{p}ghostly bovine's milk over{p}your cereal. Trust me on this.{p}I'm still cleaning up the mess.
FB117E3E    The Toad you rescued in the Crypt{p}managed to bring back a snapshot{p}from my tridimensional security{p}camera! Let's take a look at it.
FB4E7EE7    Capture all the ghosts!
FBCE49E3    {tp:0.01}I wonder how he escaped from his{p}portrait in the first place!{/tp}
FBCE49E4    {tp:0.01}Hmm, maybe I shouldn't have sold{p}it at that garage sale...{p}{p}Heh... Anyhoo...{/tp}
FBF1991A    {tp:0.01}This is it, {clr:51E949}Luigi{clr:pop}.{p}It all comes down to this.{/tp}
FBF1991B    {tp:0.01}All paths seem to be pointing{p}toward that mysterious portal{p}on the {clr:FF9754}Terrace{clr:pop}.{/tp}
FBF1991C    {tp:0.01}The {clr:71D2FF}Parascope {clr:pop}can't find the {p}{clr:A554D0}Dark Moon{clr:pop} piece anywhere.{p}There's no place left for it to be.{/tp}
FBF1991D    {tp:0.01}And the same goes for {clr:D8BCE6}King Boo{clr:pop}...{p}{p}{p}He must be beyond the portal,{p}still furious that you captured{p}all the ghosts he sent through it!{/tp}
FBF1991E    {tp:0.01}And last but not least, your brother,{p}{clr:D50000}Mario{clr:pop}! {clr:D8BCE6}King Boo {clr:pop}must have taken{p}him through the portal too.{p}So, as I said...{/tp}
FBF1991F    {tp:0.01}This is it.{p}The moment of truth.{/tp}
FBF19920    {tp:0.01}Look, {clr:51E949}Luigi{clr:pop}.{p}If you...uh...don't ever come back.{p}Just know...{/tp}
FBF19921    {tp:0.01}Good luck, youngster.{p}{/tp}
FC45E8BD    Gem Collection
FC5C33D6    ʣ Dark-Light Level 2
FD74BEE5    Find the {clr:71D2FF}Poltergust 5000{clr:pop} in the {clr:FF9754}Garage{clr:pop},{p}and capture some ghosts for E. Gadd.
FD74C326    Activate the mechanism in the {clr:FF9754}Foyer {clr:pop}to{p}access the north rooms of the {clr:FF9754}Gloomy Manor{clr:pop}.
FD74C327    Pesky ghosts have stolen the {clr:71D2FF}gears{p}{clr:pop}to the mechanism in the {clr:FF9754}Foyer{clr:pop}!{p}Search the west wing of the {clr:FF9754}Gloomy Manor{clr:pop},{p}and recover all four {clr:71D2FF}gears{clr:pop}.
FD74C767    Use the {clr:71D2FF}crank {clr:pop}to operate the access{p}mechanism in the {clr:FF9754}Foyer{clr:pop}. Once that's done,{p}proceed north through the {clr:FF9754}Gloomy Manor {clr:pop}and{p}investigate the music in the {clr:FF9754}Library{clr:pop}.
FD74CBA8    Someone has been releasing Spirit Balls{p}and making things disappear!{p}Retrieve the {clr:71D2FF}Dark-Light Device {clr:pop}from the {clr:FF9754}Lab{clr:pop},{p}and find the culprit.
FD74CFE9    Spiders have infested the {clr:FF9754}Gloomy Manor{p}{clr:pop}and filled it full of webs.{p}Destroy every last web with the{p}{clr:71D2FF}Poltergust 5000{clr:pop}!
FD74D42A    Take the elevator to the bottom level, and then{p}investigate the {clr:FF9754}Cellar{clr:pop} and find the origin{p}of the strong paranormal signal.
FD74DCAC    A group of ghosts have returned to the{p}{clr:FF9754}Gloomy Manor{clr:pop}! Catch all of the ghosts{p}as quickly as possible.
FD754B46    Most of the machinery in the {clr:FF9754}Haunted Towers{p}{clr:pop}is powered by water.{p}Check the {clr:FF9754}Hydro Generator{clr:pop}, and make{p}sure the water is flowing normally.
FD754F87    The next {clr:A554D0}Dark Moon{clr:pop} piece has been{p}located in the upper section of the{p}{clr:FF9754}Hollow Tree{clr:pop}. Explore the interior of{p}the {clr:FF9754}Hollow Tree{clr:pop}, and find a way up.
FD754F88    A gang of hiders have removed the{p}{clr:71D2FF}pinwheel vanes {clr:pop}that are used to open{p}the gate leading to the {clr:FF9754}Hollow Tree{clr:pop}.{p}Recover them all!
FD7553C8    Open the pinwheel gate, and make your{p}way inside the {clr:FF9754}Hollow Tree{clr:pop}.{p}Once inside, search for the passage{p}leading to the upper section of the big tree.
FD7553C9    The door that leads to the treetop is locked,{p}and it can only be opened with a {clr:71D2FF}special key{clr:pop}{p}hidden in an old {clr:FF9754}Crypt{clr:pop}. Find the graveyard,{p}enter the crypt, and grab the key.
FD7553CA    The {clr:71D2FF}special key{clr:pop} is no longer in the {clr:FF9754}Crypt{clr:pop},{p}but you've rescued a Toad assistant.{p}Escort him to the {clr:FF9754}Gardener's Lab{clr:pop}, and send{p}him back to the {clr:FF9754}Bunker{clr:pop}.
FD755809    Reach the {clr:FF9754}Rooftop Pool{clr:pop}, and look around{p}for the {clr:71D2FF}special key{clr:pop}.
FD755C4A    Use the {clr:71D2FF}Dark-Light Device{clr:pop} to find the trail{p}of paw prints that the ghostly dog left behind.{p}Once you find the dog, recover the{p}{clr:71D2FF}special key{clr:pop}.
FD7564CC    Once inside the {clr:FF9754}Hollow Tree{clr:pop},{p}climb to the treetop and look for{p}the {clr:A554D0}Dark Moon{clr:pop} piece in the {clr:FF9754}Tree House{clr:pop}.
FD756D4E    Ghosts have returned to the {clr:FF9754}Haunted Towers{clr:pop}!{p}Find and capture all of the ghosts as quickly{p}as possible.
FD75D7A7    The {clr:71D2FF}Parascope {clr:pop}has located a {clr:A554D0}Dark Moon{clr:pop} piece{p}at the top of the {clr:FF9754}Clock Tower{clr:pop}.{p}Use the elevator behind the {clr:FF9754}Clock Tower Gate{p}{clr:pop}to get there.
FD75D7A8    The {clr:FF9754}Clock Tower Gate{clr:pop} is missing some parts!{p}The ghosts that took the parts have been{p}located, but you'll need a {clr:71D2FF}special compass{clr:pop} to{p}reach them. Search the {clr:FF9754}Drafting Room{clr:pop} for it!
FD75DBE8    Explore the underground section of the{p}{clr:FF9754}Old Clockworks{clr:pop}, and retrieve the{p}{clr:71D2FF}clock hands{clr:pop} taken by the ghosts.
FD75E029    E. Gadd has located the Ancient Poltergeist{p}in the {clr:FF9754}Roundhouse{clr:pop}.{p}Make your way there, and recover the{p}{clr:71D2FF}clock hands{clr:pop} that he took.
FD75E46B    A ghostly dog took the {clr:71D2FF}hour hand {clr:pop}and vanished{p}into the {clr:FF9754}Warehouse{clr:pop}.{p}Catch up with the dog before the ghosts do!
FD75E8AB    A ghost has made off with the {clr:71D2FF}rotor{clr:pop}, the last{p}piece needed to open the {clr:FF9754}Clock Tower Gate{clr:pop}.{p}Follow him and take it back!
FD75E8AC    The {clr:71D2FF}rotor {clr:pop}was taken into the {clr:FF9754}Storage Room{clr:pop},{p}which is locked.{p}Look for E. Gadd's Toad assistant, and see{p}if he can help.
FD75ECEC    Open the {clr:FF9754}Clock Tower Gate{clr:pop}, and get to the top{p}of the Clock Tower.{p}Then find and retrieve the {clr:A554D0}Dark Moon{clr:pop} piece.
FD75F56E    Ghosts are back in the {clr:FF9754}Old Clockworks{clr:pop}!{p}Capture all the ghosts as soon as possible.{p}
FD766408    The Toad assistant assigned to the{p}{clr:FF9754}Secret Mine {clr:pop}is not answering E. Gadd's calls.{p}Find him, and bring him back using{p}the {clr:71D2FF}Pixelator Screen{clr:pop} in the {clr:FF9754}Chalet{clr:pop}.
FD766409    Find the elevator to the {clr:FF9754}Chalet{clr:pop}, and use the{p}{clr:71D2FF}Pixelator Screen{clr:pop} there to send the Toad{p}back to the {clr:FF9754}Bunker{clr:pop}.
FD766849    The security image revealed strange events in{p}the {clr:FF9754}Crystal Quarry{clr:pop} at the bottom of the mine.{p}Get there as soon as possible, and figure out{p}what the {clr:D8BCE6}Boos{clr:pop} are doing with the ghosts.
FD766C8A    Find the access to the gondola in the{p}{clr:FF9754}Terminal{clr:pop}. Board it, and cross the chasm to{p}reach the location of the {clr:A554D0}Dark Moon{clr:pop} piece.
FD766C8B    Remove the paranormal chains that block the{p}door to the gondola.{p}Capture each ghostly culprit to vanish each{p}chain.
FD766C8C    Find another way to cross the chasm.{p}Reach the {clr:FF9754}Workshop{clr:pop}, and look for the{p}{clr:A554D0}Dark Moon{clr:pop} piece.
FD76794D    Open the door to the {clr:FF9754}Workshop{clr:pop}.{p}Once inside, search for the {clr:A554D0}Dark Moon{clr:pop} piece.
FD76794E    The possessor is trying to get away,{p}and the sled is overheating!{p}Catch him, and retrieve the {clr:A554D0}Dark Moon{clr:pop} piece!
FD7681CF    Ghosts are back in the {clr:FF9754}Secret Mine{clr:pop}.{p}Find and capture all the ghosts as fast as{p}you can!
FD76F069    Use the {clr:71D2FF}Front-Door Key{clr:pop} to open the{p}{clr:FF9754}Front Entrance{clr:pop} of the {clr:FF9754}Treacherous Mansion{clr:pop}.{p}Once inside, start looking for the {clr:A554D0}Dark Moon{p}{clr:pop}piece.
FD76F06A    Follow the Polterpup, and recover the{p}{clr:71D2FF}Front-Door Key{clr:pop}.
FD76F4AA    Search the main floor of the{p}{clr:FF9754}Treacherous Mansion{clr:pop} for the Toad assistant,{p}and bring him back to the{clr:FF9754} Bunker{clr:pop}.
FD76F4AB    It turns out E. Gadd assigned two Toad{p}assistants to take care of the exhibits.{p}Find the other Toad, and send both Toads {p}back to the {clr:FF9754}Bunker{clr:pop}.
FD76F8EB    Use the makeshift {clr:71D2FF}rotor {clr:pop}to activate the {p}stairwell in the {clr:FF9754}Inner Courtyard{clr:pop}.{p}Then rush to the {clr:FF9754}Train Exhibit{clr:pop} and rescue{p}{clr:D50000}Mario{clr:pop}.
FD76FD2C    {clr:D8BCE6}King Boo{clr:pop} seems to be up to something{p}inside the {clr:FF9754}Train Exhibit{clr:pop}.{p}Ambush him while he's distracted.
FD76FD2D    The miniature model in the {clr:FF9754}Train Exhibit{p}{clr:pop}was a trick!{p}Don't let {clr:D8BCE6}Big Boo{clr:pop} get the best of you.
FD77016D    Reach the {clr:FF9754}Terrace{clr:pop}, and discover the source{p}of the strong paranormal signal.
FD77016E    {clr:D8BCE6}King Boo{clr:pop} has sent a horde of ghosts to{p}start a paranormal riot.{p}Capture all of the ghosts before they become{p}too powerful to be stopped!
FD770E30    The portal has brought you to an{p}unknown location!{p}Look for the possessor ghost and the{p}final piece of the {clr:A554D0}Dark Moon{clr:pop}.
FD777CCA    {clr:D8BCE6}King Boo{clr:pop} has dragged you{p}into his twisted illusion.{p}This is the moment of truth!{p}Defeat him and rescue {clr:D50000}Mario{clr:pop}!
FDB6C1B7    {tp:0.01}Good job down there, my boy.{p}{p}{p}Those ghosts pretending to be{p}mummies—what a hoot!{/tp}
FDB6C1B8    {tp:0.01}That big-headed Poltergeist—the{p}one that took the {clr:71D2FF}clock hands{clr:pop}—{p}could be a problem.{/tp}
FDB6C1B9    {tp:0.01}The {clr:71D2FF}Parascope{clr:pop} went crazy when he{p}appeared, so he must be very{p}powerful.{/tp}
FDB6C1BA    {tp:0.01}On the bright side, that very power{p}will allow me to track him down!{/tp}
FDB6C1BB    {tp:0.01}While I scan the {clr:FF9754}Old Clockworks{clr:pop},{p}why don't you go check on the {clr:FF9754}Vault{clr:pop}?{/tp}
FDB6C1BC    {tp:0.01}I caught some cheeky ghost trying{p}to break free earlier!{/tp}
FDE26BCC    Bomb Brother
FE1F8A52    {tp:0.01}Amazing, {clr:51E949}Luigi{clr:pop}!{p}Simply amazing!{p}{p}You're the finest ghost hunter{p}I've ever laid eyes on! They{p}never knew what hit 'em!{p}Sit tight—I'm firing up the{p}{clr:71D2FF}Pixelator{clr:pop}.{/tp}
FE9AFCA7    Gargoyle Roof
FEA6BBA1    No
FEC7E0BF    Corrupted save data has been deleted.
