app_common.dat
msg_common_big_18_keywait	[~ 0]
ITEMINFO_446	A new, good-quality fishing rod. Use it at any body\nof water to fish for wild aquatic Pokémon.
ITEMINFO_447	An awesome, high-tech fishing rod. Use it at any\nbody of water to fish for wild aquatic Pokémon.
ITEMINFO_448	A watering can shaped like a Psyduck. It helps\npromote the healthy growth of any Berries planted\nin good, soft soil.
ITEMINFO_449	A case for storing Poffins cooked from Berries.
ITEMINFO_450	A folding Bike that enables a rider to get around\nmuch faster than with Running Shoes.
ITEMINFO_451	A key to one of the suites at a certain luxury hotel\nby a lake. For some odd reason, it often disappears.
ITEMINFO_452	A letter from Professor Oak. Written in it is a\nrequest for you to go to Route 224.
ITEMINFO_453	A feather that glows like the moon. It’s said to\npossess the power to dispel nightmares.
ITEMINFO_454	A card needed for entering the inn in Canalave City.\nOddly, the last date marked on it was\n50 years ago.
ITEMINFO_455	A flute that puts out echoing sounds that do not\nseem to be of this world. No one knows who\nmade it.
ITEMINFO_456	A ticket required for sailing on the ferry S.S. Aqua.\nIt has a drawing of a ship on its front.
ITEMINFO_457	A pass required for entering Pokémon Contests.\nIt has a drawing of an award ribbon on its front.
ITEMINFO_458	A stone formed by boulders melting in intensely hot\nmagma, then hardening. Magma remains sealed\ninside it.
ITEMINFO_459	A parcel entrusted into your care. You’re supposed\nto deliver it to your childhood friend who left\nTwinleaf Town.
ITEMINFO_460	A coupon to be exchanged for a Pokémon Watch—\nPokétch for short. Three coupons are needed.
ITEMINFO_461	A coupon to be exchanged for a Pokémon Watch—\nPokétch for short. Three coupons are needed.
ITEMINFO_462	A coupon to be exchanged for a Pokémon Watch—\nPokétch for short. Three coupons are needed.
ITEMINFO_463	The key to Team Galactic’s sinister warehouse\nlocated at the edge of Veilstone City.
ITEMINFO_464	A fantastic medicine dispensed by the pharmacy in\nCianwood City. It fully heals a Pokémon of\nany ailment.
ITEMINFO_465	An amazing device that can record a battle\nbetween friends or the battles at certain special\nbattle facilities.
ITEMINFO_466	A flower sometimes bundled in bouquets to convey\ngratitude on special occasions, such as birthdays.
ITEMINFO_467	A high-tech key that has to be used at a specific\nlocation. It emits a special electronic signal to open\na door.
ITEMINFO_468	A handy box where you can store up to 99 of each\nkind of Apricorn.
ITEMINFO_469	A report of all the discovered kinds of Unown.
ITEMINFO_470	Handy containers for cultivating Berries wherever\nyou go.
ITEMINFO_471	A high-tech machine that shows the location of\ninvisible items. It’s attached to the head when\nin use.
ITEMINFO_472	A card to save points for the\nBuena’s Password show.
ITEMINFO_473	A very tasty tail of something. It can be sold at a\nhigh price to shops.
ITEMINFO_474	A very old-fashioned bell that makes a gentle\nringing sound.
ITEMINFO_475	A card key that opens a shutter in the\nRadio Tower.
ITEMINFO_476	A key that opens a door in the\nGoldenrod Tunnel.
ITEMINFO_477	A bottle used for watering plants in the Berry Pots.
ITEMINFO_478	A scale from a red Gyarados. It glows red like\na flame.
ITEMINFO_479	The Mime Jr. doll that was lost by the Copycat.
ITEMINFO_480	A pass required for riding the Magnet Train.\nIt allows you to ride whenever and however much\nyou’d like.
ITEMINFO_481	An important part of a machine that was stolen\nfrom the Power Plant.
ITEMINFO_482	A strange, silvery feather that sparkles.
ITEMINFO_483	A mystical rainbow feather that sparkles.
ITEMINFO_484	A mysterious Egg obtained from Mr. Pokémon.\nWhat is in the Egg is unknown.
ITEMINFO_485	A red Apricorn. It assails your nostrils.
ITEMINFO_486	A blue Apricorn. It smells a bit like grass.
ITEMINFO_487	A yellow Apricorn. It has an invigorating scent.
ITEMINFO_488	A green Apricorn. It has a mysterious,\naromatic scent.
ITEMINFO_489	A pink Apricorn. It has a nice, sweet scent.
ITEMINFO_490	A white Apricorn. It doesn’t smell like anything.
ITEMINFO_491	A black Apricorn. It has a scent beyond\none’s experience.
ITEMINFO_492	A Poké Ball that makes it easier to catch Pokémon\nthat are usually very quick to run away.
ITEMINFO_493	A Poké Ball that makes it easier to catch Pokémon\nthat are at a lower level than your own Pokémon.
ITEMINFO_494	A Poké Ball that is good for catching Pokémon that\nyou reel in with a rod while out fishing.
ITEMINFO_495	A Poké Ball that is better than usual at catching\nvery heavy Pokémon.
ITEMINFO_496	A Poké Ball that works best when catching a\nPokémon that is of the opposite gender of\nyour Pokémon.
ITEMINFO_497	A strange Poké Ball that will make the wild\nPokémon caught with it more friendly toward\nyou immediately.
ITEMINFO_498	A Poké Ball that will make it easier to catch\nPokémon that can evolve using a Moon Stone.
ITEMINFO_499	A special Poké Ball that is used during the\nBug-Catching Contest.
ITEMINFO_500	A special Poké Ball for the Pal Park.
ITEMINFO_501	A nice photo album for storing all the photos taken\nalong your adventure.
ITEMINFO_502	A music player that allows you to listen to nostalgic\nsongs. It’s operated with the flip of a single switch.
ITEMINFO_503	A very old-fashioned bell that makes a gentle\nringing sound.
ITEMINFO_504	Mahogany Town’s famous candy. It can be used\nonce to heal all the status conditions of a Pokémon.
ITEMINFO_505	It holds Pokéathlon records. It is a card that shows\nhow many victories you have had in\nthe Pokéathlon.
ITEMINFO_506	It holds Pokéathlon records. It is a card that shows\nhow many losses you have had in the Pokéathlon.
ITEMINFO_507	It holds Pokéathlon records. It is a card that shows\nhow many times your Pokémon dashed in\nthe Pokéathlon.
ITEMINFO_508	It holds Pokéathlon records. It is a card that shows\nhow many times your Pokémon jumped in\nthe Pokéathlon.
ITEMINFO_509	It holds Pokéathlon records. It is a card that shows\nhow many times you won the Pokéathlon’s\nHurdle Dash.
ITEMINFO_510	It holds Pokéathlon records. It is a card that shows\nhow many times you won the Pokéathlon’s\nRelay Run.
ITEMINFO_511	It holds Pokéathlon records. It is a card that shows\nhow many times you won the Pokéathlon’s\nPennant Capture.
ITEMINFO_512	It holds Pokéathlon records. It is a card that shows\nhow many times you won the Pokéathlon’s\nBlock Smash.
ITEMINFO_513	It holds Pokéathlon records. It is a card that shows\nhow many times you won the Pokéathlon’s\nDisc Catch.
ITEMINFO_514	It holds Pokéathlon records. It is a card that shows\nhow many times you won the Pokéathlon’s\nSnow Throw.
ITEMINFO_515	It holds Pokéathlon records. It is a card that shows\nhow many points your Pokémon scored in\nthe Pokéathlon.
ITEMINFO_516	It holds Pokéathlon records. It is a card that shows\nhow many times your Pokémon failed in\nthe Pokéathlon.
ITEMINFO_517	It holds Pokéathlon records. It is a card that shows\nhow many times your Pokémon\nimpeded themselves.
ITEMINFO_518	It holds Pokéathlon records. It is a card that shows\nhow many times your Pokémon tackled in\nthe Pokéathlon.
ITEMINFO_519	It holds Pokéathlon records. It is a card that shows\nhow many times your Pokémon fell down in\nthe Pokéathlon.
ITEMINFO_520	It holds Pokéathlon records. It is a card that shows\nhow many times you won the Pokéathlon’s\nRing Drop.
ITEMINFO_521	It holds Pokéathlon records. It is a card that shows\nhow many times you won the Pokéathlon’s\nLamp Jump.
ITEMINFO_522	It holds Pokéathlon records. It is a card that shows\nhow many times you won the Pokéathlon’s\nCircle Push.
ITEMINFO_523	It holds Pokéathlon records. It is a card that shows\nhow many Link Pokéathlon wins you have had.
ITEMINFO_524	It holds Pokéathlon records. It is a card that shows\nhow many Link Pokéathlon losses you have had.
ITEMINFO_525	It holds Pokéathlon records. It is a card that shows\nhow many times you have won a Pokéathlon event.
ITEMINFO_526	It holds Pokéathlon records. It is a card that shows\nhow many times you have lost a Pokéathlon event.
ITEMINFO_527	It holds Pokéathlon records. It is a card that shows\nhow many times you switched Pokémon in\nthe Pokéathlon.
ITEMINFO_528	It holds Pokéathlon records. It is a card that shows\nhow many times you won the Pokéathlon’s\nGoal Roll.
ITEMINFO_529	It holds Pokéathlon records. It is a card that shows\nhow many times your Pokémon won\nindividual prizes.
ITEMINFO_530	It holds Pokéathlon records. It is a card that shows\nhow many times you instructed your Pokémon.
ITEMINFO_531	It holds Pokéathlon records. It is a card that shows\nhow much time you spent participating in\nthe Pokéathlon.
ITEMINFO_532	A shiny green orb that is said to have a legend tied\nto it. It’s known to have a deep connection with the\nHoenn region.
ITEMINFO_533	A sturdy Capsule that can only be opened with a\nspecial key.
ITEMINFO_534	A shiny red orb that is said to have a legend tied\nto it. It’s known to have a deep connection with the\nHoenn region.
ITEMINFO_535	A shiny blue orb that is said to have a legend tied\nto it. It’s known to have a deep connection with the\nHoenn region.
ITEMINFO_536	A crystal ball that was excavated from the ground.\nIt’s a very beautiful stone that is covered with bits\nof rock and earth.
ITEMINFO_537	A mysterious scale that causes a certain Pokémon\nto evolve. It shines in rainbow colors.
ITEMINFO_538	A mysterious evolutionary lump. When held by a\nPokémon that can still evolve, it raises both\nDefense and Sp. Def.
ITEMINFO_539	An item to be held by a Pokémon. This very light\nstone reduces the weight of a Pokémon when held.
ITEMINFO_540	An item to be held by a Pokémon. If the holder is\nhit, the attacker will also be damaged upon contact.
ITEMINFO_541	An item to be held by a Pokémon. The holder will\nfloat in the air until hit. Once the holder is hit, this item\nwill burst.
ITEMINFO_542	An item to be held by a Pokémon. When the holder\nis hit by an attack, the attacker is removed\nfrom battle.
ITEMINFO_543	An item to be held by a Pokémon. Moves that\nnormally have no effect will land on a Pokémon\nholding it.
ITEMINFO_544	An item to be held by a Pokémon. A band that\nincreases the power of binding moves used by\nthe holder.
ITEMINFO_545	An item to be held by a Pokémon. It boosts Sp. Atk\nif the holder is hit with a Water-type attack. It can only\nbe used once.
ITEMINFO_546	An item to be held by a Pokémon. It boosts Attack\nif the holder is hit with an Electric-type attack. It can\nonly be used once.
ITEMINFO_547	An item to be held by a Pokémon. If the holder is\nhit by an attack, it will be switched out of battle.
ITEMINFO_548	A gem with an essence of fire. When held, it\nstrengthens the power of a Fire-type move\none time.
ITEMINFO_549	A gem with an essence of water. When held, it\nstrengthens the power of a Water-type move\none time.
ITEMINFO_550	A gem with an essence of electricity. When held,\nit strengthens the power of an Electric-type move\none time.
ITEMINFO_551	A gem with an essence of nature. When held, it\nstrengthens the power of a Grass-type move\none time.
ITEMINFO_552	A gem with an essence of ice. When held, it\nstrengthens the power of an Ice-type move\none time.
ITEMINFO_553	A gem with an essence of combat. When held, it\nstrengthens the power of a Fighting-type move\none time.
ITEMINFO_554	A gem with an essence of poison. When held, it\nstrengthens the power of a Poison-type move\none time.
ITEMINFO_555	A gem with an essence of land. When held, it\nstrengthens the power of a Ground-type move\none time.
ITEMINFO_556	A gem with an essence of air. When held, it\nstrengthens the power of a Flying-type move\none time.
ITEMINFO_557	A gem with an essence of the mind. When held, it\nstrengthens the power of a Psychic-type move\none time.
ITEMINFO_558	A gem with an insect-like essence. When held, it\nstrengthens the power of a Bug-type move\none time.
ITEMINFO_559	A gem with an essence of rock. When held, it\nstrengthens the power of a Rock-type move\none time.
ITEMINFO_560	A gem with a spectral essence. When held, it\nstrengthens the power of a Ghost-type move\none time.
