Battle\COMMON.msbt
NOT_MOVE	正在觀察狀況……
PRIESTESS_LEAVE_OFF_GOOD	\x0e\x04\0\x16\x13\0BTL_ACT_0014_em2073\0呵呵……明明只是個奴僕卻這麼硬來。\n本小姐這次就破例放過你，下不為例……
PRIESTESS_LEAVE_OFF_BAD	\x0e\x04\0\x16\x13\0BTL_ACT_0017_em2073\0你真沒禮貌。\n唉，好掃興。
PRIESTESS_QUESTION_A_1	你發什麼呆呢？\n你的表情簡直就像是第一次看到\n本小姐這樣美麗優雅的存在。
PRIESTESS_QUESTION_B_1	弱者被強者所支配的那一瞬間，\n到底是什麼樣的心情呢？
PRIESTESS_QUESTION_C_1	你從剛才起就很傲慢無禮。\n如果你想繼續與本小姐的尊貴對話，\n能先向本小姐下跪嗎？
PRIESTESS_POSITIVE_ANSWER_A	嗯。
PRIESTESS_POSITIVE_ANSWER_B	心中充滿後悔。
PRIESTESS_POSITIVE_ANSWER_C	遵命！
PRIESTESS_NEGATIVE_ANSWER_A	不是第一次。
PRIESTESS_NEGATIVE_ANSWER_B	不會有什麼感覺。
PRIESTESS_NEGATIVE_ANSWER_C	……
PRIESTESS_IRONIC_ANSWER_A	發呆～
PRIESTESS_IRONIC_ANSWER_B	會很興奮。
PRIESTESS_IRONIC_ANSWER_C	你說什麼？
PRIESTESS_ADMIRE_POSITIVE_A	\x0e\x04\0\x18\x15\0BTL_OTHER_0024_em2073\0呵呵呵……\n本小姐並不討厭坦率的人類喔！
PRIESTESS_ADMIRE_POSITIVE_B	\x0e\x04\0\x18\x15\0BTL_OTHER_0024_em2073\0呵呵……想必也是吧！！\n那是因為你是不折不扣的弱者。
PRIESTESS_ADMIRE_POSITIVE_C	\x0e\x04\0\x18\x15\0BTL_OTHER_0024_em2073\0呵呵！你墮入到本小姐的手中了呢，人類！\n啊～這種支配感……會令人上癮呢！
PRIESTESS_ADMIRE_NEGATIVE_A	\x0e\x04\0\x18\x15\0BTL_OTHER_0024_em2073\0……你不否定本小姐的美貌呢。\n本小姐稍微有點高興。
PRIESTESS_ADMIRE_NEGATIVE_B	\x0e\x04\0\x18\x15\0BTL_OTHER_0024_em2073\0呵呵呵……！\n本小姐能把這視為你對本小姐的挑戰嗎？\n本小姐很期待！！
PRIESTESS_ADMIRE_NEGATIVE_C	\x0e\x04\0\x18\x15\0BTL_OTHER_0024_em2073\0哎呀……？你被本小姐的神聖氣場\n震撼到神志不清了嗎？呵呵呵。\n看來太過美麗也是一種罪呢……
PRIESTESS_ADMIRE_IRONIC_A	\x0e\x04\0\x18\x15\0BTL_OTHER_0024_em2073\0呵呵呵。連本小姐自己也覺得太美妙了。\n原來連人類都會為本小姐的美貌神魂顛倒呢！
PRIESTESS_ADMIRE_IRONIC_B	\x0e\x04\0\x18\x15\0BTL_OTHER_0024_em2073\0哎呀，真美妙！\n我們似乎很合得來呢！
PRIESTESS_ADMIRE_IRONIC_C	\x0e\x04\0\x18\x15\0BTL_OTHER_0024_em2073\0呀！？太、太近了！\n走開！都、都是你，\n害、害本小姐的心噗通噗通地跳……
PRIESTESS_DEJECT_POSITIVE_A	\x0e\x04\0\x18\x15\0BTL_OTHER_0023_em2073\0可惡……別回答得這麼含含糊糊！！\n沒想本小姐竟然會感到這麼悲慘……
PRIESTESS_DEJECT_POSITIVE_B	\x0e\x04\0\x18\x15\0BTL_OTHER_0023_em2073\0你說什麼……？本小姐可沒有問你。\n你能不能別擅自開口？這令本小姐很不愉快！
PRIESTESS_DEJECT_POSITIVE_C	\x0e\x04\0\x18\x15\0BTL_OTHER_0023_em2073\0唉……看來只會聽話的奴僕也很無趣呢……\n明明本小姐想要讓你嚐嚐\n猶豫不決和低頭屈服的滋味……
PRIESTESS_DEJECT_NEGATIVE_A	\x0e\x04\0\x18\x15\0BTL_OTHER_0023_em2073\0……什麼！\n區區人類竟敢侮辱本小姐！？
PRIESTESS_DEJECT_NEGATIVE_B	\x0e\x04\0\x18\x15\0BTL_OTHER_0023_em2073\0是喔……本來還以為你會更痛苦掙扎，\n真令本小姐大失所望……
PRIESTESS_DEJECT_NEGATIVE_C	\x0e\x04\0\x18\x15\0BTL_OTHER_0023_em2073\0唔～你這人是怎麼回事啊！！\n如果你有意見就直接了當地說出來！
PRIESTESS_DEJECT_IRONIC_A	\x0e\x04\0\x18\x15\0BTL_OTHER_0023_em2073\0竟然緊盯著淑女的身體看，真是太沒禮貌了！！\n你的樣子簡直就跟卑劣低能的猴子沒兩樣！
PRIESTESS_DEJECT_IRONIC_B	\x0e\x04\0\x18\x15\0BTL_OTHER_0023_em2073\0那還真是非常噁心呢。\n本小姐無法理解那種嗜好……
PRIESTESS_DEJECT_IRONIC_C	\x0e\x04\0\x18\x15\0BTL_OTHER_0023_em2073\0你沒聽到本小姐叫你下跪嗎？\n還是說你笨到不懂下跪這詞的意思……？
PRIESTESS_ITEM_ADDITION_REQUEST_SAME	剛才那東西，本小姐能再要\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x01\0\x0e\0\x03\x02\xff\xff個嗎？\n（\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\0\0\x0e\0\x03\x02\xff\xff的數量：\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x02\0\x0e\0\x03\x02\xff\xff個）
PRIESTESS_MONEY_ADDITION_REQUEST	……這當然還遠遠不夠！\n再給本小姐\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x01\0日元\x0e\0\x03\x02\xff\xff！
PRIESTESS_ITEM_ADDITION_REQUEST_ANOTHER	本小姐接下來想要\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x01\0\x0e\0\x03\x02\xff\xff個\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\0\0\x0e\0\x03\x02\xff\xff！\n（\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\0\0\x0e\0\x03\x02\xff\xff的數量：\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x02\0\x0e\0\x03\x02\xff\xff個）
PRIESTESS_ITEM_ADDITION_THANK	\x0e\x04\0\x18\x15\0BTL_OTHER_0024_em2073\0太好了……！！\n呵呵呵，謝謝你！
PRIESTESS_ITEM_ADDITION_CANCEL	\x0e\x04\0\x16\x13\0BTL_ACT_0017_em2073\0你、你真是壞心眼……\n你根本就沒有嘛！
PRIESTESS_ITEM_ADDITION_FRET	\x0e\x04\0\x18\x15\0BTL_OTHER_0023_em2073\0哼！\n畢竟低俗人類本來就不可能\n有那麼高價的東西……！
PRIESTESS_CRITICAL	\x0e\x04\0\x18\x15\0BTL_OTHER_0024_em2073\0唔啊！這份澎湃的情感……！\n令本小姐頭昏眼花！！\n……全部都給你吧。
PRIESTESS_FEEL_GOOD	\x0e\x04\0\x18\x15\0BTL_OTHER_0024_em2073\0啊，太棒了！\n使喚人類實在是太愉快了……！！\n來來，繼續來吧。
PRIESTESS_FEEL_USUAL	\x0e\x04\0\x16\x13\0BTL_ACT_0014_em2073\0……如果你想成為本小姐的奴僕，\n能不能讓本小姐看到更多的誠意呢？\n呵呵……
PRIESTESS_FEEL_BAD	\x0e\x04\0\x18\x15\0BTL_OTHER_0023_em2073\0……唉，真是個沒意思的人類。\n你完蛋了喔。
PRIESTESS_TRADE_APPROVAL	\x0e\x04\0\x18\x15\0BTL_OTHER_0024_em2073\0……呵呵！已經夠了。\n來～這是獎勵。收下吧。
PRIESTESS_TRADE_REJECT	\x0e\x04\0\x16\x13\0BTL_ACT_0017_em2073\0對人類抱有期待的本小姐真是愚蠢……
PRIESTESS_FAREWELL_GOOD	……本小姐不介意你下次再來喔？
SADACO_GREETING	\x0e\x04\0\x18\x15\0EVT_REPLY_1000_em2013\0啊、啊、啊啊……\n\x0e\x02\0\x02\x03\0啊啊……
SADACO_GREETING_FIRST	\x0e\x04\0\x18\x15\0EVT_REPLY_1000_em2013\0咿、嘻嘻……我是……\x0e\x02\0\x02\x02\0……\n請你以後……多多關照……啊啊……
SADACO_MOOD_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0咿嘻嘻……！\n我的情緒……漲到最高點……
SADACO_MOOD_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0咿嘻嘻……\n現在的……燈光……不刺眼……
SADACO_MOOD_C	呼……\n燈光，剛剛好……
SADACO_MOOD_D	有點……想睡……\n不過……你在這裡……
SADACO_MOOD_E	\x0e\x04\0\x18\x15\0EVT_REPLY_1002_em2013\0你……幹什麼……\n我……好累……
SADACO_MOOD_F	\x0e\x04\0\x18\x15\0EVT_REPLY_1002_em2013\0沒、沒有力氣……
SADACO_GREETING_EXTRA_1	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0咕，好………………不亮？\n太好了！不亮！
SADACO_GREETING_EXTRA_2	你整個人的氣質超符合我的喜好！！\n我想跟你談天說地，再過來一點吧～～\n呵呵呵，我說其實啊……
SADACO_GREETING_EXTRA_3	幻影滔滔不絕地說著話！
SADACO_GREETING_EXTRA_4	………………………………呼。
SADACO_CHAT_A_1	就算想振奮……也振奮不起來……\n但想低落……卻隨時都能低落。\n我是指我的心情……
SADACO_CHAT_B_1	你、你啊……\n果然……太耀眼……了……\n把你的……目光……移開……
SADACO_CHAT_C_1	水井……之類的……\n陰暗地方，我全都愛……
SADACO_CHAT_D_1	我不是……大嬸……\n我這麼……漂亮……
SADACO_CHAT_E_1	明明……我什麼都……沒做……\n布羅怖……卻……靠過來……
SADACO_CHAT_F_1	我……\n想要……附在你身上……\n想要……把你變暗……
SADACO_CHAT_G_1	你……真有精神……\n也是啦……畢竟……你那麼耀眼……
SADACO_CHAT_H_1	有東西……要過來……\n一定會……過來……
SADACO_CHAT_I_1	你背後……好像有……什麼東西……
SADACO_CHAT_J_1	你……長得……\n意外地……小呢……
SADACO_SUGGEST_1	\x0e\x04\0\x18\x15\0EVT_REPLY_1000_em2013\0咿嘻嘻嘻嘻……\n……來跟我……交換……\n我最珍惜的……東西吧……？
SADACO_SUGGEST_2	來交換……吧……？要嗎？
SADACO_SUGGEST_YES	來交換吧。
SADACO_SUGGEST_NO	沒興趣。
SADACO_FAREWELL	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2013\0呵……在被詛咒……之前……\n滾吧……
SADACO_ITEM_REQUEST	啊……給我\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x01\0\x0e\0\x03\x02\xff\xff個\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\0\0\x0e\0\x03\x02\xff\xff就好……\n（\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\0\0\x0e\0\x03\x02\xff\xff的數量：\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x02\0\x0e\0\x03\x02\xff\xff個）
SADACO_ITEM_REQUEST_EX	嗚……獻上\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x01\0\x0e\0\x03\x02\xff\xff個\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\0\0\x0e\0\x03\x02\xff\xff給我……！\n（\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\0\0\x0e\0\x03\x02\xff\xff的數量：\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x02\0\x0e\0\x03\x02\xff\xff個）
SADACO_MONEY_REQUEST	錢、錢……錢、錢錢錢……\n\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x01\0日元\x0e\0\x03\x02\xff\xff。
SADACO_ITEM_THANK_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0你……好……親切……\n我對你……另眼相看了……
SADACO_ITEM_THANK_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0咿、嘻嘻……嘻嘻嘻嘻……\n你……挺厲害的嘛……
SADACO_ITEM_FRET_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1002_em2013\0你……你……\n我不會……原諒你……！！
SADACO_ITEM_FRET_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1002_em2013\0我要……詛咒……你……殺了你……\n嗚、嗚……
SADACO_CHEAT_SUCCESS	\x0e\x04\0\x18\x15\0EVT_REPLY_1000_em2013\0哦哦、哦……哦……？\n我、我、我……好高興……
SADACO_CHEAT_FAILURE	\x0e\x04\0\x18\x15\0EVT_REPLY_1002_em2013\0哦哦、哦哦哦……？\n我、我……不會……被騙……
SADACO_LEAVE_OFF_GOOD	\x0e\x04\0\x18\x15\0EVT_REPLY_1000_em2013\0哼……\n我不在意……
SADACO_LEAVE_OFF_BAD	\x0e\x04\0\x18\x15\0EVT_REPLY_1002_em2013\0為……什麼……？\n為什麼……啊……？
SADACO_QUESTION_A_1	你……\n別……用那樣的……眼神……\n看我……！
SADACO_QUESTION_B_1	詛咒……你……\n我要詛咒……你……！
SADACO_QUESTION_C_1	你……有恨得……\n想詛咒……的人嗎？
SADACO_POSITIVE_ANSWER_A	很普通啊。
SADACO_POSITIVE_ANSWER_B	好、好可怕……
SADACO_POSITIVE_ANSWER_C	有兩個。
SADACO_NEGATIVE_ANSWER_A	你是特別的。
SADACO_NEGATIVE_ANSWER_B	那麼我就詛咒回去！
SADACO_NEGATIVE_ANSWER_C	不可能有。
SADACO_IRONIC_ANSWER_A	眼部光線～！！
SADACO_IRONIC_ANSWER_B	妖魔鬼怪速速退避！！
SADACO_IRONIC_ANSWER_C	這世上的一切。
SADACO_ADMIRE_POSITIVE_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0只、只有你……\n對我……親切……
SADACO_ADMIRE_POSITIVE_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0呵、呵呵、呵呵……\n效果……超群……感覺很棒。
SADACO_ADMIRE_POSITIVE_C	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0交給……我吧……\n我很擅長的……
SADACO_ADMIRE_NEGATIVE_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0住、住手……\n我……有點……高興……
SADACO_ADMIRE_NEGATIVE_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0我想看看……你的詛咒力量……
SADACO_ADMIRE_NEGATIVE_C	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0呵……呵呵呵呵嘻……！\n你真不……坦率……
SADACO_ADMIRE_IRONIC_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0咿嘻嘻嘻～！！\n我喜歡你……這麼嗨……
SADACO_ADMIRE_IRONIC_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0你……你那句話……是什麼意思……\n我、我很有……興趣……
SADACO_ADMIRE_IRONIC_C	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0嘻……呼……\n我窺視到……你的……黑暗了……！
SADACO_DEJECT_POSITIVE_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2013\0咦？你說我、我和……普通人……沒兩樣……？\n你這麼說……我也不會高興……
SADACO_DEJECT_POSITIVE_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2013\0能像這樣……\n繼續過日子……就好……
SADACO_DEJECT_POSITIVE_C	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2013\0你……不太……善良……\n我有些……失望……
SADACO_DEJECT_NEGATIVE_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2013\0什麼啊……\n反正……只是……嘴上說說的吧……
SADACO_DEJECT_NEGATIVE_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2013\0你……以為你能贏過我……？\n太天真……整個人都太天真了……
SADACO_DEJECT_NEGATIVE_C	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2013\0真是……頭腦簡單的……傢伙……\n說不定……有人……想詛咒你……喔？
SADACO_DEJECT_IRONIC_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2013\0什麼……？\n你……怎麼了……？\n我不懂……你的意思……
SADACO_DEJECT_IRONIC_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2013\0咿嘻……！\n有點……感覺……了……\n好、好痛……痛……好痛……！！
SADACO_DEJECT_IRONIC_C	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2013\0啊啊啊啊……\n實在太強大了……我要被擊潰了……
SADACO_ITEM_ADDITION_REQUEST_SAME	剛才的東西……還是……\n再給我\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x01\0\x0e\0\x03\x02\xff\xff個吧……\n（\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\0\0\x0e\0\x03\x02\xff\xff的數量：\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x02\0\x0e\0\x03\x02\xff\xff個）
SADACO_MONEY_ADDITION_REQUEST	啊啊啊……！不夠……\n還差\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x01\0日元\x0e\0\x03\x02\xff\xff……！
SADACO_ITEM_ADDITION_REQUEST_ANOTHER	接下來……\n我想要……\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x01\0\x0e\0\x03\x02\xff\xff個\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\0\0\x0e\0\x03\x02\xff\xff……！\n（\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\0\0\x0e\0\x03\x02\xff\xff的數量：\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x02\0\x0e\0\x03\x02\xff\xff個）
SADACO_ITEM_ADDITION_THANK	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0啊……啊、啊啊啊啊啊……\n謝謝……你……
SADACO_ITEM_ADDITION_CANCEL	\x0e\x04\0\x18\x15\0EVT_REPLY_1002_em2013\0啊……啊啊啊啊啊……？\n你……沒有……你沒有……
SADACO_ITEM_ADDITION_FRET	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2013\0啊……嗚、嗚嗚嗚嗚……\n你……很可惜……
SADACO_CRITICAL	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0咿嘻！！\n來了……我、我、我……\n好嗨……！！拿走……這個……！
SADACO_FEEL_GOOD	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0咿嘻……！\n我的心……興奮起來了……！
SADACO_FEEL_USUAL	\x0e\x04\0\x18\x15\0EVT_REPLY_1000_em2013\0感覺……我的心情……\n開始變得……好舒暢……
SADACO_FEEL_BAD	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2013\0不行……\n再……繼續……也沒意思了……
SADACO_TRADE_APPROVAL	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2013\0咿嘻嘻嘻～！！\n來吧，再靠近一點……\n我要給你我們說好的東西……
SADACO_TRADE_REJECT	\x0e\x04\0\x18\x15\0EVT_REPLY_1002_em2013\0啊啊……你……太黑暗了……\n我……我們……之間結束了……！
SADACO_FAREWELL_GOOD	你……要再來喔……
TROLL_GREETING	\x0e\x04\0\x18\x15\0EVT_REPLY_1000_em2017\0哞？\x0e\x02\0\x02\x03\0就這麼想見俺嗎哞～？\n真是令人頭痛的傢伙哞～！
TROLL_GREETING_FIRST	\x0e\x04\0\x18\x15\0EVT_REPLY_1000_em2017\0俺是\x0e\x02\0\x02\x02\0！\n之後多多指教啦！！
TROLL_MOOD_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2017\0俺現在心情非常好哞～！\n感覺一定能飛上天哞～！
TROLL_MOOD_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2017\0你來陪俺聊天，\n俺很高興哞～！
TROLL_MOOD_C	難得你來了，\n一起聊個痛快吧哞～
TROLL_MOOD_D	真拿你沒辦法，\n俺來陪你聊天吧哞～！
TROLL_MOOD_E	\x0e\x04\0\x18\x15\0EVT_REPLY_1002_em2017\0俺現在不太想說話……\n俺的心思是非常非常細膩的哞～！
TROLL_MOOD_F	\x0e\x04\0\x18\x15\0EVT_REPLY_1002_em2017\0哞～！\n你的時機不對！
TROLL_GREETING_EXTRA_1	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2017\0哞～？\n你也是窮光蛋嗎哞～？
TROLL_GREETING_EXTRA_2	哞～拿你沒辦法～\n讓親切的俺來幫你吧哞～！
TROLL_GREETING_EXTRA_3	幻影自信滿滿地給了１０日元！
TROLL_CHAT_A_1	俺雖然這副樣子，但其實很喜歡散步哞……\n下次你也來陪俺散步吧哞～
TROLL_CHAT_B_1	嘿嘿……你這麼瘦弱，\n只要俺用鼻孔噴氣就能把你吹到遠處去哞～
TROLL_CHAT_C_1	俺其實有很多零錢哞～！\n很尊敬俺吧哞～！
TROLL_CHAT_D_1	俺是很潮的哞～\n你也要向俺學習哞～
TROLL_CHAT_E_1	俺被人叫做單細胞哞～\n聽起來感覺很強哞～
TROLL_CHAT_F_1	俺可不閒。\n俺是在享受人生哞～噗呵……
TROLL_CHAT_G_1	身體很龐大但心胸狹隘的話是很丟臉的哞～！\n噗呵……俺說了有很道理的話哞……
TROLL_CHAT_H_1	曬著太陽就會開始想睡哞。\n你好像都不會這樣，俺還真有點羨慕哞……
TROLL_CHAT_I_1	布羅怖那傢伙，經常嚇俺來尋開心哞～\n下次俺一定要踩扁那傢伙哞～
TROLL_CHAT_J_1	俺散步時走著走著就會發現很多零錢。\n真是不可思議哞～
TROLL_SUGGEST_1	\x0e\x04\0\x18\x15\0EVT_REPLY_1000_em2017\0話說回來，俺有些好東西哞～\n要是你無論如何都想要，\n俺也是可以和你交換哞～？
TROLL_SUGGEST_2	來吧來吧，在俺改變心意之前來交換吧哞～
TROLL_SUGGEST_YES	好啊。
TROLL_SUGGEST_NO	不要哞。
TROLL_FAREWELL	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2017\0什麼哞～！\n你要放過難得的機會嗎哞～？
TROLL_ITEM_REQUEST	俺想要\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x01\0\x0e\0\x03\x02\xff\xff個\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\0\0\x0e\0\x03\x02\xff\xff哞～！\n（\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\0\0\x0e\0\x03\x02\xff\xff的數量：\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x02\0\x0e\0\x03\x02\xff\xff個）
TROLL_ITEM_REQUEST_EX	給俺\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x01\0\x0e\0\x03\x02\xff\xff個\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\0\0\x0e\0\x03\x02\xff\xff哞！\n（\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\0\0\x0e\0\x03\x02\xff\xff的數量：\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x02\0\x0e\0\x03\x02\xff\xff個）
TROLL_MONEY_REQUEST	俺想要\x0e\0\x03\x02\x02\0\x0e\x02\0\x02\x01\0日元\x0e\0\x03\x02\xff\xff！
TROLL_ITEM_THANK_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2017\0太好了哞～！\n拿到了哞～！
TROLL_ITEM_THANK_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2017\0謝謝、謝謝，謝謝你哞～！
TROLL_ITEM_FRET_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1002_em2017\0你是小氣鬼哞～！\n俺要生氣了！
TROLL_ITEM_FRET_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1002_em2017\0哞……\n俺好傷心……
TROLL_CHEAT_SUCCESS	\x0e\x04\0\x18\x15\0EVT_REPLY_1000_em2017\0咦？啊，嘿嘿！\n你真是好人哞～！
TROLL_CHEAT_FAILURE	\x0e\x04\0\x18\x15\0EVT_REPLY_1002_em2017\0你想騙俺嗎哞～！？\n不可原諒哞～！！
TROLL_LEAVE_OFF_GOOD	\x0e\x04\0\x18\x15\0EVT_REPLY_1000_em2017\0哞……其實俺也在想，\n差不多是時候了吧哞～
TROLL_LEAVE_OFF_BAD	\x0e\x04\0\x18\x15\0EVT_REPLY_1002_em2017\0哞～！沒骨氣的傢伙沒有拒絕的權利哞～！
TROLL_QUESTION_A_1	喂，你說不學習也能活得好好的對吧……？\n俺是這麼認為的。
TROLL_QUESTION_B_1	俺雖然身體很大，但膽量卻有點小哞～\n……俺想要變得更有男子氣概哞～
TROLL_QUESTION_C_1	如果明天是世界末日，\n你要做什麼哞～？
TROLL_POSITIVE_ANSWER_A	能活得好好的。
TROLL_POSITIVE_ANSWER_B	我同意。
TROLL_POSITIVE_ANSWER_C	和朋友一起度過。
TROLL_NEGATIVE_ANSWER_A	不這麼認為。
TROLL_NEGATIVE_ANSWER_B	不這麼認為。
TROLL_NEGATIVE_ANSWER_C	我不會讓世界末日發生。
TROLL_IRONIC_ANSWER_A	活著就是學習。
TROLL_IRONIC_ANSWER_B	哇！
TROLL_IRONIC_ANSWER_C	嘗試全裸之類的。
TROLL_ADMIRE_POSITIVE_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2017\0你也這麼想嗎哞。\n你和俺很合得來哞～！
TROLL_ADMIRE_POSITIVE_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2017\0如果你願意為俺打氣，\n俺會努力試試看哞～！
TROLL_ADMIRE_POSITIVE_C	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2017\0你是好傢伙哞～！\n為朋友著想的傢伙會受到大家歡迎哞～！
TROLL_ADMIRE_NEGATIVE_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2017\0原來是這樣哞～！！\n原來不用學習就能活著的俺是特別的哞！！
TROLL_ADMIRE_NEGATIVE_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2017\0……難道俺已經很有男子氣概了哞～？\n哦！多虧你，俺恢復自信心了哞～！！
TROLL_ADMIRE_NEGATIVE_C	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2017\0直到最後也不放棄嗎哞～！？\n這樣的你，或許真的能阻止世界末日！！
TROLL_ADMIRE_IRONIC_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2017\0……好廣。真廣。\n你是器量和視野都很廣闊的傢伙哞～！\n俺也要向你學習哞～！
TROLL_ADMIRE_IRONIC_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2017\0哞～！？原來如此，俺明白了哞～！\n俺會像個男子漢一樣用丹田發聲哞～！\n謝謝你的建議！
TROLL_ADMIRE_IRONIC_C	\x0e\x04\0\x18\x15\0EVT_REPLY_1001_em2017\0噗呵！！俺對你的大膽行為甘拜下風……！\n俺會在遠處看著你的哞～
TROLL_DEJECT_POSITIVE_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2017\0人類都像這樣\n逃避討厭的事情活著嗎哞～？\n真是無藥可救了……
TROLL_DEJECT_POSITIVE_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2017\0你的回應很敷衍哞～\n俺需要的是鼓勵哞～！\n你給俺說些什麼啊哞～！
TROLL_DEJECT_POSITIVE_C	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2017\0真是個愛自作主張的傢伙哞……\n俺才不想和你這種人浪費時間哞～！
TROLL_DEJECT_NEGATIVE_A	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2017\0俺和你是不同的哞～！\n明明只是個人類，\n別這麼自以為是哞～！
TROLL_DEJECT_NEGATIVE_B	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2017\0你想說即使俺再努力也不行嗎哞～？\n俺、俺好絕望……！
TROLL_DEJECT_NEGATIVE_C	\x0e\x04\0\x18\x15\0EVT_REPLY_1003_em2017\0你是笨蛋嗎哞～？\n為什麼要推翻前提條件哞～\n這樣就沒意義了啦……
