00_glossary.msbt
01_msg_with_voice.msbt
mng_cmn_go	Go！
plz001_2_02_B_00	{c[ffdc0f]}线上全能赛{c[ffffff]}\r\n是于本次首次登场的全新活动……
plz001_2_02_B_01	方便来自世界各地的，\r\n无法光临这个会场的嘉宾们游玩。
plz001_2_02_B_02	是规模最大的活动，\r\n不玩的话太可惜了哦！
plz001_2_02_B_00_kp	{c[ffdc0f]}线上全能赛{c[ffffff]}\r\n是于本次首次登场的全新活动……
plz001_2_02_B_01_kp	方便来自世界各地的，\r\n无法光临这个会场的嘉宾们游玩。
plz001_2_02_B_02_kp	是规模最大的活动，\r\n正适合{c[ffdc0f]}[n0]{c[ffffff]}大人哦！
plz001_2_02_C_00	晚些时候会有\r\n特别嘉宾来参加派对哦。
plz001_2_02_C_01	那可是我跑到丛林，\r\n特地去找来的啊。
plz001_2_02_C_02	……没在这附近看到他们吗？\r\n应该已经来了。
plz001_2_02_C_00_kp	晚些时候会有\r\n特别嘉宾来参加派对哦。
plz001_2_02_C_01_kp	那可是我跑到丛林，\r\n特地去找来的呀。
plz001_2_02_C_02_kp	……没在附近看到他们吗？\r\n应该已经来了。
plz001_2_02_D_00	本次的派对，\r\n不管玩哪个活动，小游戏都是很重要的！
plz001_2_02_D_01	{c[ffdc0f]}酷霸王{c[ffffff]}大人，\x0e\x01\x06\x02\n\0似\x0e\x01\x06\x02\x04\0乎也在{c[ffdc0f]}小游戏模式{c[ffffff]}中\r\n进行着特训。
plz001_2_02_D_02	要想像{c[ffdc0f]}酷霸王{c[ffffff]}大人那么厉害的话，\r\n\x0e\x01\x06\x02\n\0去\x0e\x01\x06\x02\x04\0{c[ffdc0f]}小游戏模式{c[ffffff]}练习一下也不失为一个方法哦！
plz001_2_02_D_00_kp	听说{c[ffdc0f]}[n0]{c[ffffff]}大人，似乎也在{c[ffdc0f]}小游戏模式{c[ffffff]}中\r\n进行着特训……
plz001_2_02_D_01_kp	究竟是怎样呢，\r\n能不能请你透露一下呢～？
plz001_2_02_D_02_kp	我想要了解更多\r\n关于{c[ffdc0f]}[n0]{c[ffffff]}大人的事情。
plz001_2_02_E_00	我喜欢{c[ffdc0f]}小游戏模式{c[ffffff]}中的\r\n{c[ffdc0f]}抢地盘大作战{c[ffffff]}。
plz001_2_02_E_01	对于像我这样才思敏捷的人来说，\r\n刚好可以作为锻炼思维的训练啊。
plz001_2_02_E_02	你既然这么憧憬着我{c[ffdc0f]}卡美克{c[ffffff]}，\r\n\x0e\x01\x06\x02\n\0那\x0e\x01\x06\x02\x04\0就只能去玩一下了哦！
plz001_2_02_E_00_kp	我喜欢{c[ffdc0f]}小游戏模式{c[ffffff]}中的\r\n{c[ffdc0f]}抢地盘大作战{c[ffffff]}。
plz001_2_02_E_01_kp	对于像我这样才思敏捷的人来说，\r\n刚好可以作为锻炼思维的训练啊。
plz001_2_02_E_02_kp	啊，{c[ffdc0f]}[n0]{c[ffffff]}大人同样才思敏捷，\r\n也应该去玩一下哦！
plz001_1_14_A_00	本次有好多丰富多彩的活动哦！
plz001_1_14_A_01	我首推{c[ffdc0f]}Mario Party{c[ffffff]}哦。\r\n还有就是，{c[ffdc0f]}Mario Party 2on2{c[ffffff]}。
plz001_1_14_A_02	{c[ffdc0f]}河川生存战{c[ffffff]}，以及小游戏……\r\n……全部都是首推哦。
plz001_1_14_A_03	哦哦～！这不是同伴嘛！\r\n有好多丰富多彩的活动哦！
plz001_1_14_A_00_kp	有好多丰富多彩的活动哦！
plz001_1_14_A_01_kp	我首推{c[ffdc0f]}Mario Party{c[ffffff]}。\r\n还有就是，{c[ffdc0f]}Mario Party 2on2{c[ffffff]}。
plz001_1_14_A_02_kp	{c[ffdc0f]}河川生存战{c[ffffff]}，以及小游戏……\r\n……全部都是首推。
plz001_1_14_B_00	你看对面，有个舞台对吧？\r\n我好想登上去一次啊。
plz001_1_14_B_01	要是能登上那么漂亮的舞台，\r\n一定很好玩啊。
plz001_1_14_B_02	要不要擅自登上去看看呢～。\r\n……但是，不想被人骂啊～。
plz001_1_14_B_03	那边，有个舞台对吧？\r\n那里，会举行颁奖典礼哦。
plz001_1_14_B_04	你加油获胜，\r\n努力登上舞台哦。
plz001_1_14_B_05	到时候，我也要一起去哦！\r\n一定会很好玩的啊！
plz001_1_14_B_00_kp	那边的那个舞台，\r\n我好想登上去看看啊。
plz001_1_14_B_01_kp	请和我一起登上去吧！\r\n如果和{c[ffdc0f]}[n0]{c[ffffff]}大人一起的话，就可以放心了！
plz001_1_14_B_02_kp	感觉就算是擅自登上去，\r\n也不会被人骂的。
plz001_2_29_A_00	唔吼～！唔吼吼吼吼～！\r\n(我是{c[ffdc0f]}森喜刚{c[ffffff]}啊！)
plz001_2_29_A_01	唔吼吼！\x0e\x01\x06\x02\n\0唔\x0e\x01\x06\x02\x04\0吼吼～！\r\n（虽然来迟了，\x0e\x01\x06\x02\n\0但\x0e\x01\x06\x02\x04\0还是要参加派对啊！）
plz001_2_29_A_02	唔吼吼！唔吼吼吼！\r\n（带上我啊！）
plz001_2_29_A_03	唔吼～！唔吼吼吼！\r\n（比力气的话我可不会输的啊！）
plz001_2_29_A_04	唔吼吼……\r\n（真遗憾啊……）
plz001_2_11_A_00	你身上，还缺了点什么！\r\n你自己知道吗？
plz001_2_11_A_01	要是还没认识到这点，\r\n\x0e\x01\x06\x02\x1e\0是\x0e\x01\x06\x02\x04\0无法成为{c[ffdc0f]}超级巨星{c[ffffff]}的……
plz001_2_11_A_02	……嗯？你问缺的是什么？？\r\n需要靠你自己去寻找了。
plz001_2_11_A_00_kp	成为{c[ffdc0f]}超级巨星{c[ffffff]}所需要的所有要素，\r\n{c[ffdc0f]}[n0]{c[ffffff]}大人都已经具备了。
plz001_2_11_A_01_kp	获得剩余的{c[ffdc0f]}宝石{c[ffffff]}，\r\n\x0e\x01\x06\x02\x1e\0也\x0e\x01\x06\x02\x04\0只是时间的问题了啊！\x0e\x01\x06\x02\n\0呵\x0e\x01\x06\x02\x04\0呵！
plz001_2_20_A_00	感觉相当顺利呀。\r\n真是太棒了呢！
plz001_2_20_A_01	看着一直努力的你，\r\n大家也兴奋起来了。
plz001_2_20_A_02	……能请你带我一起\r\n参加活动吗？
plz001_2_20_A_03	谢谢！\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0真的特～\x0e\x01\x06\x02\n\0别\x0e\x01\x06\x02\x04\0开心呢！
plz001_2_20_A_04	这样啊……真遗憾。
plz001_2_20_B_01	看着一直努力的你，\r\n我也感觉能继续加油了。
plz001_2_20_B_02	……能请你\x0e\x01\x06\x02\n\0带\x0e\x01\x06\x02\x04\0我一起\r\n\x0e\x01\x06\x02\n\0参\x0e\x01\x06\x02\x04\0加活动吗？
plz001_2_20_B_03	谢谢。\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0非常开心。
plz001_2_20_B_04	这样啊……很遗憾。
plz001_2_20_C_00	耀西！耀西！\r\n（感觉很顺利呢！真厉害！）
plz001_2_20_C_02	耀西！\x0e\x01\x06\x02\n\0耀\x0e\x01\x06\x02\x04\0西！\r\n（呐，\x0e\x01\x06\x02\n\0我\x0e\x01\x06\x02\x04\0们一起去参加活动吧！）
plz001_2_20_C_03	耀西！\x0e\x01\x06\x02\n\0耀\x0e\x01\x06\x02\x04\0西！\r\n（谢谢！\x0e\x01\x06\x02\n\0我\x0e\x01\x06\x02\x04\0好高兴啊！）
plz001_2_20_C_04	耀西。\r\n（这样啊……好遗憾啊。）
plz001_2_20_D_01	看到你这么努力，\r\n本大爷也热血沸腾起来了啊～！
plz001_2_20_D_02	……喂，\x0e\x01\x06\x02\n\0你\x0e\x01\x06\x02\x04\0需要\r\n\x0e\x01\x06\x02\n\0本\x0e\x01\x06\x02\x04\0大爷的力量吧？
plz001_2_20_D_03	知道了知道了！\r\n\x0e\x01\x06\x02\x1e\0真\x0e\x01\x06\x02\x04\0拿你没办法啊！\x0e\x01\x06\x02\n\0那\x0e\x01\x06\x02\x04\0本大爷就去吧！
plz001_2_20_D_04	喂喂！\x0e\x01\x06\x02\n\0你\x0e\x01\x06\x02\x04\0真是个小气鬼啊！
plz001_2_20_E_00	相当顺利啊。\r\n真厉害啊！
plz001_2_20_E_02	……如果需要，本大爷\r\n\x0e\x01\x06\x02\x1e\0也\x0e\x01\x06\x02\x04\0是可以和你一起去的哦？
plz001_2_20_E_03	这才对嘛！\r\n\x0e\x01\x06\x02\x1e\0本\x0e\x01\x06\x02\x04\0大爷会帮你出谋划策的，\x0e\x01\x06\x02\n\0放\x0e\x01\x06\x02\x04\0一百个心吧！
plz001_2_20_E_04	竟然不带本大爷一起去，\r\n\x0e\x01\x06\x02\n\0你\x0e\x01\x06\x02\x04\0会后悔的！
plz001_2_20_F_00	本次的{c[ffdc0f]}Mario Party 2on2{c[ffffff]}\r\n是2人组队战斗。
plz001_2_20_F_01	你会和谁组队战斗呢？\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0真的非常在意呢。
plz001_2_20_F_02	……能请你带我一起\r\n\x0e\x01\x06\x02\n\0参\x0e\x01\x06\x02\x04\0加活动吗？
plz001_2_20_F_03	谢谢！\r\n\x0e\x01\x06\x02\x1e\0请\x0e\x01\x06\x02\x04\0一定要和我一起组队！
plz001_2_20_F_04	这样啊……真遗憾。
plz001_2_20_G_00	本次的{c[ffdc0f]}Mario Party 2on2{c[ffffff]}\r\n是2人组队战斗。
plz001_2_20_G_01	你会和谁组队呢？\r\n大家都很关注哦。
plz001_2_20_G_02	……能请你\x0e\x01\x06\x02\n\0带\x0e\x01\x06\x02\x04\0我一起\r\n\x0e\x01\x06\x02\n\0参\x0e\x01\x06\x02\x04\0加活动吗？
plz001_2_20_G_03	谢谢。\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0非常开心。
plz001_2_20_G_04	这样啊……很遗憾。
plz001_2_20_H_00	耀西！耀西！耀西！\r\n（玩过{c[ffdc0f]}Mario Party 2on2{c[ffffff]}了吗？）
plz001_2_20_H_01	耀西！耀西！\r\n（和谁组队是很重要的哦！）
plz001_2_20_H_02	耀西！\x0e\x01\x06\x02\n\0耀\x0e\x01\x06\x02\x04\0西！\r\n（呐，\x0e\x01\x06\x02\n\0我\x0e\x01\x06\x02\x04\0们一起去参加活动吧！）
plz001_2_20_H_03	耀西！\x0e\x01\x06\x02\n\0耀\x0e\x01\x06\x02\x04\0西！\r\n（谢谢！\x0e\x01\x06\x02\n\0我\x0e\x01\x06\x02\x04\0好高兴啊！）
plz001_2_20_H_04	耀西……\r\n（这样啊……好遗憾啊。）
plz001_2_20_I_00	{c[ffdc0f]}Mario Party 2on2{c[ffffff]}\r\n是2人组队战斗的啊！
plz001_2_20_I_01	和谁组队？\r\n这是很重要的。
plz001_2_20_I_02	……喂，\x0e\x01\x06\x02\n\0你\x0e\x01\x06\x02\x04\0需要\r\n\x0e\x01\x06\x02\n\0本\x0e\x01\x06\x02\x04\0大爷的力量吧？
plz001_2_20_I_03	知道了知道了！\r\n\x0e\x01\x06\x02\x1e\0真\x0e\x01\x06\x02\x04\0拿你没办法啊！\x0e\x01\x06\x02\n\0那\x0e\x01\x06\x02\x04\0本大爷就去吧！
plz001_2_20_I_04	喂喂！\x0e\x01\x06\x02\n\0你\x0e\x01\x06\x02\x04\0真是个小气鬼啊！
plz001_2_20_J_00	{c[ffdc0f]}Mario Party 2on2{c[ffffff]}\r\n是2人组队战斗的啊！
plz001_2_20_J_01	和谁组队战斗？\r\n这是很重要的啊。
plz001_2_20_J_02	……如果需要，本大爷\r\n\x0e\x01\x06\x02\x1e\0也\x0e\x01\x06\x02\x04\0是可以和你一起去的哦？
plz001_2_20_J_03	这才对嘛！\r\n\x0e\x01\x06\x02\x1e\0本\x0e\x01\x06\x02\x04\0大爷会帮你出谋划策的，\x0e\x01\x06\x02\n\0放\x0e\x01\x06\x02\x04\0一百个心吧！
plz001_2_20_J_04	竟然不带本大爷一起去，\r\n\x0e\x01\x06\x02\n\0你\x0e\x01\x06\x02\x04\0会后悔的！
plz001_2_30_A_00	{c[ffdc0f]}Mario Party 2on2{c[ffffff]}\r\n是2人组队战斗的！
plz001_2_30_A_01	和谁组队，\r\n这是很重要的！！
plz001_2_30_A_02	……怎么样？\r\n\x0e\x01\x06\x02\x1e\0要\x0e\x01\x06\x02\x04\0和本大爷一起去吗？
plz001_2_30_A_03	那就和你一起去吧！\r\n\x0e\x01\x06\x02\x1e\0和\x0e\x01\x06\x02\x04\0本大爷组队，\x0e\x01\x06\x02\n\0可\x0e\x01\x06\x02\x04\0是无敌的啊！
plz001_2_30_A_04	竟然一点都不知道本大爷的厉害，\r\n\x0e\x01\x06\x02\n\0真\x0e\x01\x06\x02\x04\0是个可怜的家伙！
plz001_2_30_B_00	{c[ffdc0f]}Mario Party 2on2{c[ffffff]}玩过吗？
plz001_2_30_B_01	和谁组队是很重要的！
plz001_2_30_B_02	……既然你一定要这样，\r\n\x0e\x01\x06\x02\n\0那\x0e\x01\x06\x02\x04\0就和你一起去吧？
plz001_2_30_B_03	很好，\x0e\x01\x06\x02\n\0那\x0e\x01\x06\x02\x04\0就和你一起去吧！\r\n\x0e\x01\x06\x02\x1e\0和\x0e\x01\x06\x02\x04\0我组队，\x0e\x01\x06\x02\n\0可\x0e\x01\x06\x02\x04\0是无敌的哦～！
plz001_2_30_B_04	那我才不和你一起去呢！
plz001_2_30_C_00	{c[ffdc0f]}Mario Party 2on2{c[ffffff]}\r\n是2人组队战斗的哦！
plz001_2_30_C_01	和谁组队\r\n是很重要的！！
plz001_2_30_C_02	不带我一起去吗？
plz001_2_30_C_03	谢谢！\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0会加油的哦！
plz001_2_30_C_04	这样……真遗憾。
plz001_2_30_D_00	不玩一下{c[ffdc0f]}Mario Party 2on2{c[ffffff]}吗？
plz001_2_30_D_01	要和谁组队？\r\n这可是很重要的哦！
plz001_2_30_D_02	带我一起去吧～！
plz001_2_30_D_03	要小心\r\n不要踩踏到我哦！
plz001_2_30_D_04	竟然一点都不知道我的厉害，\r\n\x0e\x01\x06\x02\n\0真\x0e\x01\x06\x02\x04\0可怜啊！
plz001_2_30_E_00	{c[ffdc0f]}Mario Party 2on2{c[ffffff]}\r\n是2人组队一起努力。
plz001_2_30_E_01	……和谁组队战斗？\r\n这是很重要的哦。
plz001_2_30_E_02	……我也\r\n好想一起去啊。
plz001_2_30_E_03	……谢谢。\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0很开心哦。
plz001_2_30_E_04	……遗憾。
plz001_2_30_A_00_kp	{c[ffdc0f]}Mario Party 2on2{c[ffffff]}\r\n是2人组队战斗的！
plz001_2_30_A_01_kp	父子组队的话一定是最强的，\r\n\x0e\x01\x06\x02\n\0你\x0e\x01\x06\x02\x04\0不这么认为吗Jr.？？
plz001_2_30_A_02_kp	……怎么样？\r\n\x0e\x01\x06\x02\x1e\0要\x0e\x01\x06\x02\x04\0请老爸一起去吗？
plz001_2_30_A_03_kp	不愧是{c[ffdc0f]}Jr.{c[ffffff]}啊！\r\n\x0e\x01\x06\x02\x1e\0父\x0e\x01\x06\x02\x04\0子组队的话，\x0e\x01\x06\x02\n\0一\x0e\x01\x06\x02\x04\0定是无敌的！
plz001_2_30_A_04_kp	怎、怎么回事？\r\n为什么不请老爸一起去！？
plz001_2_30_B_00_kp	玩{c[ffdc0f]}Mario Party 2on2{c[ffffff]}吧！
plz001_2_30_B_01_kp	父子组队，天下无敌啊。\r\n\x0e\x01\x06\x02\n\0你\x0e\x01\x06\x02\x04\0说对吗老爸？？
plz001_2_30_B_02_kp	老爸！\r\n\x0e\x01\x06\x02\x1e\0带\x0e\x01\x06\x02\x04\0我一起去吧～！
plz001_2_30_B_03_kp	不愧是我老爸！\r\n\x0e\x01\x06\x02\x1e\0父\x0e\x01\x06\x02\x04\0子组队，\x0e\x01\x06\x02\n\0一\x0e\x01\x06\x02\x04\0定是无敌的啊～！
plz001_2_30_B_04_kp	诶～，\x0e\x01\x06\x02\n\0不\x0e\x01\x06\x02\x04\0愿意带我去吗～？
plz001_2_30_C_00_kp	{c[ffdc0f]}Mario Party 2on2{c[ffffff]}\r\n是2人组队战斗！
plz001_2_30_C_01_kp	{c[ffdc0f]}酷霸王军团{c[ffffff]}组队\r\n一定是最强的啊！
plz001_2_30_C_02_kp	……{c[ffdc0f]}[n0]{c[ffffff]}大人！能带我\r\n一起去吗？
plz001_2_30_C_03_kp	谢谢！\r\n\x0e\x01\x06\x02\x1e\0{c[ffdc0f]}酷\x0e\x01\x06\x02\x04\0霸王军团{c[ffffff]}组队一定是无敌的啊！
plz001_2_30_C_04_kp	这样啊……真遗憾。
plz001_2_30_D_00_kp	{c[ffdc0f]}Mario Party 2on2{c[ffffff]}\r\n是2人组队战斗！
plz001_2_30_D_01_kp	{c[ffdc0f]}酷霸王军团{c[ffffff]}组队一定是最强的！
plz001_2_30_D_02_kp	……{c[ffdc0f]}[n0]{c[ffffff]}大人！\r\n\x0e\x01\x06\x02\x1e\0请\x0e\x01\x06\x02\x04\0带我一起去吧！
plz001_2_30_D_03_kp	谢谢！\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0会加油的！
plz001_2_30_D_04_kp	……这样啊。
plz001_2_30_E_00_kp	……{c[ffdc0f]}Mario Party 2on2{c[ffffff]}\r\n是2人组队一起努力。
plz001_2_30_E_02_kp	……{c[ffdc0f]}[n0]{c[ffffff]}大人，\r\n\x0e\x01\x06\x02\n\0能\x0e\x01\x06\x02\x04\0带我一起参加吗？
plz001_2_30_E_03_kp	谢谢。\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0会加油的。
plz001_2_30_E_04_kp	……真遗憾。
plz001_2_30_F_00	虽然至今为止，这种派对\r\n也办过好几次了……
plz001_2_30_F_01	不管办几次都觉得真好啊！\r\n\x0e\x01\x06\x02\x1e\0特\x0e\x01\x06\x02\x04\0别是这次，\x0e\x01\x06\x02\n\0{c[ffdc0f]}酷\x0e\x01\x06\x02\x04\0霸王军团{c[ffffff]}也参加了啊！
plz001_2_30_F_02	……怎么样？\r\n\x0e\x01\x06\x02\x1e\0要\x0e\x01\x06\x02\x04\0和本大爷一起去吗？
plz001_2_30_F_03	那就和你一起去吧！\r\n要去打破传统了啊！
plz001_2_30_F_04	竟然一点都不知道本大爷的厉害，\r\n\x0e\x01\x06\x02\n\0真\x0e\x01\x06\x02\x04\0是个可怜的家伙！
plz001_2_30_G_00	虽然至今为止，这种派对\r\n也办过好几次了……
plz001_2_30_G_01	这次，\x0e\x01\x06\x02\n\0{c[ffdc0f]}酷\x0e\x01\x06\x02\x04\0霸王军团{c[ffffff]}也参加了！
plz001_2_30_G_02	我和你一起去吧？
plz001_2_30_G_03	很～好，要大显身手啦～！
plz001_2_30_G_04	那我才不和你一起去呢！
plz001_2_30_H_00	虽然至今为止，这种派对\r\n也办过好几次了……
plz001_2_30_H_01	不管办几次都觉得真好啊。\r\n\x0e\x01\x06\x02\x1e\0特\x0e\x01\x06\x02\x04\0别是这次，\x0e\x01\x06\x02\n\0{c[ffdc0f]}酷\x0e\x01\x06\x02\x04\0霸王军团{c[ffffff]}也参加了啊！
plz001_2_30_H_02	不带我\r\n一起去吗？
plz001_2_30_H_03	谢谢！\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0会加油的哦！
plz001_2_30_H_04	这样……真遗憾。
plz001_2_30_I_00	虽然至今为止，这种派对\r\n也办过几次了……
plz001_2_30_I_01	不管办几次都觉得真好啊！\r\n\x0e\x01\x06\x02\x1e\0这\x0e\x01\x06\x02\x04\0次，\x0e\x01\x06\x02\x1e\0竟\x0e\x01\x06\x02\x04\0然{c[ffdc0f]}酷霸王军团{c[ffffff]}也参加了！
plz001_2_30_I_02	带我一起去吧～！
plz001_2_30_I_03	{c[ffdc0f]}酷霸王军团{c[ffffff]}，获胜吧～！
plz001_2_30_I_04	竟然一点都不知道我的厉害，\r\n\x0e\x01\x06\x02\n\0真\x0e\x01\x06\x02\x04\0可怜啊！
plz001_2_30_J_00	虽然至今为止，这种派对\r\n也办过好几次了……
plz001_2_30_J_01	不管办几次都觉得真好啊。\r\n\x0e\x01\x06\x02\x1e\0特\x0e\x01\x06\x02\x04\0别是这次，\x0e\x01\x06\x02\n\0{c[ffdc0f]}酷\x0e\x01\x06\x02\x04\0霸王军团{c[ffffff]}也在。
plz001_2_30_J_02	……好想一起去啊。
plz001_2_30_J_03	……谢谢。\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0很开心哦。
plz001_2_30_J_04	……遗憾。
plz001_2_30_F_00_kp	虽然至今为止，这种派对\r\n也办过好几次了……
plz001_2_30_F_01_kp	不管办几次都觉得真好啊！\r\n\x0e\x01\x06\x02\x1e\0特\x0e\x01\x06\x02\x04\0别是这次，\x0e\x01\x06\x02\n\0{c[ffdc0f]}酷\x0e\x01\x06\x02\x04\0霸王军团{c[ffffff]}也参加了啊！
plz001_2_30_F_02_kp	……怎么样？\r\n\x0e\x01\x06\x02\x1e\0要\x0e\x01\x06\x02\x04\0请老爸一起去吗？
plz001_2_30_F_03_kp	很好！\x0e\x01\x06\x02\n\0让\x0e\x01\x06\x02\x04\0我们父子，\r\n\x0e\x01\x06\x02\n\0一\x0e\x01\x06\x02\x04\0起来打破传统吧！
plz001_2_30_F_04_kp	怎、怎么回事？\r\n为什么不请老爸一起去！？
plz001_2_30_G_00_kp	虽然至今为止，这种派对\r\n也办过好几次了……
plz001_2_30_G_01_kp	这次，\x0e\x01\x06\x02\x1e\0{c[ffdc0f]}酷{c[ffffff]}\x0e\x01\x06\x02\x04\0{c[ffdc0f]}霸王军团{c[ffffff]}\r\n也参加了，\x0e\x01\x06\x02\n\0真\x0e\x01\x06\x02\x04\0好啊！
plz001_2_30_G_02_kp	老爸！\r\n\x0e\x01\x06\x02\x1e\0带\x0e\x01\x06\x02\x04\0我一起去吧～！
plz001_2_30_G_03_kp	太好啦！\r\n\x0e\x01\x06\x02\x1e\0和\x0e\x01\x06\x02\x04\0老爸一起，\x0e\x01\x06\x02\n\0大\x0e\x01\x06\x02\x04\0显身手啦！
plz001_2_30_G_04_kp	诶～，\x0e\x01\x06\x02\n\0不\x0e\x01\x06\x02\x04\0愿意带我去吗～？
plz001_2_30_H_00_kp	{c[ffdc0f]}[n0]{c[ffffff]}大人！\x0e\x01\x06\x02\n\0虽\x0e\x01\x06\x02\x04\0然至今为止，\x0e\x01\x06\x02\n\0这\x0e\x01\x06\x02\x04\0种派对\r\n也办过好几次了……
plz001_2_30_H_01_kp	不管办几次都觉得真好啊！\r\n\x0e\x01\x06\x02\x1e\0特\x0e\x01\x06\x02\x04\0别是这次，{c[ffdc0f]}\x0e\x01\x06\x02\n\0酷\x0e\x01\x06\x02\x04\0霸王军团{c[ffffff]}也参加了！
plz001_2_30_H_02_kp	……{c[ffdc0f]}[n0]{c[ffffff]}大人！\r\n\x0e\x01\x06\x02\x1e\0能\x0e\x01\x06\x02\x04\0带我一起去吗？
plz001_2_30_H_03_kp	谢谢！\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0会加油的！！
plz001_2_30_H_04_kp	这样啊……真遗憾。
plz001_2_30_I_00_kp	{c[ffdc0f]}[n0]{c[ffffff]}大人！\x0e\x01\x06\x02\n\0虽\x0e\x01\x06\x02\x04\0然至今为止，\r\n\x0e\x01\x06\x02\n\0这\x0e\x01\x06\x02\x04\0种派对也办过好几次了……
plz001_2_30_I_01_kp	不过不管办几次都觉得真好啊！\r\n\x0e\x01\x06\x02\x1e\0这\x0e\x01\x06\x02\x04\0次，\x0e\x01\x06\x02\n\0竟\x0e\x01\x06\x02\x04\0然{c[ffdc0f]}酷霸王军团{c[ffffff]}也参加了！
plz001_2_30_I_02_kp	……{c[ffdc0f]}[n0]{c[ffffff]}大人！\r\n\x0e\x01\x06\x02\x1e\0请\x0e\x01\x06\x02\x04\0带我一起去吧！
plz001_2_30_I_03_kp	谢谢！\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0会加油的！
plz001_2_30_I_04_kp	这样啊……
plz001_2_30_J_00_kp	{c[ffdc0f]}[n0]{c[ffffff]}大人，\x0e\x01\x06\x02\n\0虽\x0e\x01\x06\x02\x04\0然至今为止，\r\n\x0e\x01\x06\x02\x1e\0这\x0e\x01\x06\x02\x04\0种派对也办过好几次了……
plz001_2_30_J_01_kp	不过不管办几次都觉得真好啊。\r\n\x0e\x01\x06\x02\x1e\0这\x0e\x01\x06\x02\x04\0次，\x0e\x01\x06\x02\n\0我\x0e\x01\x06\x02\x04\0们的同伴也参加了啊。
plz001_2_30_J_02_kp	……{c[ffdc0f]}[n0]{c[ffffff]}大人，\r\n\x0e\x01\x06\x02\n\0能\x0e\x01\x06\x02\x04\0带我一起参加吗？
plz001_2_30_J_03_kp	谢谢。\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0会加油的。
plz001_2_30_J_04_kp	……真遗憾。
plz001_03.msbt
plz001_3_06_A_00	已经获得了\x0e\x01\x06\x02\n\03\x0e\x01\x06\x02\x04\0颗{c[ffdc0f]}宝石{c[ffffff]}了吗！？\r\n\x0e\x01\x06\x02\n\0真\x0e\x01\x06\x02\x04\0不愧是{c[ffdc0f]}[n0]{c[ffffff]}！
plz001_3_06_A_01	但是，\x0e\x01\x06\x02\n\0其\x0e\x01\x06\x02\x04\0他人也在努力着。\r\n\x0e\x01\x06\x02\x1e\0疏\x0e\x01\x06\x02\x04\0忽大意的话，\x0e\x01\x06\x02\n\0可\x0e\x01\x06\x02\x04\0是很危险的哦？
plz001_3_06_A_02	还剩下2颗！\r\n\x0e\x01\x06\x02\x1e\0请\x0e\x01\x06\x02\x04\0加油啦！
plz001_3_06_A_00_kp	已经获得了3颗{c[ffdc0f]}宝石{c[ffffff]}了吗！？\r\n\x0e\x01\x06\x02\x1e\0真\x0e\x01\x06\x02\x04\0不愧是{c[ffdc0f]}[n0]{c[ffffff]}大人！
plz001_3_06_A_01_kp	但是，\x0e\x01\x06\x02\n\0其\x0e\x01\x06\x02\x04\0他人也在努力着。\r\n\x0e\x01\x06\x02\x1e\0切\x0e\x01\x06\x02\x04\0勿疏忽大意哦？
plz001_3_06_A_02_kp	话虽如此，{c[ffdc0f]}[n0]{c[ffffff]}大人的话肯定没问题！
plz001_3_07_A_00	漂亮地获得了第3颗{c[ffdc0f]}星星宝石{c[ffffff]}啊。\r\n\x0e\x01\x06\x02\x1e\0派\x0e\x01\x06\x02\x04\0对也终于进入到后半程了哦。
plz001_3_07_A_01	关于后援团……\r\n\x0e\x01\x06\x02\x1e\0大\x0e\x01\x06\x02\x04\0家都退出了，\x0e\x01\x06\x02\n\0只\x0e\x01\x06\x02\x04\0剩下我1个人了……
plz001_3_07_A_02	原因可能是，\x0e\x01\x06\x02\n\0我\x0e\x01\x06\x02\x04\01个人太干劲十足了……\r\n\x0e\x01\x06\x02\x1e\0要\x0e\x01\x06\x02\x04\0把大家聚在一起……还真困难啊。
plz001_3_07_A_00_kp	成功获得第3颗{c[ffdc0f]}星星宝石{c[ffffff]}了啊！\r\n\x0e\x01\x06\x02\x1e\0不\x0e\x01\x06\x02\x04\0愧是{c[ffdc0f]}[n0]{c[ffffff]}大人。
plz001_3_07_A_01_kp	关于后援团……\r\n\x0e\x01\x06\x02\x1e\0大\x0e\x01\x06\x02\x04\0家都退出了，\x0e\x01\x06\x02\n\0只\x0e\x01\x06\x02\x04\0剩下我1个人了……
